entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfFinancialInstitutionPostcodeAndTown,AddressOfFinancialInstitutionStreetAndNumber,AddressOfReportingEntityPostcodeAndTown,AddressOfReportingEntityStreetAndNumber,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnReviewOfFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfMainActivitiesAndAccountingAndFinancialMatters,EmailOfReportingEntity,HomepageOfReportingEntity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,ProfitLoss,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividend,RetainedEarnings,ShorttermDeferredIncome,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermPrepaymentsReceivedFromCustomers,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradeReceivables,IdentificationNumberCvrOfAuditFirm,NameAndSurnameOfAuditor,NameOfAuditFirm
entity identifier,2012-01-01,2012-12-31,ID_18,http://regnskaber.virk.dk/23869023/Y3ZyLmRrOi8vcGRmcy8zMjA5NjgzMjtBcFM0NTQyNTM7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/23869023/Y3ZyLmRrOi8veGJybHMvWC1EQjVCRjEwNy0yMDEzMDYwM18wNzQ5MjlfNTcy.xml,"Aabenraa, 6200",Madevej 17,"Aabenraa, 6200",Lojovej 10,"6200, Aabenraa",NÃ¦stmark 25,Til kapitalejerne i Vatserviceinfo ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2009-04-01,2013-04-17,Registreret revisor,. Virksomhedens formÃ¥l,mail@vatservice.info,www.vatservice.info,32096832.0,26632315.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2012 - 31. december 2012 for Vatserviceinfo ApS.,Ãrsrapport,Susana Hammer,Susana Hammer,FrÃ¸s Herreds Sparekasse,Vatserviceinfo ApS,"Intension, Registreret Revisionsaktieselskab",,"Aabenraa, 580",2012-12-31,2012-01-01,2013-04-17,Aabenraa,DirektÃ¸r,urn:ofk:oid:20180699,indberetninger-20180424,2.5124266,32096832.0,,2018-04-01T18:03:32.577Z,2013-06-04T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-142.612,2013-06-04T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2012-01-01,2012-12-31,ID_19,http://regnskaber.virk.dk/23869023/Y3ZyLmRrOi8vcGRmcy8zMjA5NjgzMjtBcFM0NTQyNTM7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/23869023/Y3ZyLmRrOi8veGJybHMvWC1EQjVCRjEwNy0yMDEzMDYwM18wNzQ5MjlfNTcy.xml,"Aabenraa, 6200",Madevej 17,"Aabenraa, 6200",Lojovej 10,"6200, Aabenraa",NÃ¦stmark 25,Til kapitalejerne i Vatserviceinfo ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2009-04-01,2013-04-17,Registreret revisor,. Virksomhedens formÃ¥l,mail@vatservice.info,www.vatservice.info,32096832.0,26632315.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2012 - 31. december 2012 for Vatserviceinfo ApS.,Ãrsrapport,Susana Hammer,Susana Hammer,FrÃ¸s Herreds Sparekasse,Vatserviceinfo ApS,"Intension, Registreret Revisionsaktieselskab",,"Aabenraa, 580",2012-12-31,2012-01-01,2013-04-17,Aabenraa,DirektÃ¸r,urn:ofk:oid:20180699,indberetninger-20180424,2.5124266,32096832.0,,2018-04-01T18:03:32.577Z,2013-06-04T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-142.612,2013-06-04T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2012-01-01,2012-12-31,ID_2,http://regnskaber.virk.dk/23869023/Y3ZyLmRrOi8vcGRmcy8zMjA5NjgzMjtBcFM0NTQyNTM7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/23869023/Y3ZyLmRrOi8veGJybHMvWC1EQjVCRjEwNy0yMDEzMDYwM18wNzQ5MjlfNTcy.xml,"Aabenraa, 6200",Madevej 17,"Aabenraa, 6200",Lojovej 10,"6200, Aabenraa",NÃ¦stmark 25,Til kapitalejerne i Vatserviceinfo ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2009-04-01,2013-04-17,Registreret revisor,. Virksomhedens formÃ¥l,mail@vatservice.info,www.vatservice.info,32096832.0,26632315.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2012 - 31. december 2012 for Vatserviceinfo ApS.,Ãrsrapport,Susana Hammer,Susana Hammer,FrÃ¸s Herreds Sparekasse,Vatserviceinfo ApS,"Intension, Registreret Revisionsaktieselskab",,"Aabenraa, 580",2012-12-31,2012-01-01,2013-04-17,Aabenraa,DirektÃ¸r,urn:ofk:oid:20180699,indberetninger-20180424,2.5124266,32096832.0,,2018-04-01T18:03:32.577Z,2013-06-04T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-142.612,2013-06-04T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2012-01-01,2012-12-31,ID_20,http://regnskaber.virk.dk/23869023/Y3ZyLmRrOi8vcGRmcy8zMjA5NjgzMjtBcFM0NTQyNTM7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/23869023/Y3ZyLmRrOi8veGJybHMvWC1EQjVCRjEwNy0yMDEzMDYwM18wNzQ5MjlfNTcy.xml,"Aabenraa, 6200",Madevej 17,"Aabenraa, 6200",Lojovej 10,"6200, Aabenraa",NÃ¦stmark 25,Til kapitalejerne i Vatserviceinfo ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2009-04-01,2013-04-17,Registreret revisor,. Virksomhedens formÃ¥l,mail@vatservice.info,www.vatservice.info,32096832.0,26632315.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2012 - 31. december 2012 for Vatserviceinfo ApS.,Ãrsrapport,Susana Hammer,Susana Hammer,FrÃ¸s Herreds Sparekasse,Vatserviceinfo ApS,"Intension, Registreret Revisionsaktieselskab",,"Aabenraa, 580",2012-12-31,2012-01-01,2013-04-17,Aabenraa,DirektÃ¸r,urn:ofk:oid:20180699,indberetninger-20180424,2.5124266,32096832.0,,2018-04-01T18:03:32.577Z,2013-06-04T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-142.612,2013-06-04T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2012-01-01,2012-12-31,ID_3,http://regnskaber.virk.dk/23869023/Y3ZyLmRrOi8vcGRmcy8zMjA5NjgzMjtBcFM0NTQyNTM7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/23869023/Y3ZyLmRrOi8veGJybHMvWC1EQjVCRjEwNy0yMDEzMDYwM18wNzQ5MjlfNTcy.xml,"Aabenraa, 6200",Madevej 17,"Aabenraa, 6200",Lojovej 10,"6200, Aabenraa",NÃ¦stmark 25,Til kapitalejerne i Vatserviceinfo ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2009-04-01,2013-04-17,Registreret revisor,. Virksomhedens formÃ¥l,mail@vatservice.info,www.vatservice.info,32096832.0,26632315.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2012 - 31. december 2012 for Vatserviceinfo ApS.,Ãrsrapport,Susana Hammer,Susana Hammer,FrÃ¸s Herreds Sparekasse,Vatserviceinfo ApS,"Intension, Registreret Revisionsaktieselskab",,"Aabenraa, 580",2012-12-31,2012-01-01,2013-04-17,Aabenraa,DirektÃ¸r,urn:ofk:oid:20180699,indberetninger-20180424,2.5124266,32096832.0,,2018-04-01T18:03:32.577Z,2013-06-04T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-142.612,2013-06-04T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,26632315.0,"Torben Eskildsen, cand.merc.aud.","Intension, Registreret Revisionsaktieselskab"
entity identifier,2012-01-01,2012-12-31,ID_4,http://regnskaber.virk.dk/23869023/Y3ZyLmRrOi8vcGRmcy8zMjA5NjgzMjtBcFM0NTQyNTM7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/23869023/Y3ZyLmRrOi8veGJybHMvWC1EQjVCRjEwNy0yMDEzMDYwM18wNzQ5MjlfNTcy.xml,"Aabenraa, 6200",Madevej 17,"Aabenraa, 6200",Lojovej 10,"6200, Aabenraa",NÃ¦stmark 25,Til kapitalejerne i Vatserviceinfo ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2009-04-01,2013-04-17,Registreret revisor,. Virksomhedens formÃ¥l,mail@vatservice.info,www.vatservice.info,32096832.0,26632315.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2012 - 31. december 2012 for Vatserviceinfo ApS.,Ãrsrapport,Susana Hammer,Susana Hammer,FrÃ¸s Herreds Sparekasse,Vatserviceinfo ApS,"Intension, Registreret Revisionsaktieselskab",,"Aabenraa, 580",2012-12-31,2012-01-01,2013-04-17,Aabenraa,DirektÃ¸r,urn:ofk:oid:20180699,indberetninger-20180424,2.5124266,32096832.0,,2018-04-01T18:03:32.577Z,2013-06-04T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-142.612,2013-06-04T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,26632315.0,RenÃ© JÃ¼rgensen,"Intension, Registreret Revisionsaktieselskab"
entity identifier,2012-01-01,2012-12-31,ID_5,http://regnskaber.virk.dk/23869023/Y3ZyLmRrOi8vcGRmcy8zMjA5NjgzMjtBcFM0NTQyNTM7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/23869023/Y3ZyLmRrOi8veGJybHMvWC1EQjVCRjEwNy0yMDEzMDYwM18wNzQ5MjlfNTcy.xml,"Aabenraa, 6200",Madevej 17,"Aabenraa, 6200",Lojovej 10,"6200, Aabenraa",NÃ¦stmark 25,Til kapitalejerne i Vatserviceinfo ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2009-04-01,2013-04-17,Registreret revisor,. Virksomhedens formÃ¥l,mail@vatservice.info,www.vatservice.info,32096832.0,26632315.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2012 - 31. december 2012 for Vatserviceinfo ApS.,Ãrsrapport,Susana Hammer,Susana Hammer,FrÃ¸s Herreds Sparekasse,Vatserviceinfo ApS,"Intension, Registreret Revisionsaktieselskab",,"Aabenraa, 580",2012-12-31,2012-01-01,2013-04-17,Aabenraa,DirektÃ¸r,urn:ofk:oid:20180699,indberetninger-20180424,2.5124266,32096832.0,,2018-04-01T18:03:32.577Z,2013-06-04T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-142.612,2013-06-04T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2012-01-01,2012-12-31,ID_6,http://regnskaber.virk.dk/23869023/Y3ZyLmRrOi8vcGRmcy8zMjA5NjgzMjtBcFM0NTQyNTM7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/23869023/Y3ZyLmRrOi8veGJybHMvWC1EQjVCRjEwNy0yMDEzMDYwM18wNzQ5MjlfNTcy.xml,"Aabenraa, 6200",Madevej 17,"Aabenraa, 6200",Lojovej 10,"6200, Aabenraa",NÃ¦stmark 25,Til kapitalejerne i Vatserviceinfo ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2009-04-01,2013-04-17,Registreret revisor,. Virksomhedens formÃ¥l,mail@vatservice.info,www.vatservice.info,32096832.0,26632315.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2012 - 31. december 2012 for Vatserviceinfo ApS.,Ãrsrapport,Susana Hammer,Susana Hammer,FrÃ¸s Herreds Sparekasse,Vatserviceinfo ApS,"Intension, Registreret Revisionsaktieselskab",,"Aabenraa, 580",2012-12-31,2012-01-01,2013-04-17,Aabenraa,DirektÃ¸r,urn:ofk:oid:20180699,indberetninger-20180424,2.5124266,32096832.0,,2018-04-01T18:03:32.577Z,2013-06-04T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-142.612,2013-06-04T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2012-01-01,2012-12-31,ID_7,http://regnskaber.virk.dk/23869023/Y3ZyLmRrOi8vcGRmcy8zMjA5NjgzMjtBcFM0NTQyNTM7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/23869023/Y3ZyLmRrOi8veGJybHMvWC1EQjVCRjEwNy0yMDEzMDYwM18wNzQ5MjlfNTcy.xml,"Aabenraa, 6200",Madevej 17,"Aabenraa, 6200",Lojovej 10,"6200, Aabenraa",NÃ¦stmark 25,Til kapitalejerne i Vatserviceinfo ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2009-04-01,2013-04-17,Registreret revisor,. Virksomhedens formÃ¥l,mail@vatservice.info,www.vatservice.info,32096832.0,26632315.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2012 - 31. december 2012 for Vatserviceinfo ApS.,Ãrsrapport,Susana Hammer,Susana Hammer,FrÃ¸s Herreds Sparekasse,Vatserviceinfo ApS,"Intension, Registreret Revisionsaktieselskab",,"Aabenraa, 580",2012-12-31,2012-01-01,2013-04-17,Aabenraa,DirektÃ¸r,urn:ofk:oid:20180699,indberetninger-20180424,2.5124266,32096832.0,,2018-04-01T18:03:32.577Z,2013-06-04T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-142.612,2013-06-04T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2012-01-01,2012-12-31,ID_8,http://regnskaber.virk.dk/23869023/Y3ZyLmRrOi8vcGRmcy8zMjA5NjgzMjtBcFM0NTQyNTM7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/23869023/Y3ZyLmRrOi8veGJybHMvWC1EQjVCRjEwNy0yMDEzMDYwM18wNzQ5MjlfNTcy.xml,"Aabenraa, 6200",Madevej 17,"Aabenraa, 6200",Lojovej 10,"6200, Aabenraa",NÃ¦stmark 25,Til kapitalejerne i Vatserviceinfo ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2009-04-01,2013-04-17,Registreret revisor,. Virksomhedens formÃ¥l,mail@vatservice.info,www.vatservice.info,32096832.0,26632315.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2012 - 31. december 2012 for Vatserviceinfo ApS.,Ãrsrapport,Susana Hammer,Susana Hammer,FrÃ¸s Herreds Sparekasse,Vatserviceinfo ApS,"Intension, Registreret Revisionsaktieselskab",-348500.0,"Aabenraa, 580",2012-12-31,2012-01-01,2013-04-17,Aabenraa,DirektÃ¸r,urn:ofk:oid:20180699,indberetninger-20180424,2.5124266,32096832.0,,2018-04-01T18:03:32.577Z,2013-06-04T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-142.612,2013-06-04T22:00:00.000Z,5051.0,834341.0,-1201274.0,63412.0,-166818.0,-465288.0,-361882.0,116788.0,,,,,,,,,,,,,,,,,,,,,
entity identifier,2012-12-31,2012-12-31,ID_16,http://regnskaber.virk.dk/23869023/Y3ZyLmRrOi8vcGRmcy8zMjA5NjgzMjtBcFM0NTQyNTM7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/23869023/Y3ZyLmRrOi8veGJybHMvWC1EQjVCRjEwNy0yMDEzMDYwM18wNzQ5MjlfNTcy.xml,"Aabenraa, 6200",Madevej 17,"Aabenraa, 6200",Lojovej 10,"6200, Aabenraa",NÃ¦stmark 25,Til kapitalejerne i Vatserviceinfo ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2009-04-01,2013-04-17,Registreret revisor,. Virksomhedens formÃ¥l,mail@vatservice.info,www.vatservice.info,32096832.0,26632315.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2012 - 31. december 2012 for Vatserviceinfo ApS.,Ãrsrapport,Susana Hammer,Susana Hammer,FrÃ¸s Herreds Sparekasse,Vatserviceinfo ApS,"Intension, Registreret Revisionsaktieselskab",,"Aabenraa, 580",2012-12-31,2012-01-01,2013-04-17,Aabenraa,DirektÃ¸r,urn:ofk:oid:20180699,indberetninger-20180424,2.5124266,32096832.0,,2018-04-01T18:03:32.577Z,2013-06-04T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-142.612,2013-06-04T22:00:00.000Z,,,,,,,,,1417959.0,1309894.0,-125000.0,1417959.0,-464366.0,-1417959.0,-953593.0,-24900.0,31428.0,-230000.0,-339366.0,-11300.0,-953593.0,-416346.0,-154259.0,108065.0,-116788.0,76637.0,,,
