entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AdditionsToInvestments,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AdjustmentsForCurrentTaxOfPriorPeriod,AdjustmentsForCurrentTaxRelatingToTaxRateChangesOrImpositionOfNewTaxes,AmortisationOfIntangibleAssets,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,EmployeeBenefitsExpense,GrossResult,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InvestmentsGross,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,Goodwill,IntangibleAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermLiabilitiesOtherThanProvisions,LongtermPayablesToGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PlantAndMachinery,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndAmortisationOfIntangibleAssets,IntangibleAssetsGross,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,NameOfAuditFirm,DepreciationOfPropertyPlantAndEquipment
34452660,2014-09-01,2015-08-31,c159,,http://regnskaber.virk.dk/06625443/ZG9rdW1lbnRsYWdlcjovLzAzLzI3LzA1LzJmL2I5LzZiOTMtNGY2Yy04MzQyLWU1ZDRiMmFlMTZmZA.pdf,http://regnskaber.virk.dk/06625443/ZG9rdW1lbnRsYWdlcjovLzAzLzdiLzhlL2FjLzdjLzg5ZGMtNDdjNC05ZDI4LTE3ZDQxOTA1YjFlYQ.xml,1.0,40000.0,Herning,7400.0,30.0,Birk Centerpark,8200  Aarhus N,Dronning Margrethes Vej 5 2 tv,DK-7400 Herning,Birk Centerpark 30,Til kapitalejeren i Kemali ApS,,,3573.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. august 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. september 2014 - 31. august 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2016-01-18,2012-03-03,2016-01-18,,Statsautoriseret revisor,,,20222670.0,34452660.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. september 2014 - 31. august 2015 for Kemali ApS.,Ãrsrapport,40000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kirsten Ãstergaard,Peter KjÃ¦r Samsing,Peter KjÃ¦r Samsing,Kemali ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aarhus,107853.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2015-08-31,2014-09-01,2016-01-18,Herning,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21901739,indberetninger-20180424,2.5124211,34452660.0,,2018-03-28T16:34:42.708Z,2016-01-19T11:56:56.592Z,regnskab,0.0,,2015-08-31,2014-09-01,X16-AN-71-CZ,2016-01-19T11:56:56.747Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34452660,2014-09-01,2015-08-31,c199,,http://regnskaber.virk.dk/06625443/ZG9rdW1lbnRsYWdlcjovLzAzLzI3LzA1LzJmL2I5LzZiOTMtNGY2Yy04MzQyLWU1ZDRiMmFlMTZmZA.pdf,http://regnskaber.virk.dk/06625443/ZG9rdW1lbnRsYWdlcjovLzAzLzdiLzhlL2FjLzdjLzg5ZGMtNDdjNC05ZDI4LTE3ZDQxOTA1YjFlYQ.xml,1.0,40000.0,Herning,7400.0,30.0,Birk Centerpark,8200  Aarhus N,Dronning Margrethes Vej 5 2 tv,DK-7400 Herning,Birk Centerpark 30,Til kapitalejeren i Kemali ApS,,,3573.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. august 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. september 2014 - 31. august 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2016-01-18,2012-03-03,2016-01-18,,Statsautoriseret revisor,,,20222670.0,34452660.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. september 2014 - 31. august 2015 for Kemali ApS.,Ãrsrapport,40000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kirsten Ãstergaard,Peter KjÃ¦r Samsing,Peter KjÃ¦r Samsing,Kemali ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aarhus,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2015-08-31,2014-09-01,2016-01-18,Herning,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21901739,indberetninger-20180424,2.5124211,34452660.0,,2018-03-28T16:34:42.708Z,2016-01-19T11:56:56.592Z,regnskab,0.0,,2015-08-31,2014-09-01,X16-AN-71-CZ,2016-01-19T11:56:56.747Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34452660,2014-09-01,2015-08-31,c264,,http://regnskaber.virk.dk/06625443/ZG9rdW1lbnRsYWdlcjovLzAzLzI3LzA1LzJmL2I5LzZiOTMtNGY2Yy04MzQyLWU1ZDRiMmFlMTZmZA.pdf,http://regnskaber.virk.dk/06625443/ZG9rdW1lbnRsYWdlcjovLzAzLzdiLzhlL2FjLzdjLzg5ZGMtNDdjNC05ZDI4LTE3ZDQxOTA1YjFlYQ.xml,1.0,40000.0,Herning,7400.0,30.0,Birk Centerpark,8200  Aarhus N,Dronning Margrethes Vej 5 2 tv,DK-7400 Herning,Birk Centerpark 30,Til kapitalejeren i Kemali ApS,,,3573.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. august 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. september 2014 - 31. august 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2016-01-18,2012-03-03,2016-01-18,,Statsautoriseret revisor,,,20222670.0,34452660.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. september 2014 - 31. august 2015 for Kemali ApS.,Ãrsrapport,40000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kirsten Ãstergaard,Peter KjÃ¦r Samsing,Peter KjÃ¦r Samsing,Kemali ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aarhus,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2015-08-31,2014-09-01,2016-01-18,Herning,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21901739,indberetninger-20180424,2.5124211,34452660.0,,2018-03-28T16:34:42.708Z,2016-01-19T11:56:56.592Z,regnskab,0.0,,2015-08-31,2014-09-01,X16-AN-71-CZ,2016-01-19T11:56:56.747Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34452660,2014-09-01,2015-08-31,c29,,http://regnskaber.virk.dk/06625443/ZG9rdW1lbnRsYWdlcjovLzAzLzI3LzA1LzJmL2I5LzZiOTMtNGY2Yy04MzQyLWU1ZDRiMmFlMTZmZA.pdf,http://regnskaber.virk.dk/06625443/ZG9rdW1lbnRsYWdlcjovLzAzLzdiLzhlL2FjLzdjLzg5ZGMtNDdjNC05ZDI4LTE3ZDQxOTA1YjFlYQ.xml,1.0,40000.0,Herning,7400.0,30.0,Birk Centerpark,8200  Aarhus N,Dronning Margrethes Vej 5 2 tv,DK-7400 Herning,Birk Centerpark 30,Til kapitalejeren i Kemali ApS,,,3573.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. august 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. september 2014 - 31. august 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2016-01-18,2012-03-03,2016-01-18,,Statsautoriseret revisor,,,20222670.0,34452660.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. september 2014 - 31. august 2015 for Kemali ApS.,Ãrsrapport,40000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kirsten Ãstergaard,Peter KjÃ¦r Samsing,Peter KjÃ¦r Samsing,Kemali ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aarhus,107853.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2015-08-31,2014-09-01,2016-01-18,Herning,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21901739,indberetninger-20180424,2.5124211,34452660.0,,2018-03-28T16:34:42.708Z,2016-01-19T11:56:56.592Z,regnskab,0.0,,2015-08-31,2014-09-01,X16-AN-71-CZ,2016-01-19T11:56:56.747Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34452660,2014-09-01,2015-08-31,c66,,http://regnskaber.virk.dk/06625443/ZG9rdW1lbnRsYWdlcjovLzAzLzI3LzA1LzJmL2I5LzZiOTMtNGY2Yy04MzQyLWU1ZDRiMmFlMTZmZA.pdf,http://regnskaber.virk.dk/06625443/ZG9rdW1lbnRsYWdlcjovLzAzLzdiLzhlL2FjLzdjLzg5ZGMtNDdjNC05ZDI4LTE3ZDQxOTA1YjFlYQ.xml,1.0,40000.0,Herning,7400.0,30.0,Birk Centerpark,8200  Aarhus N,Dronning Margrethes Vej 5 2 tv,DK-7400 Herning,Birk Centerpark 30,Til kapitalejeren i Kemali ApS,,,3573.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. august 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. september 2014 - 31. august 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2016-01-18,2012-03-03,2016-01-18,,Statsautoriseret revisor,,,20222670.0,34452660.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. september 2014 - 31. august 2015 for Kemali ApS.,Ãrsrapport,40000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kirsten Ãstergaard,Peter KjÃ¦r Samsing,Peter KjÃ¦r Samsing,Kemali ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aarhus,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2015-08-31,2014-09-01,2016-01-18,Herning,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21901739,indberetninger-20180424,2.5124211,34452660.0,,2018-03-28T16:34:42.708Z,2016-01-19T11:56:56.592Z,regnskab,0.0,,2015-08-31,2014-09-01,X16-AN-71-CZ,2016-01-19T11:56:56.747Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34452660,2014-09-01,2015-08-31,c86,,http://regnskaber.virk.dk/06625443/ZG9rdW1lbnRsYWdlcjovLzAzLzI3LzA1LzJmL2I5LzZiOTMtNGY2Yy04MzQyLWU1ZDRiMmFlMTZmZA.pdf,http://regnskaber.virk.dk/06625443/ZG9rdW1lbnRsYWdlcjovLzAzLzdiLzhlL2FjLzdjLzg5ZGMtNDdjNC05ZDI4LTE3ZDQxOTA1YjFlYQ.xml,1.0,40000.0,Herning,7400.0,30.0,Birk Centerpark,8200  Aarhus N,Dronning Margrethes Vej 5 2 tv,DK-7400 Herning,Birk Centerpark 30,Til kapitalejeren i Kemali ApS,,,3573.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. august 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. september 2014 - 31. august 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2016-01-18,2012-03-03,2016-01-18,,Statsautoriseret revisor,,,20222670.0,34452660.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. september 2014 - 31. august 2015 for Kemali ApS.,Ãrsrapport,40000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kirsten Ãstergaard,Peter KjÃ¦r Samsing,Peter KjÃ¦r Samsing,Kemali ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aarhus,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2015-08-31,2014-09-01,2016-01-18,Herning,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21901739,indberetninger-20180424,2.5124211,34452660.0,,2018-03-28T16:34:42.708Z,2016-01-19T11:56:56.592Z,regnskab,0.0,,2015-08-31,2014-09-01,X16-AN-71-CZ,2016-01-19T11:56:56.747Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000.0
34452660,2014-09-01,2015-08-31,c89,,http://regnskaber.virk.dk/06625443/ZG9rdW1lbnRsYWdlcjovLzAzLzI3LzA1LzJmL2I5LzZiOTMtNGY2Yy04MzQyLWU1ZDRiMmFlMTZmZA.pdf,http://regnskaber.virk.dk/06625443/ZG9rdW1lbnRsYWdlcjovLzAzLzdiLzhlL2FjLzdjLzg5ZGMtNDdjNC05ZDI4LTE3ZDQxOTA1YjFlYQ.xml,1.0,40000.0,Herning,7400.0,30.0,Birk Centerpark,8200  Aarhus N,Dronning Margrethes Vej 5 2 tv,DK-7400 Herning,Birk Centerpark 30,Til kapitalejeren i Kemali ApS,,,3573.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. august 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. september 2014 - 31. august 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2016-01-18,2012-03-03,2016-01-18,,Statsautoriseret revisor,,,20222670.0,34452660.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. september 2014 - 31. august 2015 for Kemali ApS.,Ãrsrapport,40000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kirsten Ãstergaard,Peter KjÃ¦r Samsing,Peter KjÃ¦r Samsing,Kemali ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aarhus,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2015-08-31,2014-09-01,2016-01-18,Herning,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21901739,indberetninger-20180424,2.5124211,34452660.0,,2018-03-28T16:34:42.708Z,2016-01-19T11:56:56.592Z,regnskab,0.0,,2015-08-31,2014-09-01,X16-AN-71-CZ,2016-01-19T11:56:56.747Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33748.0
34452660,2015-08-31,2015-08-31,c118,,http://regnskaber.virk.dk/06625443/ZG9rdW1lbnRsYWdlcjovLzAzLzI3LzA1LzJmL2I5LzZiOTMtNGY2Yy04MzQyLWU1ZDRiMmFlMTZmZA.pdf,http://regnskaber.virk.dk/06625443/ZG9rdW1lbnRsYWdlcjovLzAzLzdiLzhlL2FjLzdjLzg5ZGMtNDdjNC05ZDI4LTE3ZDQxOTA1YjFlYQ.xml,1.0,40000.0,Herning,7400.0,30.0,Birk Centerpark,8200  Aarhus N,Dronning Margrethes Vej 5 2 tv,DK-7400 Herning,Birk Centerpark 30,Til kapitalejeren i Kemali ApS,,,3573.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. august 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. september 2014 - 31. august 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2016-01-18,2012-03-03,2016-01-18,,Statsautoriseret revisor,,,20222670.0,34452660.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. september 2014 - 31. august 2015 for Kemali ApS.,Ãrsrapport,40000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kirsten Ãstergaard,Peter KjÃ¦r Samsing,Peter KjÃ¦r Samsing,Kemali ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aarhus,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2015-08-31,2014-09-01,2016-01-18,Herning,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21901739,indberetninger-20180424,2.5124211,34452660.0,,2018-03-28T16:34:42.708Z,2016-01-19T11:56:56.592Z,regnskab,0.0,,2015-08-31,2014-09-01,X16-AN-71-CZ,2016-01-19T11:56:56.747Z,,,,,,,,,,,,,40000.0,,,,,,,,,,,,,,,,,,,,,,
34452660,2015-08-31,2015-08-31,c139,,http://regnskaber.virk.dk/06625443/ZG9rdW1lbnRsYWdlcjovLzAzLzI3LzA1LzJmL2I5LzZiOTMtNGY2Yy04MzQyLWU1ZDRiMmFlMTZmZA.pdf,http://regnskaber.virk.dk/06625443/ZG9rdW1lbnRsYWdlcjovLzAzLzdiLzhlL2FjLzdjLzg5ZGMtNDdjNC05ZDI4LTE3ZDQxOTA1YjFlYQ.xml,1.0,40000.0,Herning,7400.0,30.0,Birk Centerpark,8200  Aarhus N,Dronning Margrethes Vej 5 2 tv,DK-7400 Herning,Birk Centerpark 30,Til kapitalejeren i Kemali ApS,,,3573.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. august 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. september 2014 - 31. august 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2016-01-18,2012-03-03,2016-01-18,,Statsautoriseret revisor,,,20222670.0,34452660.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. september 2014 - 31. august 2015 for Kemali ApS.,Ãrsrapport,40000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kirsten Ãstergaard,Peter KjÃ¦r Samsing,Peter KjÃ¦r Samsing,Kemali ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aarhus,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2015-08-31,2014-09-01,2016-01-18,Herning,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21901739,indberetninger-20180424,2.5124211,34452660.0,,2018-03-28T16:34:42.708Z,2016-01-19T11:56:56.592Z,regnskab,0.0,,2015-08-31,2014-09-01,X16-AN-71-CZ,2016-01-19T11:56:56.747Z,,,,,,,80000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34452660,2015-08-31,2015-08-31,c160,,http://regnskaber.virk.dk/06625443/ZG9rdW1lbnRsYWdlcjovLzAzLzI3LzA1LzJmL2I5LzZiOTMtNGY2Yy04MzQyLWU1ZDRiMmFlMTZmZA.pdf,http://regnskaber.virk.dk/06625443/ZG9rdW1lbnRsYWdlcjovLzAzLzdiLzhlL2FjLzdjLzg5ZGMtNDdjNC05ZDI4LTE3ZDQxOTA1YjFlYQ.xml,1.0,40000.0,Herning,7400.0,30.0,Birk Centerpark,8200  Aarhus N,Dronning Margrethes Vej 5 2 tv,DK-7400 Herning,Birk Centerpark 30,Til kapitalejeren i Kemali ApS,,,3573.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. august 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. september 2014 - 31. august 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2016-01-18,2012-03-03,2016-01-18,,Statsautoriseret revisor,,,20222670.0,34452660.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. september 2014 - 31. august 2015 for Kemali ApS.,Ãrsrapport,40000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kirsten Ãstergaard,Peter KjÃ¦r Samsing,Peter KjÃ¦r Samsing,Kemali ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aarhus,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2015-08-31,2014-09-01,2016-01-18,Herning,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21901739,indberetninger-20180424,2.5124211,34452660.0,,2018-03-28T16:34:42.708Z,2016-01-19T11:56:56.592Z,regnskab,0.0,,2015-08-31,2014-09-01,X16-AN-71-CZ,2016-01-19T11:56:56.747Z,,,,,,,4443.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34452660,2015-08-31,2015-08-31,c2,,http://regnskaber.virk.dk/06625443/ZG9rdW1lbnRsYWdlcjovLzAzLzI3LzA1LzJmL2I5LzZiOTMtNGY2Yy04MzQyLWU1ZDRiMmFlMTZmZA.pdf,http://regnskaber.virk.dk/06625443/ZG9rdW1lbnRsYWdlcjovLzAzLzdiLzhlL2FjLzdjLzg5ZGMtNDdjNC05ZDI4LTE3ZDQxOTA1YjFlYQ.xml,1.0,40000.0,Herning,7400.0,30.0,Birk Centerpark,8200  Aarhus N,Dronning Margrethes Vej 5 2 tv,DK-7400 Herning,Birk Centerpark 30,Til kapitalejeren i Kemali ApS,,,3573.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. august 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. september 2014 - 31. august 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2016-01-18,2012-03-03,2016-01-18,,Statsautoriseret revisor,,,20222670.0,34452660.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. september 2014 - 31. august 2015 for Kemali ApS.,Ãrsrapport,40000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kirsten Ãstergaard,Peter KjÃ¦r Samsing,Peter KjÃ¦r Samsing,Kemali ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aarhus,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2015-08-31,2014-09-01,2016-01-18,Herning,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21901739,indberetninger-20180424,2.5124211,34452660.0,,2018-03-28T16:34:42.708Z,2016-01-19T11:56:56.592Z,regnskab,0.0,,2015-08-31,2014-09-01,X16-AN-71-CZ,2016-01-19T11:56:56.747Z,1533817.0,351619.0,80000.0,495234.0,0.0,0.0,84443.0,587812.0,15771.0,15771.0,1533817.0,1444260.0,40000.0,40000.0,1381171.0,1381171.0,1038583.0,62811.0,11016.0,395000.0,982812.0,5114.0,5114.0,4443.0,63089.0,278.0,143615.0,60000.0,72599.0,,,,,,
