entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,EmailOfReportingEntity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard,TitleOfMemberOfExecutiveBoard,NameAndSurnameOfMemberOfSupervisoryBoard,TitleOfMemberOfSupervisoryBoard
36436573,2018-01-01,2018-12-31,ID_17,,http://regnskaber.virk.dk/37563463/ZG9rdW1lbnRsYWdlcjovLzAzLzIwL2RlL2UwLzM0LzEwNGMtNDkyMi04MDg2LTljZDZiZDJjOTk0Zg.pdf,http://regnskaber.virk.dk/37563463/ZG9rdW1lbnRsYWdlcjovLzAzL2M3L2EyLzY0LzNkLzk1MGMtNDM4ZC1hY2I2LTAwMzZmMWY5ZTViNg.xml,true,"HolbÃ¦k, 4300",Kalundborgvej 60,Til kapitalejerne i Pharma4ever A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-04-08,2019-04-08,2014-11-13,2019-04-22,bhp@pharma4ever.com,19720705.0,36436573.0,19720705.0,mne32080,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Pharma4ever A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Britt Steen,Per RÃ¸nsholt Andresen,RevisorGÃ¥rden,Spar Nord,Pharma4ever A/S,"RevisorGÃ¥rden, Godkendte Revisorer A/S",TÃ¸llÃ¸se,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-04-08,HolbÃ¦k,30 72 21 30,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27019627,indberetninger-20180424,2.5097342,36436573.0,AWpOIw_6RYGX6_YTHFpy,2019-04-24T06:58:36.601Z,2019-04-24T06:58:01.180Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AY-70-HV,2019-04-24T06:58:01.393Z,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36436573,2018-01-01,2018-12-31,ID_19,,http://regnskaber.virk.dk/37563463/ZG9rdW1lbnRsYWdlcjovLzAzLzIwL2RlL2UwLzM0LzEwNGMtNDkyMi04MDg2LTljZDZiZDJjOTk0Zg.pdf,http://regnskaber.virk.dk/37563463/ZG9rdW1lbnRsYWdlcjovLzAzL2M3L2EyLzY0LzNkLzk1MGMtNDM4ZC1hY2I2LTAwMzZmMWY5ZTViNg.xml,true,"HolbÃ¦k, 4300",Kalundborgvej 60,Til kapitalejerne i Pharma4ever A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-04-08,2019-04-08,2014-11-13,2019-04-22,bhp@pharma4ever.com,19720705.0,36436573.0,19720705.0,mne32080,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Pharma4ever A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Britt Steen,Per RÃ¸nsholt Andresen,RevisorGÃ¥rden,Spar Nord,Pharma4ever A/S,"RevisorGÃ¥rden, Godkendte Revisorer A/S",TÃ¸llÃ¸se,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-04-08,HolbÃ¦k,30 72 21 30,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27019627,indberetninger-20180424,2.5097342,36436573.0,AWpOIw_6RYGX6_YTHFpy,2019-04-24T06:58:36.601Z,2019-04-24T06:58:01.180Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AY-70-HV,2019-04-24T06:58:01.393Z,,,,,37179.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36436573,2018-01-01,2018-12-31,ID_2,,http://regnskaber.virk.dk/37563463/ZG9rdW1lbnRsYWdlcjovLzAzLzIwL2RlL2UwLzM0LzEwNGMtNDkyMi04MDg2LTljZDZiZDJjOTk0Zg.pdf,http://regnskaber.virk.dk/37563463/ZG9rdW1lbnRsYWdlcjovLzAzL2M3L2EyLzY0LzNkLzk1MGMtNDM4ZC1hY2I2LTAwMzZmMWY5ZTViNg.xml,true,"HolbÃ¦k, 4300",Kalundborgvej 60,Til kapitalejerne i Pharma4ever A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-04-08,2019-04-08,2014-11-13,2019-04-22,bhp@pharma4ever.com,19720705.0,36436573.0,19720705.0,mne32080,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Pharma4ever A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Britt Steen,Per RÃ¸nsholt Andresen,RevisorGÃ¥rden,Spar Nord,Pharma4ever A/S,"RevisorGÃ¥rden, Godkendte Revisorer A/S",TÃ¸llÃ¸se,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-04-08,HolbÃ¦k,30 72 21 30,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27019627,indberetninger-20180424,2.5097342,36436573.0,AWpOIw_6RYGX6_YTHFpy,2019-04-24T06:58:36.601Z,2019-04-24T06:58:01.180Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AY-70-HV,2019-04-24T06:58:01.393Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36436573,2018-01-01,2018-12-31,ID_3,,http://regnskaber.virk.dk/37563463/ZG9rdW1lbnRsYWdlcjovLzAzLzIwL2RlL2UwLzM0LzEwNGMtNDkyMi04MDg2LTljZDZiZDJjOTk0Zg.pdf,http://regnskaber.virk.dk/37563463/ZG9rdW1lbnRsYWdlcjovLzAzL2M3L2EyLzY0LzNkLzk1MGMtNDM4ZC1hY2I2LTAwMzZmMWY5ZTViNg.xml,true,"HolbÃ¦k, 4300",Kalundborgvej 60,Til kapitalejerne i Pharma4ever A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-04-08,2019-04-08,2014-11-13,2019-04-22,bhp@pharma4ever.com,19720705.0,36436573.0,19720705.0,mne32080,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Pharma4ever A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Britt Steen,Per RÃ¸nsholt Andresen,RevisorGÃ¥rden,Spar Nord,Pharma4ever A/S,"RevisorGÃ¥rden, Godkendte Revisorer A/S",TÃ¸llÃ¸se,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-04-08,HolbÃ¦k,30 72 21 30,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27019627,indberetninger-20180424,2.5097342,36436573.0,AWpOIw_6RYGX6_YTHFpy,2019-04-24T06:58:36.601Z,2019-04-24T06:58:01.180Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AY-70-HV,2019-04-24T06:58:01.393Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36436573,2018-01-01,2018-12-31,ID_4,,http://regnskaber.virk.dk/37563463/ZG9rdW1lbnRsYWdlcjovLzAzLzIwL2RlL2UwLzM0LzEwNGMtNDkyMi04MDg2LTljZDZiZDJjOTk0Zg.pdf,http://regnskaber.virk.dk/37563463/ZG9rdW1lbnRsYWdlcjovLzAzL2M3L2EyLzY0LzNkLzk1MGMtNDM4ZC1hY2I2LTAwMzZmMWY5ZTViNg.xml,true,"HolbÃ¦k, 4300",Kalundborgvej 60,Til kapitalejerne i Pharma4ever A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-04-08,2019-04-08,2014-11-13,2019-04-22,bhp@pharma4ever.com,19720705.0,36436573.0,19720705.0,mne32080,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Pharma4ever A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Britt Steen,Per RÃ¸nsholt Andresen,RevisorGÃ¥rden,Spar Nord,Pharma4ever A/S,"RevisorGÃ¥rden, Godkendte Revisorer A/S",TÃ¸llÃ¸se,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-04-08,HolbÃ¦k,30 72 21 30,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27019627,indberetninger-20180424,2.5097342,36436573.0,AWpOIw_6RYGX6_YTHFpy,2019-04-24T06:58:36.601Z,2019-04-24T06:58:01.180Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AY-70-HV,2019-04-24T06:58:01.393Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bo Hejgaard Pedersen,DirektÃ¸r,,
36436573,2018-01-01,2018-12-31,ID_5,,http://regnskaber.virk.dk/37563463/ZG9rdW1lbnRsYWdlcjovLzAzLzIwL2RlL2UwLzM0LzEwNGMtNDkyMi04MDg2LTljZDZiZDJjOTk0Zg.pdf,http://regnskaber.virk.dk/37563463/ZG9rdW1lbnRsYWdlcjovLzAzL2M3L2EyLzY0LzNkLzk1MGMtNDM4ZC1hY2I2LTAwMzZmMWY5ZTViNg.xml,true,"HolbÃ¦k, 4300",Kalundborgvej 60,Til kapitalejerne i Pharma4ever A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-04-08,2019-04-08,2014-11-13,2019-04-22,bhp@pharma4ever.com,19720705.0,36436573.0,19720705.0,mne32080,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Pharma4ever A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Britt Steen,Per RÃ¸nsholt Andresen,RevisorGÃ¥rden,Spar Nord,Pharma4ever A/S,"RevisorGÃ¥rden, Godkendte Revisorer A/S",TÃ¸llÃ¸se,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-04-08,HolbÃ¦k,30 72 21 30,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27019627,indberetninger-20180424,2.5097342,36436573.0,AWpOIw_6RYGX6_YTHFpy,2019-04-24T06:58:36.601Z,2019-04-24T06:58:01.180Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AY-70-HV,2019-04-24T06:58:01.393Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Per RÃ¸nsholt Andresen,DirektÃ¸r,,
36436573,2018-01-01,2018-12-31,ID_6,,http://regnskaber.virk.dk/37563463/ZG9rdW1lbnRsYWdlcjovLzAzLzIwL2RlL2UwLzM0LzEwNGMtNDkyMi04MDg2LTljZDZiZDJjOTk0Zg.pdf,http://regnskaber.virk.dk/37563463/ZG9rdW1lbnRsYWdlcjovLzAzL2M3L2EyLzY0LzNkLzk1MGMtNDM4ZC1hY2I2LTAwMzZmMWY5ZTViNg.xml,true,"HolbÃ¦k, 4300",Kalundborgvej 60,Til kapitalejerne i Pharma4ever A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-04-08,2019-04-08,2014-11-13,2019-04-22,bhp@pharma4ever.com,19720705.0,36436573.0,19720705.0,mne32080,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Pharma4ever A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Britt Steen,Per RÃ¸nsholt Andresen,RevisorGÃ¥rden,Spar Nord,Pharma4ever A/S,"RevisorGÃ¥rden, Godkendte Revisorer A/S",TÃ¸llÃ¸se,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-04-08,HolbÃ¦k,30 72 21 30,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27019627,indberetninger-20180424,2.5097342,36436573.0,AWpOIw_6RYGX6_YTHFpy,2019-04-24T06:58:36.601Z,2019-04-24T06:58:01.180Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AY-70-HV,2019-04-24T06:58:01.393Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Susanne Andersen,Bestyrelsesmedlem
36436573,2018-01-01,2018-12-31,ID_7,,http://regnskaber.virk.dk/37563463/ZG9rdW1lbnRsYWdlcjovLzAzLzIwL2RlL2UwLzM0LzEwNGMtNDkyMi04MDg2LTljZDZiZDJjOTk0Zg.pdf,http://regnskaber.virk.dk/37563463/ZG9rdW1lbnRsYWdlcjovLzAzL2M3L2EyLzY0LzNkLzk1MGMtNDM4ZC1hY2I2LTAwMzZmMWY5ZTViNg.xml,true,"HolbÃ¦k, 4300",Kalundborgvej 60,Til kapitalejerne i Pharma4ever A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-04-08,2019-04-08,2014-11-13,2019-04-22,bhp@pharma4ever.com,19720705.0,36436573.0,19720705.0,mne32080,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Pharma4ever A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Britt Steen,Per RÃ¸nsholt Andresen,RevisorGÃ¥rden,Spar Nord,Pharma4ever A/S,"RevisorGÃ¥rden, Godkendte Revisorer A/S",TÃ¸llÃ¸se,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-04-08,HolbÃ¦k,30 72 21 30,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27019627,indberetninger-20180424,2.5097342,36436573.0,AWpOIw_6RYGX6_YTHFpy,2019-04-24T06:58:36.601Z,2019-04-24T06:58:01.180Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AY-70-HV,2019-04-24T06:58:01.393Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dorthe Andresen,Bestyrelsesformand
36436573,2018-01-01,2018-12-31,ID_8,,http://regnskaber.virk.dk/37563463/ZG9rdW1lbnRsYWdlcjovLzAzLzIwL2RlL2UwLzM0LzEwNGMtNDkyMi04MDg2LTljZDZiZDJjOTk0Zg.pdf,http://regnskaber.virk.dk/37563463/ZG9rdW1lbnRsYWdlcjovLzAzL2M3L2EyLzY0LzNkLzk1MGMtNDM4ZC1hY2I2LTAwMzZmMWY5ZTViNg.xml,true,"HolbÃ¦k, 4300",Kalundborgvej 60,Til kapitalejerne i Pharma4ever A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-04-08,2019-04-08,2014-11-13,2019-04-22,bhp@pharma4ever.com,19720705.0,36436573.0,19720705.0,mne32080,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Pharma4ever A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Britt Steen,Per RÃ¸nsholt Andresen,RevisorGÃ¥rden,Spar Nord,Pharma4ever A/S,"RevisorGÃ¥rden, Godkendte Revisorer A/S",TÃ¸llÃ¸se,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-04-08,HolbÃ¦k,30 72 21 30,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27019627,indberetninger-20180424,2.5097342,36436573.0,AWpOIw_6RYGX6_YTHFpy,2019-04-24T06:58:36.601Z,2019-04-24T06:58:01.180Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AY-70-HV,2019-04-24T06:58:01.393Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36436573,2018-01-01,2018-12-31,ID_9,,http://regnskaber.virk.dk/37563463/ZG9rdW1lbnRsYWdlcjovLzAzLzIwL2RlL2UwLzM0LzEwNGMtNDkyMi04MDg2LTljZDZiZDJjOTk0Zg.pdf,http://regnskaber.virk.dk/37563463/ZG9rdW1lbnRsYWdlcjovLzAzL2M3L2EyLzY0LzNkLzk1MGMtNDM4ZC1hY2I2LTAwMzZmMWY5ZTViNg.xml,true,"HolbÃ¦k, 4300",Kalundborgvej 60,Til kapitalejerne i Pharma4ever A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-04-08,2019-04-08,2014-11-13,2019-04-22,bhp@pharma4ever.com,19720705.0,36436573.0,19720705.0,mne32080,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Pharma4ever A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Britt Steen,Per RÃ¸nsholt Andresen,RevisorGÃ¥rden,Spar Nord,Pharma4ever A/S,"RevisorGÃ¥rden, Godkendte Revisorer A/S",TÃ¸llÃ¸se,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-04-08,HolbÃ¦k,30 72 21 30,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27019627,indberetninger-20180424,2.5097342,36436573.0,AWpOIw_6RYGX6_YTHFpy,2019-04-24T06:58:36.601Z,2019-04-24T06:58:01.180Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AY-70-HV,2019-04-24T06:58:01.393Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Per RÃ¸nsholt Andresen,Bestyrelsesmedlem
36436573,2018-12-31,2018-12-31,ID_10,,http://regnskaber.virk.dk/37563463/ZG9rdW1lbnRsYWdlcjovLzAzLzIwL2RlL2UwLzM0LzEwNGMtNDkyMi04MDg2LTljZDZiZDJjOTk0Zg.pdf,http://regnskaber.virk.dk/37563463/ZG9rdW1lbnRsYWdlcjovLzAzL2M3L2EyLzY0LzNkLzk1MGMtNDM4ZC1hY2I2LTAwMzZmMWY5ZTViNg.xml,true,"HolbÃ¦k, 4300",Kalundborgvej 60,Til kapitalejerne i Pharma4ever A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-04-08,2019-04-08,2014-11-13,2019-04-22,bhp@pharma4ever.com,19720705.0,36436573.0,19720705.0,mne32080,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Pharma4ever A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Britt Steen,Per RÃ¸nsholt Andresen,RevisorGÃ¥rden,Spar Nord,Pharma4ever A/S,"RevisorGÃ¥rden, Godkendte Revisorer A/S",TÃ¸llÃ¸se,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-04-08,HolbÃ¦k,30 72 21 30,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27019627,indberetninger-20180424,2.5097342,36436573.0,AWpOIw_6RYGX6_YTHFpy,2019-04-24T06:58:36.601Z,2019-04-24T06:58:01.180Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AY-70-HV,2019-04-24T06:58:01.393Z,,,,,,,,,3777279.0,1673090.0,500000.0,3754900.0,1703063.0,22379.0,3777279.0,2073432.0,22379.0,1365716.0,1001.0,22379.0,1000000.0,784.0,784.0,203063.0,2073432.0,2081810.0,7678.0,0.0,700038.0,2080809.0,,,,
