entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivables,NameAndSurnameOfMemberOfExecutiveBoard
33258119,2015-01-01,2015-12-31,ID_18,,http://regnskaber.virk.dk/91185233/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzU0LzlmL2ZkL2IyNTEtNDEyZC1iMjE1LTkxNjEwODQ3NGUzOA.pdf,http://regnskaber.virk.dk/91185233/ZG9rdW1lbnRsYWdlcjovLzAzLzRlLzJjLzBkL2NjLzM5NjMtNDZhMy1iYmEwLWE2NWYzNWZiNWE0Yg.xml,"9200, Aalborg SV",Vandmanden 10A,Til den daglige ledelse i DXT HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2015 - 31-12-2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-04-20,2010-10-29,2016-04-20,33258119.0,33357966.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2015 - 31-12-2015 for DXT HOLDING ApS.,Ãrsrapport,Keld SÃ¸rensen,Andelskassen NordÃ¸stjylland,DXT HOLDING ApS,Attiri Statsautoriseret Revisionsaktieselskab,"SkÃ¸rping, den 20-04-2016",2014-01-01,2014-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-04-20,Aalborg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22294760,indberetninger-20180424,2.5124211,33258119,,2018-03-28T23:39:42.492Z,2016-04-29T13:31:43.108Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-97-WQ,2016-04-29T13:31:43.505Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33258119,2015-01-01,2015-12-31,ID_19,,http://regnskaber.virk.dk/91185233/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzU0LzlmL2ZkL2IyNTEtNDEyZC1iMjE1LTkxNjEwODQ3NGUzOA.pdf,http://regnskaber.virk.dk/91185233/ZG9rdW1lbnRsYWdlcjovLzAzLzRlLzJjLzBkL2NjLzM5NjMtNDZhMy1iYmEwLWE2NWYzNWZiNWE0Yg.xml,"9200, Aalborg SV",Vandmanden 10A,Til den daglige ledelse i DXT HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2015 - 31-12-2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-04-20,2010-10-29,2016-04-20,33258119.0,33357966.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2015 - 31-12-2015 for DXT HOLDING ApS.,Ãrsrapport,Keld SÃ¸rensen,Andelskassen NordÃ¸stjylland,DXT HOLDING ApS,Attiri Statsautoriseret Revisionsaktieselskab,"SkÃ¸rping, den 20-04-2016",2014-01-01,2014-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-04-20,Aalborg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22294760,indberetninger-20180424,2.5124211,33258119,,2018-03-28T23:39:42.492Z,2016-04-29T13:31:43.108Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-97-WQ,2016-04-29T13:31:43.505Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33258119,2015-01-01,2015-12-31,ID_2,,http://regnskaber.virk.dk/91185233/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzU0LzlmL2ZkL2IyNTEtNDEyZC1iMjE1LTkxNjEwODQ3NGUzOA.pdf,http://regnskaber.virk.dk/91185233/ZG9rdW1lbnRsYWdlcjovLzAzLzRlLzJjLzBkL2NjLzM5NjMtNDZhMy1iYmEwLWE2NWYzNWZiNWE0Yg.xml,"9200, Aalborg SV",Vandmanden 10A,Til den daglige ledelse i DXT HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2015 - 31-12-2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-04-20,2010-10-29,2016-04-20,33258119.0,33357966.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2015 - 31-12-2015 for DXT HOLDING ApS.,Ãrsrapport,Keld SÃ¸rensen,Andelskassen NordÃ¸stjylland,DXT HOLDING ApS,Attiri Statsautoriseret Revisionsaktieselskab,"SkÃ¸rping, den 20-04-2016",2014-01-01,2014-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-04-20,Aalborg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22294760,indberetninger-20180424,2.5124211,33258119,,2018-03-28T23:39:42.492Z,2016-04-29T13:31:43.108Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-97-WQ,2016-04-29T13:31:43.505Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33258119,2015-01-01,2015-12-31,ID_3,,http://regnskaber.virk.dk/91185233/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzU0LzlmL2ZkL2IyNTEtNDEyZC1iMjE1LTkxNjEwODQ3NGUzOA.pdf,http://regnskaber.virk.dk/91185233/ZG9rdW1lbnRsYWdlcjovLzAzLzRlLzJjLzBkL2NjLzM5NjMtNDZhMy1iYmEwLWE2NWYzNWZiNWE0Yg.xml,"9200, Aalborg SV",Vandmanden 10A,Til den daglige ledelse i DXT HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2015 - 31-12-2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-04-20,2010-10-29,2016-04-20,33258119.0,33357966.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2015 - 31-12-2015 for DXT HOLDING ApS.,Ãrsrapport,Keld SÃ¸rensen,Andelskassen NordÃ¸stjylland,DXT HOLDING ApS,Attiri Statsautoriseret Revisionsaktieselskab,"SkÃ¸rping, den 20-04-2016",2014-01-01,2014-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-04-20,Aalborg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22294760,indberetninger-20180424,2.5124211,33258119,,2018-03-28T23:39:42.492Z,2016-04-29T13:31:43.108Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-97-WQ,2016-04-29T13:31:43.505Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Keld SÃ¸rensen
33258119,2015-01-01,2015-12-31,ID_4,,http://regnskaber.virk.dk/91185233/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzU0LzlmL2ZkL2IyNTEtNDEyZC1iMjE1LTkxNjEwODQ3NGUzOA.pdf,http://regnskaber.virk.dk/91185233/ZG9rdW1lbnRsYWdlcjovLzAzLzRlLzJjLzBkL2NjLzM5NjMtNDZhMy1iYmEwLWE2NWYzNWZiNWE0Yg.xml,"9200, Aalborg SV",Vandmanden 10A,Til den daglige ledelse i DXT HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2015 - 31-12-2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-04-20,2010-10-29,2016-04-20,33258119.0,33357966.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2015 - 31-12-2015 for DXT HOLDING ApS.,Ãrsrapport,Keld SÃ¸rensen,Andelskassen NordÃ¸stjylland,DXT HOLDING ApS,Attiri Statsautoriseret Revisionsaktieselskab,"SkÃ¸rping, den 20-04-2016",2014-01-01,2014-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-04-20,Aalborg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22294760,indberetninger-20180424,2.5124211,33258119,,2018-03-28T23:39:42.492Z,2016-04-29T13:31:43.108Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-97-WQ,2016-04-29T13:31:43.505Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33258119,2015-01-01,2015-12-31,ID_5,,http://regnskaber.virk.dk/91185233/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzU0LzlmL2ZkL2IyNTEtNDEyZC1iMjE1LTkxNjEwODQ3NGUzOA.pdf,http://regnskaber.virk.dk/91185233/ZG9rdW1lbnRsYWdlcjovLzAzLzRlLzJjLzBkL2NjLzM5NjMtNDZhMy1iYmEwLWE2NWYzNWZiNWE0Yg.xml,"9200, Aalborg SV",Vandmanden 10A,Til den daglige ledelse i DXT HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2015 - 31-12-2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-04-20,2010-10-29,2016-04-20,33258119.0,33357966.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2015 - 31-12-2015 for DXT HOLDING ApS.,Ãrsrapport,Keld SÃ¸rensen,Andelskassen NordÃ¸stjylland,DXT HOLDING ApS,Attiri Statsautoriseret Revisionsaktieselskab,"SkÃ¸rping, den 20-04-2016",2014-01-01,2014-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-04-20,Aalborg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22294760,indberetninger-20180424,2.5124211,33258119,,2018-03-28T23:39:42.492Z,2016-04-29T13:31:43.108Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-97-WQ,2016-04-29T13:31:43.505Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33258119,2015-01-01,2015-12-31,ID_6,,http://regnskaber.virk.dk/91185233/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzU0LzlmL2ZkL2IyNTEtNDEyZC1iMjE1LTkxNjEwODQ3NGUzOA.pdf,http://regnskaber.virk.dk/91185233/ZG9rdW1lbnRsYWdlcjovLzAzLzRlLzJjLzBkL2NjLzM5NjMtNDZhMy1iYmEwLWE2NWYzNWZiNWE0Yg.xml,"9200, Aalborg SV",Vandmanden 10A,Til den daglige ledelse i DXT HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2015 - 31-12-2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-04-20,2010-10-29,2016-04-20,33258119.0,33357966.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2015 - 31-12-2015 for DXT HOLDING ApS.,Ãrsrapport,Keld SÃ¸rensen,Andelskassen NordÃ¸stjylland,DXT HOLDING ApS,Attiri Statsautoriseret Revisionsaktieselskab,"SkÃ¸rping, den 20-04-2016",2014-01-01,2014-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-04-20,Aalborg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22294760,indberetninger-20180424,2.5124211,33258119,,2018-03-28T23:39:42.492Z,2016-04-29T13:31:43.108Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-97-WQ,2016-04-29T13:31:43.505Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33258119,2015-01-01,2015-12-31,ID_7,,http://regnskaber.virk.dk/91185233/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzU0LzlmL2ZkL2IyNTEtNDEyZC1iMjE1LTkxNjEwODQ3NGUzOA.pdf,http://regnskaber.virk.dk/91185233/ZG9rdW1lbnRsYWdlcjovLzAzLzRlLzJjLzBkL2NjLzM5NjMtNDZhMy1iYmEwLWE2NWYzNWZiNWE0Yg.xml,"9200, Aalborg SV",Vandmanden 10A,Til den daglige ledelse i DXT HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2015 - 31-12-2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-04-20,2010-10-29,2016-04-20,33258119.0,33357966.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2015 - 31-12-2015 for DXT HOLDING ApS.,Ãrsrapport,Keld SÃ¸rensen,Andelskassen NordÃ¸stjylland,DXT HOLDING ApS,Attiri Statsautoriseret Revisionsaktieselskab,"SkÃ¸rping, den 20-04-2016",2014-01-01,2014-12-31,242300.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-04-20,Aalborg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22294760,indberetninger-20180424,2.5124211,33258119,,2018-03-28T23:39:42.492Z,2016-04-29T13:31:43.108Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-97-WQ,2016-04-29T13:31:43.505Z,-3222.0,101716.0,2733.0,190563.0,286325.0,44025.0,,,,,,,,,,,,,,,,,,,,,,,,
33258119,2015-01-01,2015-12-31,ID_9,,http://regnskaber.virk.dk/91185233/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzU0LzlmL2ZkL2IyNTEtNDEyZC1iMjE1LTkxNjEwODQ3NGUzOA.pdf,http://regnskaber.virk.dk/91185233/ZG9rdW1lbnRsYWdlcjovLzAzLzRlLzJjLzBkL2NjLzM5NjMtNDZhMy1iYmEwLWE2NWYzNWZiNWE0Yg.xml,"9200, Aalborg SV",Vandmanden 10A,Til den daglige ledelse i DXT HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2015 - 31-12-2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-04-20,2010-10-29,2016-04-20,33258119.0,33357966.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2015 - 31-12-2015 for DXT HOLDING ApS.,Ãrsrapport,Keld SÃ¸rensen,Andelskassen NordÃ¸stjylland,DXT HOLDING ApS,Attiri Statsautoriseret Revisionsaktieselskab,"SkÃ¸rping, den 20-04-2016",2014-01-01,2014-12-31,-50600.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-04-20,Aalborg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22294760,indberetninger-20180424,2.5124211,33258119,,2018-03-28T23:39:42.492Z,2016-04-29T13:31:43.108Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-97-WQ,2016-04-29T13:31:43.505Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33258119,2015-12-31,2015-12-31,ID_15,,http://regnskaber.virk.dk/91185233/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzU0LzlmL2ZkL2IyNTEtNDEyZC1iMjE1LTkxNjEwODQ3NGUzOA.pdf,http://regnskaber.virk.dk/91185233/ZG9rdW1lbnRsYWdlcjovLzAzLzRlLzJjLzBkL2NjLzM5NjMtNDZhMy1iYmEwLWE2NWYzNWZiNWE0Yg.xml,"9200, Aalborg SV",Vandmanden 10A,Til den daglige ledelse i DXT HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2015 - 31-12-2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-04-20,2010-10-29,2016-04-20,33258119.0,33357966.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2015 - 31-12-2015 for DXT HOLDING ApS.,Ãrsrapport,Keld SÃ¸rensen,Andelskassen NordÃ¸stjylland,DXT HOLDING ApS,Attiri Statsautoriseret Revisionsaktieselskab,"SkÃ¸rping, den 20-04-2016",2014-01-01,2014-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-04-20,Aalborg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22294760,indberetninger-20180424,2.5124211,33258119,,2018-03-28T23:39:42.492Z,2016-04-29T13:31:43.108Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-97-WQ,2016-04-29T13:31:43.505Z,,,,,,,1367229.0,77755.0,80000.0,793799.0,1356436.0,1367229.0,10793.0,573430.0,20000.0,553430.0,573430.0,716045.0,1557.0,0.0,50600.0,1225836.0,716045.0,10793.0,3390.0,0.0,0.0,5846.0,0.0,
