entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,EmailOfAuditor,Equity,ExtraordinaryDividendPaid,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,Dividend,GrossProfitLoss,IncomeFromInvestmentsInAssociates,OtherFinanceExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ValueAdjustmentsOfEquity,DistributedDividendsFromGroupEnterprises,IncreaseDecreaseOfEquityThroughChangesInAccountingPolicies,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherShorttermPayables,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions
25150279,2017-09-01,2018-08-31,c742,,http://regnskaber.virk.dk/97205152/ZG9rdW1lbnRsYWdlcjovLzAzL2RmL2VjLzRlL2I1LzBhN2MtNGIzNC04OGE5LTY0NzE0Mzc2M2Q4YQ.pdf,http://regnskaber.virk.dk/97205152/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzZiLzhkL2E2L2Q3ODUtNDAyOS1iYWZkLWU1NGZiNDE1ZDliZg.xml,Danmark,Thisted,7700.0,10.0,Thyparken,Ãrhus,8000.0,7.0,Mejlgade,"7700, Thisted","Thyparken, 10",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. august 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. september 2018 - 31. august 2019.",2019-10-28,2019-10-28,2019-10-28,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,thisted@brandtrevision.dk,,995000.0,25492145.0,25150279.0,25492145.0,mne33206,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018/19 for PSA Holding ApS.,Ãrsrapport,Tom Hedegaard-Kristensen,Peter Sand Christensen,Peter Sand Christensen,"BRANDT, Statsautoriseret Revisionspartnerselskab",PSA Holding ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Ãrhus,2017-09-01,2018-08-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2019-08-31,2018-09-01,2019-10-28,Thisted,97 91 11 11,RevisionspÃ¥tegning,urn:ofk:oid:27987425,indberetninger-20180424,2.5124277999999998,25150279.0,AW47zc2lIXJRhhXBPOZf,2019-11-05T13:43:46.305Z,2019-11-05T13:42:53.078Z,regnskab,0.0,,2019-08-31,2018-09-01,X19-DH-03-RY,2019-11-05T13:42:53.261Z,-6334.0,,,,,,,,0.0,,,,,,,,,,,,,,
25150279,2017-09-01,2018-08-31,c745,,http://regnskaber.virk.dk/97205152/ZG9rdW1lbnRsYWdlcjovLzAzL2RmL2VjLzRlL2I1LzBhN2MtNGIzNC04OGE5LTY0NzE0Mzc2M2Q4YQ.pdf,http://regnskaber.virk.dk/97205152/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzZiLzhkL2E2L2Q3ODUtNDAyOS1iYWZkLWU1NGZiNDE1ZDliZg.xml,Danmark,Thisted,7700.0,10.0,Thyparken,Ãrhus,8000.0,7.0,Mejlgade,"7700, Thisted","Thyparken, 10",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. august 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. september 2018 - 31. august 2019.",2019-10-28,2019-10-28,2019-10-28,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,thisted@brandtrevision.dk,,995000.0,25492145.0,25150279.0,25492145.0,mne33206,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018/19 for PSA Holding ApS.,Ãrsrapport,Tom Hedegaard-Kristensen,Peter Sand Christensen,Peter Sand Christensen,"BRANDT, Statsautoriseret Revisionspartnerselskab",PSA Holding ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Ãrhus,2017-09-01,2018-08-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2019-08-31,2018-09-01,2019-10-28,Thisted,97 91 11 11,RevisionspÃ¥tegning,urn:ofk:oid:27987425,indberetninger-20180424,2.5124277999999998,25150279.0,AW47zc2lIXJRhhXBPOZf,2019-11-05T13:43:46.305Z,2019-11-05T13:42:53.078Z,regnskab,0.0,,2019-08-31,2018-09-01,X19-DH-03-RY,2019-11-05T13:42:53.261Z,,,,,,,,,,-103400.0,,,,,,,,,,,,,
25150279,2018-08-31,2018-08-31,c4,,http://regnskaber.virk.dk/97205152/ZG9rdW1lbnRsYWdlcjovLzAzL2RmL2VjLzRlL2I1LzBhN2MtNGIzNC04OGE5LTY0NzE0Mzc2M2Q4YQ.pdf,http://regnskaber.virk.dk/97205152/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzZiLzhkL2E2L2Q3ODUtNDAyOS1iYWZkLWU1NGZiNDE1ZDliZg.xml,Danmark,Thisted,7700.0,10.0,Thyparken,Ãrhus,8000.0,7.0,Mejlgade,"7700, Thisted","Thyparken, 10",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. august 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. september 2018 - 31. august 2019.",2019-10-28,2019-10-28,2019-10-28,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,thisted@brandtrevision.dk,6491961.0,995000.0,25492145.0,25150279.0,25492145.0,mne33206,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018/19 for PSA Holding ApS.,Ãrsrapport,Tom Hedegaard-Kristensen,Peter Sand Christensen,Peter Sand Christensen,"BRANDT, Statsautoriseret Revisionspartnerselskab",PSA Holding ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Ãrhus,2017-09-01,2018-08-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2019-08-31,2018-09-01,2019-10-28,Thisted,97 91 11 11,RevisionspÃ¥tegning,urn:ofk:oid:27987425,indberetninger-20180424,2.5124277999999998,25150279.0,AW47zc2lIXJRhhXBPOZf,2019-11-05T13:43:46.305Z,2019-11-05T13:42:53.078Z,regnskab,0.0,,2019-08-31,2018-09-01,X19-DH-03-RY,2019-11-05T13:42:53.261Z,,,,,,,,,,,6497161.0,9999.0,125000.0,9999.0,6497161.0,5200.0,6487162.0,6487162.0,6487162.0,5200.0,6343116.0,23845.0,5200.0
25150279,2018-08-31,2018-08-31,c722,,http://regnskaber.virk.dk/97205152/ZG9rdW1lbnRsYWdlcjovLzAzL2RmL2VjLzRlL2I1LzBhN2MtNGIzNC04OGE5LTY0NzE0Mzc2M2Q4YQ.pdf,http://regnskaber.virk.dk/97205152/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzZiLzhkL2E2L2Q3ODUtNDAyOS1iYWZkLWU1NGZiNDE1ZDliZg.xml,Danmark,Thisted,7700.0,10.0,Thyparken,Ãrhus,8000.0,7.0,Mejlgade,"7700, Thisted","Thyparken, 10",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. august 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. september 2018 - 31. august 2019.",2019-10-28,2019-10-28,2019-10-28,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,thisted@brandtrevision.dk,125000.0,995000.0,25492145.0,25150279.0,25492145.0,mne33206,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018/19 for PSA Holding ApS.,Ãrsrapport,Tom Hedegaard-Kristensen,Peter Sand Christensen,Peter Sand Christensen,"BRANDT, Statsautoriseret Revisionspartnerselskab",PSA Holding ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Ãrhus,2017-09-01,2018-08-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2019-08-31,2018-09-01,2019-10-28,Thisted,97 91 11 11,RevisionspÃ¥tegning,urn:ofk:oid:27987425,indberetninger-20180424,2.5124277999999998,25150279.0,AW47zc2lIXJRhhXBPOZf,2019-11-05T13:43:46.305Z,2019-11-05T13:42:53.078Z,regnskab,0.0,,2019-08-31,2018-09-01,X19-DH-03-RY,2019-11-05T13:42:53.261Z,,,,,,,,,,,,,,,,,,,,,,,
25150279,2018-08-31,2018-08-31,c737,,http://regnskaber.virk.dk/97205152/ZG9rdW1lbnRsYWdlcjovLzAzL2RmL2VjLzRlL2I1LzBhN2MtNGIzNC04OGE5LTY0NzE0Mzc2M2Q4YQ.pdf,http://regnskaber.virk.dk/97205152/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzZiLzhkL2E2L2Q3ODUtNDAyOS1iYWZkLWU1NGZiNDE1ZDliZg.xml,Danmark,Thisted,7700.0,10.0,Thyparken,Ãrhus,8000.0,7.0,Mejlgade,"7700, Thisted","Thyparken, 10",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. august 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. september 2018 - 31. august 2019.",2019-10-28,2019-10-28,2019-10-28,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,thisted@brandtrevision.dk,6343116.0,995000.0,25492145.0,25150279.0,25492145.0,mne33206,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018/19 for PSA Holding ApS.,Ãrsrapport,Tom Hedegaard-Kristensen,Peter Sand Christensen,Peter Sand Christensen,"BRANDT, Statsautoriseret Revisionspartnerselskab",PSA Holding ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Ãrhus,2017-09-01,2018-08-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2019-08-31,2018-09-01,2019-10-28,Thisted,97 91 11 11,RevisionspÃ¥tegning,urn:ofk:oid:27987425,indberetninger-20180424,2.5124277999999998,25150279.0,AW47zc2lIXJRhhXBPOZf,2019-11-05T13:43:46.305Z,2019-11-05T13:42:53.078Z,regnskab,0.0,,2019-08-31,2018-09-01,X19-DH-03-RY,2019-11-05T13:42:53.261Z,,,,,,,,,,,,,,,,,,,,,,,
25150279,2018-08-31,2018-08-31,c743,,http://regnskaber.virk.dk/97205152/ZG9rdW1lbnRsYWdlcjovLzAzL2RmL2VjLzRlL2I1LzBhN2MtNGIzNC04OGE5LTY0NzE0Mzc2M2Q4YQ.pdf,http://regnskaber.virk.dk/97205152/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzZiLzhkL2E2L2Q3ODUtNDAyOS1iYWZkLWU1NGZiNDE1ZDliZg.xml,Danmark,Thisted,7700.0,10.0,Thyparken,Ãrhus,8000.0,7.0,Mejlgade,"7700, Thisted","Thyparken, 10",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. august 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. september 2018 - 31. august 2019.",2019-10-28,2019-10-28,2019-10-28,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,thisted@brandtrevision.dk,23845.0,995000.0,25492145.0,25150279.0,25492145.0,mne33206,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018/19 for PSA Holding ApS.,Ãrsrapport,Tom Hedegaard-Kristensen,Peter Sand Christensen,Peter Sand Christensen,"BRANDT, Statsautoriseret Revisionspartnerselskab",PSA Holding ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Ãrhus,2017-09-01,2018-08-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2019-08-31,2018-09-01,2019-10-28,Thisted,97 91 11 11,RevisionspÃ¥tegning,urn:ofk:oid:27987425,indberetninger-20180424,2.5124277999999998,25150279.0,AW47zc2lIXJRhhXBPOZf,2019-11-05T13:43:46.305Z,2019-11-05T13:42:53.078Z,regnskab,0.0,,2019-08-31,2018-09-01,X19-DH-03-RY,2019-11-05T13:42:53.261Z,,,,,,,,,,,,,,,,,,,,,,,
25150279,2018-09-01,2018-09-01,c181,,http://regnskaber.virk.dk/97205152/ZG9rdW1lbnRsYWdlcjovLzAzL2RmL2VjLzRlL2I1LzBhN2MtNGIzNC04OGE5LTY0NzE0Mzc2M2Q4YQ.pdf,http://regnskaber.virk.dk/97205152/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzZiLzhkL2E2L2Q3ODUtNDAyOS1iYWZkLWU1NGZiNDE1ZDliZg.xml,Danmark,Thisted,7700.0,10.0,Thyparken,Ãrhus,8000.0,7.0,Mejlgade,"7700, Thisted","Thyparken, 10",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. august 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. september 2018 - 31. august 2019.",2019-10-28,2019-10-28,2019-10-28,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,thisted@brandtrevision.dk,125000.0,995000.0,25492145.0,25150279.0,25492145.0,mne33206,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018/19 for PSA Holding ApS.,Ãrsrapport,Tom Hedegaard-Kristensen,Peter Sand Christensen,Peter Sand Christensen,"BRANDT, Statsautoriseret Revisionspartnerselskab",PSA Holding ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Ãrhus,2017-09-01,2018-08-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2019-08-31,2018-09-01,2019-10-28,Thisted,97 91 11 11,RevisionspÃ¥tegning,urn:ofk:oid:27987425,indberetninger-20180424,2.5124277999999998,25150279.0,AW47zc2lIXJRhhXBPOZf,2019-11-05T13:43:46.305Z,2019-11-05T13:42:53.078Z,regnskab,0.0,,2019-08-31,2018-09-01,X19-DH-03-RY,2019-11-05T13:42:53.261Z,,,,,,,,,,,,,,,,,,,,,,,
25150279,2018-09-01,2018-09-01,c193,,http://regnskaber.virk.dk/97205152/ZG9rdW1lbnRsYWdlcjovLzAzL2RmL2VjLzRlL2I1LzBhN2MtNGIzNC04OGE5LTY0NzE0Mzc2M2Q4YQ.pdf,http://regnskaber.virk.dk/97205152/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzZiLzhkL2E2L2Q3ODUtNDAyOS1iYWZkLWU1NGZiNDE1ZDliZg.xml,Danmark,Thisted,7700.0,10.0,Thyparken,Ãrhus,8000.0,7.0,Mejlgade,"7700, Thisted","Thyparken, 10",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. august 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. september 2018 - 31. august 2019.",2019-10-28,2019-10-28,2019-10-28,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,thisted@brandtrevision.dk,6343116.0,995000.0,25492145.0,25150279.0,25492145.0,mne33206,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018/19 for PSA Holding ApS.,Ãrsrapport,Tom Hedegaard-Kristensen,Peter Sand Christensen,Peter Sand Christensen,"BRANDT, Statsautoriseret Revisionspartnerselskab",PSA Holding ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Ãrhus,2017-09-01,2018-08-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2019-08-31,2018-09-01,2019-10-28,Thisted,97 91 11 11,RevisionspÃ¥tegning,urn:ofk:oid:27987425,indberetninger-20180424,2.5124277999999998,25150279.0,AW47zc2lIXJRhhXBPOZf,2019-11-05T13:43:46.305Z,2019-11-05T13:42:53.078Z,regnskab,0.0,,2019-08-31,2018-09-01,X19-DH-03-RY,2019-11-05T13:42:53.261Z,,,,,,,,,,,,,,,,,,,,,,,
25150279,2018-09-01,2018-09-01,c199,,http://regnskaber.virk.dk/97205152/ZG9rdW1lbnRsYWdlcjovLzAzL2RmL2VjLzRlL2I1LzBhN2MtNGIzNC04OGE5LTY0NzE0Mzc2M2Q4YQ.pdf,http://regnskaber.virk.dk/97205152/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzZiLzhkL2E2L2Q3ODUtNDAyOS1iYWZkLWU1NGZiNDE1ZDliZg.xml,Danmark,Thisted,7700.0,10.0,Thyparken,Ãrhus,8000.0,7.0,Mejlgade,"7700, Thisted","Thyparken, 10",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. august 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. september 2018 - 31. august 2019.",2019-10-28,2019-10-28,2019-10-28,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,thisted@brandtrevision.dk,23845.0,995000.0,25492145.0,25150279.0,25492145.0,mne33206,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018/19 for PSA Holding ApS.,Ãrsrapport,Tom Hedegaard-Kristensen,Peter Sand Christensen,Peter Sand Christensen,"BRANDT, Statsautoriseret Revisionspartnerselskab",PSA Holding ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Ãrhus,2017-09-01,2018-08-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2019-08-31,2018-09-01,2019-10-28,Thisted,97 91 11 11,RevisionspÃ¥tegning,urn:ofk:oid:27987425,indberetninger-20180424,2.5124277999999998,25150279.0,AW47zc2lIXJRhhXBPOZf,2019-11-05T13:43:46.305Z,2019-11-05T13:42:53.078Z,regnskab,0.0,,2019-08-31,2018-09-01,X19-DH-03-RY,2019-11-05T13:42:53.261Z,,,,,,,,,,,,,,,,,,,,,,,
25150279,2018-09-01,2018-09-01,c202,,http://regnskaber.virk.dk/97205152/ZG9rdW1lbnRsYWdlcjovLzAzL2RmL2VjLzRlL2I1LzBhN2MtNGIzNC04OGE5LTY0NzE0Mzc2M2Q4YQ.pdf,http://regnskaber.virk.dk/97205152/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzZiLzhkL2E2L2Q3ODUtNDAyOS1iYWZkLWU1NGZiNDE1ZDliZg.xml,Danmark,Thisted,7700.0,10.0,Thyparken,Ãrhus,8000.0,7.0,Mejlgade,"7700, Thisted","Thyparken, 10",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. august 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. september 2018 - 31. august 2019.",2019-10-28,2019-10-28,2019-10-28,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,thisted@brandtrevision.dk,0.0,995000.0,25492145.0,25150279.0,25492145.0,mne33206,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018/19 for PSA Holding ApS.,Ãrsrapport,Tom Hedegaard-Kristensen,Peter Sand Christensen,Peter Sand Christensen,"BRANDT, Statsautoriseret Revisionspartnerselskab",PSA Holding ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Ãrhus,2017-09-01,2018-08-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2019-08-31,2018-09-01,2019-10-28,Thisted,97 91 11 11,RevisionspÃ¥tegning,urn:ofk:oid:27987425,indberetninger-20180424,2.5124277999999998,25150279.0,AW47zc2lIXJRhhXBPOZf,2019-11-05T13:43:46.305Z,2019-11-05T13:42:53.078Z,regnskab,0.0,,2019-08-31,2018-09-01,X19-DH-03-RY,2019-11-05T13:42:53.261Z,,,,,,,,,,,,,,,,,,,,,,,
25150279,2018-09-01,2019-08-31,c1,,http://regnskaber.virk.dk/97205152/ZG9rdW1lbnRsYWdlcjovLzAzL2RmL2VjLzRlL2I1LzBhN2MtNGIzNC04OGE5LTY0NzE0Mzc2M2Q4YQ.pdf,http://regnskaber.virk.dk/97205152/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzZiLzhkL2E2L2Q3ODUtNDAyOS1iYWZkLWU1NGZiNDE1ZDliZg.xml,Danmark,Thisted,7700.0,10.0,Thyparken,Ãrhus,8000.0,7.0,Mejlgade,"7700, Thisted","Thyparken, 10",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. august 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. september 2018 - 31. august 2019.",2019-10-28,2019-10-28,2019-10-28,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,thisted@brandtrevision.dk,,995000.0,25492145.0,25150279.0,25492145.0,mne33206,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018/19 for PSA Holding ApS.,Ãrsrapport,Tom Hedegaard-Kristensen,Peter Sand Christensen,Peter Sand Christensen,"BRANDT, Statsautoriseret Revisionspartnerselskab",PSA Holding ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Ãrhus,2017-09-01,2018-08-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2019-08-31,2018-09-01,2019-10-28,Thisted,97 91 11 11,RevisionspÃ¥tegning,urn:ofk:oid:27987425,indberetninger-20180424,2.5124277999999998,25150279.0,AW47zc2lIXJRhhXBPOZf,2019-11-05T13:43:46.305Z,2019-11-05T13:42:53.078Z,regnskab,0.0,,2019-08-31,2018-09-01,X19-DH-03-RY,2019-11-05T13:42:53.261Z,1834527.0,,-6300.0,1842498.0,1671.0,1834527.0,-6300.0,,,,,,,,,,,,,,,,
25150279,2018-09-01,2019-08-31,c114,,http://regnskaber.virk.dk/97205152/ZG9rdW1lbnRsYWdlcjovLzAzL2RmL2VjLzRlL2I1LzBhN2MtNGIzNC04OGE5LTY0NzE0Mzc2M2Q4YQ.pdf,http://regnskaber.virk.dk/97205152/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzZiLzhkL2E2L2Q3ODUtNDAyOS1iYWZkLWU1NGZiNDE1ZDliZg.xml,Danmark,Thisted,7700.0,10.0,Thyparken,Ãrhus,8000.0,7.0,Mejlgade,"7700, Thisted","Thyparken, 10",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. august 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. september 2018 - 31. august 2019.",2019-10-28,2019-10-28,2019-10-28,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,thisted@brandtrevision.dk,,995000.0,25492145.0,25150279.0,25492145.0,mne33206,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018/19 for PSA Holding ApS.,Ãrsrapport,Tom Hedegaard-Kristensen,Peter Sand Christensen,Peter Sand Christensen,"BRANDT, Statsautoriseret Revisionspartnerselskab",PSA Holding ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Ãrhus,2017-09-01,2018-08-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2019-08-31,2018-09-01,2019-10-28,Thisted,97 91 11 11,RevisionspÃ¥tegning,urn:ofk:oid:27987425,indberetninger-20180424,2.5124277999999998,25150279.0,AW47zc2lIXJRhhXBPOZf,2019-11-05T13:43:46.305Z,2019-11-05T13:42:53.078Z,regnskab,0.0,,2019-08-31,2018-09-01,X19-DH-03-RY,2019-11-05T13:42:53.261Z,1842498.0,,,,,,,,,,,,,,,,,,,,,,
