entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,Equity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,LongtermLiabilitiesOtherThanProvisionsDueInOneYear,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,GainsLossesFromCurrentValueAdjustmentsOfInvestmentProperty,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,InvestmentProperty,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,AccumulatedRevaluationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,NameAndSurnameOfMemberOfExecutiveBoard
28097336,2015-01-01,2015-01-01,c199,,http://regnskaber.virk.dk/63379082/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzRjL2ZjLzM0Lzc1YjMtNDg3Yy04MTliLTgyMDY4MDA4ZWFhNw.pdf,http://regnskaber.virk.dk/63379082/ZG9rdW1lbnRsYWdlcjovLzAzLzA1L2UzLzhjL2I3L2MyZDYtNDkzZS1hN2MzLTg2NDU0NmFmY2YyNA.xml,NÃ¸rresundby,9400.0,82.0,HvorupgÃ¥rdvej,"9000, Aalborg","Hasseris Bymidte, 6",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-05-24,2016-05-24,2004-08-24,2016-05-24,1042370.0,28097336.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for PCP Ejendomme ApS.,Ãrsrapport,2196000.0,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Michael Blach,Nordjyske Bank,PCP Ejendomme ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",NÃ¸rresundby,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,NÃ¸rresundby,2015-12-31,2015-01-01,2016-05-24,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22484571,indberetninger-20180424,2.5124277999999998,28097336.0,,2018-03-29T07:24:25.801Z,2016-05-30T09:41:46.890Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-13-ND,2016-05-30T09:41:47.074Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28097336,2015-01-01,2015-12-31,c1,,http://regnskaber.virk.dk/63379082/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzRjL2ZjLzM0Lzc1YjMtNDg3Yy04MTliLTgyMDY4MDA4ZWFhNw.pdf,http://regnskaber.virk.dk/63379082/ZG9rdW1lbnRsYWdlcjovLzAzLzA1L2UzLzhjL2I3L2MyZDYtNDkzZS1hN2MzLTg2NDU0NmFmY2YyNA.xml,NÃ¸rresundby,9400.0,82.0,HvorupgÃ¥rdvej,"9000, Aalborg","Hasseris Bymidte, 6",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-05-24,2016-05-24,2004-08-24,2016-05-24,,28097336.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for PCP Ejendomme ApS.,Ãrsrapport,2196000.0,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Michael Blach,Nordjyske Bank,PCP Ejendomme ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",NÃ¸rresundby,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,NÃ¸rresundby,2015-12-31,2015-01-01,2016-05-24,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22484571,indberetninger-20180424,2.5124277999999998,28097336.0,,2018-03-29T07:24:25.801Z,2016-05-30T09:41:46.890Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-13-ND,2016-05-30T09:41:47.074Z,205721.0,-1098.0,273800.0,20741.0,15138.0,267099.0,272702.0,61378.0,,,,,,,,,,,,,,,,,,,,,,
28097336,2015-01-01,2015-12-31,c122,,http://regnskaber.virk.dk/63379082/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzRjL2ZjLzM0Lzc1YjMtNDg3Yy04MTliLTgyMDY4MDA4ZWFhNw.pdf,http://regnskaber.virk.dk/63379082/ZG9rdW1lbnRsYWdlcjovLzAzLzA1L2UzLzhjL2I3L2MyZDYtNDkzZS1hN2MzLTg2NDU0NmFmY2YyNA.xml,NÃ¸rresundby,9400.0,82.0,HvorupgÃ¥rdvej,"9000, Aalborg","Hasseris Bymidte, 6",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-05-24,2016-05-24,2004-08-24,2016-05-24,,28097336.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for PCP Ejendomme ApS.,Ãrsrapport,2196000.0,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Michael Blach,Nordjyske Bank,PCP Ejendomme ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",NÃ¸rresundby,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,NÃ¸rresundby,2015-12-31,2015-01-01,2016-05-24,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22484571,indberetninger-20180424,2.5124277999999998,28097336.0,,2018-03-29T07:24:25.801Z,2016-05-30T09:41:46.890Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-13-ND,2016-05-30T09:41:47.074Z,205721.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28097336,2015-01-01,2015-12-31,c200,,http://regnskaber.virk.dk/63379082/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzRjL2ZjLzM0Lzc1YjMtNDg3Yy04MTliLTgyMDY4MDA4ZWFhNw.pdf,http://regnskaber.virk.dk/63379082/ZG9rdW1lbnRsYWdlcjovLzAzLzA1L2UzLzhjL2I3L2MyZDYtNDkzZS1hN2MzLTg2NDU0NmFmY2YyNA.xml,NÃ¸rresundby,9400.0,82.0,HvorupgÃ¥rdvej,"9000, Aalborg","Hasseris Bymidte, 6",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-05-24,2016-05-24,2004-08-24,2016-05-24,,28097336.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for PCP Ejendomme ApS.,Ãrsrapport,2196000.0,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Michael Blach,Nordjyske Bank,PCP Ejendomme ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",NÃ¸rresundby,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,NÃ¸rresundby,2015-12-31,2015-01-01,2016-05-24,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22484571,indberetninger-20180424,2.5124277999999998,28097336.0,,2018-03-29T07:24:25.801Z,2016-05-30T09:41:46.890Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-13-ND,2016-05-30T09:41:47.074Z,205721.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28097336,2015-01-01,2015-12-31,c70,,http://regnskaber.virk.dk/63379082/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzRjL2ZjLzM0Lzc1YjMtNDg3Yy04MTliLTgyMDY4MDA4ZWFhNw.pdf,http://regnskaber.virk.dk/63379082/ZG9rdW1lbnRsYWdlcjovLzAzLzA1L2UzLzhjL2I3L2MyZDYtNDkzZS1hN2MzLTg2NDU0NmFmY2YyNA.xml,NÃ¸rresundby,9400.0,82.0,HvorupgÃ¥rdvej,"9000, Aalborg","Hasseris Bymidte, 6",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-05-24,2016-05-24,2004-08-24,2016-05-24,,28097336.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for PCP Ejendomme ApS.,Ãrsrapport,2196000.0,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Michael Blach,Nordjyske Bank,PCP Ejendomme ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",NÃ¸rresundby,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,NÃ¸rresundby,2015-12-31,2015-01-01,2016-05-24,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22484571,indberetninger-20180424,2.5124277999999998,28097336.0,,2018-03-29T07:24:25.801Z,2016-05-30T09:41:46.890Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-13-ND,2016-05-30T09:41:47.074Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Michael Blach
28097336,2015-01-01,2015-12-31,c71,,http://regnskaber.virk.dk/63379082/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzRjL2ZjLzM0Lzc1YjMtNDg3Yy04MTliLTgyMDY4MDA4ZWFhNw.pdf,http://regnskaber.virk.dk/63379082/ZG9rdW1lbnRsYWdlcjovLzAzLzA1L2UzLzhjL2I3L2MyZDYtNDkzZS1hN2MzLTg2NDU0NmFmY2YyNA.xml,NÃ¸rresundby,9400.0,82.0,HvorupgÃ¥rdvej,"9000, Aalborg","Hasseris Bymidte, 6",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-05-24,2016-05-24,2004-08-24,2016-05-24,,28097336.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for PCP Ejendomme ApS.,Ãrsrapport,2196000.0,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Michael Blach,Nordjyske Bank,PCP Ejendomme ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",NÃ¸rresundby,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,NÃ¸rresundby,2015-12-31,2015-01-01,2016-05-24,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22484571,indberetninger-20180424,2.5124277999999998,28097336.0,,2018-03-29T07:24:25.801Z,2016-05-30T09:41:46.890Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-13-ND,2016-05-30T09:41:47.074Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Erik Blach
28097336,2015-12-31,2015-12-31,c153,,http://regnskaber.virk.dk/63379082/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzRjL2ZjLzM0Lzc1YjMtNDg3Yy04MTliLTgyMDY4MDA4ZWFhNw.pdf,http://regnskaber.virk.dk/63379082/ZG9rdW1lbnRsYWdlcjovLzAzLzA1L2UzLzhjL2I3L2MyZDYtNDkzZS1hN2MzLTg2NDU0NmFmY2YyNA.xml,NÃ¸rresundby,9400.0,82.0,HvorupgÃ¥rdvej,"9000, Aalborg","Hasseris Bymidte, 6",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-05-24,2016-05-24,2004-08-24,2016-05-24,,28097336.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for PCP Ejendomme ApS.,Ãrsrapport,2196000.0,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Michael Blach,Nordjyske Bank,PCP Ejendomme ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",NÃ¸rresundby,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,NÃ¸rresundby,2015-12-31,2015-01-01,2016-05-24,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22484571,indberetninger-20180424,2.5124277999999998,28097336.0,,2018-03-29T07:24:25.801Z,2016-05-30T09:41:46.890Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-13-ND,2016-05-30T09:41:47.074Z,,,,,,,,,,,,,,,,,,,,4051000.0,,,,,,,,1667005.0,2383995.0,
28097336,2015-12-31,2015-12-31,c183,,http://regnskaber.virk.dk/63379082/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzRjL2ZjLzM0Lzc1YjMtNDg3Yy04MTliLTgyMDY4MDA4ZWFhNw.pdf,http://regnskaber.virk.dk/63379082/ZG9rdW1lbnRsYWdlcjovLzAzLzA1L2UzLzhjL2I3L2MyZDYtNDkzZS1hN2MzLTg2NDU0NmFmY2YyNA.xml,NÃ¸rresundby,9400.0,82.0,HvorupgÃ¥rdvej,"9000, Aalborg","Hasseris Bymidte, 6",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-05-24,2016-05-24,2004-08-24,2016-05-24,126000.0,28097336.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for PCP Ejendomme ApS.,Ãrsrapport,2196000.0,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Michael Blach,Nordjyske Bank,PCP Ejendomme ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",NÃ¸rresundby,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,NÃ¸rresundby,2015-12-31,2015-01-01,2016-05-24,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22484571,indberetninger-20180424,2.5124277999999998,28097336.0,,2018-03-29T07:24:25.801Z,2016-05-30T09:41:46.890Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-13-ND,2016-05-30T09:41:47.074Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28097336,2015-12-31,2015-12-31,c201,,http://regnskaber.virk.dk/63379082/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzRjL2ZjLzM0Lzc1YjMtNDg3Yy04MTliLTgyMDY4MDA4ZWFhNw.pdf,http://regnskaber.virk.dk/63379082/ZG9rdW1lbnRsYWdlcjovLzAzLzA1L2UzLzhjL2I3L2MyZDYtNDkzZS1hN2MzLTg2NDU0NmFmY2YyNA.xml,NÃ¸rresundby,9400.0,82.0,HvorupgÃ¥rdvej,"9000, Aalborg","Hasseris Bymidte, 6",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-05-24,2016-05-24,2004-08-24,2016-05-24,1248091.0,28097336.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for PCP Ejendomme ApS.,Ãrsrapport,2196000.0,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Michael Blach,Nordjyske Bank,PCP Ejendomme ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",NÃ¸rresundby,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,NÃ¸rresundby,2015-12-31,2015-01-01,2016-05-24,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22484571,indberetninger-20180424,2.5124277999999998,28097336.0,,2018-03-29T07:24:25.801Z,2016-05-30T09:41:46.890Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-13-ND,2016-05-30T09:41:47.074Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28097336,2015-12-31,2015-12-31,c254,,http://regnskaber.virk.dk/63379082/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzRjL2ZjLzM0Lzc1YjMtNDg3Yy04MTliLTgyMDY4MDA4ZWFhNw.pdf,http://regnskaber.virk.dk/63379082/ZG9rdW1lbnRsYWdlcjovLzAzLzA1L2UzLzhjL2I3L2MyZDYtNDkzZS1hN2MzLTg2NDU0NmFmY2YyNA.xml,NÃ¸rresundby,9400.0,82.0,HvorupgÃ¥rdvej,"9000, Aalborg","Hasseris Bymidte, 6",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-05-24,2016-05-24,2004-08-24,2016-05-24,,28097336.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for PCP Ejendomme ApS.,Ãrsrapport,2196000.0,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Michael Blach,Nordjyske Bank,PCP Ejendomme ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",NÃ¸rresundby,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,NÃ¸rresundby,2015-12-31,2015-01-01,2016-05-24,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22484571,indberetninger-20180424,2.5124277999999998,28097336.0,,2018-03-29T07:24:25.801Z,2016-05-30T09:41:46.890Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-13-ND,2016-05-30T09:41:47.074Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28097336,2015-12-31,2015-12-31,c6,,http://regnskaber.virk.dk/63379082/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzRjL2ZjLzM0Lzc1YjMtNDg3Yy04MTliLTgyMDY4MDA4ZWFhNw.pdf,http://regnskaber.virk.dk/63379082/ZG9rdW1lbnRsYWdlcjovLzAzLzA1L2UzLzhjL2I3L2MyZDYtNDkzZS1hN2MzLTg2NDU0NmFmY2YyNA.xml,NÃ¸rresundby,9400.0,82.0,HvorupgÃ¥rdvej,"9000, Aalborg","Hasseris Bymidte, 6",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-05-24,2016-05-24,2004-08-24,2016-05-24,1374091.0,28097336.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for PCP Ejendomme ApS.,Ãrsrapport,2196000.0,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Michael Blach,Nordjyske Bank,PCP Ejendomme ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",NÃ¸rresundby,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,NÃ¸rresundby,2015-12-31,2015-01-01,2016-05-24,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22484571,indberetninger-20180424,2.5124277999999998,28097336.0,,2018-03-29T07:24:25.801Z,2016-05-30T09:41:46.890Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-13-ND,2016-05-30T09:41:47.074Z,,,,,,,,,4381355.0,5307.0,126000.0,330355.0,4051000.0,4381355.0,2432873.0,2196000.0,2196000.0,4051000.0,195701.0,4051000.0,574391.0,574391.0,1248091.0,236873.0,325048.0,325048.0,41172.0,,,
