entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AdditionsToPropertyPlantAndEquipment,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,Equity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,InformationOnTypeOfSubmittedReport,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,LongtermLiabilitiesOtherThanProvisionsDueInOneYear,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,RevaluationsOfPropertyPlantAndEquipment,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,EmployeeBenefitsExpense,GrossProfitLoss,InterestExpenseAssignedToGroupEnterprises,InterestIncomeFromGroupEnterprises,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,TaxExpense,WagesAndSalaries,WritedownsOfCurrentAssetsOtherThanCurrentFinancialAssets,LongtermLiabilitiesOtherThanProvisions,Assets,ContributedCapital,CurrentAssets,DeferredIncomeAssets,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDebtToOtherCreditInstitutions,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedRevaluationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,NameOfAuditFirm
29929904,2015-07-01,2016-06-30,c1,,http://regnskaber.virk.dk/40992992/ZG9rdW1lbnRsYWdlcjovLzAzL2U5LzJiLzZmLzUxL2I5MDctNDI4Yy04ODY5LWUwZDZmNWExOTNiYw.pdf,http://regnskaber.virk.dk/40992992/ZG9rdW1lbnRsYWdlcjovLzAzL2M5L2FiL2Q0Lzc2L2E3NjItNDgwZi1hYjBhLTAxMzY3MzVjZDhkYQ.xml,77994.0,Danmark,Aarhus N,8200.0,16.0,Dusager,Aarhus V,8210.0,1.0,Junivej,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2016-12-21,2016-12-21,Statsaut. revisor,,32895468.0,29929904.0,Ãrsrapport,2348000.0,85000.0,Martin Rasmussen,Victor Duc Huy Ly,Victor Duc Huy Ly,Davi Ejendomsselskab ApS,Beierholm,Aarhus V,Aarhus V,2016-06-30,2015-07-01,-48441.0,2016-12-21,Aarhus,RevisionspÃ¥tegning,urn:ofk:oid:23330256,indberetninger-20180424,2.5124211,29929904.0,,2018-03-29T09:37:49.516Z,2016-12-21T17:16:51.842Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BK-40-PS,2016-12-21T17:16:52.550Z,0.0,-44268.0,978.0,4358.0,161746.0,4358.0,160768.0,-165772.0,-250097.0,-84325.0,0.0,48441.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
29929904,2015-07-01,2016-06-30,c127,,http://regnskaber.virk.dk/40992992/ZG9rdW1lbnRsYWdlcjovLzAzL2U5LzJiLzZmLzUxL2I5MDctNDI4Yy04ODY5LWUwZDZmNWExOTNiYw.pdf,http://regnskaber.virk.dk/40992992/ZG9rdW1lbnRsYWdlcjovLzAzL2M5L2FiL2Q0Lzc2L2E3NjItNDgwZi1hYjBhLTAxMzY3MzVjZDhkYQ.xml,77994.0,Danmark,Aarhus N,8200.0,16.0,Dusager,Aarhus V,8210.0,1.0,Junivej,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2016-12-21,2016-12-21,Statsaut. revisor,,32895468.0,29929904.0,Ãrsrapport,2348000.0,85000.0,Martin Rasmussen,Victor Duc Huy Ly,Victor Duc Huy Ly,Davi Ejendomsselskab ApS,Beierholm,Aarhus V,Aarhus V,2016-06-30,2015-07-01,-48441.0,2016-12-21,Aarhus,RevisionspÃ¥tegning,urn:ofk:oid:23330256,indberetninger-20180424,2.5124211,29929904.0,,2018-03-29T09:37:49.516Z,2016-12-21T17:16:51.842Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BK-40-PS,2016-12-21T17:16:52.550Z,,,,,,,,-165772.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29929904,2015-07-01,2016-06-30,c1967,,http://regnskaber.virk.dk/40992992/ZG9rdW1lbnRsYWdlcjovLzAzL2U5LzJiLzZmLzUxL2I5MDctNDI4Yy04ODY5LWUwZDZmNWExOTNiYw.pdf,http://regnskaber.virk.dk/40992992/ZG9rdW1lbnRsYWdlcjovLzAzL2M5L2FiL2Q0Lzc2L2E3NjItNDgwZi1hYjBhLTAxMzY3MzVjZDhkYQ.xml,77994.0,Danmark,Aarhus N,8200.0,16.0,Dusager,Aarhus V,8210.0,1.0,Junivej,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2016-12-21,2016-12-21,Statsaut. revisor,,32895468.0,29929904.0,Ãrsrapport,2348000.0,85000.0,Martin Rasmussen,Victor Duc Huy Ly,Victor Duc Huy Ly,Davi Ejendomsselskab ApS,Beierholm,Aarhus V,Aarhus V,2016-06-30,2015-07-01,-48441.0,2016-12-21,Aarhus,RevisionspÃ¥tegning,urn:ofk:oid:23330256,indberetninger-20180424,2.5124211,29929904.0,,2018-03-29T09:37:49.516Z,2016-12-21T17:16:51.842Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BK-40-PS,2016-12-21T17:16:52.550Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beierholm
29929904,2015-07-01,2016-06-30,c201,,http://regnskaber.virk.dk/40992992/ZG9rdW1lbnRsYWdlcjovLzAzL2U5LzJiLzZmLzUxL2I5MDctNDI4Yy04ODY5LWUwZDZmNWExOTNiYw.pdf,http://regnskaber.virk.dk/40992992/ZG9rdW1lbnRsYWdlcjovLzAzL2M5L2FiL2Q0Lzc2L2E3NjItNDgwZi1hYjBhLTAxMzY3MzVjZDhkYQ.xml,77994.0,Danmark,Aarhus N,8200.0,16.0,Dusager,Aarhus V,8210.0,1.0,Junivej,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2016-12-21,2016-12-21,Statsaut. revisor,,32895468.0,29929904.0,Ãrsrapport,2348000.0,85000.0,Martin Rasmussen,Victor Duc Huy Ly,Victor Duc Huy Ly,Davi Ejendomsselskab ApS,Beierholm,Aarhus V,Aarhus V,2016-06-30,2015-07-01,-48441.0,2016-12-21,Aarhus,RevisionspÃ¥tegning,urn:ofk:oid:23330256,indberetninger-20180424,2.5124211,29929904.0,,2018-03-29T09:37:49.516Z,2016-12-21T17:16:51.842Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BK-40-PS,2016-12-21T17:16:52.550Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29929904,2015-07-01,2016-06-30,c68,,http://regnskaber.virk.dk/40992992/ZG9rdW1lbnRsYWdlcjovLzAzL2U5LzJiLzZmLzUxL2I5MDctNDI4Yy04ODY5LWUwZDZmNWExOTNiYw.pdf,http://regnskaber.virk.dk/40992992/ZG9rdW1lbnRsYWdlcjovLzAzL2M5L2FiL2Q0Lzc2L2E3NjItNDgwZi1hYjBhLTAxMzY3MzVjZDhkYQ.xml,77994.0,Danmark,Aarhus N,8200.0,16.0,Dusager,Aarhus V,8210.0,1.0,Junivej,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2016-12-21,2016-12-21,Statsaut. revisor,,32895468.0,29929904.0,Ãrsrapport,2348000.0,85000.0,Martin Rasmussen,Victor Duc Huy Ly,Victor Duc Huy Ly,Davi Ejendomsselskab ApS,Beierholm,Aarhus V,Aarhus V,2016-06-30,2015-07-01,-48441.0,2016-12-21,Aarhus,RevisionspÃ¥tegning,urn:ofk:oid:23330256,indberetninger-20180424,2.5124211,29929904.0,,2018-03-29T09:37:49.516Z,2016-12-21T17:16:51.842Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BK-40-PS,2016-12-21T17:16:52.550Z,,,,,,,,-165772.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29929904,2015-07-01,2016-06-30,c99,,http://regnskaber.virk.dk/40992992/ZG9rdW1lbnRsYWdlcjovLzAzL2U5LzJiLzZmLzUxL2I5MDctNDI4Yy04ODY5LWUwZDZmNWExOTNiYw.pdf,http://regnskaber.virk.dk/40992992/ZG9rdW1lbnRsYWdlcjovLzAzL2M5L2FiL2Q0Lzc2L2E3NjItNDgwZi1hYjBhLTAxMzY3MzVjZDhkYQ.xml,77994.0,Danmark,Aarhus N,8200.0,16.0,Dusager,Aarhus V,8210.0,1.0,Junivej,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2016-12-21,2016-12-21,Statsaut. revisor,,32895468.0,29929904.0,Ãrsrapport,2348000.0,85000.0,Martin Rasmussen,Victor Duc Huy Ly,Victor Duc Huy Ly,Davi Ejendomsselskab ApS,Beierholm,Aarhus V,Aarhus V,2016-06-30,2015-07-01,-48441.0,2016-12-21,Aarhus,RevisionspÃ¥tegning,urn:ofk:oid:23330256,indberetninger-20180424,2.5124211,29929904.0,,2018-03-29T09:37:49.516Z,2016-12-21T17:16:51.842Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BK-40-PS,2016-12-21T17:16:52.550Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29929904,2016-06-30,2016-06-30,c110,,http://regnskaber.virk.dk/40992992/ZG9rdW1lbnRsYWdlcjovLzAzL2U5LzJiLzZmLzUxL2I5MDctNDI4Yy04ODY5LWUwZDZmNWExOTNiYw.pdf,http://regnskaber.virk.dk/40992992/ZG9rdW1lbnRsYWdlcjovLzAzL2M5L2FiL2Q0Lzc2L2E3NjItNDgwZi1hYjBhLTAxMzY3MzVjZDhkYQ.xml,77994.0,Danmark,Aarhus N,8200.0,16.0,Dusager,Aarhus V,8210.0,1.0,Junivej,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2016-12-21,2016-12-21,Statsaut. revisor,125000.0,32895468.0,29929904.0,Ãrsrapport,2348000.0,85000.0,Martin Rasmussen,Victor Duc Huy Ly,Victor Duc Huy Ly,Davi Ejendomsselskab ApS,Beierholm,Aarhus V,Aarhus V,2016-06-30,2015-07-01,-48441.0,2016-12-21,Aarhus,RevisionspÃ¥tegning,urn:ofk:oid:23330256,indberetninger-20180424,2.5124211,29929904.0,,2018-03-29T09:37:49.516Z,2016-12-21T17:16:51.842Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BK-40-PS,2016-12-21T17:16:52.550Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29929904,2016-06-30,2016-06-30,c128,,http://regnskaber.virk.dk/40992992/ZG9rdW1lbnRsYWdlcjovLzAzL2U5LzJiLzZmLzUxL2I5MDctNDI4Yy04ODY5LWUwZDZmNWExOTNiYw.pdf,http://regnskaber.virk.dk/40992992/ZG9rdW1lbnRsYWdlcjovLzAzL2M5L2FiL2Q0Lzc2L2E3NjItNDgwZi1hYjBhLTAxMzY3MzVjZDhkYQ.xml,77994.0,Danmark,Aarhus N,8200.0,16.0,Dusager,Aarhus V,8210.0,1.0,Junivej,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2016-12-21,2016-12-21,Statsaut. revisor,1602009.0,32895468.0,29929904.0,Ãrsrapport,2348000.0,85000.0,Martin Rasmussen,Victor Duc Huy Ly,Victor Duc Huy Ly,Davi Ejendomsselskab ApS,Beierholm,Aarhus V,Aarhus V,2016-06-30,2015-07-01,-48441.0,2016-12-21,Aarhus,RevisionspÃ¥tegning,urn:ofk:oid:23330256,indberetninger-20180424,2.5124211,29929904.0,,2018-03-29T09:37:49.516Z,2016-12-21T17:16:51.842Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BK-40-PS,2016-12-21T17:16:52.550Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29929904,2016-06-30,2016-06-30,c202,,http://regnskaber.virk.dk/40992992/ZG9rdW1lbnRsYWdlcjovLzAzL2U5LzJiLzZmLzUxL2I5MDctNDI4Yy04ODY5LWUwZDZmNWExOTNiYw.pdf,http://regnskaber.virk.dk/40992992/ZG9rdW1lbnRsYWdlcjovLzAzL2M5L2FiL2Q0Lzc2L2E3NjItNDgwZi1hYjBhLTAxMzY3MzVjZDhkYQ.xml,77994.0,Danmark,Aarhus N,8200.0,16.0,Dusager,Aarhus V,8210.0,1.0,Junivej,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2016-12-21,2016-12-21,Statsaut. revisor,,32895468.0,29929904.0,Ãrsrapport,2348000.0,85000.0,Martin Rasmussen,Victor Duc Huy Ly,Victor Duc Huy Ly,Davi Ejendomsselskab ApS,Beierholm,Aarhus V,Aarhus V,2016-06-30,2015-07-01,-48441.0,2016-12-21,Aarhus,RevisionspÃ¥tegning,urn:ofk:oid:23330256,indberetninger-20180424,2.5124211,29929904.0,,2018-03-29T09:37:49.516Z,2016-12-21T17:16:51.842Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BK-40-PS,2016-12-21T17:16:52.550Z,,,,,,,,,,,,,,,,,,,,,,,,,6730000.0,,,,,,,,,,,,48559.0,6681441.0,
29929904,2016-06-30,2016-06-30,c229,,http://regnskaber.virk.dk/40992992/ZG9rdW1lbnRsYWdlcjovLzAzL2U5LzJiLzZmLzUxL2I5MDctNDI4Yy04ODY5LWUwZDZmNWExOTNiYw.pdf,http://regnskaber.virk.dk/40992992/ZG9rdW1lbnRsYWdlcjovLzAzL2M5L2FiL2Q0Lzc2L2E3NjItNDgwZi1hYjBhLTAxMzY3MzVjZDhkYQ.xml,77994.0,Danmark,Aarhus N,8200.0,16.0,Dusager,Aarhus V,8210.0,1.0,Junivej,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2016-12-21,2016-12-21,Statsaut. revisor,,32895468.0,29929904.0,Ãrsrapport,2348000.0,85000.0,Martin Rasmussen,Victor Duc Huy Ly,Victor Duc Huy Ly,Davi Ejendomsselskab ApS,Beierholm,Aarhus V,Aarhus V,2016-06-30,2015-07-01,-48441.0,2016-12-21,Aarhus,RevisionspÃ¥tegning,urn:ofk:oid:23330256,indberetninger-20180424,2.5124211,29929904.0,,2018-03-29T09:37:49.516Z,2016-12-21T17:16:51.842Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BK-40-PS,2016-12-21T17:16:52.550Z,,,,,,,,,,,,,2772836.0,,,,,,,,,,,,,,,,,,,,,,,,,,
29929904,2016-06-30,2016-06-30,c71,,http://regnskaber.virk.dk/40992992/ZG9rdW1lbnRsYWdlcjovLzAzL2U5LzJiLzZmLzUxL2I5MDctNDI4Yy04ODY5LWUwZDZmNWExOTNiYw.pdf,http://regnskaber.virk.dk/40992992/ZG9rdW1lbnRsYWdlcjovLzAzL2M5L2FiL2Q0Lzc2L2E3NjItNDgwZi1hYjBhLTAxMzY3MzVjZDhkYQ.xml,77994.0,Danmark,Aarhus N,8200.0,16.0,Dusager,Aarhus V,8210.0,1.0,Junivej,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2016-12-21,2016-12-21,Statsaut. revisor,1727009.0,32895468.0,29929904.0,Ãrsrapport,2348000.0,85000.0,Martin Rasmussen,Victor Duc Huy Ly,Victor Duc Huy Ly,Davi Ejendomsselskab ApS,Beierholm,Aarhus V,Aarhus V,2016-06-30,2015-07-01,-48441.0,2016-12-21,Aarhus,RevisionspÃ¥tegning,urn:ofk:oid:23330256,indberetninger-20180424,2.5124211,29929904.0,,2018-03-29T09:37:49.516Z,2016-12-21T17:16:51.842Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BK-40-PS,2016-12-21T17:16:52.550Z,,,,,,,,,,,,,2687836.0,7156984.0,125000.0,426984.0,0.0,6730000.0,7156984.0,5079070.0,2687836.0,6730000.0,2270009.0,6446.0,6730000.0,350905.0,350905.0,1602009.0,101.0,2391234.0,85000.0,426984.0,9058.0,36124.0,0.0,411480.0,,,
