entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AdjustmentsForCurrentTaxOfPriorPeriod,AdjustmentsForCurrentTaxRelatingToTaxRateChangesOrImpositionOfNewTaxes,AdjustmentsForDeferredTax,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DepreciationOfPropertyPlantAndEquipment,DividendPaid,ExternalExpenses,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherOperatingIncome,PlaceOfSignatureOfStatement,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,RevaluationsOfInvestmentsOfTheYear,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentDeferredTaxAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm
20673109,2015-07-01,2016-06-30,c175,,http://regnskaber.virk.dk/90137602/ZG9rdW1lbnRsYWdlcjovLzAzLzFkLzY0LzVkLzY3L2E1MDctNDFmMS04ZWU1LTE0YTVhYzRjYTE4ZA.pdf,http://regnskaber.virk.dk/90137602/ZG9rdW1lbnRsYWdlcjovLzAzL2UyLzVkLzBlL2JkLzZlYmYtNDk3Yy04NDM5LTY4ZmI1MmY3YWVkNA.xml,1.0,Svendborg,5700.0,"2, 2",FrederiksÃ¸,Nyborg,5800.0,35.0,Vestergade,5540 Ullerslev,Lervadvej 46,DK-5700 Svendborg,"FrederiksÃ¸ 2, 2",Til kapitalejeren i N.E.H. Holding ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2016-08-25,1997-12-30,2016-08-25,,63750.0,-800000.0,,,20222670.0,20673109.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2015 - 30. juni 2016 for N.E.H. Holding ApS.,,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Niels Erik Hansen,Niels Erik Hansen,Spar Nord Bank A/S,N.E.H. Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Ullerslev,800000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ullerslev,2016-06-30,2015-07-01,-3377.0,2016-08-25,Svendborg,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22928254,indberetninger-20180424,2.509602,20673109.0,,2018-03-28T18:28:40.509Z,2016-08-30T06:38:42.747Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BD-24-AB,2016-08-30T06:38:42.896Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20673109,2015-07-01,2016-06-30,c193,,http://regnskaber.virk.dk/90137602/ZG9rdW1lbnRsYWdlcjovLzAzLzFkLzY0LzVkLzY3L2E1MDctNDFmMS04ZWU1LTE0YTVhYzRjYTE4ZA.pdf,http://regnskaber.virk.dk/90137602/ZG9rdW1lbnRsYWdlcjovLzAzL2UyLzVkLzBlL2JkLzZlYmYtNDk3Yy04NDM5LTY4ZmI1MmY3YWVkNA.xml,1.0,Svendborg,5700.0,"2, 2",FrederiksÃ¸,Nyborg,5800.0,35.0,Vestergade,5540 Ullerslev,Lervadvej 46,DK-5700 Svendborg,"FrederiksÃ¸ 2, 2",Til kapitalejeren i N.E.H. Holding ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2016-08-25,1997-12-30,2016-08-25,,63750.0,-800000.0,,,20222670.0,20673109.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2015 - 30. juni 2016 for N.E.H. Holding ApS.,,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Niels Erik Hansen,Niels Erik Hansen,Spar Nord Bank A/S,N.E.H. Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Ullerslev,-1019043.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ullerslev,2016-06-30,2015-07-01,-3377.0,2016-08-25,Svendborg,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22928254,indberetninger-20180424,2.509602,20673109.0,,2018-03-28T18:28:40.509Z,2016-08-30T06:38:42.747Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BD-24-AB,2016-08-30T06:38:42.896Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20673109,2015-07-01,2016-06-30,c253,,http://regnskaber.virk.dk/90137602/ZG9rdW1lbnRsYWdlcjovLzAzLzFkLzY0LzVkLzY3L2E1MDctNDFmMS04ZWU1LTE0YTVhYzRjYTE4ZA.pdf,http://regnskaber.virk.dk/90137602/ZG9rdW1lbnRsYWdlcjovLzAzL2UyLzVkLzBlL2JkLzZlYmYtNDk3Yy04NDM5LTY4ZmI1MmY3YWVkNA.xml,1.0,Svendborg,5700.0,"2, 2",FrederiksÃ¸,Nyborg,5800.0,35.0,Vestergade,5540 Ullerslev,Lervadvej 46,DK-5700 Svendborg,"FrederiksÃ¸ 2, 2",Til kapitalejeren i N.E.H. Holding ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2016-08-25,1997-12-30,2016-08-25,,63750.0,-800000.0,,,20222670.0,20673109.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2015 - 30. juni 2016 for N.E.H. Holding ApS.,,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Niels Erik Hansen,Niels Erik Hansen,Spar Nord Bank A/S,N.E.H. Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Ullerslev,-1019043.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ullerslev,2016-06-30,2015-07-01,-3377.0,2016-08-25,Svendborg,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22928254,indberetninger-20180424,2.509602,20673109.0,,2018-03-28T18:28:40.509Z,2016-08-30T06:38:42.747Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BD-24-AB,2016-08-30T06:38:42.896Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20673109,2015-07-01,2016-06-30,c256,,http://regnskaber.virk.dk/90137602/ZG9rdW1lbnRsYWdlcjovLzAzLzFkLzY0LzVkLzY3L2E1MDctNDFmMS04ZWU1LTE0YTVhYzRjYTE4ZA.pdf,http://regnskaber.virk.dk/90137602/ZG9rdW1lbnRsYWdlcjovLzAzL2UyLzVkLzBlL2JkLzZlYmYtNDk3Yy04NDM5LTY4ZmI1MmY3YWVkNA.xml,1.0,Svendborg,5700.0,"2, 2",FrederiksÃ¸,Nyborg,5800.0,35.0,Vestergade,5540 Ullerslev,Lervadvej 46,DK-5700 Svendborg,"FrederiksÃ¸ 2, 2",Til kapitalejeren i N.E.H. Holding ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2016-08-25,1997-12-30,2016-08-25,,63750.0,-800000.0,,,20222670.0,20673109.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2015 - 30. juni 2016 for N.E.H. Holding ApS.,,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Niels Erik Hansen,Niels Erik Hansen,Spar Nord Bank A/S,N.E.H. Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Ullerslev,800000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ullerslev,2016-06-30,2015-07-01,-3377.0,2016-08-25,Svendborg,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22928254,indberetninger-20180424,2.509602,20673109.0,,2018-03-28T18:28:40.509Z,2016-08-30T06:38:42.747Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BD-24-AB,2016-08-30T06:38:42.896Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20673109,2015-07-01,2016-06-30,c448,,http://regnskaber.virk.dk/90137602/ZG9rdW1lbnRsYWdlcjovLzAzLzFkLzY0LzVkLzY3L2E1MDctNDFmMS04ZWU1LTE0YTVhYzRjYTE4ZA.pdf,http://regnskaber.virk.dk/90137602/ZG9rdW1lbnRsYWdlcjovLzAzL2UyLzVkLzBlL2JkLzZlYmYtNDk3Yy04NDM5LTY4ZmI1MmY3YWVkNA.xml,1.0,Svendborg,5700.0,"2, 2",FrederiksÃ¸,Nyborg,5800.0,35.0,Vestergade,5540 Ullerslev,Lervadvej 46,DK-5700 Svendborg,"FrederiksÃ¸ 2, 2",Til kapitalejeren i N.E.H. Holding ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2016-08-25,1997-12-30,2016-08-25,,63750.0,-800000.0,,,20222670.0,20673109.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2015 - 30. juni 2016 for N.E.H. Holding ApS.,,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Niels Erik Hansen,Niels Erik Hansen,Spar Nord Bank A/S,N.E.H. Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Ullerslev,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ullerslev,2016-06-30,2015-07-01,-3377.0,2016-08-25,Svendborg,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22928254,indberetninger-20180424,2.509602,20673109.0,,2018-03-28T18:28:40.509Z,2016-08-30T06:38:42.747Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BD-24-AB,2016-08-30T06:38:42.896Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20673109,2015-07-01,2016-06-30,c532,,http://regnskaber.virk.dk/90137602/ZG9rdW1lbnRsYWdlcjovLzAzLzFkLzY0LzVkLzY3L2E1MDctNDFmMS04ZWU1LTE0YTVhYzRjYTE4ZA.pdf,http://regnskaber.virk.dk/90137602/ZG9rdW1lbnRsYWdlcjovLzAzL2UyLzVkLzBlL2JkLzZlYmYtNDk3Yy04NDM5LTY4ZmI1MmY3YWVkNA.xml,1.0,Svendborg,5700.0,"2, 2",FrederiksÃ¸,Nyborg,5800.0,35.0,Vestergade,5540 Ullerslev,Lervadvej 46,DK-5700 Svendborg,"FrederiksÃ¸ 2, 2",Til kapitalejeren i N.E.H. Holding ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2016-08-25,1997-12-30,2016-08-25,,63750.0,-800000.0,,,20222670.0,20673109.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2015 - 30. juni 2016 for N.E.H. Holding ApS.,,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Niels Erik Hansen,Niels Erik Hansen,Spar Nord Bank A/S,N.E.H. Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Ullerslev,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ullerslev,2016-06-30,2015-07-01,-3377.0,2016-08-25,Svendborg,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22928254,indberetninger-20180424,2.509602,20673109.0,,2018-03-28T18:28:40.509Z,2016-08-30T06:38:42.747Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BD-24-AB,2016-08-30T06:38:42.896Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20673109,2015-07-01,2016-06-30,c633,,http://regnskaber.virk.dk/90137602/ZG9rdW1lbnRsYWdlcjovLzAzLzFkLzY0LzVkLzY3L2E1MDctNDFmMS04ZWU1LTE0YTVhYzRjYTE4ZA.pdf,http://regnskaber.virk.dk/90137602/ZG9rdW1lbnRsYWdlcjovLzAzL2UyLzVkLzBlL2JkLzZlYmYtNDk3Yy04NDM5LTY4ZmI1MmY3YWVkNA.xml,1.0,Svendborg,5700.0,"2, 2",FrederiksÃ¸,Nyborg,5800.0,35.0,Vestergade,5540 Ullerslev,Lervadvej 46,DK-5700 Svendborg,"FrederiksÃ¸ 2, 2",Til kapitalejeren i N.E.H. Holding ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2016-08-25,1997-12-30,2016-08-25,,63750.0,-800000.0,,,20222670.0,20673109.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2015 - 30. juni 2016 for N.E.H. Holding ApS.,,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Niels Erik Hansen,Niels Erik Hansen,Spar Nord Bank A/S,N.E.H. Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Ullerslev,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ullerslev,2016-06-30,2015-07-01,-3377.0,2016-08-25,Svendborg,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22928254,indberetninger-20180424,2.509602,20673109.0,,2018-03-28T18:28:40.509Z,2016-08-30T06:38:42.747Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BD-24-AB,2016-08-30T06:38:42.896Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20673109,2016-06-30,2016-06-30,c172,,http://regnskaber.virk.dk/90137602/ZG9rdW1lbnRsYWdlcjovLzAzLzFkLzY0LzVkLzY3L2E1MDctNDFmMS04ZWU1LTE0YTVhYzRjYTE4ZA.pdf,http://regnskaber.virk.dk/90137602/ZG9rdW1lbnRsYWdlcjovLzAzL2UyLzVkLzBlL2JkLzZlYmYtNDk3Yy04NDM5LTY4ZmI1MmY3YWVkNA.xml,1.0,Svendborg,5700.0,"2, 2",FrederiksÃ¸,Nyborg,5800.0,35.0,Vestergade,5540 Ullerslev,Lervadvej 46,DK-5700 Svendborg,"FrederiksÃ¸ 2, 2",Til kapitalejeren i N.E.H. Holding ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2016-08-25,1997-12-30,2016-08-25,,63750.0,-800000.0,,,20222670.0,20673109.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2015 - 30. juni 2016 for N.E.H. Holding ApS.,,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Niels Erik Hansen,Niels Erik Hansen,Spar Nord Bank A/S,N.E.H. Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Ullerslev,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ullerslev,2016-06-30,2015-07-01,-3377.0,2016-08-25,Svendborg,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22928254,indberetninger-20180424,2.509602,20673109.0,,2018-03-28T18:28:40.509Z,2016-08-30T06:38:42.747Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BD-24-AB,2016-08-30T06:38:42.896Z,14894474.0,8306236.0,200000.0,22709.0,91084.0,14866942.0,63750.0,14894474.0,27532.0,177074.0,177074.0,240824.0,5862840.0,26580.0,309000.0,63750.0,800000.0,13866942.0,5862840.0,27532.0,484574.0,952.0,61781.0,,,,,
20673109,2016-06-30,2016-06-30,c227,,http://regnskaber.virk.dk/90137602/ZG9rdW1lbnRsYWdlcjovLzAzLzFkLzY0LzVkLzY3L2E1MDctNDFmMS04ZWU1LTE0YTVhYzRjYTE4ZA.pdf,http://regnskaber.virk.dk/90137602/ZG9rdW1lbnRsYWdlcjovLzAzL2UyLzVkLzBlL2JkLzZlYmYtNDk3Yy04NDM5LTY4ZmI1MmY3YWVkNA.xml,1.0,Svendborg,5700.0,"2, 2",FrederiksÃ¸,Nyborg,5800.0,35.0,Vestergade,5540 Ullerslev,Lervadvej 46,DK-5700 Svendborg,"FrederiksÃ¸ 2, 2",Til kapitalejeren i N.E.H. Holding ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2016-08-25,1997-12-30,2016-08-25,,63750.0,-800000.0,,,20222670.0,20673109.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2015 - 30. juni 2016 for N.E.H. Holding ApS.,,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Niels Erik Hansen,Niels Erik Hansen,Spar Nord Bank A/S,N.E.H. Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Ullerslev,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ullerslev,2016-06-30,2015-07-01,-3377.0,2016-08-25,Svendborg,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22928254,indberetninger-20180424,2.509602,20673109.0,,2018-03-28T18:28:40.509Z,2016-08-30T06:38:42.747Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BD-24-AB,2016-08-30T06:38:42.896Z,,,,,,200000.0,,,,,,,,,,,,,,,,,,,,,,
20673109,2016-06-30,2016-06-30,c254,,http://regnskaber.virk.dk/90137602/ZG9rdW1lbnRsYWdlcjovLzAzLzFkLzY0LzVkLzY3L2E1MDctNDFmMS04ZWU1LTE0YTVhYzRjYTE4ZA.pdf,http://regnskaber.virk.dk/90137602/ZG9rdW1lbnRsYWdlcjovLzAzL2UyLzVkLzBlL2JkLzZlYmYtNDk3Yy04NDM5LTY4ZmI1MmY3YWVkNA.xml,1.0,Svendborg,5700.0,"2, 2",FrederiksÃ¸,Nyborg,5800.0,35.0,Vestergade,5540 Ullerslev,Lervadvej 46,DK-5700 Svendborg,"FrederiksÃ¸ 2, 2",Til kapitalejeren i N.E.H. Holding ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2016-08-25,1997-12-30,2016-08-25,,63750.0,-800000.0,,,20222670.0,20673109.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2015 - 30. juni 2016 for N.E.H. Holding ApS.,,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Niels Erik Hansen,Niels Erik Hansen,Spar Nord Bank A/S,N.E.H. Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Ullerslev,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ullerslev,2016-06-30,2015-07-01,-3377.0,2016-08-25,Svendborg,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22928254,indberetninger-20180424,2.509602,20673109.0,,2018-03-28T18:28:40.509Z,2016-08-30T06:38:42.747Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BD-24-AB,2016-08-30T06:38:42.896Z,,,,,,13866942.0,,,,,,,,,,,,,,,,,,,,,,
20673109,2016-06-30,2016-06-30,c257,,http://regnskaber.virk.dk/90137602/ZG9rdW1lbnRsYWdlcjovLzAzLzFkLzY0LzVkLzY3L2E1MDctNDFmMS04ZWU1LTE0YTVhYzRjYTE4ZA.pdf,http://regnskaber.virk.dk/90137602/ZG9rdW1lbnRsYWdlcjovLzAzL2UyLzVkLzBlL2JkLzZlYmYtNDk3Yy04NDM5LTY4ZmI1MmY3YWVkNA.xml,1.0,Svendborg,5700.0,"2, 2",FrederiksÃ¸,Nyborg,5800.0,35.0,Vestergade,5540 Ullerslev,Lervadvej 46,DK-5700 Svendborg,"FrederiksÃ¸ 2, 2",Til kapitalejeren i N.E.H. Holding ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2016-08-25,1997-12-30,2016-08-25,,63750.0,-800000.0,,,20222670.0,20673109.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2015 - 30. juni 2016 for N.E.H. Holding ApS.,,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Niels Erik Hansen,Niels Erik Hansen,Spar Nord Bank A/S,N.E.H. Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Ullerslev,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ullerslev,2016-06-30,2015-07-01,-3377.0,2016-08-25,Svendborg,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22928254,indberetninger-20180424,2.509602,20673109.0,,2018-03-28T18:28:40.509Z,2016-08-30T06:38:42.747Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BD-24-AB,2016-08-30T06:38:42.896Z,,,,,,800000.0,,,,,,,,,,,,,,,,,,,,,,
