entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DisposalsOfInvestments,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodNumber,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,TaxExpenseOnOrdinaryActivities,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,NumberOfEmployees,OtherLongtermInvestments,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,InvestmentsGross
36021594,2016-10-01,2017-09-30,c194,,http://regnskaber.virk.dk/49512063/ZG9rdW1lbnRsYWdlcjovLzAzLzE2L2Q1LzgyLzVmLzA5YjgtNDNiNi04NmFmLTdmZTA5MzNjMmQ0OQ.pdf,http://regnskaber.virk.dk/49512063/ZG9rdW1lbnRsYWdlcjovLzAzLzFkL2QxLzUxLzcxLzI4OGEtNDMxZi1hMGE0LWMzNGNmZWRlMTRlYQ.xml,true,9990 Skagen,Revlingevej 16,9990 Skagen,Revlingevej 16,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-10-19,2014-06-20,2017-10-19,326756.0,,36021594.0,36021594.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Holdingselskabet OEJ af 1/10 2013 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole Ejsing,Ole Ejsing,Holdingselskabet OEJ af 1/10 2013 ApS,Holdingselskabet OEJ af 1/10 2013 ApS,,,Skagen,2015-10-01,2016-09-30,17767.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn Kommune,2017-09-30,4.0,2016-10-01,false,,Ingen bistand,urn:ofk:oid:24611529,indberetninger-20180424,2.5124211,36021594.0,,2018-03-27T13:09:05.116Z,2017-10-19T09:58:44.420Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BC-46-SX,2017-10-19T09:58:44.567Z,,,,,,,,,,,,,,,,,
36021594,2016-10-01,2017-09-30,c254,,http://regnskaber.virk.dk/49512063/ZG9rdW1lbnRsYWdlcjovLzAzLzE2L2Q1LzgyLzVmLzA5YjgtNDNiNi04NmFmLTdmZTA5MzNjMmQ0OQ.pdf,http://regnskaber.virk.dk/49512063/ZG9rdW1lbnRsYWdlcjovLzAzLzFkL2QxLzUxLzcxLzI4OGEtNDMxZi1hMGE0LWMzNGNmZWRlMTRlYQ.xml,true,9990 Skagen,Revlingevej 16,9990 Skagen,Revlingevej 16,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-10-19,2014-06-20,2017-10-19,326756.0,,36021594.0,36021594.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Holdingselskabet OEJ af 1/10 2013 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole Ejsing,Ole Ejsing,Holdingselskabet OEJ af 1/10 2013 ApS,Holdingselskabet OEJ af 1/10 2013 ApS,,,Skagen,2015-10-01,2016-09-30,17767.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn Kommune,2017-09-30,4.0,2016-10-01,false,,Ingen bistand,urn:ofk:oid:24611529,indberetninger-20180424,2.5124211,36021594.0,,2018-03-27T13:09:05.116Z,2017-10-19T09:58:44.420Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BC-46-SX,2017-10-19T09:58:44.567Z,,,,,,,,,,,,,,,,,
36021594,2016-10-01,2017-09-30,c259,,http://regnskaber.virk.dk/49512063/ZG9rdW1lbnRsYWdlcjovLzAzLzE2L2Q1LzgyLzVmLzA5YjgtNDNiNi04NmFmLTdmZTA5MzNjMmQ0OQ.pdf,http://regnskaber.virk.dk/49512063/ZG9rdW1lbnRsYWdlcjovLzAzLzFkL2QxLzUxLzcxLzI4OGEtNDMxZi1hMGE0LWMzNGNmZWRlMTRlYQ.xml,true,9990 Skagen,Revlingevej 16,9990 Skagen,Revlingevej 16,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-10-19,2014-06-20,2017-10-19,326756.0,,36021594.0,36021594.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Holdingselskabet OEJ af 1/10 2013 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole Ejsing,Ole Ejsing,Holdingselskabet OEJ af 1/10 2013 ApS,Holdingselskabet OEJ af 1/10 2013 ApS,,,Skagen,2015-10-01,2016-09-30,200000.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn Kommune,2017-09-30,4.0,2016-10-01,false,,Ingen bistand,urn:ofk:oid:24611529,indberetninger-20180424,2.5124211,36021594.0,,2018-03-27T13:09:05.116Z,2017-10-19T09:58:44.420Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BC-46-SX,2017-10-19T09:58:44.567Z,,,,,,,,,,,,,,,,,
36021594,2016-10-01,2017-09-30,c571,,http://regnskaber.virk.dk/49512063/ZG9rdW1lbnRsYWdlcjovLzAzLzE2L2Q1LzgyLzVmLzA5YjgtNDNiNi04NmFmLTdmZTA5MzNjMmQ0OQ.pdf,http://regnskaber.virk.dk/49512063/ZG9rdW1lbnRsYWdlcjovLzAzLzFkL2QxLzUxLzcxLzI4OGEtNDMxZi1hMGE0LWMzNGNmZWRlMTRlYQ.xml,true,9990 Skagen,Revlingevej 16,9990 Skagen,Revlingevej 16,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-10-19,2014-06-20,2017-10-19,326756.0,,36021594.0,36021594.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Holdingselskabet OEJ af 1/10 2013 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole Ejsing,Ole Ejsing,Holdingselskabet OEJ af 1/10 2013 ApS,Holdingselskabet OEJ af 1/10 2013 ApS,,,Skagen,2015-10-01,2016-09-30,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn Kommune,2017-09-30,4.0,2016-10-01,false,,Ingen bistand,urn:ofk:oid:24611529,indberetninger-20180424,2.5124211,36021594.0,,2018-03-27T13:09:05.116Z,2017-10-19T09:58:44.420Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BC-46-SX,2017-10-19T09:58:44.567Z,,,,,,,,,,,,,,,,,
36021594,2016-10-01,2017-09-30,c637,,http://regnskaber.virk.dk/49512063/ZG9rdW1lbnRsYWdlcjovLzAzLzE2L2Q1LzgyLzVmLzA5YjgtNDNiNi04NmFmLTdmZTA5MzNjMmQ0OQ.pdf,http://regnskaber.virk.dk/49512063/ZG9rdW1lbnRsYWdlcjovLzAzLzFkL2QxLzUxLzcxLzI4OGEtNDMxZi1hMGE0LWMzNGNmZWRlMTRlYQ.xml,true,9990 Skagen,Revlingevej 16,9990 Skagen,Revlingevej 16,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-10-19,2014-06-20,2017-10-19,326756.0,,36021594.0,36021594.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Holdingselskabet OEJ af 1/10 2013 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole Ejsing,Ole Ejsing,Holdingselskabet OEJ af 1/10 2013 ApS,Holdingselskabet OEJ af 1/10 2013 ApS,,,Skagen,2015-10-01,2016-09-30,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn Kommune,2017-09-30,4.0,2016-10-01,false,,Ingen bistand,urn:ofk:oid:24611529,indberetninger-20180424,2.5124211,36021594.0,,2018-03-27T13:09:05.116Z,2017-10-19T09:58:44.420Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BC-46-SX,2017-10-19T09:58:44.567Z,,,,,,,,,,,,,,,,,
36021594,2017-09-30,2017-09-30,c171,,http://regnskaber.virk.dk/49512063/ZG9rdW1lbnRsYWdlcjovLzAzLzE2L2Q1LzgyLzVmLzA5YjgtNDNiNi04NmFmLTdmZTA5MzNjMmQ0OQ.pdf,http://regnskaber.virk.dk/49512063/ZG9rdW1lbnRsYWdlcjovLzAzLzFkL2QxLzUxLzcxLzI4OGEtNDMxZi1hMGE0LWMzNGNmZWRlMTRlYQ.xml,true,9990 Skagen,Revlingevej 16,9990 Skagen,Revlingevej 16,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-10-19,2014-06-20,2017-10-19,326756.0,,36021594.0,36021594.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Holdingselskabet OEJ af 1/10 2013 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole Ejsing,Ole Ejsing,Holdingselskabet OEJ af 1/10 2013 ApS,Holdingselskabet OEJ af 1/10 2013 ApS,,,Skagen,2015-10-01,2016-09-30,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn Kommune,2017-09-30,4.0,2016-10-01,false,,Ingen bistand,urn:ofk:oid:24611529,indberetninger-20180424,2.5124211,36021594.0,,2018-03-27T13:09:05.116Z,2017-10-19T09:58:44.420Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BC-46-SX,2017-10-19T09:58:44.567Z,3419642.0,50000.0,3370146.0,3419642.0,49496.0,2042219.0,2042219.0,1.0,2042219.0,29.0,1377423.0,200000.0,3120146.0,49496.0,1377423.0,49467.0,
36021594,2017-09-30,2017-09-30,c228,,http://regnskaber.virk.dk/49512063/ZG9rdW1lbnRsYWdlcjovLzAzLzE2L2Q1LzgyLzVmLzA5YjgtNDNiNi04NmFmLTdmZTA5MzNjMmQ0OQ.pdf,http://regnskaber.virk.dk/49512063/ZG9rdW1lbnRsYWdlcjovLzAzLzFkL2QxLzUxLzcxLzI4OGEtNDMxZi1hMGE0LWMzNGNmZWRlMTRlYQ.xml,true,9990 Skagen,Revlingevej 16,9990 Skagen,Revlingevej 16,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-10-19,2014-06-20,2017-10-19,326756.0,,36021594.0,36021594.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Holdingselskabet OEJ af 1/10 2013 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole Ejsing,Ole Ejsing,Holdingselskabet OEJ af 1/10 2013 ApS,Holdingselskabet OEJ af 1/10 2013 ApS,,,Skagen,2015-10-01,2016-09-30,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn Kommune,2017-09-30,4.0,2016-10-01,false,,Ingen bistand,urn:ofk:oid:24611529,indberetninger-20180424,2.5124211,36021594.0,,2018-03-27T13:09:05.116Z,2017-10-19T09:58:44.420Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BC-46-SX,2017-10-19T09:58:44.567Z,,,50000.0,,,,,,,,,,,,,,
36021594,2017-09-30,2017-09-30,c256,,http://regnskaber.virk.dk/49512063/ZG9rdW1lbnRsYWdlcjovLzAzLzE2L2Q1LzgyLzVmLzA5YjgtNDNiNi04NmFmLTdmZTA5MzNjMmQ0OQ.pdf,http://regnskaber.virk.dk/49512063/ZG9rdW1lbnRsYWdlcjovLzAzLzFkL2QxLzUxLzcxLzI4OGEtNDMxZi1hMGE0LWMzNGNmZWRlMTRlYQ.xml,true,9990 Skagen,Revlingevej 16,9990 Skagen,Revlingevej 16,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-10-19,2014-06-20,2017-10-19,326756.0,,36021594.0,36021594.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Holdingselskabet OEJ af 1/10 2013 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole Ejsing,Ole Ejsing,Holdingselskabet OEJ af 1/10 2013 ApS,Holdingselskabet OEJ af 1/10 2013 ApS,,,Skagen,2015-10-01,2016-09-30,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn Kommune,2017-09-30,4.0,2016-10-01,false,,Ingen bistand,urn:ofk:oid:24611529,indberetninger-20180424,2.5124211,36021594.0,,2018-03-27T13:09:05.116Z,2017-10-19T09:58:44.420Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BC-46-SX,2017-10-19T09:58:44.567Z,,,3120146.0,,,,,,,,,,,,,,
36021594,2017-09-30,2017-09-30,c260,,http://regnskaber.virk.dk/49512063/ZG9rdW1lbnRsYWdlcjovLzAzLzE2L2Q1LzgyLzVmLzA5YjgtNDNiNi04NmFmLTdmZTA5MzNjMmQ0OQ.pdf,http://regnskaber.virk.dk/49512063/ZG9rdW1lbnRsYWdlcjovLzAzLzFkL2QxLzUxLzcxLzI4OGEtNDMxZi1hMGE0LWMzNGNmZWRlMTRlYQ.xml,true,9990 Skagen,Revlingevej 16,9990 Skagen,Revlingevej 16,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-10-19,2014-06-20,2017-10-19,326756.0,,36021594.0,36021594.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Holdingselskabet OEJ af 1/10 2013 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole Ejsing,Ole Ejsing,Holdingselskabet OEJ af 1/10 2013 ApS,Holdingselskabet OEJ af 1/10 2013 ApS,,,Skagen,2015-10-01,2016-09-30,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn Kommune,2017-09-30,4.0,2016-10-01,false,,Ingen bistand,urn:ofk:oid:24611529,indberetninger-20180424,2.5124211,36021594.0,,2018-03-27T13:09:05.116Z,2017-10-19T09:58:44.420Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BC-46-SX,2017-10-19T09:58:44.567Z,,,200000.0,,,,,,,,,,,,,,
36021594,2017-09-30,2017-09-30,c572,,http://regnskaber.virk.dk/49512063/ZG9rdW1lbnRsYWdlcjovLzAzLzE2L2Q1LzgyLzVmLzA5YjgtNDNiNi04NmFmLTdmZTA5MzNjMmQ0OQ.pdf,http://regnskaber.virk.dk/49512063/ZG9rdW1lbnRsYWdlcjovLzAzLzFkL2QxLzUxLzcxLzI4OGEtNDMxZi1hMGE0LWMzNGNmZWRlMTRlYQ.xml,true,9990 Skagen,Revlingevej 16,9990 Skagen,Revlingevej 16,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-10-19,2014-06-20,2017-10-19,326756.0,,36021594.0,36021594.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Holdingselskabet OEJ af 1/10 2013 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole Ejsing,Ole Ejsing,Holdingselskabet OEJ af 1/10 2013 ApS,Holdingselskabet OEJ af 1/10 2013 ApS,,,Skagen,2015-10-01,2016-09-30,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn Kommune,2017-09-30,4.0,2016-10-01,false,,Ingen bistand,urn:ofk:oid:24611529,indberetninger-20180424,2.5124211,36021594.0,,2018-03-27T13:09:05.116Z,2017-10-19T09:58:44.420Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BC-46-SX,2017-10-19T09:58:44.567Z,,,,,,2042219.0,,,,,,,,,,,2042219.0
