entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AdjustmentsForCurrentTaxOfPriorPeriod,AdjustmentsForDeferredTax,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DividendPaid,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,InterestExpenseAssignedToGroupEnterprises,InterestIncomeFromGroupEnterprises,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,OtherInterestIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermInvestments,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToAssociates,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTaxPayablesToGroupEnterprises,ShorttermTaxReceivables,ShorttermTaxReceivablesFromGroupEnterprises,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance,AdditionsToInvestments,RevaluationsOfInvestmentsOfTheYear
26879183,2018-01-01,2018-01-01,c584,,http://regnskaber.virk.dk/38197862/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzM4L2ZiLzFlLzkxMmItNDFiNy1hMGNlLTU3ZGZkNzUyYzYxOA.pdf,http://regnskaber.virk.dk/38197862/ZG9rdW1lbnRsYWdlcjovLzAzLzYwLzQzLzMyLzg5L2ZkMjUtNDMyZS04MzhjLTQwOTRiYjliNDE1Nw.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn C,900.0,8.0,Nikolai Eigtveds Gade,1160 KÃ¸benhavn K,Amagertorv 1 4.,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Skronskifilms Holding ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-06-24,2002-11-01,2019-06-26,Statsautoriseret revisor,-105800.0,,20222670.0,26879183.0,20222670.0,mne11688,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Skronskifilms Holding ApS.,,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Gregers Paulsen,Mariusz Skronski,Mariusz Wojciech Kajetan Skronski,Nordea,Skronskifilms Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,KÃ¸benhavn,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2018-12-31,2018-01-01,true,2019-06-24,KÃ¸benhavn,,urn:ofk:oid:27606965,indberetninger-20180424,2.5122833,26879183.0,AWuTn7G-IXJRhhXBLc0J,2019-06-26T11:50:46.158Z,2019-06-26T11:50:44.355Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BR-16-QH,2019-06-26T11:50:44.510Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,454718.0,158500.0,,,,
26879183,2018-01-01,2018-12-31,c174,,http://regnskaber.virk.dk/38197862/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzM4L2ZiLzFlLzkxMmItNDFiNy1hMGNlLTU3ZGZkNzUyYzYxOA.pdf,http://regnskaber.virk.dk/38197862/ZG9rdW1lbnRsYWdlcjovLzAzLzYwLzQzLzMyLzg5L2ZkMjUtNDMyZS04MzhjLTQwOTRiYjliNDE1Nw.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn C,900.0,8.0,Nikolai Eigtveds Gade,1160 KÃ¸benhavn K,Amagertorv 1 4.,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Skronskifilms Holding ApS,-271596.0,0.0,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",0.0,2019-06-24,2002-11-01,2019-06-26,Statsautoriseret revisor,-105800.0,-94560.0,20222670.0,26879183.0,20222670.0,mne11688,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Skronskifilms Holding ApS.,-610919.0,Ãrsrapport,12.0,74816.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Gregers Paulsen,Mariusz Skronski,Mariusz Wojciech Kajetan Skronski,Nordea,Skronskifilms Holding ApS,BDO Statsautoriseret revisionsaktieselskab,2768388.0,1625536.0,2768376.0,1550720.0,KÃ¸benhavn,2017-01-01,2017-12-31,-1576735.0,-1848331.0,-94560.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2018-12-31,2018-01-01,true,2019-06-24,KÃ¸benhavn,-271596.0,urn:ofk:oid:27606965,indberetninger-20180424,2.5122833,26879183.0,AWuTn7G-IXJRhhXBLc0J,2019-06-26T11:50:46.158Z,2019-06-26T11:50:44.355Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BR-16-QH,2019-06-26T11:50:44.510Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,RevisionspÃ¥tegning,,
26879183,2018-01-01,2018-12-31,c213,,http://regnskaber.virk.dk/38197862/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzM4L2ZiLzFlLzkxMmItNDFiNy1hMGNlLTU3ZGZkNzUyYzYxOA.pdf,http://regnskaber.virk.dk/38197862/ZG9rdW1lbnRsYWdlcjovLzAzLzYwLzQzLzMyLzg5L2ZkMjUtNDMyZS04MzhjLTQwOTRiYjliNDE1Nw.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn C,900.0,8.0,Nikolai Eigtveds Gade,1160 KÃ¸benhavn K,Amagertorv 1 4.,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Skronskifilms Holding ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-06-24,2002-11-01,2019-06-26,Statsautoriseret revisor,-105800.0,,20222670.0,26879183.0,20222670.0,mne11688,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Skronskifilms Holding ApS.,,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Gregers Paulsen,Mariusz Skronski,Mariusz Wojciech Kajetan Skronski,Nordea,Skronskifilms Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,KÃ¸benhavn,2017-01-01,2017-12-31,-1068632.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2018-12-31,2018-01-01,true,2019-06-24,KÃ¸benhavn,,urn:ofk:oid:27606965,indberetninger-20180424,2.5122833,26879183.0,AWuTn7G-IXJRhhXBLc0J,2019-06-26T11:50:46.158Z,2019-06-26T11:50:44.355Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BR-16-QH,2019-06-26T11:50:44.510Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26879183,2018-01-01,2018-12-31,c215,,http://regnskaber.virk.dk/38197862/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzM4L2ZiLzFlLzkxMmItNDFiNy1hMGNlLTU3ZGZkNzUyYzYxOA.pdf,http://regnskaber.virk.dk/38197862/ZG9rdW1lbnRsYWdlcjovLzAzLzYwLzQzLzMyLzg5L2ZkMjUtNDMyZS04MzhjLTQwOTRiYjliNDE1Nw.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn C,900.0,8.0,Nikolai Eigtveds Gade,1160 KÃ¸benhavn K,Amagertorv 1 4.,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Skronskifilms Holding ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-06-24,2002-11-01,2019-06-26,Statsautoriseret revisor,-105800.0,,20222670.0,26879183.0,20222670.0,mne11688,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Skronskifilms Holding ApS.,,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Gregers Paulsen,Mariusz Skronski,Mariusz Wojciech Kajetan Skronski,Nordea,Skronskifilms Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,KÃ¸benhavn,2017-01-01,2017-12-31,-616103.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2018-12-31,2018-01-01,true,2019-06-24,KÃ¸benhavn,,urn:ofk:oid:27606965,indberetninger-20180424,2.5122833,26879183.0,AWuTn7G-IXJRhhXBLc0J,2019-06-26T11:50:46.158Z,2019-06-26T11:50:44.355Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BR-16-QH,2019-06-26T11:50:44.510Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26879183,2018-01-01,2018-12-31,c217,,http://regnskaber.virk.dk/38197862/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzM4L2ZiLzFlLzkxMmItNDFiNy1hMGNlLTU3ZGZkNzUyYzYxOA.pdf,http://regnskaber.virk.dk/38197862/ZG9rdW1lbnRsYWdlcjovLzAzLzYwLzQzLzMyLzg5L2ZkMjUtNDMyZS04MzhjLTQwOTRiYjliNDE1Nw.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn C,900.0,8.0,Nikolai Eigtveds Gade,1160 KÃ¸benhavn K,Amagertorv 1 4.,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Skronskifilms Holding ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-06-24,2002-11-01,2019-06-26,Statsautoriseret revisor,-105800.0,,20222670.0,26879183.0,20222670.0,mne11688,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Skronskifilms Holding ApS.,,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Gregers Paulsen,Mariusz Skronski,Mariusz Wojciech Kajetan Skronski,Nordea,Skronskifilms Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,KÃ¸benhavn,2017-01-01,2017-12-31,108000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2018-12-31,2018-01-01,true,2019-06-24,KÃ¸benhavn,,urn:ofk:oid:27606965,indberetninger-20180424,2.5122833,26879183.0,AWuTn7G-IXJRhhXBLc0J,2019-06-26T11:50:46.158Z,2019-06-26T11:50:44.355Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BR-16-QH,2019-06-26T11:50:44.510Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26879183,2018-01-01,2018-12-31,c233,,http://regnskaber.virk.dk/38197862/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzM4L2ZiLzFlLzkxMmItNDFiNy1hMGNlLTU3ZGZkNzUyYzYxOA.pdf,http://regnskaber.virk.dk/38197862/ZG9rdW1lbnRsYWdlcjovLzAzLzYwLzQzLzMyLzg5L2ZkMjUtNDMyZS04MzhjLTQwOTRiYjliNDE1Nw.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn C,900.0,8.0,Nikolai Eigtveds Gade,1160 KÃ¸benhavn K,Amagertorv 1 4.,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Skronskifilms Holding ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-06-24,2002-11-01,2019-06-26,Statsautoriseret revisor,-105800.0,,20222670.0,26879183.0,20222670.0,mne11688,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Skronskifilms Holding ApS.,,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Gregers Paulsen,Mariusz Skronski,Mariusz Wojciech Kajetan Skronski,Nordea,Skronskifilms Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,KÃ¸benhavn,2017-01-01,2017-12-31,-616103.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2018-12-31,2018-01-01,true,2019-06-24,KÃ¸benhavn,,urn:ofk:oid:27606965,indberetninger-20180424,2.5122833,26879183.0,AWuTn7G-IXJRhhXBLc0J,2019-06-26T11:50:46.158Z,2019-06-26T11:50:44.355Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BR-16-QH,2019-06-26T11:50:44.510Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26879183,2018-01-01,2018-12-31,c248,,http://regnskaber.virk.dk/38197862/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzM4L2ZiLzFlLzkxMmItNDFiNy1hMGNlLTU3ZGZkNzUyYzYxOA.pdf,http://regnskaber.virk.dk/38197862/ZG9rdW1lbnRsYWdlcjovLzAzLzYwLzQzLzMyLzg5L2ZkMjUtNDMyZS04MzhjLTQwOTRiYjliNDE1Nw.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn C,900.0,8.0,Nikolai Eigtveds Gade,1160 KÃ¸benhavn K,Amagertorv 1 4.,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Skronskifilms Holding ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-06-24,2002-11-01,2019-06-26,Statsautoriseret revisor,-105800.0,,20222670.0,26879183.0,20222670.0,mne11688,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Skronskifilms Holding ApS.,,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Gregers Paulsen,Mariusz Skronski,Mariusz Wojciech Kajetan Skronski,Nordea,Skronskifilms Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,KÃ¸benhavn,2017-01-01,2017-12-31,-1068632.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2018-12-31,2018-01-01,true,2019-06-24,KÃ¸benhavn,,urn:ofk:oid:27606965,indberetninger-20180424,2.5122833,26879183.0,AWuTn7G-IXJRhhXBLc0J,2019-06-26T11:50:46.158Z,2019-06-26T11:50:44.355Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BR-16-QH,2019-06-26T11:50:44.510Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26879183,2018-01-01,2018-12-31,c254,,http://regnskaber.virk.dk/38197862/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzM4L2ZiLzFlLzkxMmItNDFiNy1hMGNlLTU3ZGZkNzUyYzYxOA.pdf,http://regnskaber.virk.dk/38197862/ZG9rdW1lbnRsYWdlcjovLzAzLzYwLzQzLzMyLzg5L2ZkMjUtNDMyZS04MzhjLTQwOTRiYjliNDE1Nw.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn C,900.0,8.0,Nikolai Eigtveds Gade,1160 KÃ¸benhavn K,Amagertorv 1 4.,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Skronskifilms Holding ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-06-24,2002-11-01,2019-06-26,Statsautoriseret revisor,-105800.0,,20222670.0,26879183.0,20222670.0,mne11688,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Skronskifilms Holding ApS.,,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Gregers Paulsen,Mariusz Skronski,Mariusz Wojciech Kajetan Skronski,Nordea,Skronskifilms Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,KÃ¸benhavn,2017-01-01,2017-12-31,108000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2018-12-31,2018-01-01,true,2019-06-24,KÃ¸benhavn,,urn:ofk:oid:27606965,indberetninger-20180424,2.5122833,26879183.0,AWuTn7G-IXJRhhXBLc0J,2019-06-26T11:50:46.158Z,2019-06-26T11:50:44.355Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BR-16-QH,2019-06-26T11:50:44.510Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26879183,2018-01-01,2018-12-31,c307,,http://regnskaber.virk.dk/38197862/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzM4L2ZiLzFlLzkxMmItNDFiNy1hMGNlLTU3ZGZkNzUyYzYxOA.pdf,http://regnskaber.virk.dk/38197862/ZG9rdW1lbnRsYWdlcjovLzAzLzYwLzQzLzMyLzg5L2ZkMjUtNDMyZS04MzhjLTQwOTRiYjliNDE1Nw.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn C,900.0,8.0,Nikolai Eigtveds Gade,1160 KÃ¸benhavn K,Amagertorv 1 4.,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Skronskifilms Holding ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-06-24,2002-11-01,2019-06-26,Statsautoriseret revisor,-105800.0,,20222670.0,26879183.0,20222670.0,mne11688,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Skronskifilms Holding ApS.,,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Gregers Paulsen,Mariusz Skronski,Mariusz Wojciech Kajetan Skronski,Nordea,Skronskifilms Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,KÃ¸benhavn,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2018-12-31,2018-01-01,true,2019-06-24,KÃ¸benhavn,,urn:ofk:oid:27606965,indberetninger-20180424,2.5122833,26879183.0,AWuTn7G-IXJRhhXBLc0J,2019-06-26T11:50:46.158Z,2019-06-26T11:50:44.355Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BR-16-QH,2019-06-26T11:50:44.510Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,,,
26879183,2018-01-01,2018-12-31,c571,,http://regnskaber.virk.dk/38197862/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzM4L2ZiLzFlLzkxMmItNDFiNy1hMGNlLTU3ZGZkNzUyYzYxOA.pdf,http://regnskaber.virk.dk/38197862/ZG9rdW1lbnRsYWdlcjovLzAzLzYwLzQzLzMyLzg5L2ZkMjUtNDMyZS04MzhjLTQwOTRiYjliNDE1Nw.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn C,900.0,8.0,Nikolai Eigtveds Gade,1160 KÃ¸benhavn K,Amagertorv 1 4.,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Skronskifilms Holding ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-06-24,2002-11-01,2019-06-26,Statsautoriseret revisor,-105800.0,,20222670.0,26879183.0,20222670.0,mne11688,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Skronskifilms Holding ApS.,,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Gregers Paulsen,Mariusz Skronski,Mariusz Wojciech Kajetan Skronski,Nordea,Skronskifilms Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,KÃ¸benhavn,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2018-12-31,2018-01-01,true,2019-06-24,KÃ¸benhavn,,urn:ofk:oid:27606965,indberetninger-20180424,2.5122833,26879183.0,AWuTn7G-IXJRhhXBLc0J,2019-06-26T11:50:46.158Z,2019-06-26T11:50:44.355Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BR-16-QH,2019-06-26T11:50:44.510Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125000.0,0.0
