entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnReviewOfFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationOfPropertyPlantAndEquipment,Equity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IdentificationOfReviewedFinancialStatement,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnManagementsResponsibilityAuditorsReportOnReviewOfFinancialStatements,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,PostemploymentBenefitExpense,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividend,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross
26350174,2012-10-01,2013-09-30,c1,http://regnskaber.virk.dk/47105362/Y3ZyLmRrOi8vcGRmcy8yNjM1MDE3NDtBcFMyOTM5Mzg7MjAxMjEwMDE7MjAxMzA5MzA7UjtS.pdf,http://regnskaber.virk.dk/47105362/Y3ZyLmRrOi8veGJybHMvWC04MTAzMjcxMi0yMDE0MDIyNl8wOTA0MDRfMzM4.xml,Viborg,8800.0,st.,"St. Sct. Mikkelsgade 33,","8800, Viborg","Agerlandsvej, 1",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2012/13 for opfyldt.,2014-02-19,2014-02-19,2001-12-03,2014-02-25,14195.0,,26350174.0,32093272.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013 for Free Style ApS.,Vi har efter aftale udfÃ¸rt review af Ã¥rsregnskabet for Free Style ApS for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Dennis Helstrup Jensen,Dennis Helstrup Jensen,Free Style ApS,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",Viborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Viborg Kommune,2013-09-30,2012-10-01,2014-02-19,Viborg,Selskabets ledelse har ansvaret for Ã¥rsregnskabet. Vores ansvar er pÃ¥ grundlag af vores review at udtrykke en konklusion om Ã¥rsregnskabet.,Den uafhÃ¦ngige revisors erklÃ¦ringer (review),urn:ofk:oid:13213701,indberetninger-20180424,2.5117297,26350174.0,,2018-03-31T21:32:58.974Z,2014-02-26T23:00:00.000Z,regnskab,0.0,,2013-09-30,2012-10-01,13-367.078,2014-02-26T23:00:00.000Z,37646.0,14195.0,1087819.0,1151984.0,37372.0,982.0,433.0,63495.0,49421.0,49970.0,49418.0,11775.0,937534.0,,,,,,,,,,,,,,,,,,,,,,,,,
26350174,2012-10-01,2013-09-30,c107,http://regnskaber.virk.dk/47105362/Y3ZyLmRrOi8vcGRmcy8yNjM1MDE3NDtBcFMyOTM5Mzg7MjAxMjEwMDE7MjAxMzA5MzA7UjtS.pdf,http://regnskaber.virk.dk/47105362/Y3ZyLmRrOi8veGJybHMvWC04MTAzMjcxMi0yMDE0MDIyNl8wOTA0MDRfMzM4.xml,Viborg,8800.0,st.,"St. Sct. Mikkelsgade 33,","8800, Viborg","Agerlandsvej, 1",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2012/13 for opfyldt.,2014-02-19,2014-02-19,2001-12-03,2014-02-25,14195.0,,26350174.0,32093272.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013 for Free Style ApS.,Vi har efter aftale udfÃ¸rt review af Ã¥rsregnskabet for Free Style ApS for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Dennis Helstrup Jensen,Dennis Helstrup Jensen,Free Style ApS,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",Viborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Viborg Kommune,2013-09-30,2012-10-01,2014-02-19,Viborg,Selskabets ledelse har ansvaret for Ã¥rsregnskabet. Vores ansvar er pÃ¥ grundlag af vores review at udtrykke en konklusion om Ã¥rsregnskabet.,Den uafhÃ¦ngige revisors erklÃ¦ringer (review),urn:ofk:oid:13213701,indberetninger-20180424,2.5117297,26350174.0,,2018-03-31T21:32:58.974Z,2014-02-26T23:00:00.000Z,regnskab,0.0,,2013-09-30,2012-10-01,13-367.078,2014-02-26T23:00:00.000Z,20000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26350174,2012-10-01,2013-09-30,c119,http://regnskaber.virk.dk/47105362/Y3ZyLmRrOi8vcGRmcy8yNjM1MDE3NDtBcFMyOTM5Mzg7MjAxMjEwMDE7MjAxMzA5MzA7UjtS.pdf,http://regnskaber.virk.dk/47105362/Y3ZyLmRrOi8veGJybHMvWC04MTAzMjcxMi0yMDE0MDIyNl8wOTA0MDRfMzM4.xml,Viborg,8800.0,st.,"St. Sct. Mikkelsgade 33,","8800, Viborg","Agerlandsvej, 1",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2012/13 for opfyldt.,2014-02-19,2014-02-19,2001-12-03,2014-02-25,14195.0,,26350174.0,32093272.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013 for Free Style ApS.,Vi har efter aftale udfÃ¸rt review af Ã¥rsregnskabet for Free Style ApS for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Dennis Helstrup Jensen,Dennis Helstrup Jensen,Free Style ApS,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",Viborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Viborg Kommune,2013-09-30,2012-10-01,2014-02-19,Viborg,Selskabets ledelse har ansvaret for Ã¥rsregnskabet. Vores ansvar er pÃ¥ grundlag af vores review at udtrykke en konklusion om Ã¥rsregnskabet.,Den uafhÃ¦ngige revisors erklÃ¦ringer (review),urn:ofk:oid:13213701,indberetninger-20180424,2.5117297,26350174.0,,2018-03-31T21:32:58.974Z,2014-02-26T23:00:00.000Z,regnskab,0.0,,2013-09-30,2012-10-01,13-367.078,2014-02-26T23:00:00.000Z,17646.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26350174,2012-10-01,2013-09-30,c158,http://regnskaber.virk.dk/47105362/Y3ZyLmRrOi8vcGRmcy8yNjM1MDE3NDtBcFMyOTM5Mzg7MjAxMjEwMDE7MjAxMzA5MzA7UjtS.pdf,http://regnskaber.virk.dk/47105362/Y3ZyLmRrOi8veGJybHMvWC04MTAzMjcxMi0yMDE0MDIyNl8wOTA0MDRfMzM4.xml,Viborg,8800.0,st.,"St. Sct. Mikkelsgade 33,","8800, Viborg","Agerlandsvej, 1",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2012/13 for opfyldt.,2014-02-19,2014-02-19,2001-12-03,2014-02-25,14195.0,,26350174.0,32093272.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013 for Free Style ApS.,Vi har efter aftale udfÃ¸rt review af Ã¥rsregnskabet for Free Style ApS for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Dennis Helstrup Jensen,Dennis Helstrup Jensen,Free Style ApS,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",Viborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Viborg Kommune,2013-09-30,2012-10-01,2014-02-19,Viborg,Selskabets ledelse har ansvaret for Ã¥rsregnskabet. Vores ansvar er pÃ¥ grundlag af vores review at udtrykke en konklusion om Ã¥rsregnskabet.,Den uafhÃ¦ngige revisors erklÃ¦ringer (review),urn:ofk:oid:13213701,indberetninger-20180424,2.5117297,26350174.0,,2018-03-31T21:32:58.974Z,2014-02-26T23:00:00.000Z,regnskab,0.0,,2013-09-30,2012-10-01,13-367.078,2014-02-26T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26350174,2012-10-01,2013-09-30,c196,http://regnskaber.virk.dk/47105362/Y3ZyLmRrOi8vcGRmcy8yNjM1MDE3NDtBcFMyOTM5Mzg7MjAxMjEwMDE7MjAxMzA5MzA7UjtS.pdf,http://regnskaber.virk.dk/47105362/Y3ZyLmRrOi8veGJybHMvWC04MTAzMjcxMi0yMDE0MDIyNl8wOTA0MDRfMzM4.xml,Viborg,8800.0,st.,"St. Sct. Mikkelsgade 33,","8800, Viborg","Agerlandsvej, 1",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2012/13 for opfyldt.,2014-02-19,2014-02-19,2001-12-03,2014-02-25,14195.0,,26350174.0,32093272.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013 for Free Style ApS.,Vi har efter aftale udfÃ¸rt review af Ã¥rsregnskabet for Free Style ApS for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Dennis Helstrup Jensen,Dennis Helstrup Jensen,Free Style ApS,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",Viborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Viborg Kommune,2013-09-30,2012-10-01,2014-02-19,Viborg,Selskabets ledelse har ansvaret for Ã¥rsregnskabet. Vores ansvar er pÃ¥ grundlag af vores review at udtrykke en konklusion om Ã¥rsregnskabet.,Den uafhÃ¦ngige revisors erklÃ¦ringer (review),urn:ofk:oid:13213701,indberetninger-20180424,2.5117297,26350174.0,,2018-03-31T21:32:58.974Z,2014-02-26T23:00:00.000Z,regnskab,0.0,,2013-09-30,2012-10-01,13-367.078,2014-02-26T23:00:00.000Z,17646.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26350174,2012-10-01,2013-09-30,c368,http://regnskaber.virk.dk/47105362/Y3ZyLmRrOi8vcGRmcy8yNjM1MDE3NDtBcFMyOTM5Mzg7MjAxMjEwMDE7MjAxMzA5MzA7UjtS.pdf,http://regnskaber.virk.dk/47105362/Y3ZyLmRrOi8veGJybHMvWC04MTAzMjcxMi0yMDE0MDIyNl8wOTA0MDRfMzM4.xml,Viborg,8800.0,st.,"St. Sct. Mikkelsgade 33,","8800, Viborg","Agerlandsvej, 1",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2012/13 for opfyldt.,2014-02-19,2014-02-19,2001-12-03,2014-02-25,14195.0,,26350174.0,32093272.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013 for Free Style ApS.,Vi har efter aftale udfÃ¸rt review af Ã¥rsregnskabet for Free Style ApS for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Dennis Helstrup Jensen,Dennis Helstrup Jensen,Free Style ApS,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",Viborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Viborg Kommune,2013-09-30,2012-10-01,2014-02-19,Viborg,Selskabets ledelse har ansvaret for Ã¥rsregnskabet. Vores ansvar er pÃ¥ grundlag af vores review at udtrykke en konklusion om Ã¥rsregnskabet.,Den uafhÃ¦ngige revisors erklÃ¦ringer (review),urn:ofk:oid:13213701,indberetninger-20180424,2.5117297,26350174.0,,2018-03-31T21:32:58.974Z,2014-02-26T23:00:00.000Z,regnskab,0.0,,2013-09-30,2012-10-01,13-367.078,2014-02-26T23:00:00.000Z,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26350174,2012-10-01,2013-09-30,c70,http://regnskaber.virk.dk/47105362/Y3ZyLmRrOi8vcGRmcy8yNjM1MDE3NDtBcFMyOTM5Mzg7MjAxMjEwMDE7MjAxMzA5MzA7UjtS.pdf,http://regnskaber.virk.dk/47105362/Y3ZyLmRrOi8veGJybHMvWC04MTAzMjcxMi0yMDE0MDIyNl8wOTA0MDRfMzM4.xml,Viborg,8800.0,st.,"St. Sct. Mikkelsgade 33,","8800, Viborg","Agerlandsvej, 1",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2012/13 for opfyldt.,2014-02-19,2014-02-19,2001-12-03,2014-02-25,14195.0,,26350174.0,32093272.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013 for Free Style ApS.,Vi har efter aftale udfÃ¸rt review af Ã¥rsregnskabet for Free Style ApS for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Dennis Helstrup Jensen,Dennis Helstrup Jensen,Free Style ApS,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",Viborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Viborg Kommune,2013-09-30,2012-10-01,2014-02-19,Viborg,Selskabets ledelse har ansvaret for Ã¥rsregnskabet. Vores ansvar er pÃ¥ grundlag af vores review at udtrykke en konklusion om Ã¥rsregnskabet.,Den uafhÃ¦ngige revisors erklÃ¦ringer (review),urn:ofk:oid:13213701,indberetninger-20180424,2.5117297,26350174.0,,2018-03-31T21:32:58.974Z,2014-02-26T23:00:00.000Z,regnskab,0.0,,2013-09-30,2012-10-01,13-367.078,2014-02-26T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26350174,2013-09-30,2013-09-30,c159,http://regnskaber.virk.dk/47105362/Y3ZyLmRrOi8vcGRmcy8yNjM1MDE3NDtBcFMyOTM5Mzg7MjAxMjEwMDE7MjAxMzA5MzA7UjtS.pdf,http://regnskaber.virk.dk/47105362/Y3ZyLmRrOi8veGJybHMvWC04MTAzMjcxMi0yMDE0MDIyNl8wOTA0MDRfMzM4.xml,Viborg,8800.0,st.,"St. Sct. Mikkelsgade 33,","8800, Viborg","Agerlandsvej, 1",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2012/13 for opfyldt.,2014-02-19,2014-02-19,2001-12-03,2014-02-25,14195.0,,26350174.0,32093272.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013 for Free Style ApS.,Vi har efter aftale udfÃ¸rt review af Ã¥rsregnskabet for Free Style ApS for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Dennis Helstrup Jensen,Dennis Helstrup Jensen,Free Style ApS,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",Viborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Viborg Kommune,2013-09-30,2012-10-01,2014-02-19,Viborg,Selskabets ledelse har ansvaret for Ã¥rsregnskabet. Vores ansvar er pÃ¥ grundlag af vores review at udtrykke en konklusion om Ã¥rsregnskabet.,Den uafhÃ¦ngige revisors erklÃ¦ringer (review),urn:ofk:oid:13213701,indberetninger-20180424,2.5117297,26350174.0,,2018-03-31T21:32:58.974Z,2014-02-26T23:00:00.000Z,regnskab,0.0,,2013-09-30,2012-10-01,13-367.078,2014-02-26T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,83902.0,,,,,,,,,,156887.0,240789.0
26350174,2013-09-30,2013-09-30,c197,http://regnskaber.virk.dk/47105362/Y3ZyLmRrOi8vcGRmcy8yNjM1MDE3NDtBcFMyOTM5Mzg7MjAxMjEwMDE7MjAxMzA5MzA7UjtS.pdf,http://regnskaber.virk.dk/47105362/Y3ZyLmRrOi8veGJybHMvWC04MTAzMjcxMi0yMDE0MDIyNl8wOTA0MDRfMzM4.xml,Viborg,8800.0,st.,"St. Sct. Mikkelsgade 33,","8800, Viborg","Agerlandsvej, 1",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2012/13 for opfyldt.,2014-02-19,2014-02-19,2001-12-03,2014-02-25,14195.0,18050.0,26350174.0,32093272.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013 for Free Style ApS.,Vi har efter aftale udfÃ¸rt review af Ã¥rsregnskabet for Free Style ApS for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Dennis Helstrup Jensen,Dennis Helstrup Jensen,Free Style ApS,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",Viborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Viborg Kommune,2013-09-30,2012-10-01,2014-02-19,Viborg,Selskabets ledelse har ansvaret for Ã¥rsregnskabet. Vores ansvar er pÃ¥ grundlag af vores review at udtrykke en konklusion om Ã¥rsregnskabet.,Den uafhÃ¦ngige revisors erklÃ¦ringer (review),urn:ofk:oid:13213701,indberetninger-20180424,2.5117297,26350174.0,,2018-03-31T21:32:58.974Z,2014-02-26T23:00:00.000Z,regnskab,0.0,,2013-09-30,2012-10-01,13-367.078,2014-02-26T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26350174,2013-09-30,2013-09-30,c6,http://regnskaber.virk.dk/47105362/Y3ZyLmRrOi8vcGRmcy8yNjM1MDE3NDtBcFMyOTM5Mzg7MjAxMjEwMDE7MjAxMzA5MzA7UjtS.pdf,http://regnskaber.virk.dk/47105362/Y3ZyLmRrOi8veGJybHMvWC04MTAzMjcxMi0yMDE0MDIyNl8wOTA0MDRfMzM4.xml,Viborg,8800.0,st.,"St. Sct. Mikkelsgade 33,","8800, Viborg","Agerlandsvej, 1",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2012/13 for opfyldt.,2014-02-19,2014-02-19,2001-12-03,2014-02-25,14195.0,143050.0,26350174.0,32093272.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013 for Free Style ApS.,Vi har efter aftale udfÃ¸rt review af Ã¥rsregnskabet for Free Style ApS for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Dennis Helstrup Jensen,Dennis Helstrup Jensen,Free Style ApS,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",Viborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Viborg Kommune,2013-09-30,2012-10-01,2014-02-19,Viborg,Selskabets ledelse har ansvaret for Ã¥rsregnskabet. Vores ansvar er pÃ¥ grundlag af vores review at udtrykke en konklusion om Ã¥rsregnskabet.,Den uafhÃ¦ngige revisors erklÃ¦ringer (review),urn:ofk:oid:13213701,indberetninger-20180424,2.5117297,26350174.0,,2018-03-31T21:32:58.974Z,2014-02-26T23:00:00.000Z,regnskab,0.0,,2013-09-30,2012-10-01,13-367.078,2014-02-26T23:00:00.000Z,,,,,,,,,,,,,,401710.0,15052.0,125000.0,317808.0,9495.0,83902.0,257420.0,401710.0,235660.0,257420.0,83902.0,149654.0,35841.0,83902.0,20000.0,23000.0,23000.0,18050.0,235660.0,45336.0,15503.0,50503.0,0.0,,
