entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfEquity,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,Equity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TelephoneNumberOfAuditor,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Dividend,DividendPaid,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermInvestments,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables
10027020,2017-12-31,2017-12-31,c727,,http://regnskaber.virk.dk/02072001/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzFhLzc0LzQ4LzY1MGItNDc4MC04ZmM5LWIzMThkMWY1OGYyZg.pdf,http://regnskaber.virk.dk/02072001/ZG9rdW1lbnRsYWdlcjovLzAzLzQxL2RiLzkxLzlmLzJjZDctNGNiMi1hMTcwLWIxMTA4YzJjMGIxMg.xml,Danmark,Vejen,6600.0,16.0,Torvegade,Toftlund,6520.0,13.0,Kastanievej,"6600, Vejen","Torvegade, 16",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-01,2019-03-01,2000-06-19,2019-03-01,statsautoriseret revisor,Egenkapital,Andre eksterne omkostninger omfatter omkostninger til administration.,1271877.0,32285201.0,10027020.0,32285201.0,mne27728,"Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for Villy B. Schmidt Holding, Jels ApS.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Henrik Esmann,Villy B. Schmidt,Villy B. Schmidt,"Martinsen, Statsautoriseret Revisionspartnerselskab","Villy B. Schmidt Holding, Jels ApS","Martinsen, Statsautoriseret Revisionspartnerselskab",Toftlund,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,TÃ¸nder,2018-12-31,2018-01-01,2019-03-01,Vejen,"Der trÃ¦ffes pÃ¥ generalforsamlingen den 1. marts 2019 beslutning om, at Ã¥rsregnskabet for 2019 og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",76 96 33 66,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26766083,indberetninger-20180424,2.5124211,10027020.0,AWlIHBvkRYGX6_YTFh4B,2019-03-04T09:50:39.089Z,2019-03-04T09:49:54.830Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AP-64-RS,2019-03-04T09:49:55.107Z,,,,,,,,,,,,,,,,,,,,,,,,,
10027020,2017-12-31,2017-12-31,c730,,http://regnskaber.virk.dk/02072001/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzFhLzc0LzQ4LzY1MGItNDc4MC04ZmM5LWIzMThkMWY1OGYyZg.pdf,http://regnskaber.virk.dk/02072001/ZG9rdW1lbnRsYWdlcjovLzAzLzQxL2RiLzkxLzlmLzJjZDctNGNiMi1hMTcwLWIxMTA4YzJjMGIxMg.xml,Danmark,Vejen,6600.0,16.0,Torvegade,Toftlund,6520.0,13.0,Kastanievej,"6600, Vejen","Torvegade, 16",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-01,2019-03-01,2000-06-19,2019-03-01,statsautoriseret revisor,Egenkapital,Andre eksterne omkostninger omfatter omkostninger til administration.,198000.0,32285201.0,10027020.0,32285201.0,mne27728,"Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for Villy B. Schmidt Holding, Jels ApS.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Henrik Esmann,Villy B. Schmidt,Villy B. Schmidt,"Martinsen, Statsautoriseret Revisionspartnerselskab","Villy B. Schmidt Holding, Jels ApS","Martinsen, Statsautoriseret Revisionspartnerselskab",Toftlund,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,TÃ¸nder,2018-12-31,2018-01-01,2019-03-01,Vejen,"Der trÃ¦ffes pÃ¥ generalforsamlingen den 1. marts 2019 beslutning om, at Ã¥rsregnskabet for 2019 og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",76 96 33 66,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26766083,indberetninger-20180424,2.5124211,10027020.0,AWlIHBvkRYGX6_YTFh4B,2019-03-04T09:50:39.089Z,2019-03-04T09:49:54.830Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AP-64-RS,2019-03-04T09:49:55.107Z,,,,,,,,,,,,,,,,,,,,,,,,,
10027020,2018-01-01,2018-01-01,c177,,http://regnskaber.virk.dk/02072001/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzFhLzc0LzQ4LzY1MGItNDc4MC04ZmM5LWIzMThkMWY1OGYyZg.pdf,http://regnskaber.virk.dk/02072001/ZG9rdW1lbnRsYWdlcjovLzAzLzQxL2RiLzkxLzlmLzJjZDctNGNiMi1hMTcwLWIxMTA4YzJjMGIxMg.xml,Danmark,Vejen,6600.0,16.0,Torvegade,Toftlund,6520.0,13.0,Kastanievej,"6600, Vejen","Torvegade, 16",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-01,2019-03-01,2000-06-19,2019-03-01,statsautoriseret revisor,Egenkapital,Andre eksterne omkostninger omfatter omkostninger til administration.,125000.0,32285201.0,10027020.0,32285201.0,mne27728,"Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for Villy B. Schmidt Holding, Jels ApS.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Henrik Esmann,Villy B. Schmidt,Villy B. Schmidt,"Martinsen, Statsautoriseret Revisionspartnerselskab","Villy B. Schmidt Holding, Jels ApS","Martinsen, Statsautoriseret Revisionspartnerselskab",Toftlund,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,TÃ¸nder,2018-12-31,2018-01-01,2019-03-01,Vejen,"Der trÃ¦ffes pÃ¥ generalforsamlingen den 1. marts 2019 beslutning om, at Ã¥rsregnskabet for 2019 og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",76 96 33 66,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26766083,indberetninger-20180424,2.5124211,10027020.0,AWlIHBvkRYGX6_YTFh4B,2019-03-04T09:50:39.089Z,2019-03-04T09:49:54.830Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AP-64-RS,2019-03-04T09:49:55.107Z,,,,,,,,,,,,,,,,,,,,,,,,,
10027020,2018-01-01,2018-01-01,c195,,http://regnskaber.virk.dk/02072001/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzFhLzc0LzQ4LzY1MGItNDc4MC04ZmM5LWIzMThkMWY1OGYyZg.pdf,http://regnskaber.virk.dk/02072001/ZG9rdW1lbnRsYWdlcjovLzAzLzQxL2RiLzkxLzlmLzJjZDctNGNiMi1hMTcwLWIxMTA4YzJjMGIxMg.xml,Danmark,Vejen,6600.0,16.0,Torvegade,Toftlund,6520.0,13.0,Kastanievej,"6600, Vejen","Torvegade, 16",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-01,2019-03-01,2000-06-19,2019-03-01,statsautoriseret revisor,Egenkapital,Andre eksterne omkostninger omfatter omkostninger til administration.,1271877.0,32285201.0,10027020.0,32285201.0,mne27728,"Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for Villy B. Schmidt Holding, Jels ApS.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Henrik Esmann,Villy B. Schmidt,Villy B. Schmidt,"Martinsen, Statsautoriseret Revisionspartnerselskab","Villy B. Schmidt Holding, Jels ApS","Martinsen, Statsautoriseret Revisionspartnerselskab",Toftlund,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,TÃ¸nder,2018-12-31,2018-01-01,2019-03-01,Vejen,"Der trÃ¦ffes pÃ¥ generalforsamlingen den 1. marts 2019 beslutning om, at Ã¥rsregnskabet for 2019 og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",76 96 33 66,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26766083,indberetninger-20180424,2.5124211,10027020.0,AWlIHBvkRYGX6_YTFh4B,2019-03-04T09:50:39.089Z,2019-03-04T09:49:54.830Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AP-64-RS,2019-03-04T09:49:55.107Z,,,,,,,,,,,,,,,,,,,,,,,,,
10027020,2018-01-01,2018-01-01,c198,,http://regnskaber.virk.dk/02072001/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzFhLzc0LzQ4LzY1MGItNDc4MC04ZmM5LWIzMThkMWY1OGYyZg.pdf,http://regnskaber.virk.dk/02072001/ZG9rdW1lbnRsYWdlcjovLzAzLzQxL2RiLzkxLzlmLzJjZDctNGNiMi1hMTcwLWIxMTA4YzJjMGIxMg.xml,Danmark,Vejen,6600.0,16.0,Torvegade,Toftlund,6520.0,13.0,Kastanievej,"6600, Vejen","Torvegade, 16",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-01,2019-03-01,2000-06-19,2019-03-01,statsautoriseret revisor,Egenkapital,Andre eksterne omkostninger omfatter omkostninger til administration.,198000.0,32285201.0,10027020.0,32285201.0,mne27728,"Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for Villy B. Schmidt Holding, Jels ApS.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Henrik Esmann,Villy B. Schmidt,Villy B. Schmidt,"Martinsen, Statsautoriseret Revisionspartnerselskab","Villy B. Schmidt Holding, Jels ApS","Martinsen, Statsautoriseret Revisionspartnerselskab",Toftlund,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,TÃ¸nder,2018-12-31,2018-01-01,2019-03-01,Vejen,"Der trÃ¦ffes pÃ¥ generalforsamlingen den 1. marts 2019 beslutning om, at Ã¥rsregnskabet for 2019 og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",76 96 33 66,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26766083,indberetninger-20180424,2.5124211,10027020.0,AWlIHBvkRYGX6_YTFh4B,2019-03-04T09:50:39.089Z,2019-03-04T09:49:54.830Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AP-64-RS,2019-03-04T09:49:55.107Z,,,,,,,,,,,,,,,,,,,,,,,,,
10027020,2018-01-01,2018-12-31,c1,,http://regnskaber.virk.dk/02072001/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzFhLzc0LzQ4LzY1MGItNDc4MC04ZmM5LWIzMThkMWY1OGYyZg.pdf,http://regnskaber.virk.dk/02072001/ZG9rdW1lbnRsYWdlcjovLzAzLzQxL2RiLzkxLzlmLzJjZDctNGNiMi1hMTcwLWIxMTA4YzJjMGIxMg.xml,Danmark,Vejen,6600.0,16.0,Torvegade,Toftlund,6520.0,13.0,Kastanievej,"6600, Vejen","Torvegade, 16",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-01,2019-03-01,2000-06-19,2019-03-01,statsautoriseret revisor,Egenkapital,Andre eksterne omkostninger omfatter omkostninger til administration.,,32285201.0,10027020.0,32285201.0,mne27728,"Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for Villy B. Schmidt Holding, Jels ApS.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Henrik Esmann,Villy B. Schmidt,Villy B. Schmidt,"Martinsen, Statsautoriseret Revisionspartnerselskab","Villy B. Schmidt Holding, Jels ApS","Martinsen, Statsautoriseret Revisionspartnerselskab",Toftlund,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,TÃ¸nder,2018-12-31,2018-01-01,2019-03-01,Vejen,"Der trÃ¦ffes pÃ¥ generalforsamlingen den 1. marts 2019 beslutning om, at Ã¥rsregnskabet for 2019 og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",76 96 33 66,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26766083,indberetninger-20180424,2.5124211,10027020.0,AWlIHBvkRYGX6_YTFh4B,2019-03-04T09:50:39.089Z,2019-03-04T09:49:54.830Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AP-64-RS,2019-03-04T09:49:55.107Z,-68980.0,-15475.0,153341.0,80363.0,153341.0,-88453.0,-15475.0,-19473.0,,,,,,,,,,,,,,,,,
10027020,2018-01-01,2018-12-31,c105,,http://regnskaber.virk.dk/02072001/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzFhLzc0LzQ4LzY1MGItNDc4MC04ZmM5LWIzMThkMWY1OGYyZg.pdf,http://regnskaber.virk.dk/02072001/ZG9rdW1lbnRsYWdlcjovLzAzLzQxL2RiLzkxLzlmLzJjZDctNGNiMi1hMTcwLWIxMTA4YzJjMGIxMg.xml,Danmark,Vejen,6600.0,16.0,Torvegade,Toftlund,6520.0,13.0,Kastanievej,"6600, Vejen","Torvegade, 16",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-01,2019-03-01,2000-06-19,2019-03-01,statsautoriseret revisor,Egenkapital,Andre eksterne omkostninger omfatter omkostninger til administration.,,32285201.0,10027020.0,32285201.0,mne27728,"Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for Villy B. Schmidt Holding, Jels ApS.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Henrik Esmann,Villy B. Schmidt,Villy B. Schmidt,"Martinsen, Statsautoriseret Revisionspartnerselskab","Villy B. Schmidt Holding, Jels ApS","Martinsen, Statsautoriseret Revisionspartnerselskab",Toftlund,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,TÃ¸nder,2018-12-31,2018-01-01,2019-03-01,Vejen,"Der trÃ¦ffes pÃ¥ generalforsamlingen den 1. marts 2019 beslutning om, at Ã¥rsregnskabet for 2019 og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",76 96 33 66,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26766083,indberetninger-20180424,2.5124211,10027020.0,AWlIHBvkRYGX6_YTFh4B,2019-03-04T09:50:39.089Z,2019-03-04T09:49:54.830Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AP-64-RS,2019-03-04T09:49:55.107Z,108000.0,,,,,,,,,,,,,,,,,,,,,,,,
10027020,2018-01-01,2018-12-31,c119,,http://regnskaber.virk.dk/02072001/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzFhLzc0LzQ4LzY1MGItNDc4MC04ZmM5LWIzMThkMWY1OGYyZg.pdf,http://regnskaber.virk.dk/02072001/ZG9rdW1lbnRsYWdlcjovLzAzLzQxL2RiLzkxLzlmLzJjZDctNGNiMi1hMTcwLWIxMTA4YzJjMGIxMg.xml,Danmark,Vejen,6600.0,16.0,Torvegade,Toftlund,6520.0,13.0,Kastanievej,"6600, Vejen","Torvegade, 16",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-01,2019-03-01,2000-06-19,2019-03-01,statsautoriseret revisor,Egenkapital,Andre eksterne omkostninger omfatter omkostninger til administration.,,32285201.0,10027020.0,32285201.0,mne27728,"Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for Villy B. Schmidt Holding, Jels ApS.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Henrik Esmann,Villy B. Schmidt,Villy B. Schmidt,"Martinsen, Statsautoriseret Revisionspartnerselskab","Villy B. Schmidt Holding, Jels ApS","Martinsen, Statsautoriseret Revisionspartnerselskab",Toftlund,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,TÃ¸nder,2018-12-31,2018-01-01,2019-03-01,Vejen,"Der trÃ¦ffes pÃ¥ generalforsamlingen den 1. marts 2019 beslutning om, at Ã¥rsregnskabet for 2019 og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",76 96 33 66,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26766083,indberetninger-20180424,2.5124211,10027020.0,AWlIHBvkRYGX6_YTFh4B,2019-03-04T09:50:39.089Z,2019-03-04T09:49:54.830Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AP-64-RS,2019-03-04T09:49:55.107Z,-176980.0,,,,,,,,,,,,,,,,,,,,,,,,
10027020,2018-01-01,2018-12-31,c196,,http://regnskaber.virk.dk/02072001/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzFhLzc0LzQ4LzY1MGItNDc4MC04ZmM5LWIzMThkMWY1OGYyZg.pdf,http://regnskaber.virk.dk/02072001/ZG9rdW1lbnRsYWdlcjovLzAzLzQxL2RiLzkxLzlmLzJjZDctNGNiMi1hMTcwLWIxMTA4YzJjMGIxMg.xml,Danmark,Vejen,6600.0,16.0,Torvegade,Toftlund,6520.0,13.0,Kastanievej,"6600, Vejen","Torvegade, 16",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-01,2019-03-01,2000-06-19,2019-03-01,statsautoriseret revisor,Egenkapital,Andre eksterne omkostninger omfatter omkostninger til administration.,,32285201.0,10027020.0,32285201.0,mne27728,"Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for Villy B. Schmidt Holding, Jels ApS.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Henrik Esmann,Villy B. Schmidt,Villy B. Schmidt,"Martinsen, Statsautoriseret Revisionspartnerselskab","Villy B. Schmidt Holding, Jels ApS","Martinsen, Statsautoriseret Revisionspartnerselskab",Toftlund,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,TÃ¸nder,2018-12-31,2018-01-01,2019-03-01,Vejen,"Der trÃ¦ffes pÃ¥ generalforsamlingen den 1. marts 2019 beslutning om, at Ã¥rsregnskabet for 2019 og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",76 96 33 66,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26766083,indberetninger-20180424,2.5124211,10027020.0,AWlIHBvkRYGX6_YTFh4B,2019-03-04T09:50:39.089Z,2019-03-04T09:49:54.830Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AP-64-RS,2019-03-04T09:49:55.107Z,-176980.0,,,,,,,,,,,,,,,,,,,,,,,,
10027020,2018-01-01,2018-12-31,c199,,http://regnskaber.virk.dk/02072001/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzFhLzc0LzQ4LzY1MGItNDc4MC04ZmM5LWIzMThkMWY1OGYyZg.pdf,http://regnskaber.virk.dk/02072001/ZG9rdW1lbnRsYWdlcjovLzAzLzQxL2RiLzkxLzlmLzJjZDctNGNiMi1hMTcwLWIxMTA4YzJjMGIxMg.xml,Danmark,Vejen,6600.0,16.0,Torvegade,Toftlund,6520.0,13.0,Kastanievej,"6600, Vejen","Torvegade, 16",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-01,2019-03-01,2000-06-19,2019-03-01,statsautoriseret revisor,Egenkapital,Andre eksterne omkostninger omfatter omkostninger til administration.,,32285201.0,10027020.0,32285201.0,mne27728,"Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for Villy B. Schmidt Holding, Jels ApS.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Henrik Esmann,Villy B. Schmidt,Villy B. Schmidt,"Martinsen, Statsautoriseret Revisionspartnerselskab","Villy B. Schmidt Holding, Jels ApS","Martinsen, Statsautoriseret Revisionspartnerselskab",Toftlund,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,TÃ¸nder,2018-12-31,2018-01-01,2019-03-01,Vejen,"Der trÃ¦ffes pÃ¥ generalforsamlingen den 1. marts 2019 beslutning om, at Ã¥rsregnskabet for 2019 og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",76 96 33 66,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26766083,indberetninger-20180424,2.5124211,10027020.0,AWlIHBvkRYGX6_YTFh4B,2019-03-04T09:50:39.089Z,2019-03-04T09:49:54.830Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AP-64-RS,2019-03-04T09:49:55.107Z,,,,,,,,,108000.0,198000.0,,,,,,,,,,,,,,,
