entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AdjustmentsForCurrentTaxOfPriorPeriod,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,ExternalExpenses,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,InterestExpenseAssignedToGroupEnterprises,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,RevaluationsOfInvestmentsOfTheYear,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance
32652085,2016-01-01,2016-12-31,c357,,http://regnskaber.virk.dk/58025623/ZG9rdW1lbnRsYWdlcjovLzAzLzA0LzBjL2E4LzRhLzIzYmMtNDg0OC05MzA0LWQ1OWI0MGMzYzUwNw.pdf,http://regnskaber.virk.dk/58025623/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0L2E5LzU1LzUzLzNlZDgtNDQ4OS04M2EwLTc1MTUyNDNhOTIzZg.xml,true,HjÃ¸rring,9800.0,15.0,NÃ¸rrebro,9800 HjÃ¸rring,NÃ¸rretorv 15 B,DK-9800 HjÃ¸rring,NÃ¸rrebro 15,Til kapitalejeren i Tao Lytzen Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-06-13,2009-12-04,2017-06-13,Statsautoriseret revisor,,20222670.0,32652085.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Tao Lytzen Holding ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Ovesen,Lena Lytzen,Lena Lund Lytzen,Tao Lytzen Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,HjÃ¸rring,2015-01-01,2015-12-31,-9395.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2016-12-31,2016-01-01,-177379.0,true,2017-06-13,HjÃ¸rring,,urn:ofk:oid:24195439,indberetninger-20180424,2.5095978,32652085.0,,2018-03-29T10:02:23.881Z,2017-06-13T16:46:41.527Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-98-YL,2017-06-13T16:46:41.788Z,,,,,,,,,,,,,,,,,,,
32652085,2016-01-01,2016-12-31,c367,,http://regnskaber.virk.dk/58025623/ZG9rdW1lbnRsYWdlcjovLzAzLzA0LzBjL2E4LzRhLzIzYmMtNDg0OC05MzA0LWQ1OWI0MGMzYzUwNw.pdf,http://regnskaber.virk.dk/58025623/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0L2E5LzU1LzUzLzNlZDgtNDQ4OS04M2EwLTc1MTUyNDNhOTIzZg.xml,true,HjÃ¸rring,9800.0,15.0,NÃ¸rrebro,9800 HjÃ¸rring,NÃ¸rretorv 15 B,DK-9800 HjÃ¸rring,NÃ¸rrebro 15,Til kapitalejeren i Tao Lytzen Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-06-13,2009-12-04,2017-06-13,Statsautoriseret revisor,,20222670.0,32652085.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Tao Lytzen Holding ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Ovesen,Lena Lytzen,Lena Lund Lytzen,Tao Lytzen Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,HjÃ¸rring,2015-01-01,2015-12-31,-173196.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2016-12-31,2016-01-01,-177379.0,true,2017-06-13,HjÃ¸rring,,urn:ofk:oid:24195439,indberetninger-20180424,2.5095978,32652085.0,,2018-03-29T10:02:23.881Z,2017-06-13T16:46:41.527Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-98-YL,2017-06-13T16:46:41.788Z,,,,,,,,,,,,,,,,,,,
32652085,2016-01-01,2016-12-31,c411,,http://regnskaber.virk.dk/58025623/ZG9rdW1lbnRsYWdlcjovLzAzLzA0LzBjL2E4LzRhLzIzYmMtNDg0OC05MzA0LWQ1OWI0MGMzYzUwNw.pdf,http://regnskaber.virk.dk/58025623/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0L2E5LzU1LzUzLzNlZDgtNDQ4OS04M2EwLTc1MTUyNDNhOTIzZg.xml,true,HjÃ¸rring,9800.0,15.0,NÃ¸rrebro,9800 HjÃ¸rring,NÃ¸rretorv 15 B,DK-9800 HjÃ¸rring,NÃ¸rrebro 15,Til kapitalejeren i Tao Lytzen Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-06-13,2009-12-04,2017-06-13,Statsautoriseret revisor,,20222670.0,32652085.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Tao Lytzen Holding ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Ovesen,Lena Lytzen,Lena Lund Lytzen,Tao Lytzen Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,HjÃ¸rring,2015-01-01,2015-12-31,-9395.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2016-12-31,2016-01-01,-177379.0,true,2017-06-13,HjÃ¸rring,,urn:ofk:oid:24195439,indberetninger-20180424,2.5095978,32652085.0,,2018-03-29T10:02:23.881Z,2017-06-13T16:46:41.527Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-98-YL,2017-06-13T16:46:41.788Z,,,,,,,,,,,,,,,,,,,
32652085,2016-01-01,2016-12-31,c42,,http://regnskaber.virk.dk/58025623/ZG9rdW1lbnRsYWdlcjovLzAzLzA0LzBjL2E4LzRhLzIzYmMtNDg0OC05MzA0LWQ1OWI0MGMzYzUwNw.pdf,http://regnskaber.virk.dk/58025623/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0L2E5LzU1LzUzLzNlZDgtNDQ4OS04M2EwLTc1MTUyNDNhOTIzZg.xml,true,HjÃ¸rring,9800.0,15.0,NÃ¸rrebro,9800 HjÃ¸rring,NÃ¸rretorv 15 B,DK-9800 HjÃ¸rring,NÃ¸rrebro 15,Til kapitalejeren i Tao Lytzen Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-06-13,2009-12-04,2017-06-13,Statsautoriseret revisor,,20222670.0,32652085.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Tao Lytzen Holding ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Ovesen,Lena Lytzen,Lena Lund Lytzen,Tao Lytzen Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,HjÃ¸rring,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2016-12-31,2016-01-01,-177379.0,true,2017-06-13,HjÃ¸rring,,urn:ofk:oid:24195439,indberetninger-20180424,2.5095978,32652085.0,,2018-03-29T10:02:23.881Z,2017-06-13T16:46:41.527Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-98-YL,2017-06-13T16:46:41.788Z,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,
32652085,2016-01-01,2016-12-31,c429,,http://regnskaber.virk.dk/58025623/ZG9rdW1lbnRsYWdlcjovLzAzLzA0LzBjL2E4LzRhLzIzYmMtNDg0OC05MzA0LWQ1OWI0MGMzYzUwNw.pdf,http://regnskaber.virk.dk/58025623/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0L2E5LzU1LzUzLzNlZDgtNDQ4OS04M2EwLTc1MTUyNDNhOTIzZg.xml,true,HjÃ¸rring,9800.0,15.0,NÃ¸rrebro,9800 HjÃ¸rring,NÃ¸rretorv 15 B,DK-9800 HjÃ¸rring,NÃ¸rrebro 15,Til kapitalejeren i Tao Lytzen Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-06-13,2009-12-04,2017-06-13,Statsautoriseret revisor,,20222670.0,32652085.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Tao Lytzen Holding ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Ovesen,Lena Lytzen,Lena Lund Lytzen,Tao Lytzen Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,HjÃ¸rring,2015-01-01,2015-12-31,-173196.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2016-12-31,2016-01-01,-177379.0,true,2017-06-13,HjÃ¸rring,,urn:ofk:oid:24195439,indberetninger-20180424,2.5095978,32652085.0,,2018-03-29T10:02:23.881Z,2017-06-13T16:46:41.527Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-98-YL,2017-06-13T16:46:41.788Z,,,,,,,,,,,,,,,,,,,
32652085,2016-01-01,2016-12-31,c737,,http://regnskaber.virk.dk/58025623/ZG9rdW1lbnRsYWdlcjovLzAzLzA0LzBjL2E4LzRhLzIzYmMtNDg0OC05MzA0LWQ1OWI0MGMzYzUwNw.pdf,http://regnskaber.virk.dk/58025623/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0L2E5LzU1LzUzLzNlZDgtNDQ4OS04M2EwLTc1MTUyNDNhOTIzZg.xml,true,HjÃ¸rring,9800.0,15.0,NÃ¸rrebro,9800 HjÃ¸rring,NÃ¸rretorv 15 B,DK-9800 HjÃ¸rring,NÃ¸rrebro 15,Til kapitalejeren i Tao Lytzen Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-06-13,2009-12-04,2017-06-13,Statsautoriseret revisor,,20222670.0,32652085.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Tao Lytzen Holding ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Ovesen,Lena Lytzen,Lena Lund Lytzen,Tao Lytzen Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,HjÃ¸rring,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2016-12-31,2016-01-01,-177379.0,true,2017-06-13,HjÃ¸rring,,urn:ofk:oid:24195439,indberetninger-20180424,2.5095978,32652085.0,,2018-03-29T10:02:23.881Z,2017-06-13T16:46:41.527Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-98-YL,2017-06-13T16:46:41.788Z,,,,,,,,,,,,,,,,,,,
32652085,2016-12-31,2016-12-31,c397,,http://regnskaber.virk.dk/58025623/ZG9rdW1lbnRsYWdlcjovLzAzLzA0LzBjL2E4LzRhLzIzYmMtNDg0OC05MzA0LWQ1OWI0MGMzYzUwNw.pdf,http://regnskaber.virk.dk/58025623/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0L2E5LzU1LzUzLzNlZDgtNDQ4OS04M2EwLTc1MTUyNDNhOTIzZg.xml,true,HjÃ¸rring,9800.0,15.0,NÃ¸rrebro,9800 HjÃ¸rring,NÃ¸rretorv 15 B,DK-9800 HjÃ¸rring,NÃ¸rrebro 15,Til kapitalejeren i Tao Lytzen Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-06-13,2009-12-04,2017-06-13,Statsautoriseret revisor,,20222670.0,32652085.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Tao Lytzen Holding ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Ovesen,Lena Lytzen,Lena Lund Lytzen,Tao Lytzen Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,HjÃ¸rring,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2016-12-31,2016-01-01,-177379.0,true,2017-06-13,HjÃ¸rring,,urn:ofk:oid:24195439,indberetninger-20180424,2.5095978,32652085.0,,2018-03-29T10:02:23.881Z,2017-06-13T16:46:41.527Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-98-YL,2017-06-13T16:46:41.788Z,239016.0,125000.0,7000.0,154235.0,239016.0,84781.0,232016.0,232016.0,232016.0,3000.0,0.0,29235.0,84781.0,81781.0,7000.0,,,,
32652085,2016-12-31,2016-12-31,c403,,http://regnskaber.virk.dk/58025623/ZG9rdW1lbnRsYWdlcjovLzAzLzA0LzBjL2E4LzRhLzIzYmMtNDg0OC05MzA0LWQ1OWI0MGMzYzUwNw.pdf,http://regnskaber.virk.dk/58025623/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0L2E5LzU1LzUzLzNlZDgtNDQ4OS04M2EwLTc1MTUyNDNhOTIzZg.xml,true,HjÃ¸rring,9800.0,15.0,NÃ¸rrebro,9800 HjÃ¸rring,NÃ¸rretorv 15 B,DK-9800 HjÃ¸rring,NÃ¸rrebro 15,Til kapitalejeren i Tao Lytzen Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-06-13,2009-12-04,2017-06-13,Statsautoriseret revisor,,20222670.0,32652085.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Tao Lytzen Holding ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Ovesen,Lena Lytzen,Lena Lund Lytzen,Tao Lytzen Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,HjÃ¸rring,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2016-12-31,2016-01-01,-177379.0,true,2017-06-13,HjÃ¸rring,,urn:ofk:oid:24195439,indberetninger-20180424,2.5095978,32652085.0,,2018-03-29T10:02:23.881Z,2017-06-13T16:46:41.527Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-98-YL,2017-06-13T16:46:41.788Z,,,,125000.0,,,,,,,,,,,,,,,
32652085,2016-12-31,2016-12-31,c412,,http://regnskaber.virk.dk/58025623/ZG9rdW1lbnRsYWdlcjovLzAzLzA0LzBjL2E4LzRhLzIzYmMtNDg0OC05MzA0LWQ1OWI0MGMzYzUwNw.pdf,http://regnskaber.virk.dk/58025623/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0L2E5LzU1LzUzLzNlZDgtNDQ4OS04M2EwLTc1MTUyNDNhOTIzZg.xml,true,HjÃ¸rring,9800.0,15.0,NÃ¸rrebro,9800 HjÃ¸rring,NÃ¸rretorv 15 B,DK-9800 HjÃ¸rring,NÃ¸rrebro 15,Til kapitalejeren i Tao Lytzen Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-06-13,2009-12-04,2017-06-13,Statsautoriseret revisor,,20222670.0,32652085.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Tao Lytzen Holding ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Ovesen,Lena Lytzen,Lena Lund Lytzen,Tao Lytzen Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,HjÃ¸rring,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2016-12-31,2016-01-01,-177379.0,true,2017-06-13,HjÃ¸rring,,urn:ofk:oid:24195439,indberetninger-20180424,2.5095978,32652085.0,,2018-03-29T10:02:23.881Z,2017-06-13T16:46:41.527Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-98-YL,2017-06-13T16:46:41.788Z,,,,0.0,,,,,,,,,,,,,,,
32652085,2016-12-31,2016-12-31,c431,,http://regnskaber.virk.dk/58025623/ZG9rdW1lbnRsYWdlcjovLzAzLzA0LzBjL2E4LzRhLzIzYmMtNDg0OC05MzA0LWQ1OWI0MGMzYzUwNw.pdf,http://regnskaber.virk.dk/58025623/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0L2E5LzU1LzUzLzNlZDgtNDQ4OS04M2EwLTc1MTUyNDNhOTIzZg.xml,true,HjÃ¸rring,9800.0,15.0,NÃ¸rrebro,9800 HjÃ¸rring,NÃ¸rretorv 15 B,DK-9800 HjÃ¸rring,NÃ¸rrebro 15,Til kapitalejeren i Tao Lytzen Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-06-13,2009-12-04,2017-06-13,Statsautoriseret revisor,,20222670.0,32652085.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Tao Lytzen Holding ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Ovesen,Lena Lytzen,Lena Lund Lytzen,Tao Lytzen Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,HjÃ¸rring,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2016-12-31,2016-01-01,-177379.0,true,2017-06-13,HjÃ¸rring,,urn:ofk:oid:24195439,indberetninger-20180424,2.5095978,32652085.0,,2018-03-29T10:02:23.881Z,2017-06-13T16:46:41.527Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-98-YL,2017-06-13T16:46:41.788Z,,,,29235.0,,,,,,,,,,,,,,,
32652085,2016-12-31,2016-12-31,c738,,http://regnskaber.virk.dk/58025623/ZG9rdW1lbnRsYWdlcjovLzAzLzA0LzBjL2E4LzRhLzIzYmMtNDg0OC05MzA0LWQ1OWI0MGMzYzUwNw.pdf,http://regnskaber.virk.dk/58025623/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0L2E5LzU1LzUzLzNlZDgtNDQ4OS04M2EwLTc1MTUyNDNhOTIzZg.xml,true,HjÃ¸rring,9800.0,15.0,NÃ¸rrebro,9800 HjÃ¸rring,NÃ¸rretorv 15 B,DK-9800 HjÃ¸rring,NÃ¸rrebro 15,Til kapitalejeren i Tao Lytzen Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-06-13,2009-12-04,2017-06-13,Statsautoriseret revisor,,20222670.0,32652085.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Tao Lytzen Holding ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Ovesen,Lena Lytzen,Lena Lund Lytzen,Tao Lytzen Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,HjÃ¸rring,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2016-12-31,2016-01-01,-177379.0,true,2017-06-13,HjÃ¸rring,,urn:ofk:oid:24195439,indberetninger-20180424,2.5095978,32652085.0,,2018-03-29T10:02:23.881Z,2017-06-13T16:46:41.527Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-98-YL,2017-06-13T16:46:41.788Z,,,,,,,232016.0,,,,,,,,,-167984.0,400000.0,,
