entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityPostcodeAndTown,AddressOfReportingEntityStreetAndNumber,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AuditorsReportOnFinancialStatements,AuditorsReportsAccordingToOtherLegislationAndRegulation,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,IdentificationOfApprovedAnnualReport,IdentificationOfAuditedFinancialStatements,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermDebtToBanks,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermReceivablesFromGroupEnterprises,ShorttermTradePayables,NameAndSurnameOfMemberOfExecutiveBoard,TitleOfMemberOfExecutiveBoard
entity identifier,2011-01-01,2011-12-31,ID_19,http://regnskaber.virk.dk/53358682/Y3ZyLmRrOi8vcGRmcy8yODY4NTMzNTtBcFMzNDc0MzU7MjAxMTAxMDE7MjAxMTEyMzE7UjtS.pdf,http://regnskaber.virk.dk/53358682/Y3ZyLmRrOi8veGJybHMvWC1FMkQzQkRBRS0yMDEyMDcxOF8xNzM5MTBfOTYy.xml,"Aalborg SV, 9200",Hobrovej 319,"9000, Aalborg",Hobrovej 76,Til kapitalejerne i CENATH HOLDING APS,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,ErklÃ¦ringer i henhold til anden lovgivning og Ã¸vrig regulering,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2011 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2011 - 31-12-2011.",2005-04-19,2012-07-17,Statsautoriseret revisor,,,28685335.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 01-01-2011 - 31-12-2011 for CENATH HOLDING APS.,"Vi har revideret Ã¥rsregnskabet for CENATH HOLDING APS for regnskabsÃ¥ret 01-01-2011 - 31-12-2011, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",,Ãrsrapport,Jesper Ovesen,Peter Balling,Attiri Statsautoriseret Revisionsanpartsselskab,Nykredit Bank A/S,CENATH HOLDING APS,Attiri Statsautoriseret Revisionsanpartsselskab,,,,,,2011-12-31,2011-01-01,2012-07-17,Aalborg,,urn:ofk:oid:16655336,indberetninger-20180424,2.512146,28685335.0,,2018-04-02T03:57:37.156Z,2012-07-18T22:00:00.000Z,regnskab,0.0,,2011-12-31,2011-01-01,12-85.296,2012-07-18T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2011-01-01,2011-12-31,ID_2,http://regnskaber.virk.dk/53358682/Y3ZyLmRrOi8vcGRmcy8yODY4NTMzNTtBcFMzNDc0MzU7MjAxMTAxMDE7MjAxMTEyMzE7UjtS.pdf,http://regnskaber.virk.dk/53358682/Y3ZyLmRrOi8veGJybHMvWC1FMkQzQkRBRS0yMDEyMDcxOF8xNzM5MTBfOTYy.xml,"Aalborg SV, 9200",Hobrovej 319,"9000, Aalborg",Hobrovej 76,Til kapitalejerne i CENATH HOLDING APS,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,ErklÃ¦ringer i henhold til anden lovgivning og Ã¸vrig regulering,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2011 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2011 - 31-12-2011.",2005-04-19,2012-07-17,Statsautoriseret revisor,,,28685335.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 01-01-2011 - 31-12-2011 for CENATH HOLDING APS.,"Vi har revideret Ã¥rsregnskabet for CENATH HOLDING APS for regnskabsÃ¥ret 01-01-2011 - 31-12-2011, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",,Ãrsrapport,Jesper Ovesen,Peter Balling,Attiri Statsautoriseret Revisionsanpartsselskab,Nykredit Bank A/S,CENATH HOLDING APS,Attiri Statsautoriseret Revisionsanpartsselskab,,,,,,2011-12-31,2011-01-01,2012-07-17,Aalborg,,urn:ofk:oid:16655336,indberetninger-20180424,2.512146,28685335.0,,2018-04-02T03:57:37.156Z,2012-07-18T22:00:00.000Z,regnskab,0.0,,2011-12-31,2011-01-01,12-85.296,2012-07-18T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,Peter Balling,DirektÃ¸r
entity identifier,2011-01-01,2011-12-31,ID_20,http://regnskaber.virk.dk/53358682/Y3ZyLmRrOi8vcGRmcy8yODY4NTMzNTtBcFMzNDc0MzU7MjAxMTAxMDE7MjAxMTEyMzE7UjtS.pdf,http://regnskaber.virk.dk/53358682/Y3ZyLmRrOi8veGJybHMvWC1FMkQzQkRBRS0yMDEyMDcxOF8xNzM5MTBfOTYy.xml,"Aalborg SV, 9200",Hobrovej 319,"9000, Aalborg",Hobrovej 76,Til kapitalejerne i CENATH HOLDING APS,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,ErklÃ¦ringer i henhold til anden lovgivning og Ã¸vrig regulering,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2011 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2011 - 31-12-2011.",2005-04-19,2012-07-17,Statsautoriseret revisor,,,28685335.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 01-01-2011 - 31-12-2011 for CENATH HOLDING APS.,"Vi har revideret Ã¥rsregnskabet for CENATH HOLDING APS for regnskabsÃ¥ret 01-01-2011 - 31-12-2011, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",,Ãrsrapport,Jesper Ovesen,Peter Balling,Attiri Statsautoriseret Revisionsanpartsselskab,Nykredit Bank A/S,CENATH HOLDING APS,Attiri Statsautoriseret Revisionsanpartsselskab,,,,,,2011-12-31,2011-01-01,2012-07-17,Aalborg,,urn:ofk:oid:16655336,indberetninger-20180424,2.512146,28685335.0,,2018-04-02T03:57:37.156Z,2012-07-18T22:00:00.000Z,regnskab,0.0,,2011-12-31,2011-01-01,12-85.296,2012-07-18T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2011-01-01,2011-12-31,ID_3,http://regnskaber.virk.dk/53358682/Y3ZyLmRrOi8vcGRmcy8yODY4NTMzNTtBcFMzNDc0MzU7MjAxMTAxMDE7MjAxMTEyMzE7UjtS.pdf,http://regnskaber.virk.dk/53358682/Y3ZyLmRrOi8veGJybHMvWC1FMkQzQkRBRS0yMDEyMDcxOF8xNzM5MTBfOTYy.xml,"Aalborg SV, 9200",Hobrovej 319,"9000, Aalborg",Hobrovej 76,Til kapitalejerne i CENATH HOLDING APS,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,ErklÃ¦ringer i henhold til anden lovgivning og Ã¸vrig regulering,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2011 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2011 - 31-12-2011.",2005-04-19,2012-07-17,Statsautoriseret revisor,,,28685335.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 01-01-2011 - 31-12-2011 for CENATH HOLDING APS.,"Vi har revideret Ã¥rsregnskabet for CENATH HOLDING APS for regnskabsÃ¥ret 01-01-2011 - 31-12-2011, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",,Ãrsrapport,Jesper Ovesen,Peter Balling,Attiri Statsautoriseret Revisionsanpartsselskab,Nykredit Bank A/S,CENATH HOLDING APS,Attiri Statsautoriseret Revisionsanpartsselskab,,,,,,2011-12-31,2011-01-01,2012-07-17,Aalborg,,urn:ofk:oid:16655336,indberetninger-20180424,2.512146,28685335.0,,2018-04-02T03:57:37.156Z,2012-07-18T22:00:00.000Z,regnskab,0.0,,2011-12-31,2011-01-01,12-85.296,2012-07-18T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,Charlotte Balling,DirektÃ¸r
entity identifier,2011-01-01,2011-12-31,ID_4,http://regnskaber.virk.dk/53358682/Y3ZyLmRrOi8vcGRmcy8yODY4NTMzNTtBcFMzNDc0MzU7MjAxMTAxMDE7MjAxMTEyMzE7UjtS.pdf,http://regnskaber.virk.dk/53358682/Y3ZyLmRrOi8veGJybHMvWC1FMkQzQkRBRS0yMDEyMDcxOF8xNzM5MTBfOTYy.xml,"Aalborg SV, 9200",Hobrovej 319,"9000, Aalborg",Hobrovej 76,Til kapitalejerne i CENATH HOLDING APS,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,ErklÃ¦ringer i henhold til anden lovgivning og Ã¸vrig regulering,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2011 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2011 - 31-12-2011.",2005-04-19,2012-07-17,Statsautoriseret revisor,,,28685335.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 01-01-2011 - 31-12-2011 for CENATH HOLDING APS.,"Vi har revideret Ã¥rsregnskabet for CENATH HOLDING APS for regnskabsÃ¥ret 01-01-2011 - 31-12-2011, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",,Ãrsrapport,Jesper Ovesen,Peter Balling,Attiri Statsautoriseret Revisionsanpartsselskab,Nykredit Bank A/S,CENATH HOLDING APS,Attiri Statsautoriseret Revisionsanpartsselskab,,,,,,2011-12-31,2011-01-01,2012-07-17,Aalborg,,urn:ofk:oid:16655336,indberetninger-20180424,2.512146,28685335.0,,2018-04-02T03:57:37.156Z,2012-07-18T22:00:00.000Z,regnskab,0.0,,2011-12-31,2011-01-01,12-85.296,2012-07-18T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2011-01-01,2011-12-31,ID_5,http://regnskaber.virk.dk/53358682/Y3ZyLmRrOi8vcGRmcy8yODY4NTMzNTtBcFMzNDc0MzU7MjAxMTAxMDE7MjAxMTEyMzE7UjtS.pdf,http://regnskaber.virk.dk/53358682/Y3ZyLmRrOi8veGJybHMvWC1FMkQzQkRBRS0yMDEyMDcxOF8xNzM5MTBfOTYy.xml,"Aalborg SV, 9200",Hobrovej 319,"9000, Aalborg",Hobrovej 76,Til kapitalejerne i CENATH HOLDING APS,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,ErklÃ¦ringer i henhold til anden lovgivning og Ã¸vrig regulering,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2011 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2011 - 31-12-2011.",2005-04-19,2012-07-17,Statsautoriseret revisor,,,28685335.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 01-01-2011 - 31-12-2011 for CENATH HOLDING APS.,"Vi har revideret Ã¥rsregnskabet for CENATH HOLDING APS for regnskabsÃ¥ret 01-01-2011 - 31-12-2011, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",,Ãrsrapport,Jesper Ovesen,Peter Balling,Attiri Statsautoriseret Revisionsanpartsselskab,Nykredit Bank A/S,CENATH HOLDING APS,Attiri Statsautoriseret Revisionsanpartsselskab,,,,,,2011-12-31,2011-01-01,2012-07-17,Aalborg,,urn:ofk:oid:16655336,indberetninger-20180424,2.512146,28685335.0,,2018-04-02T03:57:37.156Z,2012-07-18T22:00:00.000Z,regnskab,0.0,,2011-12-31,2011-01-01,12-85.296,2012-07-18T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2011-01-01,2011-12-31,ID_6,http://regnskaber.virk.dk/53358682/Y3ZyLmRrOi8vcGRmcy8yODY4NTMzNTtBcFMzNDc0MzU7MjAxMTAxMDE7MjAxMTEyMzE7UjtS.pdf,http://regnskaber.virk.dk/53358682/Y3ZyLmRrOi8veGJybHMvWC1FMkQzQkRBRS0yMDEyMDcxOF8xNzM5MTBfOTYy.xml,"Aalborg SV, 9200",Hobrovej 319,"9000, Aalborg",Hobrovej 76,Til kapitalejerne i CENATH HOLDING APS,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,ErklÃ¦ringer i henhold til anden lovgivning og Ã¸vrig regulering,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2011 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2011 - 31-12-2011.",2005-04-19,2012-07-17,Statsautoriseret revisor,,,28685335.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 01-01-2011 - 31-12-2011 for CENATH HOLDING APS.,"Vi har revideret Ã¥rsregnskabet for CENATH HOLDING APS for regnskabsÃ¥ret 01-01-2011 - 31-12-2011, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",,Ãrsrapport,Jesper Ovesen,Peter Balling,Attiri Statsautoriseret Revisionsanpartsselskab,Nykredit Bank A/S,CENATH HOLDING APS,Attiri Statsautoriseret Revisionsanpartsselskab,,,,,,2011-12-31,2011-01-01,2012-07-17,Aalborg,,urn:ofk:oid:16655336,indberetninger-20180424,2.512146,28685335.0,,2018-04-02T03:57:37.156Z,2012-07-18T22:00:00.000Z,regnskab,0.0,,2011-12-31,2011-01-01,12-85.296,2012-07-18T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2011-01-01,2011-12-31,ID_7,http://regnskaber.virk.dk/53358682/Y3ZyLmRrOi8vcGRmcy8yODY4NTMzNTtBcFMzNDc0MzU7MjAxMTAxMDE7MjAxMTEyMzE7UjtS.pdf,http://regnskaber.virk.dk/53358682/Y3ZyLmRrOi8veGJybHMvWC1FMkQzQkRBRS0yMDEyMDcxOF8xNzM5MTBfOTYy.xml,"Aalborg SV, 9200",Hobrovej 319,"9000, Aalborg",Hobrovej 76,Til kapitalejerne i CENATH HOLDING APS,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,ErklÃ¦ringer i henhold til anden lovgivning og Ã¸vrig regulering,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2011 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2011 - 31-12-2011.",2005-04-19,2012-07-17,Statsautoriseret revisor,,,28685335.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 01-01-2011 - 31-12-2011 for CENATH HOLDING APS.,"Vi har revideret Ã¥rsregnskabet for CENATH HOLDING APS for regnskabsÃ¥ret 01-01-2011 - 31-12-2011, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",,Ãrsrapport,Jesper Ovesen,Peter Balling,Attiri Statsautoriseret Revisionsanpartsselskab,Nykredit Bank A/S,CENATH HOLDING APS,Attiri Statsautoriseret Revisionsanpartsselskab,,,,,,2011-12-31,2011-01-01,2012-07-17,Aalborg,,urn:ofk:oid:16655336,indberetninger-20180424,2.512146,28685335.0,,2018-04-02T03:57:37.156Z,2012-07-18T22:00:00.000Z,regnskab,0.0,,2011-12-31,2011-01-01,12-85.296,2012-07-18T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2011-01-01,2011-12-31,ID_8,http://regnskaber.virk.dk/53358682/Y3ZyLmRrOi8vcGRmcy8yODY4NTMzNTtBcFMzNDc0MzU7MjAxMTAxMDE7MjAxMTEyMzE7UjtS.pdf,http://regnskaber.virk.dk/53358682/Y3ZyLmRrOi8veGJybHMvWC1FMkQzQkRBRS0yMDEyMDcxOF8xNzM5MTBfOTYy.xml,"Aalborg SV, 9200",Hobrovej 319,"9000, Aalborg",Hobrovej 76,Til kapitalejerne i CENATH HOLDING APS,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,ErklÃ¦ringer i henhold til anden lovgivning og Ã¸vrig regulering,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2011 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2011 - 31-12-2011.",2005-04-19,2012-07-17,Statsautoriseret revisor,,,28685335.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 01-01-2011 - 31-12-2011 for CENATH HOLDING APS.,"Vi har revideret Ã¥rsregnskabet for CENATH HOLDING APS for regnskabsÃ¥ret 01-01-2011 - 31-12-2011, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",,Ãrsrapport,Jesper Ovesen,Peter Balling,Attiri Statsautoriseret Revisionsanpartsselskab,Nykredit Bank A/S,CENATH HOLDING APS,Attiri Statsautoriseret Revisionsanpartsselskab,,,,,,2011-12-31,2011-01-01,2012-07-17,Aalborg,,urn:ofk:oid:16655336,indberetninger-20180424,2.512146,28685335.0,,2018-04-02T03:57:37.156Z,2012-07-18T22:00:00.000Z,regnskab,0.0,,2011-12-31,2011-01-01,12-85.296,2012-07-18T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2011-01-01,2011-12-31,ID_9,http://regnskaber.virk.dk/53358682/Y3ZyLmRrOi8vcGRmcy8yODY4NTMzNTtBcFMzNDc0MzU7MjAxMTAxMDE7MjAxMTEyMzE7UjtS.pdf,http://regnskaber.virk.dk/53358682/Y3ZyLmRrOi8veGJybHMvWC1FMkQzQkRBRS0yMDEyMDcxOF8xNzM5MTBfOTYy.xml,"Aalborg SV, 9200",Hobrovej 319,"9000, Aalborg",Hobrovej 76,Til kapitalejerne i CENATH HOLDING APS,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,ErklÃ¦ringer i henhold til anden lovgivning og Ã¸vrig regulering,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2011 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2011 - 31-12-2011.",2005-04-19,2012-07-17,Statsautoriseret revisor,1620000.0,52283.0,28685335.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 01-01-2011 - 31-12-2011 for CENATH HOLDING APS.,"Vi har revideret Ã¥rsregnskabet for CENATH HOLDING APS for regnskabsÃ¥ret 01-01-2011 - 31-12-2011, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",1841376.0,Ãrsrapport,Jesper Ovesen,Peter Balling,Attiri Statsautoriseret Revisionsanpartsselskab,Nykredit Bank A/S,CENATH HOLDING APS,Attiri Statsautoriseret Revisionsanpartsselskab,5463166.0,-542289.0,8434536.0,8434536.0,1672283.0,2011-12-31,2011-01-01,2012-07-17,Aalborg,0.0,urn:ofk:oid:16655336,indberetninger-20180424,2.512146,28685335.0,,2018-04-02T03:57:37.156Z,2012-07-18T22:00:00.000Z,regnskab,0.0,,2011-12-31,2011-01-01,12-85.296,2012-07-18T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2011-12-31,2011-12-31,ID_17,http://regnskaber.virk.dk/53358682/Y3ZyLmRrOi8vcGRmcy8yODY4NTMzNTtBcFMzNDc0MzU7MjAxMTAxMDE7MjAxMTEyMzE7UjtS.pdf,http://regnskaber.virk.dk/53358682/Y3ZyLmRrOi8veGJybHMvWC1FMkQzQkRBRS0yMDEyMDcxOF8xNzM5MTBfOTYy.xml,"Aalborg SV, 9200",Hobrovej 319,"9000, Aalborg",Hobrovej 76,Til kapitalejerne i CENATH HOLDING APS,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,ErklÃ¦ringer i henhold til anden lovgivning og Ã¸vrig regulering,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2011 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2011 - 31-12-2011.",2005-04-19,2012-07-17,Statsautoriseret revisor,,,28685335.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 01-01-2011 - 31-12-2011 for CENATH HOLDING APS.,"Vi har revideret Ã¥rsregnskabet for CENATH HOLDING APS for regnskabsÃ¥ret 01-01-2011 - 31-12-2011, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",,Ãrsrapport,Jesper Ovesen,Peter Balling,Attiri Statsautoriseret Revisionsanpartsselskab,Nykredit Bank A/S,CENATH HOLDING APS,Attiri Statsautoriseret Revisionsanpartsselskab,,,,,,2011-12-31,2011-01-01,2012-07-17,Aalborg,,urn:ofk:oid:16655336,indberetninger-20180424,2.512146,28685335.0,,2018-04-02T03:57:37.156Z,2012-07-18T22:00:00.000Z,regnskab,0.0,,2011-12-31,2011-01-01,12-85.296,2012-07-18T22:00:00.000Z,19867303.0,1091230.0,-125000.0,19867303.0,-15849167.0,-19867304.0,-4018137.0,0.0,0.0,0.0,0.0,13414374.0,-17024.0,957977.0,-100000.0,-15624167.0,-3983613.0,13414374.0,-4018137.0,5361699.0,3185568.0,1218155.0,-17500.0,,
