entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AdjustmentsForCurrentTaxOfPriorPeriod,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,DisclosureOfContingentAssets,DividendPaid,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherOperatingExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TelephoneNumberOfReportingEntity,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentDeferredTaxAssets,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherLongtermPayables,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPayablesToAssociates,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,NameOfAuditFirm,TypeOfAuditorAssistance
31759838,2017-01-01,2017-12-31,c176,,http://regnskaber.virk.dk/83895713/ZG9rdW1lbnRsYWdlcjovLzAzLzYzL2FhL2IyLzY2L2NlOTYtNDVhNS1hZGU3LWM0NzNkZDQ2MTQyMA.pdf,http://regnskaber.virk.dk/83895713/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzgyLzZkLzJjLzA0YzctNGJiZC04NjdkLTBhMDViODI5NmNmYQ.xml,true,Faaborg,5600.0,2 A,L. Frandsensvej,5600 Faaborg,Svendborgvej 69,DK-5600 Faaborg,L. Frandsensvej 2 A,Til kapitalejeren i BP Holding Faaborg ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-04-03,2008-09-17,2018-04-03,,Statsautoriseret revisor,"Selskabet har afgivet selvskyldnerkautionserklÃ¦ring (prorata) overfor datterselskabets pengeinstitut. Datterselskabet har afgivet virksomhedspant pÃ¥ nominelt 1.000 tkr. til sikkerhed for egen gÃ¦ld, der pr. 31. december 2017 andrager 0 tkr.",-51700.0,,,20222670.0,31759838.0,20222670.0,mne27706,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for BP Holding Faaborg ApS.,,Ãrsrapport,1136000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Haagensen,Brian Pedersen,Brian Pedersen,BP Holding Faaborg ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Faaborg,2016-01-01,2016-12-31,105800.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Faaborg,2017-12-31,2017-01-01,true,2018-04-03,Faaborg,,62 61 77 95,,urn:ofk:oid:25289321,indberetninger-20180424,2.5124211,31759838.0,AWKzs0Qwx8uVRSOdfmf-,2018-04-11T07:55:39.744Z,2018-04-11T07:54:50.515Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-62-AS,2018-04-11T07:54:51.058Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31759838,2017-01-01,2017-12-31,c184,,http://regnskaber.virk.dk/83895713/ZG9rdW1lbnRsYWdlcjovLzAzLzYzL2FhL2IyLzY2L2NlOTYtNDVhNS1hZGU3LWM0NzNkZDQ2MTQyMA.pdf,http://regnskaber.virk.dk/83895713/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzgyLzZkLzJjLzA0YzctNGJiZC04NjdkLTBhMDViODI5NmNmYQ.xml,true,Faaborg,5600.0,2 A,L. Frandsensvej,5600 Faaborg,Svendborgvej 69,DK-5600 Faaborg,L. Frandsensvej 2 A,Til kapitalejeren i BP Holding Faaborg ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-04-03,2008-09-17,2018-04-03,,Statsautoriseret revisor,"Selskabet har afgivet selvskyldnerkautionserklÃ¦ring (prorata) overfor datterselskabets pengeinstitut. Datterselskabet har afgivet virksomhedspant pÃ¥ nominelt 1.000 tkr. til sikkerhed for egen gÃ¦ld, der pr. 31. december 2017 andrager 0 tkr.",-51700.0,,,20222670.0,31759838.0,20222670.0,mne27706,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for BP Holding Faaborg ApS.,,Ãrsrapport,1136000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Haagensen,Brian Pedersen,Brian Pedersen,BP Holding Faaborg ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Faaborg,2016-01-01,2016-12-31,-197278.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Faaborg,2017-12-31,2017-01-01,true,2018-04-03,Faaborg,,62 61 77 95,,urn:ofk:oid:25289321,indberetninger-20180424,2.5124211,31759838.0,AWKzs0Qwx8uVRSOdfmf-,2018-04-11T07:55:39.744Z,2018-04-11T07:54:50.515Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-62-AS,2018-04-11T07:54:51.058Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31759838,2017-01-01,2017-12-31,c194,,http://regnskaber.virk.dk/83895713/ZG9rdW1lbnRsYWdlcjovLzAzLzYzL2FhL2IyLzY2L2NlOTYtNDVhNS1hZGU3LWM0NzNkZDQ2MTQyMA.pdf,http://regnskaber.virk.dk/83895713/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzgyLzZkLzJjLzA0YzctNGJiZC04NjdkLTBhMDViODI5NmNmYQ.xml,true,Faaborg,5600.0,2 A,L. Frandsensvej,5600 Faaborg,Svendborgvej 69,DK-5600 Faaborg,L. Frandsensvej 2 A,Til kapitalejeren i BP Holding Faaborg ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-04-03,2008-09-17,2018-04-03,,Statsautoriseret revisor,"Selskabet har afgivet selvskyldnerkautionserklÃ¦ring (prorata) overfor datterselskabets pengeinstitut. Datterselskabet har afgivet virksomhedspant pÃ¥ nominelt 1.000 tkr. til sikkerhed for egen gÃ¦ld, der pr. 31. december 2017 andrager 0 tkr.",-51700.0,,,20222670.0,31759838.0,20222670.0,mne27706,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for BP Holding Faaborg ApS.,,Ãrsrapport,1136000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Haagensen,Brian Pedersen,Brian Pedersen,BP Holding Faaborg ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Faaborg,2016-01-01,2016-12-31,31385.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Faaborg,2017-12-31,2017-01-01,true,2018-04-03,Faaborg,,62 61 77 95,,urn:ofk:oid:25289321,indberetninger-20180424,2.5124211,31759838.0,AWKzs0Qwx8uVRSOdfmf-,2018-04-11T07:55:39.744Z,2018-04-11T07:54:50.515Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-62-AS,2018-04-11T07:54:51.058Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31759838,2017-01-01,2017-12-31,c236,,http://regnskaber.virk.dk/83895713/ZG9rdW1lbnRsYWdlcjovLzAzLzYzL2FhL2IyLzY2L2NlOTYtNDVhNS1hZGU3LWM0NzNkZDQ2MTQyMA.pdf,http://regnskaber.virk.dk/83895713/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzgyLzZkLzJjLzA0YzctNGJiZC04NjdkLTBhMDViODI5NmNmYQ.xml,true,Faaborg,5600.0,2 A,L. Frandsensvej,5600 Faaborg,Svendborgvej 69,DK-5600 Faaborg,L. Frandsensvej 2 A,Til kapitalejeren i BP Holding Faaborg ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-04-03,2008-09-17,2018-04-03,,Statsautoriseret revisor,"Selskabet har afgivet selvskyldnerkautionserklÃ¦ring (prorata) overfor datterselskabets pengeinstitut. Datterselskabet har afgivet virksomhedspant pÃ¥ nominelt 1.000 tkr. til sikkerhed for egen gÃ¦ld, der pr. 31. december 2017 andrager 0 tkr.",-51700.0,,,20222670.0,31759838.0,20222670.0,mne27706,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for BP Holding Faaborg ApS.,,Ãrsrapport,1136000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Haagensen,Brian Pedersen,Brian Pedersen,BP Holding Faaborg ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Faaborg,2016-01-01,2016-12-31,-197278.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Faaborg,2017-12-31,2017-01-01,true,2018-04-03,Faaborg,,62 61 77 95,,urn:ofk:oid:25289321,indberetninger-20180424,2.5124211,31759838.0,AWKzs0Qwx8uVRSOdfmf-,2018-04-11T07:55:39.744Z,2018-04-11T07:54:50.515Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-62-AS,2018-04-11T07:54:51.058Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31759838,2017-01-01,2017-12-31,c254,,http://regnskaber.virk.dk/83895713/ZG9rdW1lbnRsYWdlcjovLzAzLzYzL2FhL2IyLzY2L2NlOTYtNDVhNS1hZGU3LWM0NzNkZDQ2MTQyMA.pdf,http://regnskaber.virk.dk/83895713/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzgyLzZkLzJjLzA0YzctNGJiZC04NjdkLTBhMDViODI5NmNmYQ.xml,true,Faaborg,5600.0,2 A,L. Frandsensvej,5600 Faaborg,Svendborgvej 69,DK-5600 Faaborg,L. Frandsensvej 2 A,Til kapitalejeren i BP Holding Faaborg ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-04-03,2008-09-17,2018-04-03,,Statsautoriseret revisor,"Selskabet har afgivet selvskyldnerkautionserklÃ¦ring (prorata) overfor datterselskabets pengeinstitut. Datterselskabet har afgivet virksomhedspant pÃ¥ nominelt 1.000 tkr. til sikkerhed for egen gÃ¦ld, der pr. 31. december 2017 andrager 0 tkr.",-51700.0,,,20222670.0,31759838.0,20222670.0,mne27706,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for BP Holding Faaborg ApS.,,Ãrsrapport,1136000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Haagensen,Brian Pedersen,Brian Pedersen,BP Holding Faaborg ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Faaborg,2016-01-01,2016-12-31,31385.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Faaborg,2017-12-31,2017-01-01,true,2018-04-03,Faaborg,,62 61 77 95,,urn:ofk:oid:25289321,indberetninger-20180424,2.5124211,31759838.0,AWKzs0Qwx8uVRSOdfmf-,2018-04-11T07:55:39.744Z,2018-04-11T07:54:50.515Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-62-AS,2018-04-11T07:54:51.058Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31759838,2017-01-01,2017-12-31,c259,,http://regnskaber.virk.dk/83895713/ZG9rdW1lbnRsYWdlcjovLzAzLzYzL2FhL2IyLzY2L2NlOTYtNDVhNS1hZGU3LWM0NzNkZDQ2MTQyMA.pdf,http://regnskaber.virk.dk/83895713/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzgyLzZkLzJjLzA0YzctNGJiZC04NjdkLTBhMDViODI5NmNmYQ.xml,true,Faaborg,5600.0,2 A,L. Frandsensvej,5600 Faaborg,Svendborgvej 69,DK-5600 Faaborg,L. Frandsensvej 2 A,Til kapitalejeren i BP Holding Faaborg ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-04-03,2008-09-17,2018-04-03,,Statsautoriseret revisor,"Selskabet har afgivet selvskyldnerkautionserklÃ¦ring (prorata) overfor datterselskabets pengeinstitut. Datterselskabet har afgivet virksomhedspant pÃ¥ nominelt 1.000 tkr. til sikkerhed for egen gÃ¦ld, der pr. 31. december 2017 andrager 0 tkr.",-51700.0,,,20222670.0,31759838.0,20222670.0,mne27706,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for BP Holding Faaborg ApS.,,Ãrsrapport,1136000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Haagensen,Brian Pedersen,Brian Pedersen,BP Holding Faaborg ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Faaborg,2016-01-01,2016-12-31,105800.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Faaborg,2017-12-31,2017-01-01,true,2018-04-03,Faaborg,,62 61 77 95,,urn:ofk:oid:25289321,indberetninger-20180424,2.5124211,31759838.0,AWKzs0Qwx8uVRSOdfmf-,2018-04-11T07:55:39.744Z,2018-04-11T07:54:50.515Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-62-AS,2018-04-11T07:54:51.058Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31759838,2017-01-01,2017-12-31,c321,,http://regnskaber.virk.dk/83895713/ZG9rdW1lbnRsYWdlcjovLzAzLzYzL2FhL2IyLzY2L2NlOTYtNDVhNS1hZGU3LWM0NzNkZDQ2MTQyMA.pdf,http://regnskaber.virk.dk/83895713/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzgyLzZkLzJjLzA0YzctNGJiZC04NjdkLTBhMDViODI5NmNmYQ.xml,true,Faaborg,5600.0,2 A,L. Frandsensvej,5600 Faaborg,Svendborgvej 69,DK-5600 Faaborg,L. Frandsensvej 2 A,Til kapitalejeren i BP Holding Faaborg ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-04-03,2008-09-17,2018-04-03,,Statsautoriseret revisor,"Selskabet har afgivet selvskyldnerkautionserklÃ¦ring (prorata) overfor datterselskabets pengeinstitut. Datterselskabet har afgivet virksomhedspant pÃ¥ nominelt 1.000 tkr. til sikkerhed for egen gÃ¦ld, der pr. 31. december 2017 andrager 0 tkr.",-51700.0,,,20222670.0,31759838.0,20222670.0,mne27706,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for BP Holding Faaborg ApS.,,Ãrsrapport,1136000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Haagensen,Brian Pedersen,Brian Pedersen,BP Holding Faaborg ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Faaborg,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Faaborg,2017-12-31,2017-01-01,true,2018-04-03,Faaborg,,62 61 77 95,,urn:ofk:oid:25289321,indberetninger-20180424,2.5124211,31759838.0,AWKzs0Qwx8uVRSOdfmf-,2018-04-11T07:55:39.744Z,2018-04-11T07:54:50.515Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-62-AS,2018-04-11T07:54:51.058Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,
31759838,2017-01-01,2017-12-31,c637,,http://regnskaber.virk.dk/83895713/ZG9rdW1lbnRsYWdlcjovLzAzLzYzL2FhL2IyLzY2L2NlOTYtNDVhNS1hZGU3LWM0NzNkZDQ2MTQyMA.pdf,http://regnskaber.virk.dk/83895713/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzgyLzZkLzJjLzA0YzctNGJiZC04NjdkLTBhMDViODI5NmNmYQ.xml,true,Faaborg,5600.0,2 A,L. Frandsensvej,5600 Faaborg,Svendborgvej 69,DK-5600 Faaborg,L. Frandsensvej 2 A,Til kapitalejeren i BP Holding Faaborg ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-04-03,2008-09-17,2018-04-03,,Statsautoriseret revisor,"Selskabet har afgivet selvskyldnerkautionserklÃ¦ring (prorata) overfor datterselskabets pengeinstitut. Datterselskabet har afgivet virksomhedspant pÃ¥ nominelt 1.000 tkr. til sikkerhed for egen gÃ¦ld, der pr. 31. december 2017 andrager 0 tkr.",-51700.0,,,20222670.0,31759838.0,20222670.0,mne27706,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for BP Holding Faaborg ApS.,,Ãrsrapport,1136000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Haagensen,Brian Pedersen,Brian Pedersen,BP Holding Faaborg ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Faaborg,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Faaborg,2017-12-31,2017-01-01,true,2018-04-03,Faaborg,,62 61 77 95,,urn:ofk:oid:25289321,indberetninger-20180424,2.5124211,31759838.0,AWKzs0Qwx8uVRSOdfmf-,2018-04-11T07:55:39.744Z,2018-04-11T07:54:50.515Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-62-AS,2018-04-11T07:54:51.058Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31759838,2017-12-31,2017-12-31,c171,,http://regnskaber.virk.dk/83895713/ZG9rdW1lbnRsYWdlcjovLzAzLzYzL2FhL2IyLzY2L2NlOTYtNDVhNS1hZGU3LWM0NzNkZDQ2MTQyMA.pdf,http://regnskaber.virk.dk/83895713/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzgyLzZkLzJjLzA0YzctNGJiZC04NjdkLTBhMDViODI5NmNmYQ.xml,true,Faaborg,5600.0,2 A,L. Frandsensvej,5600 Faaborg,Svendborgvej 69,DK-5600 Faaborg,L. Frandsensvej 2 A,Til kapitalejeren i BP Holding Faaborg ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-04-03,2008-09-17,2018-04-03,,Statsautoriseret revisor,"Selskabet har afgivet selvskyldnerkautionserklÃ¦ring (prorata) overfor datterselskabets pengeinstitut. Datterselskabet har afgivet virksomhedspant pÃ¥ nominelt 1.000 tkr. til sikkerhed for egen gÃ¦ld, der pr. 31. december 2017 andrager 0 tkr.",-51700.0,,,20222670.0,31759838.0,20222670.0,mne27706,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for BP Holding Faaborg ApS.,,Ãrsrapport,1136000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Haagensen,Brian Pedersen,Brian Pedersen,BP Holding Faaborg ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Faaborg,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Faaborg,2017-12-31,2017-01-01,true,2018-04-03,Faaborg,,62 61 77 95,,urn:ofk:oid:25289321,indberetninger-20180424,2.5124211,31759838.0,AWKzs0Qwx8uVRSOdfmf-,2018-04-11T07:55:39.744Z,2018-04-11T07:54:50.515Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-62-AS,2018-04-11T07:54:51.058Z,3115242.0,15576.0,125000.0,0.0,1525257.0,2454384.0,3115242.0,1589985.0,644140.0,644140.0,1490242.0,1435392.0,3098524.0,54850.0,4300.0,1142.0,2454384.0,105800.0,202881.0,1091576.0,0.0,99743.0,70579.0,0.0,1142.0,5060.0,19804.0,,
31759838,2017-12-31,2017-12-31,c228,,http://regnskaber.virk.dk/83895713/ZG9rdW1lbnRsYWdlcjovLzAzLzYzL2FhL2IyLzY2L2NlOTYtNDVhNS1hZGU3LWM0NzNkZDQ2MTQyMA.pdf,http://regnskaber.virk.dk/83895713/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzgyLzZkLzJjLzA0YzctNGJiZC04NjdkLTBhMDViODI5NmNmYQ.xml,true,Faaborg,5600.0,2 A,L. Frandsensvej,5600 Faaborg,Svendborgvej 69,DK-5600 Faaborg,L. Frandsensvej 2 A,Til kapitalejeren i BP Holding Faaborg ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-04-03,2008-09-17,2018-04-03,,Statsautoriseret revisor,"Selskabet har afgivet selvskyldnerkautionserklÃ¦ring (prorata) overfor datterselskabets pengeinstitut. Datterselskabet har afgivet virksomhedspant pÃ¥ nominelt 1.000 tkr. til sikkerhed for egen gÃ¦ld, der pr. 31. december 2017 andrager 0 tkr.",-51700.0,,,20222670.0,31759838.0,20222670.0,mne27706,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for BP Holding Faaborg ApS.,,Ãrsrapport,1136000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Haagensen,Brian Pedersen,Brian Pedersen,BP Holding Faaborg ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Faaborg,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Faaborg,2017-12-31,2017-01-01,true,2018-04-03,Faaborg,,62 61 77 95,,urn:ofk:oid:25289321,indberetninger-20180424,2.5124211,31759838.0,AWKzs0Qwx8uVRSOdfmf-,2018-04-11T07:55:39.744Z,2018-04-11T07:54:50.515Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-62-AS,2018-04-11T07:54:51.058Z,,,,,125000.0,,,,,,,,,,,,,,,,,,,,,,,,
