entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,DescriptionOfDevelopmentInActivitiesAndFinancialAffairs,Equity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,AdministrativeExpenses,AverageNumberOfEmployees,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpense,Dividend,DividendPaid,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermInvestmentsInGroupEnterprises,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,EmailOfAuditor,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberOfAuditor,NameAndSurnameOfAuditor,NameOfAuditFirm,TelephoneNumberOfAuditor
19951332,2017-12-31,2017-12-31,c743,,http://regnskaber.virk.dk/23315991/ZG9rdW1lbnRsYWdlcjovLzAzLzUzL2JiLzg2Lzc1LzVkMWEtNGE1MC05ZjU1LTk4MzJmY2FhNTFmNw.pdf,http://regnskaber.virk.dk/23315991/ZG9rdW1lbnRsYWdlcjovLzAzL2E5L2UwL2NmLzdhLzlkYmQtNDM0Mi1iZTY2LWI1NzMwNDczMTE2NA.xml,Fredericia,7000.0,5.0,LangesÃ¸vej,"7600, Struer","Torvegade, 2",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-04-02,2019-04-02,2019-04-02,Udvikling i aktiviteter og Ã¸konomiske forhold,3686380.0,19951332.0,89224918.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for SJN Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Steen Jensen,Steen Jensen,SJN Holding ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Fredericia,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Fredericia,2018-12-31,2018-01-01,2019-04-02,Struer,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26969473,indberetninger-20180424,2.5124211,19951332.0,AWoG_GO0RYGX6_YTGxcx,2019-04-10T11:23:31.901Z,2019-04-10T11:22:43.937Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AX-29-DL,2019-04-10T11:22:44.417Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19951332,2017-12-31,2017-12-31,c746,,http://regnskaber.virk.dk/23315991/ZG9rdW1lbnRsYWdlcjovLzAzLzUzL2JiLzg2Lzc1LzVkMWEtNGE1MC05ZjU1LTk4MzJmY2FhNTFmNw.pdf,http://regnskaber.virk.dk/23315991/ZG9rdW1lbnRsYWdlcjovLzAzL2E5L2UwL2NmLzdhLzlkYmQtNDM0Mi1iZTY2LWI1NzMwNDczMTE2NA.xml,Fredericia,7000.0,5.0,LangesÃ¸vej,"7600, Struer","Torvegade, 2",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-04-02,2019-04-02,2019-04-02,Udvikling i aktiviteter og Ã¸konomiske forhold,105800.0,19951332.0,89224918.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for SJN Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Steen Jensen,Steen Jensen,SJN Holding ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Fredericia,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Fredericia,2018-12-31,2018-01-01,2019-04-02,Struer,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26969473,indberetninger-20180424,2.5124211,19951332.0,AWoG_GO0RYGX6_YTGxcx,2019-04-10T11:23:31.901Z,2019-04-10T11:22:43.937Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AX-29-DL,2019-04-10T11:22:44.417Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19951332,2018-01-01,2018-01-01,c181,,http://regnskaber.virk.dk/23315991/ZG9rdW1lbnRsYWdlcjovLzAzLzUzL2JiLzg2Lzc1LzVkMWEtNGE1MC05ZjU1LTk4MzJmY2FhNTFmNw.pdf,http://regnskaber.virk.dk/23315991/ZG9rdW1lbnRsYWdlcjovLzAzL2E5L2UwL2NmLzdhLzlkYmQtNDM0Mi1iZTY2LWI1NzMwNDczMTE2NA.xml,Fredericia,7000.0,5.0,LangesÃ¸vej,"7600, Struer","Torvegade, 2",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-04-02,2019-04-02,2019-04-02,Udvikling i aktiviteter og Ã¸konomiske forhold,125000.0,19951332.0,89224918.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for SJN Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Steen Jensen,Steen Jensen,SJN Holding ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Fredericia,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Fredericia,2018-12-31,2018-01-01,2019-04-02,Struer,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26969473,indberetninger-20180424,2.5124211,19951332.0,AWoG_GO0RYGX6_YTGxcx,2019-04-10T11:23:31.901Z,2019-04-10T11:22:43.937Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AX-29-DL,2019-04-10T11:22:44.417Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19951332,2018-01-01,2018-01-01,c199,,http://regnskaber.virk.dk/23315991/ZG9rdW1lbnRsYWdlcjovLzAzLzUzL2JiLzg2Lzc1LzVkMWEtNGE1MC05ZjU1LTk4MzJmY2FhNTFmNw.pdf,http://regnskaber.virk.dk/23315991/ZG9rdW1lbnRsYWdlcjovLzAzL2E5L2UwL2NmLzdhLzlkYmQtNDM0Mi1iZTY2LWI1NzMwNDczMTE2NA.xml,Fredericia,7000.0,5.0,LangesÃ¸vej,"7600, Struer","Torvegade, 2",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-04-02,2019-04-02,2019-04-02,Udvikling i aktiviteter og Ã¸konomiske forhold,3686380.0,19951332.0,89224918.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for SJN Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Steen Jensen,Steen Jensen,SJN Holding ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Fredericia,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Fredericia,2018-12-31,2018-01-01,2019-04-02,Struer,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26969473,indberetninger-20180424,2.5124211,19951332.0,AWoG_GO0RYGX6_YTGxcx,2019-04-10T11:23:31.901Z,2019-04-10T11:22:43.937Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AX-29-DL,2019-04-10T11:22:44.417Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19951332,2018-01-01,2018-01-01,c202,,http://regnskaber.virk.dk/23315991/ZG9rdW1lbnRsYWdlcjovLzAzLzUzL2JiLzg2Lzc1LzVkMWEtNGE1MC05ZjU1LTk4MzJmY2FhNTFmNw.pdf,http://regnskaber.virk.dk/23315991/ZG9rdW1lbnRsYWdlcjovLzAzL2E5L2UwL2NmLzdhLzlkYmQtNDM0Mi1iZTY2LWI1NzMwNDczMTE2NA.xml,Fredericia,7000.0,5.0,LangesÃ¸vej,"7600, Struer","Torvegade, 2",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-04-02,2019-04-02,2019-04-02,Udvikling i aktiviteter og Ã¸konomiske forhold,105800.0,19951332.0,89224918.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for SJN Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Steen Jensen,Steen Jensen,SJN Holding ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Fredericia,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Fredericia,2018-12-31,2018-01-01,2019-04-02,Struer,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26969473,indberetninger-20180424,2.5124211,19951332.0,AWoG_GO0RYGX6_YTGxcx,2019-04-10T11:23:31.901Z,2019-04-10T11:22:43.937Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AX-29-DL,2019-04-10T11:22:44.417Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19951332,2018-01-01,2018-12-31,c1,,http://regnskaber.virk.dk/23315991/ZG9rdW1lbnRsYWdlcjovLzAzLzUzL2JiLzg2Lzc1LzVkMWEtNGE1MC05ZjU1LTk4MzJmY2FhNTFmNw.pdf,http://regnskaber.virk.dk/23315991/ZG9rdW1lbnRsYWdlcjovLzAzL2E5L2UwL2NmLzdhLzlkYmQtNDM0Mi1iZTY2LWI1NzMwNDczMTE2NA.xml,Fredericia,7000.0,5.0,LangesÃ¸vej,"7600, Struer","Torvegade, 2",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-04-02,2019-04-02,2019-04-02,Udvikling i aktiviteter og Ã¸konomiske forhold,,19951332.0,89224918.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for SJN Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Steen Jensen,Steen Jensen,SJN Holding ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Fredericia,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Fredericia,2018-12-31,2018-01-01,2019-04-02,Struer,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26969473,indberetninger-20180424,2.5124211,19951332.0,AWoG_GO0RYGX6_YTGxcx,2019-04-10T11:23:31.901Z,2019-04-10T11:22:43.937Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AX-29-DL,2019-04-10T11:22:44.417Z,-93672.0,14699.0,1.0,109987.0,6970.0,-117716.0,-14699.0,-24044.0,,,,,,,,,,,,,,,,,mail@kroyerpedersen.dk,,,,,,,,,,,
19951332,2018-01-01,2018-12-31,c108,,http://regnskaber.virk.dk/23315991/ZG9rdW1lbnRsYWdlcjovLzAzLzUzL2JiLzg2Lzc1LzVkMWEtNGE1MC05ZjU1LTk4MzJmY2FhNTFmNw.pdf,http://regnskaber.virk.dk/23315991/ZG9rdW1lbnRsYWdlcjovLzAzL2E5L2UwL2NmLzdhLzlkYmQtNDM0Mi1iZTY2LWI1NzMwNDczMTE2NA.xml,Fredericia,7000.0,5.0,LangesÃ¸vej,"7600, Struer","Torvegade, 2",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-04-02,2019-04-02,2019-04-02,Udvikling i aktiviteter og Ã¸konomiske forhold,,19951332.0,89224918.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for SJN Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Steen Jensen,Steen Jensen,SJN Holding ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Fredericia,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Fredericia,2018-12-31,2018-01-01,2019-04-02,Struer,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26969473,indberetninger-20180424,2.5124211,19951332.0,AWoG_GO0RYGX6_YTGxcx,2019-04-10T11:23:31.901Z,2019-04-10T11:22:43.937Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AX-29-DL,2019-04-10T11:22:44.417Z,108000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19951332,2018-01-01,2018-12-31,c122,,http://regnskaber.virk.dk/23315991/ZG9rdW1lbnRsYWdlcjovLzAzLzUzL2JiLzg2Lzc1LzVkMWEtNGE1MC05ZjU1LTk4MzJmY2FhNTFmNw.pdf,http://regnskaber.virk.dk/23315991/ZG9rdW1lbnRsYWdlcjovLzAzL2E5L2UwL2NmLzdhLzlkYmQtNDM0Mi1iZTY2LWI1NzMwNDczMTE2NA.xml,Fredericia,7000.0,5.0,LangesÃ¸vej,"7600, Struer","Torvegade, 2",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-04-02,2019-04-02,2019-04-02,Udvikling i aktiviteter og Ã¸konomiske forhold,,19951332.0,89224918.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for SJN Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Steen Jensen,Steen Jensen,SJN Holding ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Fredericia,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Fredericia,2018-12-31,2018-01-01,2019-04-02,Struer,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26969473,indberetninger-20180424,2.5124211,19951332.0,AWoG_GO0RYGX6_YTGxcx,2019-04-10T11:23:31.901Z,2019-04-10T11:22:43.937Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AX-29-DL,2019-04-10T11:22:44.417Z,-201672.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19951332,2018-01-01,2018-12-31,c200,,http://regnskaber.virk.dk/23315991/ZG9rdW1lbnRsYWdlcjovLzAzLzUzL2JiLzg2Lzc1LzVkMWEtNGE1MC05ZjU1LTk4MzJmY2FhNTFmNw.pdf,http://regnskaber.virk.dk/23315991/ZG9rdW1lbnRsYWdlcjovLzAzL2E5L2UwL2NmLzdhLzlkYmQtNDM0Mi1iZTY2LWI1NzMwNDczMTE2NA.xml,Fredericia,7000.0,5.0,LangesÃ¸vej,"7600, Struer","Torvegade, 2",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-04-02,2019-04-02,2019-04-02,Udvikling i aktiviteter og Ã¸konomiske forhold,,19951332.0,89224918.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for SJN Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Steen Jensen,Steen Jensen,SJN Holding ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Fredericia,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Fredericia,2018-12-31,2018-01-01,2019-04-02,Struer,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26969473,indberetninger-20180424,2.5124211,19951332.0,AWoG_GO0RYGX6_YTGxcx,2019-04-10T11:23:31.901Z,2019-04-10T11:22:43.937Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AX-29-DL,2019-04-10T11:22:44.417Z,-201672.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19951332,2018-01-01,2018-12-31,c203,,http://regnskaber.virk.dk/23315991/ZG9rdW1lbnRsYWdlcjovLzAzLzUzL2JiLzg2Lzc1LzVkMWEtNGE1MC05ZjU1LTk4MzJmY2FhNTFmNw.pdf,http://regnskaber.virk.dk/23315991/ZG9rdW1lbnRsYWdlcjovLzAzL2E5L2UwL2NmLzdhLzlkYmQtNDM0Mi1iZTY2LWI1NzMwNDczMTE2NA.xml,Fredericia,7000.0,5.0,LangesÃ¸vej,"7600, Struer","Torvegade, 2",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-04-02,2019-04-02,2019-04-02,Udvikling i aktiviteter og Ã¸konomiske forhold,,19951332.0,89224918.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for SJN Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Steen Jensen,Steen Jensen,SJN Holding ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Fredericia,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Fredericia,2018-12-31,2018-01-01,2019-04-02,Struer,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26969473,indberetninger-20180424,2.5124211,19951332.0,AWoG_GO0RYGX6_YTGxcx,2019-04-10T11:23:31.901Z,2019-04-10T11:22:43.937Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AX-29-DL,2019-04-10T11:22:44.417Z,,,,,,,,,108000.0,105800.0,,,,,,,,,,,,,,,,,,,,,,,,,,
19951332,2018-01-01,2018-12-31,c71,,http://regnskaber.virk.dk/23315991/ZG9rdW1lbnRsYWdlcjovLzAzLzUzL2JiLzg2Lzc1LzVkMWEtNGE1MC05ZjU1LTk4MzJmY2FhNTFmNw.pdf,http://regnskaber.virk.dk/23315991/ZG9rdW1lbnRsYWdlcjovLzAzL2E5L2UwL2NmLzdhLzlkYmQtNDM0Mi1iZTY2LWI1NzMwNDczMTE2NA.xml,Fredericia,7000.0,5.0,LangesÃ¸vej,"7600, Struer","Torvegade, 2",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-04-02,2019-04-02,2019-04-02,Udvikling i aktiviteter og Ã¸konomiske forhold,,19951332.0,89224918.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for SJN Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Steen Jensen,Steen Jensen,SJN Holding ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Fredericia,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Fredericia,2018-12-31,2018-01-01,2019-04-02,Struer,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26969473,indberetninger-20180424,2.5124211,19951332.0,AWoG_GO0RYGX6_YTGxcx,2019-04-10T11:23:31.901Z,2019-04-10T11:22:43.937Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AX-29-DL,2019-04-10T11:22:44.417Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19951332,2018-01-01,2018-12-31,c88,,http://regnskaber.virk.dk/23315991/ZG9rdW1lbnRsYWdlcjovLzAzLzUzL2JiLzg2Lzc1LzVkMWEtNGE1MC05ZjU1LTk4MzJmY2FhNTFmNw.pdf,http://regnskaber.virk.dk/23315991/ZG9rdW1lbnRsYWdlcjovLzAzL2E5L2UwL2NmLzdhLzlkYmQtNDM0Mi1iZTY2LWI1NzMwNDczMTE2NA.xml,Fredericia,7000.0,5.0,LangesÃ¸vej,"7600, Struer","Torvegade, 2",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-04-02,2019-04-02,2019-04-02,Udvikling i aktiviteter og Ã¸konomiske forhold,,19951332.0,89224918.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for SJN Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Steen Jensen,Steen Jensen,SJN Holding ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Fredericia,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Fredericia,2018-12-31,2018-01-01,2019-04-02,Struer,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26969473,indberetninger-20180424,2.5124211,19951332.0,AWoG_GO0RYGX6_YTGxcx,2019-04-10T11:23:31.901Z,2019-04-10T11:22:43.937Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AX-29-DL,2019-04-10T11:22:44.417Z,,,,,,,,,,,,,,,,,,,,,,,,,,Danmark,Struer,7600.0,2.0,Torvegade,statsautoriseret revisor,89224918.0,mne9738,Jan Noer Sahl,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",9684 2000
