entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AdditionsToInvestments,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AdjustmentsForCurrentTaxOfPriorPeriod,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DividendPaid,ExternalExpenses,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,InterestIncomeFromGroupEnterprises,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,RevaluationsOfInvestmentsOfTheYear,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermInvestments,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayablesToGroupEnterprises,ShorttermTaxReceivables,ShorttermTradePayables,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance
33070993,2018-07-01,2019-06-30,c217,,http://regnskaber.virk.dk/39907033/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5LzQ1LzY1LzIxLzQ3YWItNDU2YS1iODZkLWFhOWFkN2QyZDRjNQ.pdf,http://regnskaber.virk.dk/39907033/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzU3LzkzLzkzL2I4MTMtNGMwNy04NWYxLTdhNzkwOGM2NzRmMA.xml,true,200000.0,Frederikshavn,9900.0,89.0,Rimmens Alle,Aalborg,9000.0,11.0,Prinsensgade,9900 Frederikshavn,Lerstien 20,DK-9900 Frederikshavn,Rimmens Alle 89,Til kapitalejeren i Pernambuko ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2019-07-03,2010-07-01,2019-07-04,Statsautoriseret revisor,-105000.0,,20222670.0,33070993.0,20222670.0,mne31387,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for Pernambuko ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Andersen,Per Boelsmann Kristensen,Per Boelsmann Kristensen,Danske Bank,Pernambuko ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Frederikshavn,2017-07-01,2018-06-30,108000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2019-06-30,2018-07-01,-35277.0,true,2019-07-03,Frederikshavn,,urn:ofk:oid:27654657,indberetninger-20180424,2.5122635,33070993.0,AWvA68hWIXJRhhXBLu55,2019-07-05T06:57:00.899Z,2019-07-05T06:56:45.403Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-BT-02-ND,2019-07-05T06:56:45.732Z,,,,,,,,,,,,,,,,,,,,,,,
33070993,2018-07-01,2019-06-30,c248,,http://regnskaber.virk.dk/39907033/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5LzQ1LzY1LzIxLzQ3YWItNDU2YS1iODZkLWFhOWFkN2QyZDRjNQ.pdf,http://regnskaber.virk.dk/39907033/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzU3LzkzLzkzL2I4MTMtNGMwNy04NWYxLTdhNzkwOGM2NzRmMA.xml,true,200000.0,Frederikshavn,9900.0,89.0,Rimmens Alle,Aalborg,9000.0,11.0,Prinsensgade,9900 Frederikshavn,Lerstien 20,DK-9900 Frederikshavn,Rimmens Alle 89,Til kapitalejeren i Pernambuko ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2019-07-03,2010-07-01,2019-07-04,Statsautoriseret revisor,-105000.0,,20222670.0,33070993.0,20222670.0,mne31387,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for Pernambuko ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Andersen,Per Boelsmann Kristensen,Per Boelsmann Kristensen,Danske Bank,Pernambuko ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Frederikshavn,2017-07-01,2018-06-30,-124786.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2019-06-30,2018-07-01,-35277.0,true,2019-07-03,Frederikshavn,,urn:ofk:oid:27654657,indberetninger-20180424,2.5122635,33070993.0,AWvA68hWIXJRhhXBLu55,2019-07-05T06:57:00.899Z,2019-07-05T06:56:45.403Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-BT-02-ND,2019-07-05T06:56:45.732Z,,,,,,,,,,,,,,,,,,,,,,,
33070993,2018-07-01,2019-06-30,c254,,http://regnskaber.virk.dk/39907033/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5LzQ1LzY1LzIxLzQ3YWItNDU2YS1iODZkLWFhOWFkN2QyZDRjNQ.pdf,http://regnskaber.virk.dk/39907033/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzU3LzkzLzkzL2I4MTMtNGMwNy04NWYxLTdhNzkwOGM2NzRmMA.xml,true,200000.0,Frederikshavn,9900.0,89.0,Rimmens Alle,Aalborg,9000.0,11.0,Prinsensgade,9900 Frederikshavn,Lerstien 20,DK-9900 Frederikshavn,Rimmens Alle 89,Til kapitalejeren i Pernambuko ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2019-07-03,2010-07-01,2019-07-04,Statsautoriseret revisor,-105000.0,,20222670.0,33070993.0,20222670.0,mne31387,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for Pernambuko ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Andersen,Per Boelsmann Kristensen,Per Boelsmann Kristensen,Danske Bank,Pernambuko ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Frederikshavn,2017-07-01,2018-06-30,108000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2019-06-30,2018-07-01,-35277.0,true,2019-07-03,Frederikshavn,,urn:ofk:oid:27654657,indberetninger-20180424,2.5122635,33070993.0,AWvA68hWIXJRhhXBLu55,2019-07-05T06:57:00.899Z,2019-07-05T06:56:45.403Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-BT-02-ND,2019-07-05T06:56:45.732Z,,,,,,,,,,,,,,,,,,,,,,,
33070993,2018-07-01,2019-06-30,c307,,http://regnskaber.virk.dk/39907033/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5LzQ1LzY1LzIxLzQ3YWItNDU2YS1iODZkLWFhOWFkN2QyZDRjNQ.pdf,http://regnskaber.virk.dk/39907033/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzU3LzkzLzkzL2I4MTMtNGMwNy04NWYxLTdhNzkwOGM2NzRmMA.xml,true,200000.0,Frederikshavn,9900.0,89.0,Rimmens Alle,Aalborg,9000.0,11.0,Prinsensgade,9900 Frederikshavn,Lerstien 20,DK-9900 Frederikshavn,Rimmens Alle 89,Til kapitalejeren i Pernambuko ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2019-07-03,2010-07-01,2019-07-04,Statsautoriseret revisor,-105000.0,,20222670.0,33070993.0,20222670.0,mne31387,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for Pernambuko ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Andersen,Per Boelsmann Kristensen,Per Boelsmann Kristensen,Danske Bank,Pernambuko ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Frederikshavn,2017-07-01,2018-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2019-06-30,2018-07-01,-35277.0,true,2019-07-03,Frederikshavn,,urn:ofk:oid:27654657,indberetninger-20180424,2.5122635,33070993.0,AWvA68hWIXJRhhXBLu55,2019-07-05T06:57:00.899Z,2019-07-05T06:56:45.403Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-BT-02-ND,2019-07-05T06:56:45.732Z,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,
33070993,2018-07-01,2019-06-30,c583,,http://regnskaber.virk.dk/39907033/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5LzQ1LzY1LzIxLzQ3YWItNDU2YS1iODZkLWFhOWFkN2QyZDRjNQ.pdf,http://regnskaber.virk.dk/39907033/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzU3LzkzLzkzL2I4MTMtNGMwNy04NWYxLTdhNzkwOGM2NzRmMA.xml,true,200000.0,Frederikshavn,9900.0,89.0,Rimmens Alle,Aalborg,9000.0,11.0,Prinsensgade,9900 Frederikshavn,Lerstien 20,DK-9900 Frederikshavn,Rimmens Alle 89,Til kapitalejeren i Pernambuko ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2019-07-03,2010-07-01,2019-07-04,Statsautoriseret revisor,-105000.0,,20222670.0,33070993.0,20222670.0,mne31387,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for Pernambuko ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Andersen,Per Boelsmann Kristensen,Per Boelsmann Kristensen,Danske Bank,Pernambuko ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Frederikshavn,2017-07-01,2018-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2019-06-30,2018-07-01,-35277.0,true,2019-07-03,Frederikshavn,,urn:ofk:oid:27654657,indberetninger-20180424,2.5122635,33070993.0,AWvA68hWIXJRhhXBLu55,2019-07-05T06:57:00.899Z,2019-07-05T06:56:45.403Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-BT-02-ND,2019-07-05T06:56:45.732Z,,,,,,,,,,,,,,,,,,,,,,,
33070993,2018-07-01,2019-06-30,c727,,http://regnskaber.virk.dk/39907033/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5LzQ1LzY1LzIxLzQ3YWItNDU2YS1iODZkLWFhOWFkN2QyZDRjNQ.pdf,http://regnskaber.virk.dk/39907033/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzU3LzkzLzkzL2I4MTMtNGMwNy04NWYxLTdhNzkwOGM2NzRmMA.xml,true,200000.0,Frederikshavn,9900.0,89.0,Rimmens Alle,Aalborg,9000.0,11.0,Prinsensgade,9900 Frederikshavn,Lerstien 20,DK-9900 Frederikshavn,Rimmens Alle 89,Til kapitalejeren i Pernambuko ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2019-07-03,2010-07-01,2019-07-04,Statsautoriseret revisor,-105000.0,,20222670.0,33070993.0,20222670.0,mne31387,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for Pernambuko ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Andersen,Per Boelsmann Kristensen,Per Boelsmann Kristensen,Danske Bank,Pernambuko ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Frederikshavn,2017-07-01,2018-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2019-06-30,2018-07-01,-35277.0,true,2019-07-03,Frederikshavn,,urn:ofk:oid:27654657,indberetninger-20180424,2.5122635,33070993.0,AWvA68hWIXJRhhXBLu55,2019-07-05T06:57:00.899Z,2019-07-05T06:56:45.403Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-BT-02-ND,2019-07-05T06:56:45.732Z,,,,,,,,,,,,,,,,,,,,,,,
33070993,2019-06-30,2019-06-30,c172,,http://regnskaber.virk.dk/39907033/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5LzQ1LzY1LzIxLzQ3YWItNDU2YS1iODZkLWFhOWFkN2QyZDRjNQ.pdf,http://regnskaber.virk.dk/39907033/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzU3LzkzLzkzL2I4MTMtNGMwNy04NWYxLTdhNzkwOGM2NzRmMA.xml,true,200000.0,Frederikshavn,9900.0,89.0,Rimmens Alle,Aalborg,9000.0,11.0,Prinsensgade,9900 Frederikshavn,Lerstien 20,DK-9900 Frederikshavn,Rimmens Alle 89,Til kapitalejeren i Pernambuko ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2019-07-03,2010-07-01,2019-07-04,Statsautoriseret revisor,-105000.0,,20222670.0,33070993.0,20222670.0,mne31387,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for Pernambuko ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Andersen,Per Boelsmann Kristensen,Per Boelsmann Kristensen,Danske Bank,Pernambuko ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Frederikshavn,2017-07-01,2018-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2019-06-30,2018-07-01,-35277.0,true,2019-07-03,Frederikshavn,,urn:ofk:oid:27654657,indberetninger-20180424,2.5122635,33070993.0,AWvA68hWIXJRhhXBLu55,2019-07-05T06:57:00.899Z,2019-07-05T06:56:45.403Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-BT-02-ND,2019-07-05T06:56:45.732Z,1188357.0,5343.0,125000.0,1176641.0,1188357.0,11716.0,260815.0,260815.0,260815.0,778664.0,108000.0,943641.0,778664.0,11716.0,143535.0,137934.0,5216.0,5601.0,6500.0,,,,
33070993,2019-06-30,2019-06-30,c232,,http://regnskaber.virk.dk/39907033/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5LzQ1LzY1LzIxLzQ3YWItNDU2YS1iODZkLWFhOWFkN2QyZDRjNQ.pdf,http://regnskaber.virk.dk/39907033/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzU3LzkzLzkzL2I4MTMtNGMwNy04NWYxLTdhNzkwOGM2NzRmMA.xml,true,200000.0,Frederikshavn,9900.0,89.0,Rimmens Alle,Aalborg,9000.0,11.0,Prinsensgade,9900 Frederikshavn,Lerstien 20,DK-9900 Frederikshavn,Rimmens Alle 89,Til kapitalejeren i Pernambuko ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2019-07-03,2010-07-01,2019-07-04,Statsautoriseret revisor,-105000.0,,20222670.0,33070993.0,20222670.0,mne31387,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for Pernambuko ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Andersen,Per Boelsmann Kristensen,Per Boelsmann Kristensen,Danske Bank,Pernambuko ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Frederikshavn,2017-07-01,2018-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2019-06-30,2018-07-01,-35277.0,true,2019-07-03,Frederikshavn,,urn:ofk:oid:27654657,indberetninger-20180424,2.5122635,33070993.0,AWvA68hWIXJRhhXBLu55,2019-07-05T06:57:00.899Z,2019-07-05T06:56:45.403Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-BT-02-ND,2019-07-05T06:56:45.732Z,,,,125000.0,,,,,,,,,,,,,,,,,,,
33070993,2019-06-30,2019-06-30,c250,,http://regnskaber.virk.dk/39907033/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5LzQ1LzY1LzIxLzQ3YWItNDU2YS1iODZkLWFhOWFkN2QyZDRjNQ.pdf,http://regnskaber.virk.dk/39907033/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzU3LzkzLzkzL2I4MTMtNGMwNy04NWYxLTdhNzkwOGM2NzRmMA.xml,true,200000.0,Frederikshavn,9900.0,89.0,Rimmens Alle,Aalborg,9000.0,11.0,Prinsensgade,9900 Frederikshavn,Lerstien 20,DK-9900 Frederikshavn,Rimmens Alle 89,Til kapitalejeren i Pernambuko ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2019-07-03,2010-07-01,2019-07-04,Statsautoriseret revisor,-105000.0,,20222670.0,33070993.0,20222670.0,mne31387,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for Pernambuko ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Andersen,Per Boelsmann Kristensen,Per Boelsmann Kristensen,Danske Bank,Pernambuko ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Frederikshavn,2017-07-01,2018-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2019-06-30,2018-07-01,-35277.0,true,2019-07-03,Frederikshavn,,urn:ofk:oid:27654657,indberetninger-20180424,2.5122635,33070993.0,AWvA68hWIXJRhhXBLu55,2019-07-05T06:57:00.899Z,2019-07-05T06:56:45.403Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-BT-02-ND,2019-07-05T06:56:45.732Z,,,,943641.0,,,,,,,,,,,,,,,,,,,
33070993,2019-06-30,2019-06-30,c256,,http://regnskaber.virk.dk/39907033/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5LzQ1LzY1LzIxLzQ3YWItNDU2YS1iODZkLWFhOWFkN2QyZDRjNQ.pdf,http://regnskaber.virk.dk/39907033/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzU3LzkzLzkzL2I4MTMtNGMwNy04NWYxLTdhNzkwOGM2NzRmMA.xml,true,200000.0,Frederikshavn,9900.0,89.0,Rimmens Alle,Aalborg,9000.0,11.0,Prinsensgade,9900 Frederikshavn,Lerstien 20,DK-9900 Frederikshavn,Rimmens Alle 89,Til kapitalejeren i Pernambuko ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2019-07-03,2010-07-01,2019-07-04,Statsautoriseret revisor,-105000.0,,20222670.0,33070993.0,20222670.0,mne31387,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for Pernambuko ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Andersen,Per Boelsmann Kristensen,Per Boelsmann Kristensen,Danske Bank,Pernambuko ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Frederikshavn,2017-07-01,2018-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2019-06-30,2018-07-01,-35277.0,true,2019-07-03,Frederikshavn,,urn:ofk:oid:27654657,indberetninger-20180424,2.5122635,33070993.0,AWvA68hWIXJRhhXBLu55,2019-07-05T06:57:00.899Z,2019-07-05T06:56:45.403Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-BT-02-ND,2019-07-05T06:56:45.732Z,,,,108000.0,,,,,,,,,,,,,,,,,,,
33070993,2019-06-30,2019-06-30,c585,,http://regnskaber.virk.dk/39907033/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5LzQ1LzY1LzIxLzQ3YWItNDU2YS1iODZkLWFhOWFkN2QyZDRjNQ.pdf,http://regnskaber.virk.dk/39907033/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzU3LzkzLzkzL2I4MTMtNGMwNy04NWYxLTdhNzkwOGM2NzRmMA.xml,true,200000.0,Frederikshavn,9900.0,89.0,Rimmens Alle,Aalborg,9000.0,11.0,Prinsensgade,9900 Frederikshavn,Lerstien 20,DK-9900 Frederikshavn,Rimmens Alle 89,Til kapitalejeren i Pernambuko ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2019-07-03,2010-07-01,2019-07-04,Statsautoriseret revisor,-105000.0,,20222670.0,33070993.0,20222670.0,mne31387,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for Pernambuko ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Andersen,Per Boelsmann Kristensen,Per Boelsmann Kristensen,Danske Bank,Pernambuko ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Frederikshavn,2017-07-01,2018-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2019-06-30,2018-07-01,-35277.0,true,2019-07-03,Frederikshavn,,urn:ofk:oid:27654657,indberetninger-20180424,2.5122635,33070993.0,AWvA68hWIXJRhhXBLu55,2019-07-05T06:57:00.899Z,2019-07-05T06:56:45.403Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-BT-02-ND,2019-07-05T06:56:45.732Z,,,,,,,260815.0,,,,,,,,,,,,,-4338039.0,4598854.0,,
