entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfLawFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,DepositsLongtermInvestmentsAndReceivables,Equity,FixturesFittingsToolsAndEquipment,Goodwill,IntangibleAssets,Inventories,LeaseholdImprovements,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermInvestmentsAndReceivables,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,RawMaterialsAndConsumables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermPrepaymentsReceivedFromCustomers,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,NameAndSurnameOfMemberOfExecutiveBoard
32763480,2015-04-01,2016-03-31,ID_18,,http://regnskaber.virk.dk/08436723/ZG9rdW1lbnRsYWdlcjovLzAzLzdiLzE5L2NkL2FlLzlmMzAtNGFkZC1iYmE3LWE2ZDhkZWY3ODk5Ng.pdf,http://regnskaber.virk.dk/08436723/ZG9rdW1lbnRsYWdlcjovLzAzLzM3LzBiLzdkL2FlLzYwZjgtNGJhYy04OWRmLWEzYjJkMjVjMjU1MQ.xml,"Karlslunde, 2690",BjÃ¦lkevangen 3,Til den daglige ledelse i Holistic Body Care ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2015 - 31. marts 2016.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-08-02,2010-01-30,2016-08-17,32763480.0,34901295.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2015 - 31. marts 2016 for Holistic Body Care ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Nisreen Adnan Kanaan,Nordea Bank Danmark A/S,Stohn & Partnere Advokatfirma,Holistic Body Care ApS,"TORSTEN RASMUSSEN, Godkendt Revisionsanpartsselskab","Frederiksberg, den 2. august 2016",2014-04-01,2015-03-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"147, Frederiksberg",2016-03-31,2015-04-01,2016-08-02,Karlslunde,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22900805,indberetninger-20180424,2.5118406,32763480,,2018-03-28T17:51:17.378Z,2016-08-17T13:55:46.133Z,regnskab,0.0,,2016-03-31,2015-04-01,X16-BC-69-DE,2016-08-17T13:55:46.397Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32763480,2015-04-01,2016-03-31,ID_19,,http://regnskaber.virk.dk/08436723/ZG9rdW1lbnRsYWdlcjovLzAzLzdiLzE5L2NkL2FlLzlmMzAtNGFkZC1iYmE3LWE2ZDhkZWY3ODk5Ng.pdf,http://regnskaber.virk.dk/08436723/ZG9rdW1lbnRsYWdlcjovLzAzLzM3LzBiLzdkL2FlLzYwZjgtNGJhYy04OWRmLWEzYjJkMjVjMjU1MQ.xml,"Karlslunde, 2690",BjÃ¦lkevangen 3,Til den daglige ledelse i Holistic Body Care ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2015 - 31. marts 2016.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-08-02,2010-01-30,2016-08-17,32763480.0,34901295.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2015 - 31. marts 2016 for Holistic Body Care ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Nisreen Adnan Kanaan,Nordea Bank Danmark A/S,Stohn & Partnere Advokatfirma,Holistic Body Care ApS,"TORSTEN RASMUSSEN, Godkendt Revisionsanpartsselskab","Frederiksberg, den 2. august 2016",2014-04-01,2015-03-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"147, Frederiksberg",2016-03-31,2015-04-01,2016-08-02,Karlslunde,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22900805,indberetninger-20180424,2.5118406,32763480,,2018-03-28T17:51:17.378Z,2016-08-17T13:55:46.133Z,regnskab,0.0,,2016-03-31,2015-04-01,X16-BC-69-DE,2016-08-17T13:55:46.397Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32763480,2015-04-01,2016-03-31,ID_2,,http://regnskaber.virk.dk/08436723/ZG9rdW1lbnRsYWdlcjovLzAzLzdiLzE5L2NkL2FlLzlmMzAtNGFkZC1iYmE3LWE2ZDhkZWY3ODk5Ng.pdf,http://regnskaber.virk.dk/08436723/ZG9rdW1lbnRsYWdlcjovLzAzLzM3LzBiLzdkL2FlLzYwZjgtNGJhYy04OWRmLWEzYjJkMjVjMjU1MQ.xml,"Karlslunde, 2690",BjÃ¦lkevangen 3,Til den daglige ledelse i Holistic Body Care ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2015 - 31. marts 2016.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-08-02,2010-01-30,2016-08-17,32763480.0,34901295.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2015 - 31. marts 2016 for Holistic Body Care ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Nisreen Adnan Kanaan,Nordea Bank Danmark A/S,Stohn & Partnere Advokatfirma,Holistic Body Care ApS,"TORSTEN RASMUSSEN, Godkendt Revisionsanpartsselskab","Frederiksberg, den 2. august 2016",2014-04-01,2015-03-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"147, Frederiksberg",2016-03-31,2015-04-01,2016-08-02,Karlslunde,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22900805,indberetninger-20180424,2.5118406,32763480,,2018-03-28T17:51:17.378Z,2016-08-17T13:55:46.133Z,regnskab,0.0,,2016-03-31,2015-04-01,X16-BC-69-DE,2016-08-17T13:55:46.397Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32763480,2015-04-01,2016-03-31,ID_3,,http://regnskaber.virk.dk/08436723/ZG9rdW1lbnRsYWdlcjovLzAzLzdiLzE5L2NkL2FlLzlmMzAtNGFkZC1iYmE3LWE2ZDhkZWY3ODk5Ng.pdf,http://regnskaber.virk.dk/08436723/ZG9rdW1lbnRsYWdlcjovLzAzLzM3LzBiLzdkL2FlLzYwZjgtNGJhYy04OWRmLWEzYjJkMjVjMjU1MQ.xml,"Karlslunde, 2690",BjÃ¦lkevangen 3,Til den daglige ledelse i Holistic Body Care ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2015 - 31. marts 2016.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-08-02,2010-01-30,2016-08-17,32763480.0,34901295.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2015 - 31. marts 2016 for Holistic Body Care ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Nisreen Adnan Kanaan,Nordea Bank Danmark A/S,Stohn & Partnere Advokatfirma,Holistic Body Care ApS,"TORSTEN RASMUSSEN, Godkendt Revisionsanpartsselskab","Frederiksberg, den 2. august 2016",2014-04-01,2015-03-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"147, Frederiksberg",2016-03-31,2015-04-01,2016-08-02,Karlslunde,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22900805,indberetninger-20180424,2.5118406,32763480,,2018-03-28T17:51:17.378Z,2016-08-17T13:55:46.133Z,regnskab,0.0,,2016-03-31,2015-04-01,X16-BC-69-DE,2016-08-17T13:55:46.397Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nisreen Adnan Kanaan
32763480,2015-04-01,2016-03-31,ID_4,,http://regnskaber.virk.dk/08436723/ZG9rdW1lbnRsYWdlcjovLzAzLzdiLzE5L2NkL2FlLzlmMzAtNGFkZC1iYmE3LWE2ZDhkZWY3ODk5Ng.pdf,http://regnskaber.virk.dk/08436723/ZG9rdW1lbnRsYWdlcjovLzAzLzM3LzBiLzdkL2FlLzYwZjgtNGJhYy04OWRmLWEzYjJkMjVjMjU1MQ.xml,"Karlslunde, 2690",BjÃ¦lkevangen 3,Til den daglige ledelse i Holistic Body Care ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2015 - 31. marts 2016.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-08-02,2010-01-30,2016-08-17,32763480.0,34901295.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2015 - 31. marts 2016 for Holistic Body Care ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Nisreen Adnan Kanaan,Nordea Bank Danmark A/S,Stohn & Partnere Advokatfirma,Holistic Body Care ApS,"TORSTEN RASMUSSEN, Godkendt Revisionsanpartsselskab","Frederiksberg, den 2. august 2016",2014-04-01,2015-03-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"147, Frederiksberg",2016-03-31,2015-04-01,2016-08-02,Karlslunde,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22900805,indberetninger-20180424,2.5118406,32763480,,2018-03-28T17:51:17.378Z,2016-08-17T13:55:46.133Z,regnskab,0.0,,2016-03-31,2015-04-01,X16-BC-69-DE,2016-08-17T13:55:46.397Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32763480,2015-04-01,2016-03-31,ID_5,,http://regnskaber.virk.dk/08436723/ZG9rdW1lbnRsYWdlcjovLzAzLzdiLzE5L2NkL2FlLzlmMzAtNGFkZC1iYmE3LWE2ZDhkZWY3ODk5Ng.pdf,http://regnskaber.virk.dk/08436723/ZG9rdW1lbnRsYWdlcjovLzAzLzM3LzBiLzdkL2FlLzYwZjgtNGJhYy04OWRmLWEzYjJkMjVjMjU1MQ.xml,"Karlslunde, 2690",BjÃ¦lkevangen 3,Til den daglige ledelse i Holistic Body Care ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2015 - 31. marts 2016.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-08-02,2010-01-30,2016-08-17,32763480.0,34901295.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2015 - 31. marts 2016 for Holistic Body Care ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Nisreen Adnan Kanaan,Nordea Bank Danmark A/S,Stohn & Partnere Advokatfirma,Holistic Body Care ApS,"TORSTEN RASMUSSEN, Godkendt Revisionsanpartsselskab","Frederiksberg, den 2. august 2016",2014-04-01,2015-03-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"147, Frederiksberg",2016-03-31,2015-04-01,2016-08-02,Karlslunde,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22900805,indberetninger-20180424,2.5118406,32763480,,2018-03-28T17:51:17.378Z,2016-08-17T13:55:46.133Z,regnskab,0.0,,2016-03-31,2015-04-01,X16-BC-69-DE,2016-08-17T13:55:46.397Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32763480,2015-04-01,2016-03-31,ID_6,,http://regnskaber.virk.dk/08436723/ZG9rdW1lbnRsYWdlcjovLzAzLzdiLzE5L2NkL2FlLzlmMzAtNGFkZC1iYmE3LWE2ZDhkZWY3ODk5Ng.pdf,http://regnskaber.virk.dk/08436723/ZG9rdW1lbnRsYWdlcjovLzAzLzM3LzBiLzdkL2FlLzYwZjgtNGJhYy04OWRmLWEzYjJkMjVjMjU1MQ.xml,"Karlslunde, 2690",BjÃ¦lkevangen 3,Til den daglige ledelse i Holistic Body Care ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2015 - 31. marts 2016.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-08-02,2010-01-30,2016-08-17,32763480.0,34901295.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2015 - 31. marts 2016 for Holistic Body Care ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Nisreen Adnan Kanaan,Nordea Bank Danmark A/S,Stohn & Partnere Advokatfirma,Holistic Body Care ApS,"TORSTEN RASMUSSEN, Godkendt Revisionsanpartsselskab","Frederiksberg, den 2. august 2016",2014-04-01,2015-03-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"147, Frederiksberg",2016-03-31,2015-04-01,2016-08-02,Karlslunde,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22900805,indberetninger-20180424,2.5118406,32763480,,2018-03-28T17:51:17.378Z,2016-08-17T13:55:46.133Z,regnskab,0.0,,2016-03-31,2015-04-01,X16-BC-69-DE,2016-08-17T13:55:46.397Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32763480,2015-04-01,2016-03-31,ID_7,,http://regnskaber.virk.dk/08436723/ZG9rdW1lbnRsYWdlcjovLzAzLzdiLzE5L2NkL2FlLzlmMzAtNGFkZC1iYmE3LWE2ZDhkZWY3ODk5Ng.pdf,http://regnskaber.virk.dk/08436723/ZG9rdW1lbnRsYWdlcjovLzAzLzM3LzBiLzdkL2FlLzYwZjgtNGJhYy04OWRmLWEzYjJkMjVjMjU1MQ.xml,"Karlslunde, 2690",BjÃ¦lkevangen 3,Til den daglige ledelse i Holistic Body Care ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2015 - 31. marts 2016.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-08-02,2010-01-30,2016-08-17,32763480.0,34901295.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2015 - 31. marts 2016 for Holistic Body Care ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Nisreen Adnan Kanaan,Nordea Bank Danmark A/S,Stohn & Partnere Advokatfirma,Holistic Body Care ApS,"TORSTEN RASMUSSEN, Godkendt Revisionsanpartsselskab","Frederiksberg, den 2. august 2016",2014-04-01,2015-03-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"147, Frederiksberg",2016-03-31,2015-04-01,2016-08-02,Karlslunde,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22900805,indberetninger-20180424,2.5118406,32763480,,2018-03-28T17:51:17.378Z,2016-08-17T13:55:46.133Z,regnskab,0.0,,2016-03-31,2015-04-01,X16-BC-69-DE,2016-08-17T13:55:46.397Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32763480,2015-04-01,2016-03-31,ID_8,,http://regnskaber.virk.dk/08436723/ZG9rdW1lbnRsYWdlcjovLzAzLzdiLzE5L2NkL2FlLzlmMzAtNGFkZC1iYmE3LWE2ZDhkZWY3ODk5Ng.pdf,http://regnskaber.virk.dk/08436723/ZG9rdW1lbnRsYWdlcjovLzAzLzM3LzBiLzdkL2FlLzYwZjgtNGJhYy04OWRmLWEzYjJkMjVjMjU1MQ.xml,"Karlslunde, 2690",BjÃ¦lkevangen 3,Til den daglige ledelse i Holistic Body Care ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2015 - 31. marts 2016.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-08-02,2010-01-30,2016-08-17,32763480.0,34901295.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2015 - 31. marts 2016 for Holistic Body Care ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Nisreen Adnan Kanaan,Nordea Bank Danmark A/S,Stohn & Partnere Advokatfirma,Holistic Body Care ApS,"TORSTEN RASMUSSEN, Godkendt Revisionsanpartsselskab","Frederiksberg, den 2. august 2016",2014-04-01,2015-03-31,-421049.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"147, Frederiksberg",2016-03-31,2015-04-01,2016-08-02,Karlslunde,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22900805,indberetninger-20180424,2.5118406,32763480,,2018-03-28T17:51:17.378Z,2016-08-17T13:55:46.133Z,regnskab,0.0,,2016-03-31,2015-04-01,X16-BC-69-DE,2016-08-17T13:55:46.397Z,410931.0,3676677.0,3580985.0,26911.0,356.0,-533178.0,-506623.0,-112129.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32763480,2016-03-31,2016-03-31,ID_14,,http://regnskaber.virk.dk/08436723/ZG9rdW1lbnRsYWdlcjovLzAzLzdiLzE5L2NkL2FlLzlmMzAtNGFkZC1iYmE3LWE2ZDhkZWY3ODk5Ng.pdf,http://regnskaber.virk.dk/08436723/ZG9rdW1lbnRsYWdlcjovLzAzLzM3LzBiLzdkL2FlLzYwZjgtNGJhYy04OWRmLWEzYjJkMjVjMjU1MQ.xml,"Karlslunde, 2690",BjÃ¦lkevangen 3,Til den daglige ledelse i Holistic Body Care ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2015 - 31. marts 2016.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-08-02,2010-01-30,2016-08-17,32763480.0,34901295.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2015 - 31. marts 2016 for Holistic Body Care ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Nisreen Adnan Kanaan,Nordea Bank Danmark A/S,Stohn & Partnere Advokatfirma,Holistic Body Care ApS,"TORSTEN RASMUSSEN, Godkendt Revisionsanpartsselskab","Frederiksberg, den 2. august 2016",2014-04-01,2015-03-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"147, Frederiksberg",2016-03-31,2015-04-01,2016-08-02,Karlslunde,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22900805,indberetninger-20180424,2.5118406,32763480,,2018-03-28T17:51:17.378Z,2016-08-17T13:55:46.133Z,regnskab,0.0,,2016-03-31,2015-04-01,X16-BC-69-DE,2016-08-17T13:55:46.397Z,,,,,,,,,1263048.0,247119.0,140000.0,740260.0,194900.0,25000.0,342186.0,267973.0,94991.0,77500.0,77500.0,222682.0,8111.0,1263048.0,995075.0,8356.0,342186.0,8356.0,522788.0,440362.0,8559.0,103102.0,222682.0,127973.0,986719.0,172000.0,4766.0,270842.0,270459.0,0.0,42000.0,98749.0,
