entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,AdjustmentsForCurrentTaxOfPriorPeriod,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,DividendPaid,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,OtherOperatingExpenses,PlaceOfSignatureOfStatement,PostemploymentBenefitExpense,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,TitleOfMemberOfSupervisoryBoard,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermEquityLoan,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,NameOfAuditFirm,TypeOfAuditorAssistance,AdditionsToPropertyPlantAndEquipment,DepreciationOfPropertyPlantAndEquipment,DisposalsOfPropertyPlantAndEquipment,ImpairmentLossesAndDepreciationOfDisposedPropertyPlantAndEquipment,NameAndSurnameOfMemberOfSupervisoryBoard
21843148,2018-01-01,2018-12-31,c212,,http://regnskaber.virk.dk/84134812/ZG9rdW1lbnRsYWdlcjovLzAzLzZlL2VkLzBiLzRlLzY2MzMtNDViOC1hNjkxLWQ3N2QwY2E0ZWMxZQ.pdf,http://regnskaber.virk.dk/84134812/ZG9rdW1lbnRsYWdlcjovLzAzLzU2L2ZmL2I5LzkwL2FlZTktNGZmOS04Y2UyLTQ4YWYzYzE4OTJkNQ.xml,true,BrÃ¸nderslev,9700.0,10.0,Torvet,Aalborg,9000.0,12.0,ÃsterÃ¥gade,9210 Aalborg SÃ,Indkildevej 17,DK-9700 BrÃ¸nderslev,Torvet 10,Til kapitalejerne i Gug AnlÃ¦g og Planteskole A/S,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-03-12,1999-06-30,2019-04-04,,Statsautoriseret revisor,-450000.0,,,20222670.0,21843148.0,20222670.0,mne35391,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Gug AnlÃ¦g og Planteskole A/S.,Ãrsrapport,4753371.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jacob Rask,Kaj Larsen,Peter MÃ¸ller Jensen,"Spar Nord Bank A/S, Aalborg Erhverv",Gug AnlÃ¦g og Planteskole A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,Aalborg,,2017-01-01,2017-12-31,465793.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-12-31,2018-01-01,true,2019-03-12,BrÃ¸nderslev,,,Formand,,urn:ofk:oid:26945334,indberetninger-20180424,2.5122833,21843148.0,AWntXnRZRYGX6_YTGnHj,2019-04-05T12:00:26.241Z,2019-04-05T11:59:43.634Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-46-UJ,2019-04-05T11:59:43.780Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21843148,2018-01-01,2018-12-31,c216,,http://regnskaber.virk.dk/84134812/ZG9rdW1lbnRsYWdlcjovLzAzLzZlL2VkLzBiLzRlLzY2MzMtNDViOC1hNjkxLWQ3N2QwY2E0ZWMxZQ.pdf,http://regnskaber.virk.dk/84134812/ZG9rdW1lbnRsYWdlcjovLzAzLzU2L2ZmL2I5LzkwL2FlZTktNGZmOS04Y2UyLTQ4YWYzYzE4OTJkNQ.xml,true,BrÃ¸nderslev,9700.0,10.0,Torvet,Aalborg,9000.0,12.0,ÃsterÃ¥gade,9210 Aalborg SÃ,Indkildevej 17,DK-9700 BrÃ¸nderslev,Torvet 10,Til kapitalejerne i Gug AnlÃ¦g og Planteskole A/S,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-03-12,1999-06-30,2019-04-04,,Statsautoriseret revisor,-450000.0,,,20222670.0,21843148.0,20222670.0,mne35391,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Gug AnlÃ¦g og Planteskole A/S.,Ãrsrapport,4753371.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jacob Rask,Kaj Larsen,Peter MÃ¸ller Jensen,"Spar Nord Bank A/S, Aalborg Erhverv",Gug AnlÃ¦g og Planteskole A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,Aalborg,,2017-01-01,2017-12-31,0.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-12-31,2018-01-01,true,2019-03-12,BrÃ¸nderslev,,,Formand,,urn:ofk:oid:26945334,indberetninger-20180424,2.5122833,21843148.0,AWntXnRZRYGX6_YTGnHj,2019-04-05T12:00:26.241Z,2019-04-05T11:59:43.634Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-46-UJ,2019-04-05T11:59:43.780Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21843148,2018-01-01,2018-12-31,c247,,http://regnskaber.virk.dk/84134812/ZG9rdW1lbnRsYWdlcjovLzAzLzZlL2VkLzBiLzRlLzY2MzMtNDViOC1hNjkxLWQ3N2QwY2E0ZWMxZQ.pdf,http://regnskaber.virk.dk/84134812/ZG9rdW1lbnRsYWdlcjovLzAzLzU2L2ZmL2I5LzkwL2FlZTktNGZmOS04Y2UyLTQ4YWYzYzE4OTJkNQ.xml,true,BrÃ¸nderslev,9700.0,10.0,Torvet,Aalborg,9000.0,12.0,ÃsterÃ¥gade,9210 Aalborg SÃ,Indkildevej 17,DK-9700 BrÃ¸nderslev,Torvet 10,Til kapitalejerne i Gug AnlÃ¦g og Planteskole A/S,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-03-12,1999-06-30,2019-04-04,,Statsautoriseret revisor,-450000.0,,,20222670.0,21843148.0,20222670.0,mne35391,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Gug AnlÃ¦g og Planteskole A/S.,Ãrsrapport,4753371.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jacob Rask,Kaj Larsen,Peter MÃ¸ller Jensen,"Spar Nord Bank A/S, Aalborg Erhverv",Gug AnlÃ¦g og Planteskole A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,Aalborg,,2017-01-01,2017-12-31,465793.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-12-31,2018-01-01,true,2019-03-12,BrÃ¸nderslev,,,Formand,,urn:ofk:oid:26945334,indberetninger-20180424,2.5122833,21843148.0,AWntXnRZRYGX6_YTGnHj,2019-04-05T12:00:26.241Z,2019-04-05T11:59:43.634Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-46-UJ,2019-04-05T11:59:43.780Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21843148,2018-01-01,2018-12-31,c253,,http://regnskaber.virk.dk/84134812/ZG9rdW1lbnRsYWdlcjovLzAzLzZlL2VkLzBiLzRlLzY2MzMtNDViOC1hNjkxLWQ3N2QwY2E0ZWMxZQ.pdf,http://regnskaber.virk.dk/84134812/ZG9rdW1lbnRsYWdlcjovLzAzLzU2L2ZmL2I5LzkwL2FlZTktNGZmOS04Y2UyLTQ4YWYzYzE4OTJkNQ.xml,true,BrÃ¸nderslev,9700.0,10.0,Torvet,Aalborg,9000.0,12.0,ÃsterÃ¥gade,9210 Aalborg SÃ,Indkildevej 17,DK-9700 BrÃ¸nderslev,Torvet 10,Til kapitalejerne i Gug AnlÃ¦g og Planteskole A/S,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-03-12,1999-06-30,2019-04-04,,Statsautoriseret revisor,-450000.0,,,20222670.0,21843148.0,20222670.0,mne35391,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Gug AnlÃ¦g og Planteskole A/S.,Ãrsrapport,4753371.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jacob Rask,Kaj Larsen,Peter MÃ¸ller Jensen,"Spar Nord Bank A/S, Aalborg Erhverv",Gug AnlÃ¦g og Planteskole A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,Aalborg,,2017-01-01,2017-12-31,0.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-12-31,2018-01-01,true,2019-03-12,BrÃ¸nderslev,,,Formand,,urn:ofk:oid:26945334,indberetninger-20180424,2.5122833,21843148.0,AWntXnRZRYGX6_YTGnHj,2019-04-05T12:00:26.241Z,2019-04-05T11:59:43.634Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-46-UJ,2019-04-05T11:59:43.780Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21843148,2018-01-01,2018-12-31,c306,,http://regnskaber.virk.dk/84134812/ZG9rdW1lbnRsYWdlcjovLzAzLzZlL2VkLzBiLzRlLzY2MzMtNDViOC1hNjkxLWQ3N2QwY2E0ZWMxZQ.pdf,http://regnskaber.virk.dk/84134812/ZG9rdW1lbnRsYWdlcjovLzAzLzU2L2ZmL2I5LzkwL2FlZTktNGZmOS04Y2UyLTQ4YWYzYzE4OTJkNQ.xml,true,BrÃ¸nderslev,9700.0,10.0,Torvet,Aalborg,9000.0,12.0,ÃsterÃ¥gade,9210 Aalborg SÃ,Indkildevej 17,DK-9700 BrÃ¸nderslev,Torvet 10,Til kapitalejerne i Gug AnlÃ¦g og Planteskole A/S,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-03-12,1999-06-30,2019-04-04,,Statsautoriseret revisor,-450000.0,,,20222670.0,21843148.0,20222670.0,mne35391,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Gug AnlÃ¦g og Planteskole A/S.,Ãrsrapport,4753371.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jacob Rask,Kaj Larsen,Peter MÃ¸ller Jensen,"Spar Nord Bank A/S, Aalborg Erhverv",Gug AnlÃ¦g og Planteskole A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,Aalborg,,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-12-31,2018-01-01,true,2019-03-12,BrÃ¸nderslev,,,Formand,,urn:ofk:oid:26945334,indberetninger-20180424,2.5122833,21843148.0,AWntXnRZRYGX6_YTGnHj,2019-04-05T12:00:26.241Z,2019-04-05T11:59:43.634Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-46-UJ,2019-04-05T11:59:43.780Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,,,,,,
21843148,2018-01-01,2018-12-31,c504,,http://regnskaber.virk.dk/84134812/ZG9rdW1lbnRsYWdlcjovLzAzLzZlL2VkLzBiLzRlLzY2MzMtNDViOC1hNjkxLWQ3N2QwY2E0ZWMxZQ.pdf,http://regnskaber.virk.dk/84134812/ZG9rdW1lbnRsYWdlcjovLzAzLzU2L2ZmL2I5LzkwL2FlZTktNGZmOS04Y2UyLTQ4YWYzYzE4OTJkNQ.xml,true,BrÃ¸nderslev,9700.0,10.0,Torvet,Aalborg,9000.0,12.0,ÃsterÃ¥gade,9210 Aalborg SÃ,Indkildevej 17,DK-9700 BrÃ¸nderslev,Torvet 10,Til kapitalejerne i Gug AnlÃ¦g og Planteskole A/S,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-03-12,1999-06-30,2019-04-04,,Statsautoriseret revisor,-450000.0,,,20222670.0,21843148.0,20222670.0,mne35391,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Gug AnlÃ¦g og Planteskole A/S.,Ãrsrapport,4753371.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jacob Rask,Kaj Larsen,Peter MÃ¸ller Jensen,"Spar Nord Bank A/S, Aalborg Erhverv",Gug AnlÃ¦g og Planteskole A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,Aalborg,,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-12-31,2018-01-01,true,2019-03-12,BrÃ¸nderslev,,,Formand,,urn:ofk:oid:26945334,indberetninger-20180424,2.5122833,21843148.0,AWntXnRZRYGX6_YTGnHj,2019-04-05T12:00:26.241Z,2019-04-05T11:59:43.634Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-46-UJ,2019-04-05T11:59:43.780Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1209260.0,880364.0,1057170.0,842572.0,
21843148,2018-01-01,2018-12-31,c519,,http://regnskaber.virk.dk/84134812/ZG9rdW1lbnRsYWdlcjovLzAzLzZlL2VkLzBiLzRlLzY2MzMtNDViOC1hNjkxLWQ3N2QwY2E0ZWMxZQ.pdf,http://regnskaber.virk.dk/84134812/ZG9rdW1lbnRsYWdlcjovLzAzLzU2L2ZmL2I5LzkwL2FlZTktNGZmOS04Y2UyLTQ4YWYzYzE4OTJkNQ.xml,true,BrÃ¸nderslev,9700.0,10.0,Torvet,Aalborg,9000.0,12.0,ÃsterÃ¥gade,9210 Aalborg SÃ,Indkildevej 17,DK-9700 BrÃ¸nderslev,Torvet 10,Til kapitalejerne i Gug AnlÃ¦g og Planteskole A/S,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-03-12,1999-06-30,2019-04-04,,Statsautoriseret revisor,-450000.0,,,20222670.0,21843148.0,20222670.0,mne35391,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Gug AnlÃ¦g og Planteskole A/S.,Ãrsrapport,4753371.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jacob Rask,Kaj Larsen,Peter MÃ¸ller Jensen,"Spar Nord Bank A/S, Aalborg Erhverv",Gug AnlÃ¦g og Planteskole A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,Aalborg,,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-12-31,2018-01-01,true,2019-03-12,BrÃ¸nderslev,,,Formand,,urn:ofk:oid:26945334,indberetninger-20180424,2.5122833,21843148.0,AWntXnRZRYGX6_YTGnHj,2019-04-05T12:00:26.241Z,2019-04-05T11:59:43.634Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-46-UJ,2019-04-05T11:59:43.780Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,460376.0,0.0,0.0,
21843148,2018-01-01,2018-12-31,c606,,http://regnskaber.virk.dk/84134812/ZG9rdW1lbnRsYWdlcjovLzAzLzZlL2VkLzBiLzRlLzY2MzMtNDViOC1hNjkxLWQ3N2QwY2E0ZWMxZQ.pdf,http://regnskaber.virk.dk/84134812/ZG9rdW1lbnRsYWdlcjovLzAzLzU2L2ZmL2I5LzkwL2FlZTktNGZmOS04Y2UyLTQ4YWYzYzE4OTJkNQ.xml,true,BrÃ¸nderslev,9700.0,10.0,Torvet,Aalborg,9000.0,12.0,ÃsterÃ¥gade,9210 Aalborg SÃ,Indkildevej 17,DK-9700 BrÃ¸nderslev,Torvet 10,Til kapitalejerne i Gug AnlÃ¦g og Planteskole A/S,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-03-12,1999-06-30,2019-04-04,,Statsautoriseret revisor,-450000.0,,,20222670.0,21843148.0,20222670.0,mne35391,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Gug AnlÃ¦g og Planteskole A/S.,Ãrsrapport,4753371.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jacob Rask,Kaj Larsen,Peter MÃ¸ller Jensen,"Spar Nord Bank A/S, Aalborg Erhverv",Gug AnlÃ¦g og Planteskole A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,Aalborg,,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-12-31,2018-01-01,true,2019-03-12,BrÃ¸nderslev,,,Formand,,urn:ofk:oid:26945334,indberetninger-20180424,2.5122833,21843148.0,AWntXnRZRYGX6_YTGnHj,2019-04-05T12:00:26.241Z,2019-04-05T11:59:43.634Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-46-UJ,2019-04-05T11:59:43.780Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kaj Larsen
21843148,2018-01-01,2018-12-31,c617,,http://regnskaber.virk.dk/84134812/ZG9rdW1lbnRsYWdlcjovLzAzLzZlL2VkLzBiLzRlLzY2MzMtNDViOC1hNjkxLWQ3N2QwY2E0ZWMxZQ.pdf,http://regnskaber.virk.dk/84134812/ZG9rdW1lbnRsYWdlcjovLzAzLzU2L2ZmL2I5LzkwL2FlZTktNGZmOS04Y2UyLTQ4YWYzYzE4OTJkNQ.xml,true,BrÃ¸nderslev,9700.0,10.0,Torvet,Aalborg,9000.0,12.0,ÃsterÃ¥gade,9210 Aalborg SÃ,Indkildevej 17,DK-9700 BrÃ¸nderslev,Torvet 10,Til kapitalejerne i Gug AnlÃ¦g og Planteskole A/S,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-03-12,1999-06-30,2019-04-04,,Statsautoriseret revisor,-450000.0,,,20222670.0,21843148.0,20222670.0,mne35391,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Gug AnlÃ¦g og Planteskole A/S.,Ãrsrapport,4753371.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jacob Rask,Kaj Larsen,Peter MÃ¸ller Jensen,"Spar Nord Bank A/S, Aalborg Erhverv",Gug AnlÃ¦g og Planteskole A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,Aalborg,,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-12-31,2018-01-01,true,2019-03-12,BrÃ¸nderslev,,,Formand,,urn:ofk:oid:26945334,indberetninger-20180424,2.5122833,21843148.0,AWntXnRZRYGX6_YTGnHj,2019-04-05T12:00:26.241Z,2019-04-05T11:59:43.634Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-46-UJ,2019-04-05T11:59:43.780Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Per Magnus Jensen
21843148,2018-01-01,2018-12-31,c628,,http://regnskaber.virk.dk/84134812/ZG9rdW1lbnRsYWdlcjovLzAzLzZlL2VkLzBiLzRlLzY2MzMtNDViOC1hNjkxLWQ3N2QwY2E0ZWMxZQ.pdf,http://regnskaber.virk.dk/84134812/ZG9rdW1lbnRsYWdlcjovLzAzLzU2L2ZmL2I5LzkwL2FlZTktNGZmOS04Y2UyLTQ4YWYzYzE4OTJkNQ.xml,true,BrÃ¸nderslev,9700.0,10.0,Torvet,Aalborg,9000.0,12.0,ÃsterÃ¥gade,9210 Aalborg SÃ,Indkildevej 17,DK-9700 BrÃ¸nderslev,Torvet 10,Til kapitalejerne i Gug AnlÃ¦g og Planteskole A/S,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-03-12,1999-06-30,2019-04-04,,Statsautoriseret revisor,-450000.0,,,20222670.0,21843148.0,20222670.0,mne35391,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Gug AnlÃ¦g og Planteskole A/S.,Ãrsrapport,4753371.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jacob Rask,Kaj Larsen,Peter MÃ¸ller Jensen,"Spar Nord Bank A/S, Aalborg Erhverv",Gug AnlÃ¦g og Planteskole A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,Aalborg,,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-12-31,2018-01-01,true,2019-03-12,BrÃ¸nderslev,,,Formand,,urn:ofk:oid:26945334,indberetninger-20180424,2.5122833,21843148.0,AWntXnRZRYGX6_YTGnHj,2019-04-05T12:00:26.241Z,2019-04-05T11:59:43.634Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-46-UJ,2019-04-05T11:59:43.780Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Peter MÃ¸ller Jensen
