entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AdditionsToPropertyPlantAndEquipment,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DebtRaisedAndRepaidByManagementCategoryDuringReportingPeriod,DebtRepaidByManagementCategory,DepreciationOfPropertyPlantAndEquipment,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfReceivables,EmailOfReportingEntity,HomepageOfReportingEntity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,InformationOnTypeOfSubmittedReport,InterestRateRelatedToOutstandingDebtFromManagementCategory,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OutstandingDebtFromManagementCategory,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,ReportingResponsibilitiesAccordingToTheDanishExecutiveOrderOnApprovedAuditorsReportsEspeciallyLegislationOnFinancialReportingIncludingAccountingAndStorageOfAccountingRecordsAudit,ReportingResponsibilitiesAccordingToTheDanishExecutiveOrderOnApprovedAuditorsReportsEspeciallyOtherMattersAudit,ReportingResponsibilitiesAccordingToTheDanishExecutiveOrderOnApprovedAuditorsReportsEspeciallyTheCompaniesActOrEquivalentLegislationThatTheCompanyIsSubjectToAudit,ReportingResponsibilitiesAccordingToTheDanishExecutiveOrderOnApprovedAuditorsReportsEspeciallyTheCriminalCodeAndFiscalTaxAndSubsidyLegislationAudit,SelectedElementsFromReportingClassC,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AdjustmentsForCurrentTaxOfPriorPeriod,AdjustmentsForDeferredTax,AverageNumberOfEmployees,CurrentTaxExpense,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,PostemploymentBenefitExpense,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,SocialSecurityContributions,TaxExpense,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,DepositsLongtermInvestmentsAndReceivables,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,OtherLongtermPayables,OtherShorttermPayables,OtherShorttermReceivables,PaidContributedCapital,PropertyPlantAndEquipment,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromOwnersAndManagement,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,LongtermLiabilitiesOtherThanProvisionsDueBetweenOneAndFiveYears,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,IncreaseOfCapital,DecreaseOfCapital,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DescriptionOfMethodsOfImpairmentLossesAndDepreciation,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfDeferredIncomeAssets,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfFinanceIncomeAndExpenses,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfGrossProfitLoss,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfTaxExpenses,DescriptionOfQualificationsOfAuditedFinancialStatements,IdentificationOfApprovedAnnualReport,IdentificationOfAuditedFinancialStatements,ManagementsStatementAboutManagementsReview,OpinionOnAuditedFinancialStatements,RecommendationForApprovalOfAnnualReportByGeneralMeeting,SignatureOfAuditorsDate,NameOfAuditFirm,NameAndSurnameOfMemberOfSupervisoryBoard,TitleOfMemberOfSupervisoryBoard
31271444,2017-01-01,2017-01-01,c20,,http://regnskaber.virk.dk/44417213/ZG9rdW1lbnRsYWdlcjovLzAzLzBiLzJkL2MzLzNjL2RmYjQtNGFiZC1hNTAzLWI3ZWRkOGQ5ZjY2Mg.pdf,http://regnskaber.virk.dk/44417213/ZG9rdW1lbnRsYWdlcjovLzAzLzE4L2JhL2EwLzI3LzE3Y2EtNGUwNy1hNTU3LWFhYzA2YmY4MDBiNg.xml,118477.0,Danmark,Hellerup,2900.0,44.0,Strandvejen,KÃ¸benhavn K,1456.0,18E,Vestergade,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,2018-05-30,2018-05-30,140000.0,0.0,52420.0,statsautoriseret revisor,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",info@reto.dk,www.reto.dk,33771231.0,31271444.0,33771231.0,mne2338,Ãrsrapport,10.05,Jan Boje Andreassen,Mikkel Weider,Jean-Marc Broyer,Reto-Moto ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,145863.0,KÃ¸benhavn,2016-01-01,2016-12-31,,KÃ¸benhavn,2017-12-31,2017-01-01,0.0,0.0,1.0,1.0,1.0,Hellerup,33 93 10 70,adm. direktÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25762262,indberetninger-20180424,2.5124266,31271444.0,AWPghXo-0wkEsASktjZb,2018-06-08T17:50:45.654Z,2018-06-08T17:50:32.278Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-67-KE,2018-06-08T17:50:32.469Z,,,,,,,,,,,,,,,,,,,,,,,,,2399981.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31271444,2017-01-01,2017-12-31,c1,,http://regnskaber.virk.dk/44417213/ZG9rdW1lbnRsYWdlcjovLzAzLzBiLzJkL2MzLzNjL2RmYjQtNGFiZC1hNTAzLWI3ZWRkOGQ5ZjY2Mg.pdf,http://regnskaber.virk.dk/44417213/ZG9rdW1lbnRsYWdlcjovLzAzLzE4L2JhL2EwLzI3LzE3Y2EtNGUwNy1hNTU3LWFhYzA2YmY4MDBiNg.xml,118477.0,Danmark,Hellerup,2900.0,44.0,Strandvejen,KÃ¸benhavn K,1456.0,18E,Vestergade,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,2018-05-30,2018-05-30,140000.0,0.0,52420.0,statsautoriseret revisor,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",info@reto.dk,www.reto.dk,33771231.0,31271444.0,33771231.0,mne2338,Ãrsrapport,10.05,Jan Boje Andreassen,Mikkel Weider,Jean-Marc Broyer,Reto-Moto ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,145863.0,KÃ¸benhavn,2016-01-01,2016-12-31,,KÃ¸benhavn,2017-12-31,2017-01-01,0.0,0.0,1.0,1.0,1.0,Hellerup,33 93 10 70,adm. direktÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25762262,indberetninger-20180424,2.5124266,31271444.0,AWPghXo-0wkEsASktjZb,2018-06-08T17:50:45.654Z,2018-06-08T17:50:32.278Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-67-KE,2018-06-08T17:50:32.469Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95093.0,,,,,,,,,,,,,,,,,,,,
31271444,2017-01-01,2017-12-31,c105,,http://regnskaber.virk.dk/44417213/ZG9rdW1lbnRsYWdlcjovLzAzLzBiLzJkL2MzLzNjL2RmYjQtNGFiZC1hNTAzLWI3ZWRkOGQ5ZjY2Mg.pdf,http://regnskaber.virk.dk/44417213/ZG9rdW1lbnRsYWdlcjovLzAzLzE4L2JhL2EwLzI3LzE3Y2EtNGUwNy1hNTU3LWFhYzA2YmY4MDBiNg.xml,118477.0,Danmark,Hellerup,2900.0,44.0,Strandvejen,KÃ¸benhavn K,1456.0,18E,Vestergade,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,2018-05-30,2018-05-30,140000.0,0.0,52420.0,statsautoriseret revisor,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",info@reto.dk,www.reto.dk,33771231.0,31271444.0,33771231.0,mne2338,Ãrsrapport,10.05,Jan Boje Andreassen,Mikkel Weider,Jean-Marc Broyer,Reto-Moto ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,145863.0,KÃ¸benhavn,2016-01-01,2016-12-31,-7603354.0,KÃ¸benhavn,2017-12-31,2017-01-01,0.0,0.0,1.0,1.0,1.0,Hellerup,33 93 10 70,adm. direktÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25762262,indberetninger-20180424,2.5124266,31271444.0,AWPghXo-0wkEsASktjZb,2018-06-08T17:50:45.654Z,2018-06-08T17:50:32.278Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-67-KE,2018-06-08T17:50:32.469Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31271444,2017-01-01,2017-12-31,c124,,http://regnskaber.virk.dk/44417213/ZG9rdW1lbnRsYWdlcjovLzAzLzBiLzJkL2MzLzNjL2RmYjQtNGFiZC1hNTAzLWI3ZWRkOGQ5ZjY2Mg.pdf,http://regnskaber.virk.dk/44417213/ZG9rdW1lbnRsYWdlcjovLzAzLzE4L2JhL2EwLzI3LzE3Y2EtNGUwNy1hNTU3LWFhYzA2YmY4MDBiNg.xml,118477.0,Danmark,Hellerup,2900.0,44.0,Strandvejen,KÃ¸benhavn K,1456.0,18E,Vestergade,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,2018-05-30,2018-05-30,140000.0,0.0,52420.0,statsautoriseret revisor,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",info@reto.dk,www.reto.dk,33771231.0,31271444.0,33771231.0,mne2338,Ãrsrapport,10.05,Jan Boje Andreassen,Mikkel Weider,Jean-Marc Broyer,Reto-Moto ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,145863.0,KÃ¸benhavn,2016-01-01,2016-12-31,,KÃ¸benhavn,2017-12-31,2017-01-01,0.0,0.0,1.0,1.0,1.0,Hellerup,33 93 10 70,adm. direktÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25762262,indberetninger-20180424,2.5124266,31271444.0,AWPghXo-0wkEsASktjZb,2018-06-08T17:50:45.654Z,2018-06-08T17:50:32.278Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-67-KE,2018-06-08T17:50:32.469Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,
31271444,2017-01-01,2017-12-31,c127,,http://regnskaber.virk.dk/44417213/ZG9rdW1lbnRsYWdlcjovLzAzLzBiLzJkL2MzLzNjL2RmYjQtNGFiZC1hNTAzLWI3ZWRkOGQ5ZjY2Mg.pdf,http://regnskaber.virk.dk/44417213/ZG9rdW1lbnRsYWdlcjovLzAzLzE4L2JhL2EwLzI3LzE3Y2EtNGUwNy1hNTU3LWFhYzA2YmY4MDBiNg.xml,118477.0,Danmark,Hellerup,2900.0,44.0,Strandvejen,KÃ¸benhavn K,1456.0,18E,Vestergade,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,2018-05-30,2018-05-30,140000.0,0.0,52420.0,statsautoriseret revisor,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",info@reto.dk,www.reto.dk,33771231.0,31271444.0,33771231.0,mne2338,Ãrsrapport,10.05,Jan Boje Andreassen,Mikkel Weider,Jean-Marc Broyer,Reto-Moto ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,145863.0,KÃ¸benhavn,2016-01-01,2016-12-31,,KÃ¸benhavn,2017-12-31,2017-01-01,0.0,0.0,1.0,1.0,1.0,Hellerup,33 93 10 70,adm. direktÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25762262,indberetninger-20180424,2.5124266,31271444.0,AWPghXo-0wkEsASktjZb,2018-06-08T17:50:45.654Z,2018-06-08T17:50:32.278Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-67-KE,2018-06-08T17:50:32.469Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,
31271444,2017-01-01,2017-12-31,c130,,http://regnskaber.virk.dk/44417213/ZG9rdW1lbnRsYWdlcjovLzAzLzBiLzJkL2MzLzNjL2RmYjQtNGFiZC1hNTAzLWI3ZWRkOGQ5ZjY2Mg.pdf,http://regnskaber.virk.dk/44417213/ZG9rdW1lbnRsYWdlcjovLzAzLzE4L2JhL2EwLzI3LzE3Y2EtNGUwNy1hNTU3LWFhYzA2YmY4MDBiNg.xml,118477.0,Danmark,Hellerup,2900.0,44.0,Strandvejen,KÃ¸benhavn K,1456.0,18E,Vestergade,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,2018-05-30,2018-05-30,140000.0,0.0,52420.0,statsautoriseret revisor,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",info@reto.dk,www.reto.dk,33771231.0,31271444.0,33771231.0,mne2338,Ãrsrapport,10.05,Jan Boje Andreassen,Mikkel Weider,Jean-Marc Broyer,Reto-Moto ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,145863.0,KÃ¸benhavn,2016-01-01,2016-12-31,,KÃ¸benhavn,2017-12-31,2017-01-01,0.0,0.0,1.0,1.0,1.0,Hellerup,33 93 10 70,adm. direktÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25762262,indberetninger-20180424,2.5124266,31271444.0,AWPghXo-0wkEsASktjZb,2018-06-08T17:50:45.654Z,2018-06-08T17:50:32.278Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-67-KE,2018-06-08T17:50:32.469Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,
31271444,2017-01-01,2017-12-31,c133,,http://regnskaber.virk.dk/44417213/ZG9rdW1lbnRsYWdlcjovLzAzLzBiLzJkL2MzLzNjL2RmYjQtNGFiZC1hNTAzLWI3ZWRkOGQ5ZjY2Mg.pdf,http://regnskaber.virk.dk/44417213/ZG9rdW1lbnRsYWdlcjovLzAzLzE4L2JhL2EwLzI3LzE3Y2EtNGUwNy1hNTU3LWFhYzA2YmY4MDBiNg.xml,118477.0,Danmark,Hellerup,2900.0,44.0,Strandvejen,KÃ¸benhavn K,1456.0,18E,Vestergade,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,2018-05-30,2018-05-30,140000.0,0.0,52420.0,statsautoriseret revisor,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",info@reto.dk,www.reto.dk,33771231.0,31271444.0,33771231.0,mne2338,Ãrsrapport,10.05,Jan Boje Andreassen,Mikkel Weider,Jean-Marc Broyer,Reto-Moto ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,145863.0,KÃ¸benhavn,2016-01-01,2016-12-31,,KÃ¸benhavn,2017-12-31,2017-01-01,0.0,0.0,1.0,1.0,1.0,Hellerup,33 93 10 70,adm. direktÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25762262,indberetninger-20180424,2.5124266,31271444.0,AWPghXo-0wkEsASktjZb,2018-06-08T17:50:45.654Z,2018-06-08T17:50:32.278Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-67-KE,2018-06-08T17:50:32.469Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,
31271444,2017-01-01,2017-12-31,c189,,http://regnskaber.virk.dk/44417213/ZG9rdW1lbnRsYWdlcjovLzAzLzBiLzJkL2MzLzNjL2RmYjQtNGFiZC1hNTAzLWI3ZWRkOGQ5ZjY2Mg.pdf,http://regnskaber.virk.dk/44417213/ZG9rdW1lbnRsYWdlcjovLzAzLzE4L2JhL2EwLzI3LzE3Y2EtNGUwNy1hNTU3LWFhYzA2YmY4MDBiNg.xml,118477.0,Danmark,Hellerup,2900.0,44.0,Strandvejen,KÃ¸benhavn K,1456.0,18E,Vestergade,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,2018-05-30,2018-05-30,140000.0,0.0,52420.0,statsautoriseret revisor,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",info@reto.dk,www.reto.dk,33771231.0,31271444.0,33771231.0,mne2338,Ãrsrapport,10.05,Jan Boje Andreassen,Mikkel Weider,Jean-Marc Broyer,Reto-Moto ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,145863.0,KÃ¸benhavn,2016-01-01,2016-12-31,,KÃ¸benhavn,2017-12-31,2017-01-01,0.0,0.0,1.0,1.0,1.0,Hellerup,33 93 10 70,adm. direktÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25762262,indberetninger-20180424,2.5124266,31271444.0,AWPghXo-0wkEsASktjZb,2018-06-08T17:50:45.654Z,2018-06-08T17:50:32.278Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-67-KE,2018-06-08T17:50:32.469Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31271444,2017-01-01,2017-12-31,c21,,http://regnskaber.virk.dk/44417213/ZG9rdW1lbnRsYWdlcjovLzAzLzBiLzJkL2MzLzNjL2RmYjQtNGFiZC1hNTAzLWI3ZWRkOGQ5ZjY2Mg.pdf,http://regnskaber.virk.dk/44417213/ZG9rdW1lbnRsYWdlcjovLzAzLzE4L2JhL2EwLzI3LzE3Y2EtNGUwNy1hNTU3LWFhYzA2YmY4MDBiNg.xml,118477.0,Danmark,Hellerup,2900.0,44.0,Strandvejen,KÃ¸benhavn K,1456.0,18E,Vestergade,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,2018-05-30,2018-05-30,140000.0,0.0,52420.0,statsautoriseret revisor,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",info@reto.dk,www.reto.dk,33771231.0,31271444.0,33771231.0,mne2338,Ãrsrapport,10.05,Jan Boje Andreassen,Mikkel Weider,Jean-Marc Broyer,Reto-Moto ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,145863.0,KÃ¸benhavn,2016-01-01,2016-12-31,-7603354.0,KÃ¸benhavn,2017-12-31,2017-01-01,0.0,0.0,1.0,1.0,1.0,Hellerup,33 93 10 70,adm. direktÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25762262,indberetninger-20180424,2.5124266,31271444.0,AWPghXo-0wkEsASktjZb,2018-06-08T17:50:45.654Z,2018-06-08T17:50:32.278Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-67-KE,2018-06-08T17:50:32.469Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24904907.0,,,,,,,,,,,,,,,,,,,,
31271444,2017-01-01,2017-12-31,c565,,http://regnskaber.virk.dk/44417213/ZG9rdW1lbnRsYWdlcjovLzAzLzBiLzJkL2MzLzNjL2RmYjQtNGFiZC1hNTAzLWI3ZWRkOGQ5ZjY2Mg.pdf,http://regnskaber.virk.dk/44417213/ZG9rdW1lbnRsYWdlcjovLzAzLzE4L2JhL2EwLzI3LzE3Y2EtNGUwNy1hNTU3LWFhYzA2YmY4MDBiNg.xml,118477.0,Danmark,Hellerup,2900.0,44.0,Strandvejen,KÃ¸benhavn K,1456.0,18E,Vestergade,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,2018-05-30,2018-05-30,140000.0,0.0,52420.0,statsautoriseret revisor,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",info@reto.dk,www.reto.dk,33771231.0,31271444.0,33771231.0,mne2338,Ãrsrapport,10.05,Jan Boje Andreassen,Mikkel Weider,Jean-Marc Broyer,Reto-Moto ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,145863.0,KÃ¸benhavn,2016-01-01,2016-12-31,,KÃ¸benhavn,2017-12-31,2017-01-01,0.0,0.0,1.0,1.0,1.0,Hellerup,33 93 10 70,adm. direktÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25762262,indberetninger-20180424,2.5124266,31271444.0,AWPghXo-0wkEsASktjZb,2018-06-08T17:50:45.654Z,2018-06-08T17:50:32.278Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-67-KE,2018-06-08T17:50:32.469Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31271444,2017-01-01,2017-12-31,c65,,http://regnskaber.virk.dk/44417213/ZG9rdW1lbnRsYWdlcjovLzAzLzBiLzJkL2MzLzNjL2RmYjQtNGFiZC1hNTAzLWI3ZWRkOGQ5ZjY2Mg.pdf,http://regnskaber.virk.dk/44417213/ZG9rdW1lbnRsYWdlcjovLzAzLzE4L2JhL2EwLzI3LzE3Y2EtNGUwNy1hNTU3LWFhYzA2YmY4MDBiNg.xml,118477.0,Danmark,Hellerup,2900.0,44.0,Strandvejen,KÃ¸benhavn K,1456.0,18E,Vestergade,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,2018-05-30,2018-05-30,140000.0,0.0,52420.0,statsautoriseret revisor,"Receivables are recognised in the balance sheet at amortised cost, which substantially corresponds to nominal value. Provisions for estimated bad debts are made.",info@reto.dk,www.reto.dk,33771231.0,31271444.0,33771231.0,mne2338,Ãrsrapport,10.05,Jan Boje Andreassen,Mikkel Weider,Jean-Marc Broyer,Reto-Moto ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,145863.0,KÃ¸benhavn,2016-01-01,2016-12-31,-7603354.0,KÃ¸benhavn,2017-12-31,2017-01-01,0.0,0.0,1.0,1.0,1.0,Hellerup,33 93 10 70,adm. direktÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25762262,indberetninger-20180424,2.5124266,31271444.0,AWPghXo-0wkEsASktjZb,2018-06-08T17:50:45.654Z,2018-06-08T17:50:32.278Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-67-KE,2018-06-08T17:50:32.469Z,651.0,555631.0,32.0,-1974071.0,52420.0,17725875.0,9230969.0,42101.0,479680.0,5863.0,72307.0,-9021143.0,-8547326.0,150740.0,-1417789.0,-1417789.0,17460727.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Til kapitalejerne i Reto-Moto ApS,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Ãrsregnskabet giver efter vores opfattelse et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for 2017.",Af- og nedskrivninger indeholder Ã¥rets af- og nedskrivninger af immaterielle og materielle anlÃ¦gsaktiver.,PeriodeafgrÃ¦nsningsposter indregnet som aktiver omfatter afholdte forudbetalte omkostninger vedrÃ¸rende efterfÃ¸lgende regnskabsÃ¥r.,"Andre eksterne omkostninger indeholder produktionsomkostninger og omkostninger til lokaler, salg og distribution samt kontorhold mv.","Finansielle indtÃ¦gter og omkostninger omfatter renteindtÃ¦gter og -omkostninger, realiserede og urealiserede kursgevinster og -tab vedrÃ¸rende transaktioner i fremmed valuta. Finansielle indtÃ¦gter og omkostninger indregnes i resultatopgÃ¸relsen med de belÃ¸b, der vedrÃ¸rer regnskabsÃ¥ret.",Med henvisning til Ã¥rsregnskabslovens Â§ 32 er nettoomsÃ¦tningen ikke oplyst i Ã¥rsrapporten.,"Skat af Ã¥rets resultat bestÃ¥r af Ã¥rets aktuelle skat og forskydning i udskudt skat og indregnes i resultatopgÃ¸relsen med den del, der kan henfÃ¸res til Ã¥rets resultat, og direkte pÃ¥ egenkapitalen med den del, der kan henfÃ¸res til posteringer direkte pÃ¥ egenkapitalen.","Vi har udfÃ¸rt vores revision i overensstemmelse med internationale standarder om revision og de yderligere krav, der er gÃ¦ldende i Danmark. Vores ansvar ifÃ¸lge disse standarder og krav er nÃ¦rmere beskrevet i revisionspÃ¥tegningens afsnit âRevisors ansvar for revisionen af regnskabetâ. Vi er uafhÃ¦ngige af selskabet i overensstemmelse med internationale etiske regler for revisorer (IESBAâs Etiske regler) og de yderligere krav, der er gÃ¦ldende i Danmark, ligesom vi har opfyldt vores Ã¸vrige etiske forpligtelser i henhold til disse regler og krav. Det er vores opfattelse, at det opnÃ¥ede revisionsbevis er tilstrÃ¦kkeligt og egnet som grundlag for vores konklusion.",Bestyrelse og direktion har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Reto-Moto ApS.,"Vi har revideret Ã¥rsregnskabet for Reto-Moto ApS for regnskabsÃ¥ret 1. januar - 31. december 2017, der omfatter resultatopgÃ¸relse, balance, egenkapitalopgÃ¸relse og noter, herunder anvendt regnskabspraksis (âregnskabetâ).","Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017 i overensstemmelse med Ã¥rsregnskabsloven.",Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-05-30,,,
