entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DividendPaid,ExternalExpenses,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,InterestExpenseAssignedToGroupEnterprises,InterestIncomeFromGroupEnterprises,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,RevaluationsOfInvestmentsOfTheYear,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,NumberOfEmployees,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxReceivables,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance,ValueAdjustmentsOfEquity
27246826,2016-10-01,2017-09-30,c173,,http://regnskaber.virk.dk/62864272/ZG9rdW1lbnRsYWdlcjovLzAzL2EzL2EyLzE5LzFjLzQ5ZGItNDUyNC1iMWExLTViMmY1NzJlYWI1ZA.pdf,http://regnskaber.virk.dk/62864272/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzFiLzdjL2MyLzg1NTctNDVhMi1iM2ZlLWJlOTkzYTA1OWVjYw.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,FrederiksvÃ¦rk,3300.0,32.0,NÃ¸rregade,2970 HÃ¸rsholm,Skovduevej 2,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i J E C Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,-7524.0,2017-10-24,2003-05-25,2017-10-27,Statsautoriseret revisor,-51700.0,6577.0,20222670.0,27246826.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for J E C Holding ApS.,561247.0,Ãrsrapport,36561.0,141796.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars Ove Hansen,JÃ¸rgen Christensen,JÃ¸rgen Christensen,Jyske Bank,J E C Holding ApS,BDO Statsautoriseret revisionsaktieselskab,169524.0,141796.0,132963.0,HÃ¸rsholm,2015-10-01,2016-09-30,534466.0,526942.0,554670.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HÃ¸rsholm,2017-09-30,2016-10-01,561247.0,true,2017-10-24,Odense,-7524.0,urn:ofk:oid:24662151,indberetninger-20180424,2.5116906,27246826.0,,2018-03-27T15:37:48.694Z,2017-11-03T14:49:47.889Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BE-43-TH,2017-11-03T14:49:47.993Z,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,Andre erklÃ¦ringer uden sikkerhed,
27246826,2016-10-01,2017-09-30,c176,,http://regnskaber.virk.dk/62864272/ZG9rdW1lbnRsYWdlcjovLzAzL2EzL2EyLzE5LzFjLzQ5ZGItNDUyNC1iMWExLTViMmY1NzJlYWI1ZA.pdf,http://regnskaber.virk.dk/62864272/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzFiLzdjL2MyLzg1NTctNDVhMi1iM2ZlLWJlOTkzYTA1OWVjYw.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,FrederiksvÃ¦rk,3300.0,32.0,NÃ¸rregade,2970 HÃ¸rsholm,Skovduevej 2,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i J E C Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-10-24,2003-05-25,2017-10-27,Statsautoriseret revisor,-51700.0,,20222670.0,27246826.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for J E C Holding ApS.,,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars Ove Hansen,JÃ¸rgen Christensen,JÃ¸rgen Christensen,Jyske Bank,J E C Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,HÃ¸rsholm,2015-10-01,2016-09-30,0.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HÃ¸rsholm,2017-09-30,2016-10-01,561247.0,true,2017-10-24,Odense,,urn:ofk:oid:24662151,indberetninger-20180424,2.5116906,27246826.0,,2018-03-27T15:37:48.694Z,2017-11-03T14:49:47.889Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BE-43-TH,2017-11-03T14:49:47.993Z,,,,,,,,,,,,,,,,,,,,,,,,
27246826,2016-10-01,2017-09-30,c184,,http://regnskaber.virk.dk/62864272/ZG9rdW1lbnRsYWdlcjovLzAzL2EzL2EyLzE5LzFjLzQ5ZGItNDUyNC1iMWExLTViMmY1NzJlYWI1ZA.pdf,http://regnskaber.virk.dk/62864272/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzFiLzdjL2MyLzg1NTctNDVhMi1iM2ZlLWJlOTkzYTA1OWVjYw.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,FrederiksvÃ¦rk,3300.0,32.0,NÃ¸rregade,2970 HÃ¸rsholm,Skovduevej 2,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i J E C Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-10-24,2003-05-25,2017-10-27,Statsautoriseret revisor,-51700.0,,20222670.0,27246826.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for J E C Holding ApS.,,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars Ove Hansen,JÃ¸rgen Christensen,JÃ¸rgen Christensen,Jyske Bank,J E C Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,HÃ¸rsholm,2015-10-01,2016-09-30,561247.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HÃ¸rsholm,2017-09-30,2016-10-01,561247.0,true,2017-10-24,Odense,,urn:ofk:oid:24662151,indberetninger-20180424,2.5116906,27246826.0,,2018-03-27T15:37:48.694Z,2017-11-03T14:49:47.889Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BE-43-TH,2017-11-03T14:49:47.993Z,,,,,,,,,,,,,,,,,,,,,,,,
27246826,2016-10-01,2017-09-30,c194,,http://regnskaber.virk.dk/62864272/ZG9rdW1lbnRsYWdlcjovLzAzL2EzL2EyLzE5LzFjLzQ5ZGItNDUyNC1iMWExLTViMmY1NzJlYWI1ZA.pdf,http://regnskaber.virk.dk/62864272/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzFiLzdjL2MyLzg1NTctNDVhMi1iM2ZlLWJlOTkzYTA1OWVjYw.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,FrederiksvÃ¦rk,3300.0,32.0,NÃ¸rregade,2970 HÃ¸rsholm,Skovduevej 2,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i J E C Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-10-24,2003-05-25,2017-10-27,Statsautoriseret revisor,-51700.0,,20222670.0,27246826.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for J E C Holding ApS.,,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars Ove Hansen,JÃ¸rgen Christensen,JÃ¸rgen Christensen,Jyske Bank,J E C Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,HÃ¸rsholm,2015-10-01,2016-09-30,-26781.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HÃ¸rsholm,2017-09-30,2016-10-01,561247.0,true,2017-10-24,Odense,,urn:ofk:oid:24662151,indberetninger-20180424,2.5116906,27246826.0,,2018-03-27T15:37:48.694Z,2017-11-03T14:49:47.889Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BE-43-TH,2017-11-03T14:49:47.993Z,,,,,,,,,,,,,,,,,,,,,,,,
27246826,2016-10-01,2017-09-30,c236,,http://regnskaber.virk.dk/62864272/ZG9rdW1lbnRsYWdlcjovLzAzL2EzL2EyLzE5LzFjLzQ5ZGItNDUyNC1iMWExLTViMmY1NzJlYWI1ZA.pdf,http://regnskaber.virk.dk/62864272/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzFiLzdjL2MyLzg1NTctNDVhMi1iM2ZlLWJlOTkzYTA1OWVjYw.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,FrederiksvÃ¦rk,3300.0,32.0,NÃ¸rregade,2970 HÃ¸rsholm,Skovduevej 2,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i J E C Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-10-24,2003-05-25,2017-10-27,Statsautoriseret revisor,-51700.0,,20222670.0,27246826.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for J E C Holding ApS.,,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars Ove Hansen,JÃ¸rgen Christensen,JÃ¸rgen Christensen,Jyske Bank,J E C Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,HÃ¸rsholm,2015-10-01,2016-09-30,561247.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HÃ¸rsholm,2017-09-30,2016-10-01,561247.0,true,2017-10-24,Odense,,urn:ofk:oid:24662151,indberetninger-20180424,2.5116906,27246826.0,,2018-03-27T15:37:48.694Z,2017-11-03T14:49:47.889Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BE-43-TH,2017-11-03T14:49:47.993Z,,,,,,,,,,,,,,,,,,,,,,,,29126.0
27246826,2016-10-01,2017-09-30,c254,,http://regnskaber.virk.dk/62864272/ZG9rdW1lbnRsYWdlcjovLzAzL2EzL2EyLzE5LzFjLzQ5ZGItNDUyNC1iMWExLTViMmY1NzJlYWI1ZA.pdf,http://regnskaber.virk.dk/62864272/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzFiLzdjL2MyLzg1NTctNDVhMi1iM2ZlLWJlOTkzYTA1OWVjYw.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,FrederiksvÃ¦rk,3300.0,32.0,NÃ¸rregade,2970 HÃ¸rsholm,Skovduevej 2,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i J E C Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-10-24,2003-05-25,2017-10-27,Statsautoriseret revisor,-51700.0,,20222670.0,27246826.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for J E C Holding ApS.,,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars Ove Hansen,JÃ¸rgen Christensen,JÃ¸rgen Christensen,Jyske Bank,J E C Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,HÃ¸rsholm,2015-10-01,2016-09-30,-26781.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HÃ¸rsholm,2017-09-30,2016-10-01,561247.0,true,2017-10-24,Odense,,urn:ofk:oid:24662151,indberetninger-20180424,2.5116906,27246826.0,,2018-03-27T15:37:48.694Z,2017-11-03T14:49:47.889Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BE-43-TH,2017-11-03T14:49:47.993Z,,,,,,,,,,,,,,,,,,,,,,,,-29126.0
27246826,2016-10-01,2017-09-30,c259,,http://regnskaber.virk.dk/62864272/ZG9rdW1lbnRsYWdlcjovLzAzL2EzL2EyLzE5LzFjLzQ5ZGItNDUyNC1iMWExLTViMmY1NzJlYWI1ZA.pdf,http://regnskaber.virk.dk/62864272/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzFiLzdjL2MyLzg1NTctNDVhMi1iM2ZlLWJlOTkzYTA1OWVjYw.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,FrederiksvÃ¦rk,3300.0,32.0,NÃ¸rregade,2970 HÃ¸rsholm,Skovduevej 2,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i J E C Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-10-24,2003-05-25,2017-10-27,Statsautoriseret revisor,-51700.0,,20222670.0,27246826.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for J E C Holding ApS.,,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars Ove Hansen,JÃ¸rgen Christensen,JÃ¸rgen Christensen,Jyske Bank,J E C Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,HÃ¸rsholm,2015-10-01,2016-09-30,0.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HÃ¸rsholm,2017-09-30,2016-10-01,561247.0,true,2017-10-24,Odense,,urn:ofk:oid:24662151,indberetninger-20180424,2.5116906,27246826.0,,2018-03-27T15:37:48.694Z,2017-11-03T14:49:47.889Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BE-43-TH,2017-11-03T14:49:47.993Z,,,,,,,,,,,,,,,,,,,,,,,,
27246826,2016-10-01,2017-09-30,c305,,http://regnskaber.virk.dk/62864272/ZG9rdW1lbnRsYWdlcjovLzAzL2EzL2EyLzE5LzFjLzQ5ZGItNDUyNC1iMWExLTViMmY1NzJlYWI1ZA.pdf,http://regnskaber.virk.dk/62864272/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzFiLzdjL2MyLzg1NTctNDVhMi1iM2ZlLWJlOTkzYTA1OWVjYw.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,FrederiksvÃ¦rk,3300.0,32.0,NÃ¸rregade,2970 HÃ¸rsholm,Skovduevej 2,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i J E C Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-10-24,2003-05-25,2017-10-27,Statsautoriseret revisor,-51700.0,,20222670.0,27246826.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for J E C Holding ApS.,,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars Ove Hansen,JÃ¸rgen Christensen,JÃ¸rgen Christensen,Jyske Bank,J E C Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,HÃ¸rsholm,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HÃ¸rsholm,2017-09-30,2016-10-01,561247.0,true,2017-10-24,Odense,,urn:ofk:oid:24662151,indberetninger-20180424,2.5116906,27246826.0,,2018-03-27T15:37:48.694Z,2017-11-03T14:49:47.889Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BE-43-TH,2017-11-03T14:49:47.993Z,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,,
27246826,2016-10-01,2017-09-30,c549,,http://regnskaber.virk.dk/62864272/ZG9rdW1lbnRsYWdlcjovLzAzL2EzL2EyLzE5LzFjLzQ5ZGItNDUyNC1iMWExLTViMmY1NzJlYWI1ZA.pdf,http://regnskaber.virk.dk/62864272/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzFiLzdjL2MyLzg1NTctNDVhMi1iM2ZlLWJlOTkzYTA1OWVjYw.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,FrederiksvÃ¦rk,3300.0,32.0,NÃ¸rregade,2970 HÃ¸rsholm,Skovduevej 2,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i J E C Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-10-24,2003-05-25,2017-10-27,Statsautoriseret revisor,-51700.0,,20222670.0,27246826.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for J E C Holding ApS.,,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars Ove Hansen,JÃ¸rgen Christensen,JÃ¸rgen Christensen,Jyske Bank,J E C Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,HÃ¸rsholm,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HÃ¸rsholm,2017-09-30,2016-10-01,561247.0,true,2017-10-24,Odense,,urn:ofk:oid:24662151,indberetninger-20180424,2.5116906,27246826.0,,2018-03-27T15:37:48.694Z,2017-11-03T14:49:47.889Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BE-43-TH,2017-11-03T14:49:47.993Z,,,,,,,,,,,,,,,,,,,,,,,,
27246826,2016-10-01,2017-09-30,c637,,http://regnskaber.virk.dk/62864272/ZG9rdW1lbnRsYWdlcjovLzAzL2EzL2EyLzE5LzFjLzQ5ZGItNDUyNC1iMWExLTViMmY1NzJlYWI1ZA.pdf,http://regnskaber.virk.dk/62864272/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzFiLzdjL2MyLzg1NTctNDVhMi1iM2ZlLWJlOTkzYTA1OWVjYw.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,FrederiksvÃ¦rk,3300.0,32.0,NÃ¸rregade,2970 HÃ¸rsholm,Skovduevej 2,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i J E C Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-10-24,2003-05-25,2017-10-27,Statsautoriseret revisor,-51700.0,,20222670.0,27246826.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for J E C Holding ApS.,,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars Ove Hansen,JÃ¸rgen Christensen,JÃ¸rgen Christensen,Jyske Bank,J E C Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,HÃ¸rsholm,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HÃ¸rsholm,2017-09-30,2016-10-01,561247.0,true,2017-10-24,Odense,,urn:ofk:oid:24662151,indberetninger-20180424,2.5116906,27246826.0,,2018-03-27T15:37:48.694Z,2017-11-03T14:49:47.889Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BE-43-TH,2017-11-03T14:49:47.993Z,,,,,,,,,,,,,,,,,,,,,,,,
27246826,2017-09-30,2017-09-30,c171,,http://regnskaber.virk.dk/62864272/ZG9rdW1lbnRsYWdlcjovLzAzL2EzL2EyLzE5LzFjLzQ5ZGItNDUyNC1iMWExLTViMmY1NzJlYWI1ZA.pdf,http://regnskaber.virk.dk/62864272/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzFiLzdjL2MyLzg1NTctNDVhMi1iM2ZlLWJlOTkzYTA1OWVjYw.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,FrederiksvÃ¦rk,3300.0,32.0,NÃ¸rregade,2970 HÃ¸rsholm,Skovduevej 2,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i J E C Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-10-24,2003-05-25,2017-10-27,Statsautoriseret revisor,-51700.0,,20222670.0,27246826.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for J E C Holding ApS.,,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars Ove Hansen,JÃ¸rgen Christensen,JÃ¸rgen Christensen,Jyske Bank,J E C Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,HÃ¸rsholm,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HÃ¸rsholm,2017-09-30,2016-10-01,561247.0,true,2017-10-24,Odense,,urn:ofk:oid:24662151,indberetninger-20180424,2.5116906,27246826.0,,2018-03-27T15:37:48.694Z,2017-11-03T14:49:47.889Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BE-43-TH,2017-11-03T14:49:47.993Z,5149786.0,412000.0,2178563.0,5149786.0,2971223.0,2681732.0,2681732.0,2681732.0,1.0,2335472.0,15.0,0.0,590373.0,1176190.0,2971223.0,635751.0,2468054.0,2459202.0,8837.0,,,,,
