entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AdjustmentsForCurrentTaxOfPriorPeriod,AdjustmentsForDeferredTax,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnTypeOfSubmittedReport,InterestExpenseAssignedToGroupEnterprises,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,OtherInterestIncome,OtherOperatingExpenses,PlaceOfSignatureOfStatement,PostemploymentBenefitExpense,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,ReportingResponsibilitiesAccordingToTheDanishExecutiveOrderOnApprovedAuditorsReportsEspeciallyTheCriminalCodeAndFiscalTaxAndSubsidyLegislationAudit,RevaluationsOfInvestmentsOfTheYear,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,TelephoneNumberOfReportingEntity,TitleOfMemberOfSupervisoryBoard,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToOtherCreditInstitutions,LongtermInvestmentsAndReceivables,LongtermLiabilitiesOtherThanProvisions,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,NumberOfEmployees,OtherLongtermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDebtToBanks,ShorttermDeferredIncome,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance,AdditionsToPropertyPlantAndEquipment,DepreciationOfPropertyPlantAndEquipment,DisposalsOfPropertyPlantAndEquipment,ImpairmentLossesAndDepreciationOfDisposedPropertyPlantAndEquipment,NameAndSurnameOfMemberOfSupervisoryBoard
29631476,2016-01-01,2016-12-31,c254,,http://regnskaber.virk.dk/67413692/ZG9rdW1lbnRsYWdlcjovLzAzLzdiLzhiLzFiLzFmLzljN2MtNDU3My04MTEzLTYzOGIyZjM2YjRjYQ.pdf,http://regnskaber.virk.dk/67413692/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzllLzkzLzk2LzJhNzYtNDcyOC1hMmMxLWNlOGNkN2EyNGQ1NQ.xml,true,HjÃ¸rring,9800.0,15.0,NÃ¸rrebro,HjÃ¸rring,9800.0,10.0,Brinck Seidelins Gade,9480 LÃ¸kken,"LÃ¸nstrupvej 124, Sdr. Rubjerg",DK-9800 HjÃ¸rring,NÃ¸rrebro 15,Til kapitalejeren i NF Furs A/S,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-05-26,2006-06-29,2017-05-31,,Statsautoriseret revisor,,,20222670.0,29631476.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for NF Furs A/S.,,Ãrsrapport,,9277039.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter Mikkelsen,Niels Frode Nielsen,Niels Frode Nielsen,Sparekassen Vendsyssel,NF Furs A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,,LÃ¸kken,,2015-01-01,2015-12-31,-2026334.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2016-12-31,2016-01-01,true,441103.0,true,2017-05-26,HjÃ¸rring,,,+45 40 19 90 83,Formand,,urn:ofk:oid:24123895,indberetninger-20180424,2.5124277999999998,29631476.0,,2018-03-29T03:11:03.915Z,2017-06-07T06:55:47.036Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-63-LV,2017-06-07T06:55:47.171Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29631476,2016-01-01,2016-12-31,c305,,http://regnskaber.virk.dk/67413692/ZG9rdW1lbnRsYWdlcjovLzAzLzdiLzhiLzFiLzFmLzljN2MtNDU3My04MTEzLTYzOGIyZjM2YjRjYQ.pdf,http://regnskaber.virk.dk/67413692/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzllLzkzLzk2LzJhNzYtNDcyOC1hMmMxLWNlOGNkN2EyNGQ1NQ.xml,true,HjÃ¸rring,9800.0,15.0,NÃ¸rrebro,HjÃ¸rring,9800.0,10.0,Brinck Seidelins Gade,9480 LÃ¸kken,"LÃ¸nstrupvej 124, Sdr. Rubjerg",DK-9800 HjÃ¸rring,NÃ¸rrebro 15,Til kapitalejeren i NF Furs A/S,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-05-26,2006-06-29,2017-05-31,,Statsautoriseret revisor,,,20222670.0,29631476.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for NF Furs A/S.,,Ãrsrapport,,9277039.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter Mikkelsen,Niels Frode Nielsen,Niels Frode Nielsen,Sparekassen Vendsyssel,NF Furs A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,,LÃ¸kken,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2016-12-31,2016-01-01,true,441103.0,true,2017-05-26,HjÃ¸rring,,,+45 40 19 90 83,Formand,,urn:ofk:oid:24123895,indberetninger-20180424,2.5124277999999998,29631476.0,,2018-03-29T03:11:03.915Z,2017-06-07T06:55:47.036Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-63-LV,2017-06-07T06:55:47.171Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,,,,,,
29631476,2016-01-01,2016-12-31,c445,,http://regnskaber.virk.dk/67413692/ZG9rdW1lbnRsYWdlcjovLzAzLzdiLzhiLzFiLzFmLzljN2MtNDU3My04MTEzLTYzOGIyZjM2YjRjYQ.pdf,http://regnskaber.virk.dk/67413692/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzllLzkzLzk2LzJhNzYtNDcyOC1hMmMxLWNlOGNkN2EyNGQ1NQ.xml,true,HjÃ¸rring,9800.0,15.0,NÃ¸rrebro,HjÃ¸rring,9800.0,10.0,Brinck Seidelins Gade,9480 LÃ¸kken,"LÃ¸nstrupvej 124, Sdr. Rubjerg",DK-9800 HjÃ¸rring,NÃ¸rrebro 15,Til kapitalejeren i NF Furs A/S,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-05-26,2006-06-29,2017-05-31,,Statsautoriseret revisor,,,20222670.0,29631476.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for NF Furs A/S.,,Ãrsrapport,,9277039.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter Mikkelsen,Niels Frode Nielsen,Niels Frode Nielsen,Sparekassen Vendsyssel,NF Furs A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,,LÃ¸kken,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2016-12-31,2016-01-01,true,441103.0,true,2017-05-26,HjÃ¸rring,,,+45 40 19 90 83,Formand,,urn:ofk:oid:24123895,indberetninger-20180424,2.5124277999999998,29631476.0,,2018-03-29T03:11:03.915Z,2017-06-07T06:55:47.036Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-63-LV,2017-06-07T06:55:47.171Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,851557.0,0.0,0.0,
29631476,2016-01-01,2016-12-31,c457,,http://regnskaber.virk.dk/67413692/ZG9rdW1lbnRsYWdlcjovLzAzLzdiLzhiLzFiLzFmLzljN2MtNDU3My04MTEzLTYzOGIyZjM2YjRjYQ.pdf,http://regnskaber.virk.dk/67413692/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzllLzkzLzk2LzJhNzYtNDcyOC1hMmMxLWNlOGNkN2EyNGQ1NQ.xml,true,HjÃ¸rring,9800.0,15.0,NÃ¸rrebro,HjÃ¸rring,9800.0,10.0,Brinck Seidelins Gade,9480 LÃ¸kken,"LÃ¸nstrupvej 124, Sdr. Rubjerg",DK-9800 HjÃ¸rring,NÃ¸rrebro 15,Til kapitalejeren i NF Furs A/S,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-05-26,2006-06-29,2017-05-31,,Statsautoriseret revisor,,,20222670.0,29631476.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for NF Furs A/S.,,Ãrsrapport,,9277039.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter Mikkelsen,Niels Frode Nielsen,Niels Frode Nielsen,Sparekassen Vendsyssel,NF Furs A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,,LÃ¸kken,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2016-12-31,2016-01-01,true,441103.0,true,2017-05-26,HjÃ¸rring,,,+45 40 19 90 83,Formand,,urn:ofk:oid:24123895,indberetninger-20180424,2.5124277999999998,29631476.0,,2018-03-29T03:11:03.915Z,2017-06-07T06:55:47.036Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-63-LV,2017-06-07T06:55:47.171Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461753.0,1200611.0,422076.0,410809.0,
29631476,2016-01-01,2016-12-31,c571,,http://regnskaber.virk.dk/67413692/ZG9rdW1lbnRsYWdlcjovLzAzLzdiLzhiLzFiLzFmLzljN2MtNDU3My04MTEzLTYzOGIyZjM2YjRjYQ.pdf,http://regnskaber.virk.dk/67413692/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzllLzkzLzk2LzJhNzYtNDcyOC1hMmMxLWNlOGNkN2EyNGQ1NQ.xml,true,HjÃ¸rring,9800.0,15.0,NÃ¸rrebro,HjÃ¸rring,9800.0,10.0,Brinck Seidelins Gade,9480 LÃ¸kken,"LÃ¸nstrupvej 124, Sdr. Rubjerg",DK-9800 HjÃ¸rring,NÃ¸rrebro 15,Til kapitalejeren i NF Furs A/S,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-05-26,2006-06-29,2017-05-31,,Statsautoriseret revisor,,,20222670.0,29631476.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for NF Furs A/S.,,Ãrsrapport,,9277039.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter Mikkelsen,Niels Frode Nielsen,Niels Frode Nielsen,Sparekassen Vendsyssel,NF Furs A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,,LÃ¸kken,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2016-12-31,2016-01-01,true,441103.0,true,2017-05-26,HjÃ¸rring,,,+45 40 19 90 83,Formand,,urn:ofk:oid:24123895,indberetninger-20180424,2.5124277999999998,29631476.0,,2018-03-29T03:11:03.915Z,2017-06-07T06:55:47.036Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-63-LV,2017-06-07T06:55:47.171Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29631476,2016-01-01,2016-12-31,c637,,http://regnskaber.virk.dk/67413692/ZG9rdW1lbnRsYWdlcjovLzAzLzdiLzhiLzFiLzFmLzljN2MtNDU3My04MTEzLTYzOGIyZjM2YjRjYQ.pdf,http://regnskaber.virk.dk/67413692/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzllLzkzLzk2LzJhNzYtNDcyOC1hMmMxLWNlOGNkN2EyNGQ1NQ.xml,true,HjÃ¸rring,9800.0,15.0,NÃ¸rrebro,HjÃ¸rring,9800.0,10.0,Brinck Seidelins Gade,9480 LÃ¸kken,"LÃ¸nstrupvej 124, Sdr. Rubjerg",DK-9800 HjÃ¸rring,NÃ¸rrebro 15,Til kapitalejeren i NF Furs A/S,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-05-26,2006-06-29,2017-05-31,,Statsautoriseret revisor,,,20222670.0,29631476.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for NF Furs A/S.,,Ãrsrapport,,9277039.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter Mikkelsen,Niels Frode Nielsen,Niels Frode Nielsen,Sparekassen Vendsyssel,NF Furs A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,,LÃ¸kken,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2016-12-31,2016-01-01,true,441103.0,true,2017-05-26,HjÃ¸rring,,,+45 40 19 90 83,Formand,,urn:ofk:oid:24123895,indberetninger-20180424,2.5124277999999998,29631476.0,,2018-03-29T03:11:03.915Z,2017-06-07T06:55:47.036Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-63-LV,2017-06-07T06:55:47.171Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29631476,2016-01-01,2016-12-31,c646,,http://regnskaber.virk.dk/67413692/ZG9rdW1lbnRsYWdlcjovLzAzLzdiLzhiLzFiLzFmLzljN2MtNDU3My04MTEzLTYzOGIyZjM2YjRjYQ.pdf,http://regnskaber.virk.dk/67413692/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzllLzkzLzk2LzJhNzYtNDcyOC1hMmMxLWNlOGNkN2EyNGQ1NQ.xml,true,HjÃ¸rring,9800.0,15.0,NÃ¸rrebro,HjÃ¸rring,9800.0,10.0,Brinck Seidelins Gade,9480 LÃ¸kken,"LÃ¸nstrupvej 124, Sdr. Rubjerg",DK-9800 HjÃ¸rring,NÃ¸rrebro 15,Til kapitalejeren i NF Furs A/S,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-05-26,2006-06-29,2017-05-31,,Statsautoriseret revisor,,,20222670.0,29631476.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for NF Furs A/S.,,Ãrsrapport,,9277039.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter Mikkelsen,Niels Frode Nielsen,Niels Frode Nielsen,Sparekassen Vendsyssel,NF Furs A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,,LÃ¸kken,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2016-12-31,2016-01-01,true,441103.0,true,2017-05-26,HjÃ¸rring,,,+45 40 19 90 83,Formand,,urn:ofk:oid:24123895,indberetninger-20180424,2.5124277999999998,29631476.0,,2018-03-29T03:11:03.915Z,2017-06-07T06:55:47.036Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-63-LV,2017-06-07T06:55:47.171Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alice Nielsen
29631476,2016-01-01,2016-12-31,c647,,http://regnskaber.virk.dk/67413692/ZG9rdW1lbnRsYWdlcjovLzAzLzdiLzhiLzFiLzFmLzljN2MtNDU3My04MTEzLTYzOGIyZjM2YjRjYQ.pdf,http://regnskaber.virk.dk/67413692/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzllLzkzLzk2LzJhNzYtNDcyOC1hMmMxLWNlOGNkN2EyNGQ1NQ.xml,true,HjÃ¸rring,9800.0,15.0,NÃ¸rrebro,HjÃ¸rring,9800.0,10.0,Brinck Seidelins Gade,9480 LÃ¸kken,"LÃ¸nstrupvej 124, Sdr. Rubjerg",DK-9800 HjÃ¸rring,NÃ¸rrebro 15,Til kapitalejeren i NF Furs A/S,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-05-26,2006-06-29,2017-05-31,,Statsautoriseret revisor,,,20222670.0,29631476.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for NF Furs A/S.,,Ãrsrapport,,9277039.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter Mikkelsen,Niels Frode Nielsen,Niels Frode Nielsen,Sparekassen Vendsyssel,NF Furs A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,,LÃ¸kken,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2016-12-31,2016-01-01,true,441103.0,true,2017-05-26,HjÃ¸rring,,,+45 40 19 90 83,Formand,,urn:ofk:oid:24123895,indberetninger-20180424,2.5124277999999998,29631476.0,,2018-03-29T03:11:03.915Z,2017-06-07T06:55:47.036Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-63-LV,2017-06-07T06:55:47.171Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Niels Frode Nielsen
29631476,2016-01-01,2016-12-31,c648,,http://regnskaber.virk.dk/67413692/ZG9rdW1lbnRsYWdlcjovLzAzLzdiLzhiLzFiLzFmLzljN2MtNDU3My04MTEzLTYzOGIyZjM2YjRjYQ.pdf,http://regnskaber.virk.dk/67413692/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzllLzkzLzk2LzJhNzYtNDcyOC1hMmMxLWNlOGNkN2EyNGQ1NQ.xml,true,HjÃ¸rring,9800.0,15.0,NÃ¸rrebro,HjÃ¸rring,9800.0,10.0,Brinck Seidelins Gade,9480 LÃ¸kken,"LÃ¸nstrupvej 124, Sdr. Rubjerg",DK-9800 HjÃ¸rring,NÃ¸rrebro 15,Til kapitalejeren i NF Furs A/S,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-05-26,2006-06-29,2017-05-31,,Statsautoriseret revisor,,,20222670.0,29631476.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for NF Furs A/S.,,Ãrsrapport,,9277039.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter Mikkelsen,Niels Frode Nielsen,Niels Frode Nielsen,Sparekassen Vendsyssel,NF Furs A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,,LÃ¸kken,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2016-12-31,2016-01-01,true,441103.0,true,2017-05-26,HjÃ¸rring,,,+45 40 19 90 83,Formand,,urn:ofk:oid:24123895,indberetninger-20180424,2.5124277999999998,29631476.0,,2018-03-29T03:11:03.915Z,2017-06-07T06:55:47.036Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-63-LV,2017-06-07T06:55:47.171Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Camilla Sand
29631476,2016-12-31,2016-12-31,c171,,http://regnskaber.virk.dk/67413692/ZG9rdW1lbnRsYWdlcjovLzAzLzdiLzhiLzFiLzFmLzljN2MtNDU3My04MTEzLTYzOGIyZjM2YjRjYQ.pdf,http://regnskaber.virk.dk/67413692/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzllLzkzLzk2LzJhNzYtNDcyOC1hMmMxLWNlOGNkN2EyNGQ1NQ.xml,true,HjÃ¸rring,9800.0,15.0,NÃ¸rrebro,HjÃ¸rring,9800.0,10.0,Brinck Seidelins Gade,9480 LÃ¸kken,"LÃ¸nstrupvej 124, Sdr. Rubjerg",DK-9800 HjÃ¸rring,NÃ¸rrebro 15,Til kapitalejeren i NF Furs A/S,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-05-26,2006-06-29,2017-05-31,,Statsautoriseret revisor,,,20222670.0,29631476.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for NF Furs A/S.,,Ãrsrapport,,9277039.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter Mikkelsen,Niels Frode Nielsen,Niels Frode Nielsen,Sparekassen Vendsyssel,NF Furs A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,,LÃ¸kken,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2016-12-31,2016-01-01,true,441103.0,true,2017-05-26,HjÃ¸rring,,,+45 40 19 90 83,Formand,,urn:ofk:oid:24123895,indberetninger-20180424,2.5124277999999998,29631476.0,,2018-03-29T03:11:03.915Z,2017-06-07T06:55:47.036Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-63-LV,2017-06-07T06:55:47.171Z,59183390.0,177456.0,500000.0,330343.0,10283672.0,1972805.0,27105346.0,22920999.0,59183390.0,48702718.0,11913739.0,4010953.0,11913739.0,27105346.0,28904757.0,8.0,4010953.0,1500408.0,2007041.0,24893804.0,197000.0,197000.0,9783672.0,18937289.0,90000.0,36788979.0,730000.0,0.0,2995831.0,33211.0,0.0,15531282.0,625236.0,,,,,,,,,,,
