entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AdditionsToPropertyPlantAndEquipment,AddressOfAuditorCountry,AddressOfAuditorPostcodeAndTown,AddressOfAuditorStreetAndNumber,AddressOfReportingEntityPostcodeAndTown,AddressOfReportingEntityStreetAndNumber,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,EmailOfAuditor,Equity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IdentificationOfAuditedFinancialStatements,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OpinionOnAuditedFinancialStatements,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,RevaluationsOfPropertyPlantAndEquipment,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOfExecutiveAndSupervisoryBoardsResponsibilityForFinancialStatements,TelephoneNumberOfAuditor,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GainsLossesFromCurrentValueAdjustmentsOfInvestmentProperty,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncomeFromGroupEnterprises,OtherInterestExpenses,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,ContributedCapital,CurrentAssets,DeferredIncomeAssets,InvestmentProperty,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermDebtToOtherCreditInstitutions,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTradePayables,AccumulatedRevaluationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross
28680414,2011-10-01,2011-10-01,c171,http://regnskaber.virk.dk/41408682/Y3ZyLmRrOi8vcGRmcy8yODY4MDQxNDtBcFMzNDc1OTc7MjAxMTEwMDE7MjAxMjA5MzA7UjtS.pdf,http://regnskaber.virk.dk/41408682/Y3ZyLmRrOi8veGJybHMvWC0zMkFEM0FDNy0yMDEyMTIyMV8xNjU2MjhfMTY1.xml,87760.0,Danmark,8210 Aarhus V,Sommervej 31 C,8200  Aarhus N,Ãbogade 15,8210 Aarhus V,Sommervej 31 C,anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,2012-12-06,2012-12-06,2012-12-20,aarhus@rgdrevision.dk,-1150970.0,30506804.0,28680414.0,30506804.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2011 - 30. september 2012 for JHH Ejendomme ApS.,"Vi har revideret Ã¥rsregnskabet for JHH Ejendomme ApS for regnskabsÃ¥ret 1. oktober 2011 - 30. september 2012, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Dan Rask Jensen,Jens Bruun Haugstrup,Jens Bruun Haugstrup,"rgd revision, statsautoriseret revisionspartnerselskab",Sydbank A/S,JHH Ejendomme ApS,"rgd revision, statsautoriseret revisionspartnerselskab","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2011 - 30. september 2012 i overensstemmelse med Ã¥rsregnskabsloven.",Aarhus N,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2012-09-30,2011-10-01,87761.0,2012-12-06,Aarhus,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.",86 13 31 00,urn:ofk:oid:16662889,indberetninger-20180424,2.5095992000000003,28680414.0,,2018-04-02T14:43:51.191Z,2012-12-22T23:00:00.000Z,regnskab,0.0,,2012-09-30,2011-10-01,12-355.576,2012-12-22T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28680414,2011-10-01,2012-09-30,c1,http://regnskaber.virk.dk/41408682/Y3ZyLmRrOi8vcGRmcy8yODY4MDQxNDtBcFMzNDc1OTc7MjAxMTEwMDE7MjAxMjA5MzA7UjtS.pdf,http://regnskaber.virk.dk/41408682/Y3ZyLmRrOi8veGJybHMvWC0zMkFEM0FDNy0yMDEyMTIyMV8xNjU2MjhfMTY1.xml,87760.0,Danmark,8210 Aarhus V,Sommervej 31 C,8200  Aarhus N,Ãbogade 15,8210 Aarhus V,Sommervej 31 C,anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,2012-12-06,2012-12-06,2012-12-20,aarhus@rgdrevision.dk,,30506804.0,28680414.0,30506804.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2011 - 30. september 2012 for JHH Ejendomme ApS.,"Vi har revideret Ã¥rsregnskabet for JHH Ejendomme ApS for regnskabsÃ¥ret 1. oktober 2011 - 30. september 2012, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Dan Rask Jensen,Jens Bruun Haugstrup,Jens Bruun Haugstrup,"rgd revision, statsautoriseret revisionspartnerselskab",Sydbank A/S,JHH Ejendomme ApS,"rgd revision, statsautoriseret revisionspartnerselskab","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2011 - 30. september 2012 i overensstemmelse med Ã¥rsregnskabsloven.",Aarhus N,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2012-09-30,2011-10-01,87761.0,2012-12-06,Aarhus,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.",86 13 31 00,urn:ofk:oid:16662889,indberetninger-20180424,2.5095992000000003,28680414.0,,2018-04-02T14:43:51.191Z,2012-12-22T23:00:00.000Z,regnskab,0.0,,2012-09-30,2011-10-01,12-355.576,2012-12-22T23:00:00.000Z,-87761.0,65162.0,161184.0,-18013.0,161184.0,-201796.0,-201796.0,-22599.0,0.0,,,,,,,,,,,,,,,,,,,
28680414,2011-10-01,2012-09-30,c125,http://regnskaber.virk.dk/41408682/Y3ZyLmRrOi8vcGRmcy8yODY4MDQxNDtBcFMzNDc1OTc7MjAxMTEwMDE7MjAxMjA5MzA7UjtS.pdf,http://regnskaber.virk.dk/41408682/Y3ZyLmRrOi8veGJybHMvWC0zMkFEM0FDNy0yMDEyMTIyMV8xNjU2MjhfMTY1.xml,87760.0,Danmark,8210 Aarhus V,Sommervej 31 C,8200  Aarhus N,Ãbogade 15,8210 Aarhus V,Sommervej 31 C,anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,2012-12-06,2012-12-06,2012-12-20,aarhus@rgdrevision.dk,,30506804.0,28680414.0,30506804.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2011 - 30. september 2012 for JHH Ejendomme ApS.,"Vi har revideret Ã¥rsregnskabet for JHH Ejendomme ApS for regnskabsÃ¥ret 1. oktober 2011 - 30. september 2012, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Dan Rask Jensen,Jens Bruun Haugstrup,Jens Bruun Haugstrup,"rgd revision, statsautoriseret revisionspartnerselskab",Sydbank A/S,JHH Ejendomme ApS,"rgd revision, statsautoriseret revisionspartnerselskab","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2011 - 30. september 2012 i overensstemmelse med Ã¥rsregnskabsloven.",Aarhus N,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2012-09-30,2011-10-01,87761.0,2012-12-06,Aarhus,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.",86 13 31 00,urn:ofk:oid:16662889,indberetninger-20180424,2.5095992000000003,28680414.0,,2018-04-02T14:43:51.191Z,2012-12-22T23:00:00.000Z,regnskab,0.0,,2012-09-30,2011-10-01,12-355.576,2012-12-22T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28680414,2011-10-01,2012-09-30,c172,http://regnskaber.virk.dk/41408682/Y3ZyLmRrOi8vcGRmcy8yODY4MDQxNDtBcFMzNDc1OTc7MjAxMTEwMDE7MjAxMjA5MzA7UjtS.pdf,http://regnskaber.virk.dk/41408682/Y3ZyLmRrOi8veGJybHMvWC0zMkFEM0FDNy0yMDEyMTIyMV8xNjU2MjhfMTY1.xml,87760.0,Danmark,8210 Aarhus V,Sommervej 31 C,8200  Aarhus N,Ãbogade 15,8210 Aarhus V,Sommervej 31 C,anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,2012-12-06,2012-12-06,2012-12-20,aarhus@rgdrevision.dk,,30506804.0,28680414.0,30506804.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2011 - 30. september 2012 for JHH Ejendomme ApS.,"Vi har revideret Ã¥rsregnskabet for JHH Ejendomme ApS for regnskabsÃ¥ret 1. oktober 2011 - 30. september 2012, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Dan Rask Jensen,Jens Bruun Haugstrup,Jens Bruun Haugstrup,"rgd revision, statsautoriseret revisionspartnerselskab",Sydbank A/S,JHH Ejendomme ApS,"rgd revision, statsautoriseret revisionspartnerselskab","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2011 - 30. september 2012 i overensstemmelse med Ã¥rsregnskabsloven.",Aarhus N,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2012-09-30,2011-10-01,87761.0,2012-12-06,Aarhus,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.",86 13 31 00,urn:ofk:oid:16662889,indberetninger-20180424,2.5095992000000003,28680414.0,,2018-04-02T14:43:51.191Z,2012-12-22T23:00:00.000Z,regnskab,0.0,,2012-09-30,2011-10-01,12-355.576,2012-12-22T23:00:00.000Z,,,,,,-201796.0,,,,,,,,,,,,,,,,,,,,,,
28680414,2011-10-01,2012-09-30,c55,http://regnskaber.virk.dk/41408682/Y3ZyLmRrOi8vcGRmcy8yODY4MDQxNDtBcFMzNDc1OTc7MjAxMTEwMDE7MjAxMjA5MzA7UjtS.pdf,http://regnskaber.virk.dk/41408682/Y3ZyLmRrOi8veGJybHMvWC0zMkFEM0FDNy0yMDEyMTIyMV8xNjU2MjhfMTY1.xml,87760.0,Danmark,8210 Aarhus V,Sommervej 31 C,8200  Aarhus N,Ãbogade 15,8210 Aarhus V,Sommervej 31 C,anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,2012-12-06,2012-12-06,2012-12-20,aarhus@rgdrevision.dk,,30506804.0,28680414.0,30506804.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2011 - 30. september 2012 for JHH Ejendomme ApS.,"Vi har revideret Ã¥rsregnskabet for JHH Ejendomme ApS for regnskabsÃ¥ret 1. oktober 2011 - 30. september 2012, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Dan Rask Jensen,Jens Bruun Haugstrup,Jens Bruun Haugstrup,"rgd revision, statsautoriseret revisionspartnerselskab",Sydbank A/S,JHH Ejendomme ApS,"rgd revision, statsautoriseret revisionspartnerselskab","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2011 - 30. september 2012 i overensstemmelse med Ã¥rsregnskabsloven.",Aarhus N,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2012-09-30,2011-10-01,87761.0,2012-12-06,Aarhus,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.",86 13 31 00,urn:ofk:oid:16662889,indberetninger-20180424,2.5095992000000003,28680414.0,,2018-04-02T14:43:51.191Z,2012-12-22T23:00:00.000Z,regnskab,0.0,,2012-09-30,2011-10-01,12-355.576,2012-12-22T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28680414,2011-10-01,2012-09-30,c95,http://regnskaber.virk.dk/41408682/Y3ZyLmRrOi8vcGRmcy8yODY4MDQxNDtBcFMzNDc1OTc7MjAxMTEwMDE7MjAxMjA5MzA7UjtS.pdf,http://regnskaber.virk.dk/41408682/Y3ZyLmRrOi8veGJybHMvWC0zMkFEM0FDNy0yMDEyMTIyMV8xNjU2MjhfMTY1.xml,87760.0,Danmark,8210 Aarhus V,Sommervej 31 C,8200  Aarhus N,Ãbogade 15,8210 Aarhus V,Sommervej 31 C,anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,2012-12-06,2012-12-06,2012-12-20,aarhus@rgdrevision.dk,,30506804.0,28680414.0,30506804.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2011 - 30. september 2012 for JHH Ejendomme ApS.,"Vi har revideret Ã¥rsregnskabet for JHH Ejendomme ApS for regnskabsÃ¥ret 1. oktober 2011 - 30. september 2012, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Dan Rask Jensen,Jens Bruun Haugstrup,Jens Bruun Haugstrup,"rgd revision, statsautoriseret revisionspartnerselskab",Sydbank A/S,JHH Ejendomme ApS,"rgd revision, statsautoriseret revisionspartnerselskab","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2011 - 30. september 2012 i overensstemmelse med Ã¥rsregnskabsloven.",Aarhus N,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2012-09-30,2011-10-01,87761.0,2012-12-06,Aarhus,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.",86 13 31 00,urn:ofk:oid:16662889,indberetninger-20180424,2.5095992000000003,28680414.0,,2018-04-02T14:43:51.191Z,2012-12-22T23:00:00.000Z,regnskab,0.0,,2012-09-30,2011-10-01,12-355.576,2012-12-22T23:00:00.000Z,,,,,,-201796.0,,,,,,,,,,,,,,,,,,,,,,
28680414,2012-09-30,2012-09-30,c126,http://regnskaber.virk.dk/41408682/Y3ZyLmRrOi8vcGRmcy8yODY4MDQxNDtBcFMzNDc1OTc7MjAxMTEwMDE7MjAxMjA5MzA7UjtS.pdf,http://regnskaber.virk.dk/41408682/Y3ZyLmRrOi8veGJybHMvWC0zMkFEM0FDNy0yMDEyMTIyMV8xNjU2MjhfMTY1.xml,87760.0,Danmark,8210 Aarhus V,Sommervej 31 C,8200  Aarhus N,Ãbogade 15,8210 Aarhus V,Sommervej 31 C,anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,2012-12-06,2012-12-06,2012-12-20,aarhus@rgdrevision.dk,,30506804.0,28680414.0,30506804.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2011 - 30. september 2012 for JHH Ejendomme ApS.,"Vi har revideret Ã¥rsregnskabet for JHH Ejendomme ApS for regnskabsÃ¥ret 1. oktober 2011 - 30. september 2012, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Dan Rask Jensen,Jens Bruun Haugstrup,Jens Bruun Haugstrup,"rgd revision, statsautoriseret revisionspartnerselskab",Sydbank A/S,JHH Ejendomme ApS,"rgd revision, statsautoriseret revisionspartnerselskab","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2011 - 30. september 2012 i overensstemmelse med Ã¥rsregnskabsloven.",Aarhus N,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2012-09-30,2011-10-01,87761.0,2012-12-06,Aarhus,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.",86 13 31 00,urn:ofk:oid:16662889,indberetninger-20180424,2.5095992000000003,28680414.0,,2018-04-02T14:43:51.191Z,2012-12-22T23:00:00.000Z,regnskab,0.0,,2012-09-30,2011-10-01,12-355.576,2012-12-22T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,3075000.0,,,,,,,216966.0,3291966.0
28680414,2012-09-30,2012-09-30,c155,http://regnskaber.virk.dk/41408682/Y3ZyLmRrOi8vcGRmcy8yODY4MDQxNDtBcFMzNDc1OTc7MjAxMTEwMDE7MjAxMjA5MzA7UjtS.pdf,http://regnskaber.virk.dk/41408682/Y3ZyLmRrOi8veGJybHMvWC0zMkFEM0FDNy0yMDEyMTIyMV8xNjU2MjhfMTY1.xml,87760.0,Danmark,8210 Aarhus V,Sommervej 31 C,8200  Aarhus N,Ãbogade 15,8210 Aarhus V,Sommervej 31 C,anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,2012-12-06,2012-12-06,2012-12-20,aarhus@rgdrevision.dk,125000.0,30506804.0,28680414.0,30506804.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2011 - 30. september 2012 for JHH Ejendomme ApS.,"Vi har revideret Ã¥rsregnskabet for JHH Ejendomme ApS for regnskabsÃ¥ret 1. oktober 2011 - 30. september 2012, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Dan Rask Jensen,Jens Bruun Haugstrup,Jens Bruun Haugstrup,"rgd revision, statsautoriseret revisionspartnerselskab",Sydbank A/S,JHH Ejendomme ApS,"rgd revision, statsautoriseret revisionspartnerselskab","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2011 - 30. september 2012 i overensstemmelse med Ã¥rsregnskabsloven.",Aarhus N,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2012-09-30,2011-10-01,87761.0,2012-12-06,Aarhus,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.",86 13 31 00,urn:ofk:oid:16662889,indberetninger-20180424,2.5095992000000003,28680414.0,,2018-04-02T14:43:51.191Z,2012-12-22T23:00:00.000Z,regnskab,0.0,,2012-09-30,2011-10-01,12-355.576,2012-12-22T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28680414,2012-09-30,2012-09-30,c173,http://regnskaber.virk.dk/41408682/Y3ZyLmRrOi8vcGRmcy8yODY4MDQxNDtBcFMzNDc1OTc7MjAxMTEwMDE7MjAxMjA5MzA7UjtS.pdf,http://regnskaber.virk.dk/41408682/Y3ZyLmRrOi8veGJybHMvWC0zMkFEM0FDNy0yMDEyMTIyMV8xNjU2MjhfMTY1.xml,87760.0,Danmark,8210 Aarhus V,Sommervej 31 C,8200  Aarhus N,Ãbogade 15,8210 Aarhus V,Sommervej 31 C,anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,2012-12-06,2012-12-06,2012-12-20,aarhus@rgdrevision.dk,-1352766.0,30506804.0,28680414.0,30506804.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2011 - 30. september 2012 for JHH Ejendomme ApS.,"Vi har revideret Ã¥rsregnskabet for JHH Ejendomme ApS for regnskabsÃ¥ret 1. oktober 2011 - 30. september 2012, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Dan Rask Jensen,Jens Bruun Haugstrup,Jens Bruun Haugstrup,"rgd revision, statsautoriseret revisionspartnerselskab",Sydbank A/S,JHH Ejendomme ApS,"rgd revision, statsautoriseret revisionspartnerselskab","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2011 - 30. september 2012 i overensstemmelse med Ã¥rsregnskabsloven.",Aarhus N,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2012-09-30,2011-10-01,87761.0,2012-12-06,Aarhus,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.",86 13 31 00,urn:ofk:oid:16662889,indberetninger-20180424,2.5095992000000003,28680414.0,,2018-04-02T14:43:51.191Z,2012-12-22T23:00:00.000Z,regnskab,0.0,,2012-09-30,2011-10-01,12-355.576,2012-12-22T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28680414,2012-09-30,2012-09-30,c6,http://regnskaber.virk.dk/41408682/Y3ZyLmRrOi8vcGRmcy8yODY4MDQxNDtBcFMzNDc1OTc7MjAxMTEwMDE7MjAxMjA5MzA7UjtS.pdf,http://regnskaber.virk.dk/41408682/Y3ZyLmRrOi8veGJybHMvWC0zMkFEM0FDNy0yMDEyMTIyMV8xNjU2MjhfMTY1.xml,87760.0,Danmark,8210 Aarhus V,Sommervej 31 C,8200  Aarhus N,Ãbogade 15,8210 Aarhus V,Sommervej 31 C,anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,2012-12-06,2012-12-06,2012-12-20,aarhus@rgdrevision.dk,-1227766.0,30506804.0,28680414.0,30506804.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2011 - 30. september 2012 for JHH Ejendomme ApS.,"Vi har revideret Ã¥rsregnskabet for JHH Ejendomme ApS for regnskabsÃ¥ret 1. oktober 2011 - 30. september 2012, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Dan Rask Jensen,Jens Bruun Haugstrup,Jens Bruun Haugstrup,"rgd revision, statsautoriseret revisionspartnerselskab",Sydbank A/S,JHH Ejendomme ApS,"rgd revision, statsautoriseret revisionspartnerselskab","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2011 - 30. september 2012 i overensstemmelse med Ã¥rsregnskabsloven.",Aarhus N,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2012-09-30,2011-10-01,87761.0,2012-12-06,Aarhus,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.",86 13 31 00,urn:ofk:oid:16662889,indberetninger-20180424,2.5095992000000003,28680414.0,,2018-04-02T14:43:51.191Z,2012-12-22T23:00:00.000Z,regnskab,0.0,,2012-09-30,2011-10-01,12-355.576,2012-12-22T23:00:00.000Z,,,,,,,,,,3079602.0,125000.0,4602.0,2502.0,3075000.0,3079602.0,4307368.0,3075000.0,58187.0,2100.0,3075000.0,-1352766.0,3874150.0,4307368.0,368031.0,4602.0,7000.0,,
