entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,DividendPaid,EmployeeBenefitsExpense,GrossResult,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IdentificationOfAuditedFinancialStatements,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TypeOfAuditorAssistance,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,LongtermReceivablesFromAssociates,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromOwnersAndManagement,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,NameOfAuditFirm,NameAndSurnameOfMemberOfExecutiveBoard,AdditionsToPropertyPlantAndEquipment,DepreciationOfPropertyPlantAndEquipment,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,LongtermLiabilitiesOtherThanProvisionsDueInOneYear
73194318,2015-05-01,2015-05-01,c88,,http://regnskaber.virk.dk/81349137/ZG9rdW1lbnRsYWdlcjovLzAzLzU3L2VhLzlmLzIxL2ZkZjctNDJiYS04YTJhLTE3MDA4M2I1NWViZg.pdf,http://regnskaber.virk.dk/81349137/ZG9rdW1lbnRsYWdlcjovLzAzLzgzLzQ2L2JlLzY2Lzg3N2ItNDZiNy05ZmM1LThmNDlkNTQwODFkZA.xml,1.0,Vejle,7100.0,"4, 1. sal",Roms Hule,7100 Vejle,"Torveparken 33, Ãdsted",DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i MBN Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2015 - 30. april 2016.",2016-09-15,1983-05-23,2016-09-15,,Statsautoriseret revisor,-1550000.0,,,20222670.0,73194318.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. maj 2015 - 30. april 2016 for MBN Invest ApS.,"Vi har revideret Ã¥rsregnskabet for MBN Invest ApS for regnskabsÃ¥ret 1. maj 2015 - 30. april 2016, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Skov,Bent Nielsen,MBN Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Vejle,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2016-04-30,2015-05-01,2016-09-15,Vejle,,RevisionspÃ¥tegning,,urn:ofk:oid:22974834,indberetninger-20180424,2.512248,73194318.0,,2018-03-28T20:14:58.820Z,2016-09-19T07:29:42.130Z,regnskab,0.0,,2016-04-30,2015-05-01,X16-BE-14-DC,2016-09-19T07:29:42.344Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434333.0,1021000.0,,,,,,
73194318,2015-05-01,2016-04-30,c0,,http://regnskaber.virk.dk/81349137/ZG9rdW1lbnRsYWdlcjovLzAzLzU3L2VhLzlmLzIxL2ZkZjctNDJiYS04YTJhLTE3MDA4M2I1NWViZg.pdf,http://regnskaber.virk.dk/81349137/ZG9rdW1lbnRsYWdlcjovLzAzLzgzLzQ2L2JlLzY2Lzg3N2ItNDZiNy05ZmM1LThmNDlkNTQwODFkZA.xml,1.0,Vejle,7100.0,"4, 1. sal",Roms Hule,7100 Vejle,"Torveparken 33, Ãdsted",DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i MBN Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2015 - 30. april 2016.",2016-09-15,1983-05-23,2016-09-15,-100000.0,Statsautoriseret revisor,-1550000.0,-299.0,1104987.0,20222670.0,73194318.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. maj 2015 - 30. april 2016 for MBN Invest ApS.,"Vi har revideret Ã¥rsregnskabet for MBN Invest ApS for regnskabsÃ¥ret 1. maj 2015 - 30. april 2016, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",409924.0,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Skov,Bent Nielsen,MBN Invest ApS,BDO Statsautoriseret revisionsaktieselskab,-299.0,-747081.0,449544.0,Vejle,1117075.0,1117075.0,1004688.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2016-04-30,2015-05-01,2016-09-15,Vejle,0.0,RevisionspÃ¥tegning,0.0,urn:ofk:oid:22974834,indberetninger-20180424,2.512248,73194318.0,,2018-03-28T20:14:58.820Z,2016-09-19T07:29:42.130Z,regnskab,0.0,,2016-04-30,2015-05-01,X16-BE-14-DC,2016-09-19T07:29:42.344Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,,,,,
73194318,2015-05-01,2016-04-30,c159,,http://regnskaber.virk.dk/81349137/ZG9rdW1lbnRsYWdlcjovLzAzLzU3L2VhLzlmLzIxL2ZkZjctNDJiYS04YTJhLTE3MDA4M2I1NWViZg.pdf,http://regnskaber.virk.dk/81349137/ZG9rdW1lbnRsYWdlcjovLzAzLzgzLzQ2L2JlLzY2Lzg3N2ItNDZiNy05ZmM1LThmNDlkNTQwODFkZA.xml,1.0,Vejle,7100.0,"4, 1. sal",Roms Hule,7100 Vejle,"Torveparken 33, Ãdsted",DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i MBN Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2015 - 30. april 2016.",2016-09-15,1983-05-23,2016-09-15,,Statsautoriseret revisor,-1550000.0,,,20222670.0,73194318.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. maj 2015 - 30. april 2016 for MBN Invest ApS.,"Vi har revideret Ã¥rsregnskabet for MBN Invest ApS for regnskabsÃ¥ret 1. maj 2015 - 30. april 2016, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Skov,Bent Nielsen,MBN Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Vejle,1015875.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2016-04-30,2015-05-01,2016-09-15,Vejle,,RevisionspÃ¥tegning,,urn:ofk:oid:22974834,indberetninger-20180424,2.512248,73194318.0,,2018-03-28T20:14:58.820Z,2016-09-19T07:29:42.130Z,regnskab,0.0,,2016-04-30,2015-05-01,X16-BE-14-DC,2016-09-19T07:29:42.344Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73194318,2015-05-01,2016-04-30,c162,,http://regnskaber.virk.dk/81349137/ZG9rdW1lbnRsYWdlcjovLzAzLzU3L2VhLzlmLzIxL2ZkZjctNDJiYS04YTJhLTE3MDA4M2I1NWViZg.pdf,http://regnskaber.virk.dk/81349137/ZG9rdW1lbnRsYWdlcjovLzAzLzgzLzQ2L2JlLzY2Lzg3N2ItNDZiNy05ZmM1LThmNDlkNTQwODFkZA.xml,1.0,Vejle,7100.0,"4, 1. sal",Roms Hule,7100 Vejle,"Torveparken 33, Ãdsted",DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i MBN Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2015 - 30. april 2016.",2016-09-15,1983-05-23,2016-09-15,,Statsautoriseret revisor,-1550000.0,,,20222670.0,73194318.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. maj 2015 - 30. april 2016 for MBN Invest ApS.,"Vi har revideret Ã¥rsregnskabet for MBN Invest ApS for regnskabsÃ¥ret 1. maj 2015 - 30. april 2016, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Skov,Bent Nielsen,MBN Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Vejle,101200.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2016-04-30,2015-05-01,2016-09-15,Vejle,,RevisionspÃ¥tegning,,urn:ofk:oid:22974834,indberetninger-20180424,2.512248,73194318.0,,2018-03-28T20:14:58.820Z,2016-09-19T07:29:42.130Z,regnskab,0.0,,2016-04-30,2015-05-01,X16-BE-14-DC,2016-09-19T07:29:42.344Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73194318,2015-05-01,2016-04-30,c199,,http://regnskaber.virk.dk/81349137/ZG9rdW1lbnRsYWdlcjovLzAzLzU3L2VhLzlmLzIxL2ZkZjctNDJiYS04YTJhLTE3MDA4M2I1NWViZg.pdf,http://regnskaber.virk.dk/81349137/ZG9rdW1lbnRsYWdlcjovLzAzLzgzLzQ2L2JlLzY2Lzg3N2ItNDZiNy05ZmM1LThmNDlkNTQwODFkZA.xml,1.0,Vejle,7100.0,"4, 1. sal",Roms Hule,7100 Vejle,"Torveparken 33, Ãdsted",DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i MBN Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2015 - 30. april 2016.",2016-09-15,1983-05-23,2016-09-15,,Statsautoriseret revisor,-1550000.0,,,20222670.0,73194318.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. maj 2015 - 30. april 2016 for MBN Invest ApS.,"Vi har revideret Ã¥rsregnskabet for MBN Invest ApS for regnskabsÃ¥ret 1. maj 2015 - 30. april 2016, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Skov,Bent Nielsen,MBN Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Vejle,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2016-04-30,2015-05-01,2016-09-15,Vejle,,RevisionspÃ¥tegning,,urn:ofk:oid:22974834,indberetninger-20180424,2.512248,73194318.0,,2018-03-28T20:14:58.820Z,2016-09-19T07:29:42.130Z,regnskab,0.0,,2016-04-30,2015-05-01,X16-BE-14-DC,2016-09-19T07:29:42.344Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bent Nielsen,,,,
73194318,2015-05-01,2016-04-30,c200,,http://regnskaber.virk.dk/81349137/ZG9rdW1lbnRsYWdlcjovLzAzLzU3L2VhLzlmLzIxL2ZkZjctNDJiYS04YTJhLTE3MDA4M2I1NWViZg.pdf,http://regnskaber.virk.dk/81349137/ZG9rdW1lbnRsYWdlcjovLzAzLzgzLzQ2L2JlLzY2Lzg3N2ItNDZiNy05ZmM1LThmNDlkNTQwODFkZA.xml,1.0,Vejle,7100.0,"4, 1. sal",Roms Hule,7100 Vejle,"Torveparken 33, Ãdsted",DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i MBN Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2015 - 30. april 2016.",2016-09-15,1983-05-23,2016-09-15,,Statsautoriseret revisor,-1550000.0,,,20222670.0,73194318.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. maj 2015 - 30. april 2016 for MBN Invest ApS.,"Vi har revideret Ã¥rsregnskabet for MBN Invest ApS for regnskabsÃ¥ret 1. maj 2015 - 30. april 2016, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Skov,Bent Nielsen,MBN Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Vejle,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2016-04-30,2015-05-01,2016-09-15,Vejle,,RevisionspÃ¥tegning,,urn:ofk:oid:22974834,indberetninger-20180424,2.512248,73194318.0,,2018-03-28T20:14:58.820Z,2016-09-19T07:29:42.130Z,regnskab,0.0,,2016-04-30,2015-05-01,X16-BE-14-DC,2016-09-19T07:29:42.344Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maj-Britt Nielsen,,,,
73194318,2015-05-01,2016-04-30,c29,,http://regnskaber.virk.dk/81349137/ZG9rdW1lbnRsYWdlcjovLzAzLzU3L2VhLzlmLzIxL2ZkZjctNDJiYS04YTJhLTE3MDA4M2I1NWViZg.pdf,http://regnskaber.virk.dk/81349137/ZG9rdW1lbnRsYWdlcjovLzAzLzgzLzQ2L2JlLzY2Lzg3N2ItNDZiNy05ZmM1LThmNDlkNTQwODFkZA.xml,1.0,Vejle,7100.0,"4, 1. sal",Roms Hule,7100 Vejle,"Torveparken 33, Ãdsted",DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i MBN Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2015 - 30. april 2016.",2016-09-15,1983-05-23,2016-09-15,,Statsautoriseret revisor,-1550000.0,,,20222670.0,73194318.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. maj 2015 - 30. april 2016 for MBN Invest ApS.,"Vi har revideret Ã¥rsregnskabet for MBN Invest ApS for regnskabsÃ¥ret 1. maj 2015 - 30. april 2016, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Skov,Bent Nielsen,MBN Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Vejle,1015875.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2016-04-30,2015-05-01,2016-09-15,Vejle,,RevisionspÃ¥tegning,,urn:ofk:oid:22974834,indberetninger-20180424,2.512248,73194318.0,,2018-03-28T20:14:58.820Z,2016-09-19T07:29:42.130Z,regnskab,0.0,,2016-04-30,2015-05-01,X16-BE-14-DC,2016-09-19T07:29:42.344Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73194318,2015-05-01,2016-04-30,c299,,http://regnskaber.virk.dk/81349137/ZG9rdW1lbnRsYWdlcjovLzAzLzU3L2VhLzlmLzIxL2ZkZjctNDJiYS04YTJhLTE3MDA4M2I1NWViZg.pdf,http://regnskaber.virk.dk/81349137/ZG9rdW1lbnRsYWdlcjovLzAzLzgzLzQ2L2JlLzY2Lzg3N2ItNDZiNy05ZmM1LThmNDlkNTQwODFkZA.xml,1.0,Vejle,7100.0,"4, 1. sal",Roms Hule,7100 Vejle,"Torveparken 33, Ãdsted",DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i MBN Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2015 - 30. april 2016.",2016-09-15,1983-05-23,2016-09-15,,Statsautoriseret revisor,-1550000.0,,,20222670.0,73194318.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. maj 2015 - 30. april 2016 for MBN Invest ApS.,"Vi har revideret Ã¥rsregnskabet for MBN Invest ApS for regnskabsÃ¥ret 1. maj 2015 - 30. april 2016, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Skov,Bent Nielsen,MBN Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Vejle,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2016-04-30,2015-05-01,2016-09-15,Vejle,,RevisionspÃ¥tegning,,urn:ofk:oid:22974834,indberetninger-20180424,2.512248,73194318.0,,2018-03-28T20:14:58.820Z,2016-09-19T07:29:42.130Z,regnskab,0.0,,2016-04-30,2015-05-01,X16-BE-14-DC,2016-09-19T07:29:42.344Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73194318,2015-05-01,2016-04-30,c5,,http://regnskaber.virk.dk/81349137/ZG9rdW1lbnRsYWdlcjovLzAzLzU3L2VhLzlmLzIxL2ZkZjctNDJiYS04YTJhLTE3MDA4M2I1NWViZg.pdf,http://regnskaber.virk.dk/81349137/ZG9rdW1lbnRsYWdlcjovLzAzLzgzLzQ2L2JlLzY2Lzg3N2ItNDZiNy05ZmM1LThmNDlkNTQwODFkZA.xml,1.0,Vejle,7100.0,"4, 1. sal",Roms Hule,7100 Vejle,"Torveparken 33, Ãdsted",DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i MBN Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2015 - 30. april 2016.",2016-09-15,1983-05-23,2016-09-15,,Statsautoriseret revisor,-1550000.0,,,20222670.0,73194318.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. maj 2015 - 30. april 2016 for MBN Invest ApS.,"Vi har revideret Ã¥rsregnskabet for MBN Invest ApS for regnskabsÃ¥ret 1. maj 2015 - 30. april 2016, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Skov,Bent Nielsen,MBN Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Vejle,101200.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2016-04-30,2015-05-01,2016-09-15,Vejle,,RevisionspÃ¥tegning,,urn:ofk:oid:22974834,indberetninger-20180424,2.512248,73194318.0,,2018-03-28T20:14:58.820Z,2016-09-19T07:29:42.130Z,regnskab,0.0,,2016-04-30,2015-05-01,X16-BE-14-DC,2016-09-19T07:29:42.344Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73194318,2015-05-01,2016-04-30,c77,,http://regnskaber.virk.dk/81349137/ZG9rdW1lbnRsYWdlcjovLzAzLzU3L2VhLzlmLzIxL2ZkZjctNDJiYS04YTJhLTE3MDA4M2I1NWViZg.pdf,http://regnskaber.virk.dk/81349137/ZG9rdW1lbnRsYWdlcjovLzAzLzgzLzQ2L2JlLzY2Lzg3N2ItNDZiNy05ZmM1LThmNDlkNTQwODFkZA.xml,1.0,Vejle,7100.0,"4, 1. sal",Roms Hule,7100 Vejle,"Torveparken 33, Ãdsted",DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i MBN Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2015 - 30. april 2016.",2016-09-15,1983-05-23,2016-09-15,,Statsautoriseret revisor,-1550000.0,,,20222670.0,73194318.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. maj 2015 - 30. april 2016 for MBN Invest ApS.,"Vi har revideret Ã¥rsregnskabet for MBN Invest ApS for regnskabsÃ¥ret 1. maj 2015 - 30. april 2016, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Skov,Bent Nielsen,MBN Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Vejle,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2016-04-30,2015-05-01,2016-09-15,Vejle,,RevisionspÃ¥tegning,,urn:ofk:oid:22974834,indberetninger-20180424,2.512248,73194318.0,,2018-03-28T20:14:58.820Z,2016-09-19T07:29:42.130Z,regnskab,0.0,,2016-04-30,2015-05-01,X16-BE-14-DC,2016-09-19T07:29:42.344Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241202.0,0.0,,
