entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AdjustmentsForCurrentTaxOfPriorPeriod,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,DividendPaid,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PostemploymentBenefitExpense,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentDeferredTaxAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LeaseholdImprovements,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,NumberOfEmployees,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RawMaterialsAndConsumables,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,NameOfAuditFirm,TypeOfAuditorAssistance,AdditionsToPropertyPlantAndEquipment,DepreciationOfPropertyPlantAndEquipment
27218865,2016-01-01,2016-12-31,c176,,http://regnskaber.virk.dk/56881272/ZG9rdW1lbnRsYWdlcjovLzAzLzYyL2U5LzUzL2U0LzM0ZmMtNGJlNS1iMzYyLTViNDUwN2FmNjE4Mg.pdf,http://regnskaber.virk.dk/56881272/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzg3Lzk5LzEwLzRlMzgtNGFkNS1hNzg4LThiYzFjY2RlOTk1Ng.xml,false,HjÃ¸rring,9800.0,15.0,NÃ¸rrebro,Sindal,9870.0,8.0,NÃ¸rregade,9870 Sindal,NÃ¸rregade 8,DK-9800 HjÃ¸rring,NÃ¸rrebro 15,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-04-21,2003-06-20,2017-05-26,,Statsautoriseret revisor,-200000.0,,,20222670.0,27218865.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for DintandlÃ¦ge Sindal ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Winther,Dirigent Lars Ferslev Jensby,Lars Ferlev Jensby,Jyske Bank,DintandlÃ¦ge Sindal ApS,BDO Statsautoriseret revisionsaktieselskab,,,Sindal,,2015-01-01,2015-12-31,100000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2016-12-31,2016-01-01,true,2017-04-21,HjÃ¸rring,,,,urn:ofk:oid:23950810,indberetninger-20180424,2.5124211,27218865.0,,2018-03-28T08:55:27.711Z,2017-05-26T09:14:31.807Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-14-HB,2017-05-26T09:14:31.936Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27218865,2016-01-01,2016-12-31,c194,,http://regnskaber.virk.dk/56881272/ZG9rdW1lbnRsYWdlcjovLzAzLzYyL2U5LzUzL2U0LzM0ZmMtNGJlNS1iMzYyLTViNDUwN2FmNjE4Mg.pdf,http://regnskaber.virk.dk/56881272/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzg3Lzk5LzEwLzRlMzgtNGFkNS1hNzg4LThiYzFjY2RlOTk1Ng.xml,false,HjÃ¸rring,9800.0,15.0,NÃ¸rrebro,Sindal,9870.0,8.0,NÃ¸rregade,9870 Sindal,NÃ¸rregade 8,DK-9800 HjÃ¸rring,NÃ¸rrebro 15,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-04-21,2003-06-20,2017-05-26,,Statsautoriseret revisor,-200000.0,,,20222670.0,27218865.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for DintandlÃ¦ge Sindal ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Winther,Dirigent Lars Ferslev Jensby,Lars Ferlev Jensby,Jyske Bank,DintandlÃ¦ge Sindal ApS,BDO Statsautoriseret revisionsaktieselskab,,,Sindal,,2015-01-01,2015-12-31,74139.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2016-12-31,2016-01-01,true,2017-04-21,HjÃ¸rring,,,,urn:ofk:oid:23950810,indberetninger-20180424,2.5124211,27218865.0,,2018-03-28T08:55:27.711Z,2017-05-26T09:14:31.807Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-14-HB,2017-05-26T09:14:31.936Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27218865,2016-01-01,2016-12-31,c254,,http://regnskaber.virk.dk/56881272/ZG9rdW1lbnRsYWdlcjovLzAzLzYyL2U5LzUzL2U0LzM0ZmMtNGJlNS1iMzYyLTViNDUwN2FmNjE4Mg.pdf,http://regnskaber.virk.dk/56881272/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzg3Lzk5LzEwLzRlMzgtNGFkNS1hNzg4LThiYzFjY2RlOTk1Ng.xml,false,HjÃ¸rring,9800.0,15.0,NÃ¸rrebro,Sindal,9870.0,8.0,NÃ¸rregade,9870 Sindal,NÃ¸rregade 8,DK-9800 HjÃ¸rring,NÃ¸rrebro 15,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-04-21,2003-06-20,2017-05-26,,Statsautoriseret revisor,-200000.0,,,20222670.0,27218865.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for DintandlÃ¦ge Sindal ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Winther,Dirigent Lars Ferslev Jensby,Lars Ferlev Jensby,Jyske Bank,DintandlÃ¦ge Sindal ApS,BDO Statsautoriseret revisionsaktieselskab,,,Sindal,,2015-01-01,2015-12-31,74139.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2016-12-31,2016-01-01,true,2017-04-21,HjÃ¸rring,,,,urn:ofk:oid:23950810,indberetninger-20180424,2.5124211,27218865.0,,2018-03-28T08:55:27.711Z,2017-05-26T09:14:31.807Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-14-HB,2017-05-26T09:14:31.936Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27218865,2016-01-01,2016-12-31,c259,,http://regnskaber.virk.dk/56881272/ZG9rdW1lbnRsYWdlcjovLzAzLzYyL2U5LzUzL2U0LzM0ZmMtNGJlNS1iMzYyLTViNDUwN2FmNjE4Mg.pdf,http://regnskaber.virk.dk/56881272/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzg3Lzk5LzEwLzRlMzgtNGFkNS1hNzg4LThiYzFjY2RlOTk1Ng.xml,false,HjÃ¸rring,9800.0,15.0,NÃ¸rrebro,Sindal,9870.0,8.0,NÃ¸rregade,9870 Sindal,NÃ¸rregade 8,DK-9800 HjÃ¸rring,NÃ¸rrebro 15,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-04-21,2003-06-20,2017-05-26,,Statsautoriseret revisor,-200000.0,,,20222670.0,27218865.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for DintandlÃ¦ge Sindal ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Winther,Dirigent Lars Ferslev Jensby,Lars Ferlev Jensby,Jyske Bank,DintandlÃ¦ge Sindal ApS,BDO Statsautoriseret revisionsaktieselskab,,,Sindal,,2015-01-01,2015-12-31,100000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2016-12-31,2016-01-01,true,2017-04-21,HjÃ¸rring,,,,urn:ofk:oid:23950810,indberetninger-20180424,2.5124211,27218865.0,,2018-03-28T08:55:27.711Z,2017-05-26T09:14:31.807Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-14-HB,2017-05-26T09:14:31.936Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27218865,2016-01-01,2016-12-31,c305,,http://regnskaber.virk.dk/56881272/ZG9rdW1lbnRsYWdlcjovLzAzLzYyL2U5LzUzL2U0LzM0ZmMtNGJlNS1iMzYyLTViNDUwN2FmNjE4Mg.pdf,http://regnskaber.virk.dk/56881272/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzg3Lzk5LzEwLzRlMzgtNGFkNS1hNzg4LThiYzFjY2RlOTk1Ng.xml,false,HjÃ¸rring,9800.0,15.0,NÃ¸rrebro,Sindal,9870.0,8.0,NÃ¸rregade,9870 Sindal,NÃ¸rregade 8,DK-9800 HjÃ¸rring,NÃ¸rrebro 15,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-04-21,2003-06-20,2017-05-26,,Statsautoriseret revisor,-200000.0,,,20222670.0,27218865.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for DintandlÃ¦ge Sindal ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Winther,Dirigent Lars Ferslev Jensby,Lars Ferlev Jensby,Jyske Bank,DintandlÃ¦ge Sindal ApS,BDO Statsautoriseret revisionsaktieselskab,,,Sindal,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2016-12-31,2016-01-01,true,2017-04-21,HjÃ¸rring,,,,urn:ofk:oid:23950810,indberetninger-20180424,2.5124211,27218865.0,,2018-03-28T08:55:27.711Z,2017-05-26T09:14:31.807Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-14-HB,2017-05-26T09:14:31.936Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,,,
27218865,2016-01-01,2016-12-31,c457,,http://regnskaber.virk.dk/56881272/ZG9rdW1lbnRsYWdlcjovLzAzLzYyL2U5LzUzL2U0LzM0ZmMtNGJlNS1iMzYyLTViNDUwN2FmNjE4Mg.pdf,http://regnskaber.virk.dk/56881272/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzg3Lzk5LzEwLzRlMzgtNGFkNS1hNzg4LThiYzFjY2RlOTk1Ng.xml,false,HjÃ¸rring,9800.0,15.0,NÃ¸rrebro,Sindal,9870.0,8.0,NÃ¸rregade,9870 Sindal,NÃ¸rregade 8,DK-9800 HjÃ¸rring,NÃ¸rrebro 15,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-04-21,2003-06-20,2017-05-26,,Statsautoriseret revisor,-200000.0,,,20222670.0,27218865.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for DintandlÃ¦ge Sindal ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Winther,Dirigent Lars Ferslev Jensby,Lars Ferlev Jensby,Jyske Bank,DintandlÃ¦ge Sindal ApS,BDO Statsautoriseret revisionsaktieselskab,,,Sindal,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2016-12-31,2016-01-01,true,2017-04-21,HjÃ¸rring,,,,urn:ofk:oid:23950810,indberetninger-20180424,2.5124211,27218865.0,,2018-03-28T08:55:27.711Z,2017-05-26T09:14:31.807Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-14-HB,2017-05-26T09:14:31.936Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75066.0,246435.0
27218865,2016-01-01,2016-12-31,c463,,http://regnskaber.virk.dk/56881272/ZG9rdW1lbnRsYWdlcjovLzAzLzYyL2U5LzUzL2U0LzM0ZmMtNGJlNS1iMzYyLTViNDUwN2FmNjE4Mg.pdf,http://regnskaber.virk.dk/56881272/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzg3Lzk5LzEwLzRlMzgtNGFkNS1hNzg4LThiYzFjY2RlOTk1Ng.xml,false,HjÃ¸rring,9800.0,15.0,NÃ¸rrebro,Sindal,9870.0,8.0,NÃ¸rregade,9870 Sindal,NÃ¸rregade 8,DK-9800 HjÃ¸rring,NÃ¸rrebro 15,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-04-21,2003-06-20,2017-05-26,,Statsautoriseret revisor,-200000.0,,,20222670.0,27218865.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for DintandlÃ¦ge Sindal ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Winther,Dirigent Lars Ferslev Jensby,Lars Ferlev Jensby,Jyske Bank,DintandlÃ¦ge Sindal ApS,BDO Statsautoriseret revisionsaktieselskab,,,Sindal,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2016-12-31,2016-01-01,true,2017-04-21,HjÃ¸rring,,,,urn:ofk:oid:23950810,indberetninger-20180424,2.5124211,27218865.0,,2018-03-28T08:55:27.711Z,2017-05-26T09:14:31.807Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-14-HB,2017-05-26T09:14:31.936Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,30471.0
27218865,2016-01-01,2016-12-31,c637,,http://regnskaber.virk.dk/56881272/ZG9rdW1lbnRsYWdlcjovLzAzLzYyL2U5LzUzL2U0LzM0ZmMtNGJlNS1iMzYyLTViNDUwN2FmNjE4Mg.pdf,http://regnskaber.virk.dk/56881272/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzg3Lzk5LzEwLzRlMzgtNGFkNS1hNzg4LThiYzFjY2RlOTk1Ng.xml,false,HjÃ¸rring,9800.0,15.0,NÃ¸rrebro,Sindal,9870.0,8.0,NÃ¸rregade,9870 Sindal,NÃ¸rregade 8,DK-9800 HjÃ¸rring,NÃ¸rrebro 15,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-04-21,2003-06-20,2017-05-26,,Statsautoriseret revisor,-200000.0,,,20222670.0,27218865.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for DintandlÃ¦ge Sindal ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Winther,Dirigent Lars Ferslev Jensby,Lars Ferlev Jensby,Jyske Bank,DintandlÃ¦ge Sindal ApS,BDO Statsautoriseret revisionsaktieselskab,,,Sindal,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2016-12-31,2016-01-01,true,2017-04-21,HjÃ¸rring,,,,urn:ofk:oid:23950810,indberetninger-20180424,2.5124211,27218865.0,,2018-03-28T08:55:27.711Z,2017-05-26T09:14:31.807Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-14-HB,2017-05-26T09:14:31.936Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27218865,2016-12-31,2016-12-31,c171,,http://regnskaber.virk.dk/56881272/ZG9rdW1lbnRsYWdlcjovLzAzLzYyL2U5LzUzL2U0LzM0ZmMtNGJlNS1iMzYyLTViNDUwN2FmNjE4Mg.pdf,http://regnskaber.virk.dk/56881272/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzg3Lzk5LzEwLzRlMzgtNGFkNS1hNzg4LThiYzFjY2RlOTk1Ng.xml,false,HjÃ¸rring,9800.0,15.0,NÃ¸rrebro,Sindal,9870.0,8.0,NÃ¸rregade,9870 Sindal,NÃ¸rregade 8,DK-9800 HjÃ¸rring,NÃ¸rrebro 15,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-04-21,2003-06-20,2017-05-26,,Statsautoriseret revisor,-200000.0,,,20222670.0,27218865.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for DintandlÃ¦ge Sindal ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Winther,Dirigent Lars Ferslev Jensby,Lars Ferlev Jensby,Jyske Bank,DintandlÃ¦ge Sindal ApS,BDO Statsautoriseret revisionsaktieselskab,,,Sindal,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2016-12-31,2016-01-01,true,2017-04-21,HjÃ¸rring,,,,urn:ofk:oid:23950810,indberetninger-20180424,2.5124211,27218865.0,,2018-03-28T08:55:27.711Z,2017-05-26T09:14:31.807Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-14-HB,2017-05-26T09:14:31.936Z,1193452.0,121807.0,125000.0,21069.0,800670.0,671398.0,241697.0,25122.0,1193452.0,392782.0,696520.0,5.0,298493.0,45762.0,696520.0,100000.0,0.0,0.0,241697.0,575670.0,0.0,392782.0,0.0,3004.0,133428.0,0.0,76934.0,14351.0,66597.0,,,,,,,
27218865,2016-12-31,2016-12-31,c228,,http://regnskaber.virk.dk/56881272/ZG9rdW1lbnRsYWdlcjovLzAzLzYyL2U5LzUzL2U0LzM0ZmMtNGJlNS1iMzYyLTViNDUwN2FmNjE4Mg.pdf,http://regnskaber.virk.dk/56881272/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzg3Lzk5LzEwLzRlMzgtNGFkNS1hNzg4LThiYzFjY2RlOTk1Ng.xml,false,HjÃ¸rring,9800.0,15.0,NÃ¸rrebro,Sindal,9870.0,8.0,NÃ¸rregade,9870 Sindal,NÃ¸rregade 8,DK-9800 HjÃ¸rring,NÃ¸rrebro 15,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-04-21,2003-06-20,2017-05-26,,Statsautoriseret revisor,-200000.0,,,20222670.0,27218865.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for DintandlÃ¦ge Sindal ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Winther,Dirigent Lars Ferslev Jensby,Lars Ferlev Jensby,Jyske Bank,DintandlÃ¦ge Sindal ApS,BDO Statsautoriseret revisionsaktieselskab,,,Sindal,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2016-12-31,2016-01-01,true,2017-04-21,HjÃ¸rring,,,,urn:ofk:oid:23950810,indberetninger-20180424,2.5124211,27218865.0,,2018-03-28T08:55:27.711Z,2017-05-26T09:14:31.807Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-14-HB,2017-05-26T09:14:31.936Z,,,,,125000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27218865,2016-12-31,2016-12-31,c256,,http://regnskaber.virk.dk/56881272/ZG9rdW1lbnRsYWdlcjovLzAzLzYyL2U5LzUzL2U0LzM0ZmMtNGJlNS1iMzYyLTViNDUwN2FmNjE4Mg.pdf,http://regnskaber.virk.dk/56881272/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzg3Lzk5LzEwLzRlMzgtNGFkNS1hNzg4LThiYzFjY2RlOTk1Ng.xml,false,HjÃ¸rring,9800.0,15.0,NÃ¸rrebro,Sindal,9870.0,8.0,NÃ¸rregade,9870 Sindal,NÃ¸rregade 8,DK-9800 HjÃ¸rring,NÃ¸rrebro 15,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-04-21,2003-06-20,2017-05-26,,Statsautoriseret revisor,-200000.0,,,20222670.0,27218865.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for DintandlÃ¦ge Sindal ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Winther,Dirigent Lars Ferslev Jensby,Lars Ferlev Jensby,Jyske Bank,DintandlÃ¦ge Sindal ApS,BDO Statsautoriseret revisionsaktieselskab,,,Sindal,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2016-12-31,2016-01-01,true,2017-04-21,HjÃ¸rring,,,,urn:ofk:oid:23950810,indberetninger-20180424,2.5124211,27218865.0,,2018-03-28T08:55:27.711Z,2017-05-26T09:14:31.807Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-14-HB,2017-05-26T09:14:31.936Z,,,,,575670.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
