entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,EmailOfAuditor,Equity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,GrossResult,OtherExternalExpenses,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermInvestments,OtherShorttermPayables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermTaxPayables,NameAndSurnameOfMemberOfExecutiveBoard
37463876,2016-06-01,2016-06-01,c199,,http://regnskaber.virk.dk/67836473/ZG9rdW1lbnRsYWdlcjovLzAzLzFkLzVmLzY0Lzk4LzIwNmUtNGQxMy04NzE5LWIyMjE5MGI2MmNjNA.pdf,http://regnskaber.virk.dk/67836473/ZG9rdW1lbnRsYWdlcjovLzAzL2M2L2RjL2M1LzM4LzIxNzMtNDRhOS04MmQ3LWQyODNlYzQ4NWNkMA.xml,Danmark,Holstebro,7500.0,4.0,Hostrupsvej,Vinderup,7830.0,21.0,Nr. Bjertvej,"7500, Holstebro","Hostrupsvej, 4",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. maj 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juni 2016 - 31. maj 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-08-14,2017-08-14,2015-12-16,2017-08-14,statsautoriseret revisor,mail@kroyerpedersen.dk,2163848.0,89224918.0,37463876.0,89224918.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016/17 for JJ Vinderup Invest Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Hans Madsen,Jens Johannesen,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",JJ Vinderup Invest Holding ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Vinderup,2015-06-01,2016-05-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Holstebro,2017-05-31,2016-06-01,2017-08-14,Holstebro,9610 6161,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24409458,indberetninger-20180424,2.5097417999999996,37463876.0,,2018-03-27T13:08:09.759Z,2017-08-14T13:26:44.123Z,regnskab,0.0,,2017-05-31,2016-06-01,X17-AR-51-QU,2017-08-14T13:26:44.387Z,,,,,,,,,,,,,,,,,,,,,,
37463876,2016-06-01,2017-05-31,c1,,http://regnskaber.virk.dk/67836473/ZG9rdW1lbnRsYWdlcjovLzAzLzFkLzVmLzY0Lzk4LzIwNmUtNGQxMy04NzE5LWIyMjE5MGI2MmNjNA.pdf,http://regnskaber.virk.dk/67836473/ZG9rdW1lbnRsYWdlcjovLzAzL2M2L2RjL2M1LzM4LzIxNzMtNDRhOS04MmQ3LWQyODNlYzQ4NWNkMA.xml,Danmark,Holstebro,7500.0,4.0,Hostrupsvej,Vinderup,7830.0,21.0,Nr. Bjertvej,"7500, Holstebro","Hostrupsvej, 4",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. maj 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juni 2016 - 31. maj 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-08-14,2017-08-14,2015-12-16,2017-08-14,statsautoriseret revisor,mail@kroyerpedersen.dk,,89224918.0,37463876.0,89224918.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016/17 for JJ Vinderup Invest Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Hans Madsen,Jens Johannesen,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",JJ Vinderup Invest Holding ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Vinderup,2015-06-01,2016-05-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Holstebro,2017-05-31,2016-06-01,2017-08-14,Holstebro,9610 6161,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24409458,indberetninger-20180424,2.5097417999999996,37463876.0,,2018-03-27T13:08:09.759Z,2017-08-14T13:26:44.123Z,regnskab,0.0,,2017-05-31,2016-06-01,X17-AR-51-QU,2017-08-14T13:26:44.387Z,110400.0,-44713.0,44713.0,0.0,179115.0,134402.0,-44713.0,24002.0,,,,,,,,,,,,,,
37463876,2016-06-01,2017-05-31,c108,,http://regnskaber.virk.dk/67836473/ZG9rdW1lbnRsYWdlcjovLzAzLzFkLzVmLzY0Lzk4LzIwNmUtNGQxMy04NzE5LWIyMjE5MGI2MmNjNA.pdf,http://regnskaber.virk.dk/67836473/ZG9rdW1lbnRsYWdlcjovLzAzL2M2L2RjL2M1LzM4LzIxNzMtNDRhOS04MmQ3LWQyODNlYzQ4NWNkMA.xml,Danmark,Holstebro,7500.0,4.0,Hostrupsvej,Vinderup,7830.0,21.0,Nr. Bjertvej,"7500, Holstebro","Hostrupsvej, 4",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. maj 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juni 2016 - 31. maj 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-08-14,2017-08-14,2015-12-16,2017-08-14,statsautoriseret revisor,mail@kroyerpedersen.dk,,89224918.0,37463876.0,89224918.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016/17 for JJ Vinderup Invest Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Hans Madsen,Jens Johannesen,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",JJ Vinderup Invest Holding ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Vinderup,2015-06-01,2016-05-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Holstebro,2017-05-31,2016-06-01,2017-08-14,Holstebro,9610 6161,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24409458,indberetninger-20180424,2.5097417999999996,37463876.0,,2018-03-27T13:08:09.759Z,2017-08-14T13:26:44.123Z,regnskab,0.0,,2017-05-31,2016-06-01,X17-AR-51-QU,2017-08-14T13:26:44.387Z,100000.0,,,,,,,,,,,,,,,,,,,,,
37463876,2016-06-01,2017-05-31,c122,,http://regnskaber.virk.dk/67836473/ZG9rdW1lbnRsYWdlcjovLzAzLzFkLzVmLzY0Lzk4LzIwNmUtNGQxMy04NzE5LWIyMjE5MGI2MmNjNA.pdf,http://regnskaber.virk.dk/67836473/ZG9rdW1lbnRsYWdlcjovLzAzL2M2L2RjL2M1LzM4LzIxNzMtNDRhOS04MmQ3LWQyODNlYzQ4NWNkMA.xml,Danmark,Holstebro,7500.0,4.0,Hostrupsvej,Vinderup,7830.0,21.0,Nr. Bjertvej,"7500, Holstebro","Hostrupsvej, 4",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. maj 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juni 2016 - 31. maj 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-08-14,2017-08-14,2015-12-16,2017-08-14,statsautoriseret revisor,mail@kroyerpedersen.dk,,89224918.0,37463876.0,89224918.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016/17 for JJ Vinderup Invest Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Hans Madsen,Jens Johannesen,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",JJ Vinderup Invest Holding ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Vinderup,2015-06-01,2016-05-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Holstebro,2017-05-31,2016-06-01,2017-08-14,Holstebro,9610 6161,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24409458,indberetninger-20180424,2.5097417999999996,37463876.0,,2018-03-27T13:08:09.759Z,2017-08-14T13:26:44.123Z,regnskab,0.0,,2017-05-31,2016-06-01,X17-AR-51-QU,2017-08-14T13:26:44.387Z,10400.0,,,,,,,,,,,,,,,,,,,,,
37463876,2016-06-01,2017-05-31,c200,,http://regnskaber.virk.dk/67836473/ZG9rdW1lbnRsYWdlcjovLzAzLzFkLzVmLzY0Lzk4LzIwNmUtNGQxMy04NzE5LWIyMjE5MGI2MmNjNA.pdf,http://regnskaber.virk.dk/67836473/ZG9rdW1lbnRsYWdlcjovLzAzL2M2L2RjL2M1LzM4LzIxNzMtNDRhOS04MmQ3LWQyODNlYzQ4NWNkMA.xml,Danmark,Holstebro,7500.0,4.0,Hostrupsvej,Vinderup,7830.0,21.0,Nr. Bjertvej,"7500, Holstebro","Hostrupsvej, 4",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. maj 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juni 2016 - 31. maj 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-08-14,2017-08-14,2015-12-16,2017-08-14,statsautoriseret revisor,mail@kroyerpedersen.dk,,89224918.0,37463876.0,89224918.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016/17 for JJ Vinderup Invest Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Hans Madsen,Jens Johannesen,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",JJ Vinderup Invest Holding ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Vinderup,2015-06-01,2016-05-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Holstebro,2017-05-31,2016-06-01,2017-08-14,Holstebro,9610 6161,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24409458,indberetninger-20180424,2.5097417999999996,37463876.0,,2018-03-27T13:08:09.759Z,2017-08-14T13:26:44.123Z,regnskab,0.0,,2017-05-31,2016-06-01,X17-AR-51-QU,2017-08-14T13:26:44.387Z,10400.0,,,,,,,,,,,,,,,,,,,,,
37463876,2016-06-01,2017-05-31,c70,,http://regnskaber.virk.dk/67836473/ZG9rdW1lbnRsYWdlcjovLzAzLzFkLzVmLzY0Lzk4LzIwNmUtNGQxMy04NzE5LWIyMjE5MGI2MmNjNA.pdf,http://regnskaber.virk.dk/67836473/ZG9rdW1lbnRsYWdlcjovLzAzL2M2L2RjL2M1LzM4LzIxNzMtNDRhOS04MmQ3LWQyODNlYzQ4NWNkMA.xml,Danmark,Holstebro,7500.0,4.0,Hostrupsvej,Vinderup,7830.0,21.0,Nr. Bjertvej,"7500, Holstebro","Hostrupsvej, 4",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. maj 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juni 2016 - 31. maj 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-08-14,2017-08-14,2015-12-16,2017-08-14,statsautoriseret revisor,mail@kroyerpedersen.dk,,89224918.0,37463876.0,89224918.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016/17 for JJ Vinderup Invest Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Hans Madsen,Jens Johannesen,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",JJ Vinderup Invest Holding ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Vinderup,2015-06-01,2016-05-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Holstebro,2017-05-31,2016-06-01,2017-08-14,Holstebro,9610 6161,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24409458,indberetninger-20180424,2.5097417999999996,37463876.0,,2018-03-27T13:08:09.759Z,2017-08-14T13:26:44.123Z,regnskab,0.0,,2017-05-31,2016-06-01,X17-AR-51-QU,2017-08-14T13:26:44.387Z,,,,,,,,,,,,,,,,,,,,,,Johanne Johannesen
37463876,2016-06-01,2017-05-31,c71,,http://regnskaber.virk.dk/67836473/ZG9rdW1lbnRsYWdlcjovLzAzLzFkLzVmLzY0Lzk4LzIwNmUtNGQxMy04NzE5LWIyMjE5MGI2MmNjNA.pdf,http://regnskaber.virk.dk/67836473/ZG9rdW1lbnRsYWdlcjovLzAzL2M2L2RjL2M1LzM4LzIxNzMtNDRhOS04MmQ3LWQyODNlYzQ4NWNkMA.xml,Danmark,Holstebro,7500.0,4.0,Hostrupsvej,Vinderup,7830.0,21.0,Nr. Bjertvej,"7500, Holstebro","Hostrupsvej, 4",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. maj 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juni 2016 - 31. maj 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-08-14,2017-08-14,2015-12-16,2017-08-14,statsautoriseret revisor,mail@kroyerpedersen.dk,,89224918.0,37463876.0,89224918.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016/17 for JJ Vinderup Invest Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Hans Madsen,Jens Johannesen,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",JJ Vinderup Invest Holding ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Vinderup,2015-06-01,2016-05-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Holstebro,2017-05-31,2016-06-01,2017-08-14,Holstebro,9610 6161,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24409458,indberetninger-20180424,2.5097417999999996,37463876.0,,2018-03-27T13:08:09.759Z,2017-08-14T13:26:44.123Z,regnskab,0.0,,2017-05-31,2016-06-01,X17-AR-51-QU,2017-08-14T13:26:44.387Z,,,,,,,,,,,,,,,,,,,,,,Jens Johannesen
37463876,2016-06-01,2017-05-31,c88,,http://regnskaber.virk.dk/67836473/ZG9rdW1lbnRsYWdlcjovLzAzLzFkLzVmLzY0Lzk4LzIwNmUtNGQxMy04NzE5LWIyMjE5MGI2MmNjNA.pdf,http://regnskaber.virk.dk/67836473/ZG9rdW1lbnRsYWdlcjovLzAzL2M2L2RjL2M1LzM4LzIxNzMtNDRhOS04MmQ3LWQyODNlYzQ4NWNkMA.xml,Danmark,Holstebro,7500.0,4.0,Hostrupsvej,Vinderup,7830.0,21.0,Nr. Bjertvej,"7500, Holstebro","Hostrupsvej, 4",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. maj 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juni 2016 - 31. maj 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-08-14,2017-08-14,2015-12-16,2017-08-14,statsautoriseret revisor,mail@kroyerpedersen.dk,,89224918.0,37463876.0,89224918.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016/17 for JJ Vinderup Invest Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Hans Madsen,Jens Johannesen,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",JJ Vinderup Invest Holding ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Vinderup,2015-06-01,2016-05-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Holstebro,2017-05-31,2016-06-01,2017-08-14,Holstebro,9610 6161,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24409458,indberetninger-20180424,2.5097417999999996,37463876.0,,2018-03-27T13:08:09.759Z,2017-08-14T13:26:44.123Z,regnskab,0.0,,2017-05-31,2016-06-01,X17-AR-51-QU,2017-08-14T13:26:44.387Z,,,,,,,,,,,,,,,,,,,,,,
37463876,2017-05-31,2017-05-31,c183,,http://regnskaber.virk.dk/67836473/ZG9rdW1lbnRsYWdlcjovLzAzLzFkLzVmLzY0Lzk4LzIwNmUtNGQxMy04NzE5LWIyMjE5MGI2MmNjNA.pdf,http://regnskaber.virk.dk/67836473/ZG9rdW1lbnRsYWdlcjovLzAzL2M2L2RjL2M1LzM4LzIxNzMtNDRhOS04MmQ3LWQyODNlYzQ4NWNkMA.xml,Danmark,Holstebro,7500.0,4.0,Hostrupsvej,Vinderup,7830.0,21.0,Nr. Bjertvej,"7500, Holstebro","Hostrupsvej, 4",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. maj 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juni 2016 - 31. maj 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-08-14,2017-08-14,2015-12-16,2017-08-14,statsautoriseret revisor,mail@kroyerpedersen.dk,50000.0,89224918.0,37463876.0,89224918.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016/17 for JJ Vinderup Invest Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Hans Madsen,Jens Johannesen,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",JJ Vinderup Invest Holding ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Vinderup,2015-06-01,2016-05-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Holstebro,2017-05-31,2016-06-01,2017-08-14,Holstebro,9610 6161,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24409458,indberetninger-20180424,2.5097417999999996,37463876.0,,2018-03-27T13:08:09.759Z,2017-08-14T13:26:44.123Z,regnskab,0.0,,2017-05-31,2016-06-01,X17-AR-51-QU,2017-08-14T13:26:44.387Z,,,,,,,,,,,,,,,,,,,,,,
37463876,2017-05-31,2017-05-31,c201,,http://regnskaber.virk.dk/67836473/ZG9rdW1lbnRsYWdlcjovLzAzLzFkLzVmLzY0Lzk4LzIwNmUtNGQxMy04NzE5LWIyMjE5MGI2MmNjNA.pdf,http://regnskaber.virk.dk/67836473/ZG9rdW1lbnRsYWdlcjovLzAzL2M2L2RjL2M1LzM4LzIxNzMtNDRhOS04MmQ3LWQyODNlYzQ4NWNkMA.xml,Danmark,Holstebro,7500.0,4.0,Hostrupsvej,Vinderup,7830.0,21.0,Nr. Bjertvej,"7500, Holstebro","Hostrupsvej, 4",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. maj 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juni 2016 - 31. maj 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-08-14,2017-08-14,2015-12-16,2017-08-14,statsautoriseret revisor,mail@kroyerpedersen.dk,2174248.0,89224918.0,37463876.0,89224918.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016/17 for JJ Vinderup Invest Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Hans Madsen,Jens Johannesen,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",JJ Vinderup Invest Holding ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Vinderup,2015-06-01,2016-05-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Holstebro,2017-05-31,2016-06-01,2017-08-14,Holstebro,9610 6161,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24409458,indberetninger-20180424,2.5097417999999996,37463876.0,,2018-03-27T13:08:09.759Z,2017-08-14T13:26:44.123Z,regnskab,0.0,,2017-05-31,2016-06-01,X17-AR-51-QU,2017-08-14T13:26:44.387Z,,,,,,,,,,,,,,,,,,,,,,
37463876,2017-05-31,2017-05-31,c6,,http://regnskaber.virk.dk/67836473/ZG9rdW1lbnRsYWdlcjovLzAzLzFkLzVmLzY0Lzk4LzIwNmUtNGQxMy04NzE5LWIyMjE5MGI2MmNjNA.pdf,http://regnskaber.virk.dk/67836473/ZG9rdW1lbnRsYWdlcjovLzAzL2M2L2RjL2M1LzM4LzIxNzMtNDRhOS04MmQ3LWQyODNlYzQ4NWNkMA.xml,Danmark,Holstebro,7500.0,4.0,Hostrupsvej,Vinderup,7830.0,21.0,Nr. Bjertvej,"7500, Holstebro","Hostrupsvej, 4",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. maj 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juni 2016 - 31. maj 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-08-14,2017-08-14,2015-12-16,2017-08-14,statsautoriseret revisor,mail@kroyerpedersen.dk,2324248.0,89224918.0,37463876.0,89224918.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016/17 for JJ Vinderup Invest Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Hans Madsen,Jens Johannesen,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",JJ Vinderup Invest Holding ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Vinderup,2015-06-01,2016-05-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Holstebro,2017-05-31,2016-06-01,2017-08-14,Holstebro,9610 6161,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24409458,indberetninger-20180424,2.5097417999999996,37463876.0,,2018-03-27T13:08:09.759Z,2017-08-14T13:26:44.123Z,regnskab,0.0,,2017-05-31,2016-06-01,X17-AR-51-QU,2017-08-14T13:26:44.387Z,,,,,,,,,2358250.0,769747.0,50000.0,2358250.0,2358250.0,34002.0,1588503.0,10000.0,100000.0,2174248.0,1588503.0,34002.0,24002.0,
