entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,ExtraordinaryDividendPaid,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IdentificationOfAuditedFinancialStatements,InformationOnTypeOfSubmittedReport,InvestmentsGross,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OpinionOnAuditedFinancialStatements,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Equity,ProfitLoss,DividendIncomeRelatedToInvestments,ProfitLossRelatedToInvestments,Dividend,AverageNumberOfEmployees,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,GrossResult,IncomeFromInvestmentsInGroupEnterprises,OtherExternalExpenses,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,AccumulatedRevaluationsOfInvestments,LongtermInvestmentsAndReceivables,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherLongtermInvestments,OtherLongtermReceivables,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,AddressOfAuditorCountry,RelatedEntityLegalForm,RelatedEntityName,RelatedEntityRegisteredOffice,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,NameAndSurnameOfAuditor,NameOfAuditFirm,ShareHeldByEntityOrConsolidatedEnterprisesInRelatedEntity
28312873,2015-07-01,2016-06-30,c475,,http://regnskaber.virk.dk/37821382/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2Lzg0L2MzL2JmL2YxNDUtNDU2ZS05YWExLWUzMzc5OWNhNmE4MA.pdf,http://regnskaber.virk.dk/37821382/ZG9rdW1lbnRsYWdlcjovLzAzLzM1L2E4LzE4LzJjLzk0YzAtNDYwZS1iZDQyLTgwMmMzMjZlZWI5Nw.xml,HornbÃ¦k,3100.0,8A,Kystvej,"4000, Roskilde","Himmelev Bygade, 70",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",2017-11-28,2017-11-28,2017-11-30,2000000.0,28312873.0,33780524.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for Lempel Invest ApS.,"Vi har revideret Ã¥rsregnskabet for Lempel Invest ApS for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,,Leo Lempel,Leon Lempel,Lempel Invest ApS,"RIR REVISION, Statsautoriseret Revisionspartnerselskab","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 i overensstemmelse med Ã¥rsregnskabsloven.",HornbÃ¦k,2015-07-01,2016-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Havdrup,2017-06-30,2016-07-01,2017-11-28,Roskilde,RevisionspÃ¥tegning,urn:ofk:oid:24767999,indberetninger-20180424,2.5124211,28312873.0,,2018-03-27T22:56:13.276Z,2017-12-01T06:56:43.087Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BJ-44-NU,2017-12-01T06:56:43.239Z,,1651000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28312873,2015-07-01,2016-06-30,c736,,http://regnskaber.virk.dk/37821382/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2Lzg0L2MzL2JmL2YxNDUtNDU2ZS05YWExLWUzMzc5OWNhNmE4MA.pdf,http://regnskaber.virk.dk/37821382/ZG9rdW1lbnRsYWdlcjovLzAzLzM1L2E4LzE4LzJjLzk0YzAtNDYwZS1iZDQyLTgwMmMzMjZlZWI5Nw.xml,HornbÃ¦k,3100.0,8A,Kystvej,"4000, Roskilde","Himmelev Bygade, 70",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",2017-11-28,2017-11-28,2017-11-30,2000000.0,28312873.0,33780524.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for Lempel Invest ApS.,"Vi har revideret Ã¥rsregnskabet for Lempel Invest ApS for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,,Leo Lempel,Leon Lempel,Lempel Invest ApS,"RIR REVISION, Statsautoriseret Revisionspartnerselskab","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 i overensstemmelse med Ã¥rsregnskabsloven.",HornbÃ¦k,2015-07-01,2016-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Havdrup,2017-06-30,2016-07-01,2017-11-28,Roskilde,RevisionspÃ¥tegning,urn:ofk:oid:24767999,indberetninger-20180424,2.5124211,28312873.0,,2018-03-27T22:56:13.276Z,2017-12-01T06:56:43.087Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BJ-44-NU,2017-12-01T06:56:43.239Z,,1651000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28312873,2015-07-01,2016-06-30,c742,,http://regnskaber.virk.dk/37821382/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2Lzg0L2MzL2JmL2YxNDUtNDU2ZS05YWExLWUzMzc5OWNhNmE4MA.pdf,http://regnskaber.virk.dk/37821382/ZG9rdW1lbnRsYWdlcjovLzAzLzM1L2E4LzE4LzJjLzk0YzAtNDYwZS1iZDQyLTgwMmMzMjZlZWI5Nw.xml,HornbÃ¦k,3100.0,8A,Kystvej,"4000, Roskilde","Himmelev Bygade, 70",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",2017-11-28,2017-11-28,2017-11-30,2000000.0,28312873.0,33780524.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for Lempel Invest ApS.,"Vi har revideret Ã¥rsregnskabet for Lempel Invest ApS for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,,Leo Lempel,Leon Lempel,Lempel Invest ApS,"RIR REVISION, Statsautoriseret Revisionspartnerselskab","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 i overensstemmelse med Ã¥rsregnskabsloven.",HornbÃ¦k,2015-07-01,2016-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Havdrup,2017-06-30,2016-07-01,2017-11-28,Roskilde,RevisionspÃ¥tegning,urn:ofk:oid:24767999,indberetninger-20180424,2.5124211,28312873.0,,2018-03-27T22:56:13.276Z,2017-12-01T06:56:43.087Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BJ-44-NU,2017-12-01T06:56:43.239Z,,-4544000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28312873,2015-07-01,2016-06-30,c745,,http://regnskaber.virk.dk/37821382/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2Lzg0L2MzL2JmL2YxNDUtNDU2ZS05YWExLWUzMzc5OWNhNmE4MA.pdf,http://regnskaber.virk.dk/37821382/ZG9rdW1lbnRsYWdlcjovLzAzLzM1L2E4LzE4LzJjLzk0YzAtNDYwZS1iZDQyLTgwMmMzMjZlZWI5Nw.xml,HornbÃ¦k,3100.0,8A,Kystvej,"4000, Roskilde","Himmelev Bygade, 70",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",2017-11-28,2017-11-28,2017-11-30,2000000.0,28312873.0,33780524.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for Lempel Invest ApS.,"Vi har revideret Ã¥rsregnskabet for Lempel Invest ApS for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,,Leo Lempel,Leon Lempel,Lempel Invest ApS,"RIR REVISION, Statsautoriseret Revisionspartnerselskab","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 i overensstemmelse med Ã¥rsregnskabsloven.",HornbÃ¦k,2015-07-01,2016-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Havdrup,2017-06-30,2016-07-01,2017-11-28,Roskilde,RevisionspÃ¥tegning,urn:ofk:oid:24767999,indberetninger-20180424,2.5124211,28312873.0,,2018-03-27T22:56:13.276Z,2017-12-01T06:56:43.087Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BJ-44-NU,2017-12-01T06:56:43.239Z,,,,,300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28312873,2016-06-30,2016-06-30,c180,,http://regnskaber.virk.dk/37821382/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2Lzg0L2MzL2JmL2YxNDUtNDU2ZS05YWExLWUzMzc5OWNhNmE4MA.pdf,http://regnskaber.virk.dk/37821382/ZG9rdW1lbnRsYWdlcjovLzAzLzM1L2E4LzE4LzJjLzk0YzAtNDYwZS1iZDQyLTgwMmMzMjZlZWI5Nw.xml,HornbÃ¦k,3100.0,8A,Kystvej,"4000, Roskilde","Himmelev Bygade, 70",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",2017-11-28,2017-11-28,2017-11-30,2000000.0,28312873.0,33780524.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for Lempel Invest ApS.,"Vi har revideret Ã¥rsregnskabet for Lempel Invest ApS for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,1656000.0,Leo Lempel,Leon Lempel,Lempel Invest ApS,"RIR REVISION, Statsautoriseret Revisionspartnerselskab","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 i overensstemmelse med Ã¥rsregnskabsloven.",HornbÃ¦k,2015-07-01,2016-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Havdrup,2017-06-30,2016-07-01,2017-11-28,Roskilde,RevisionspÃ¥tegning,urn:ofk:oid:24767999,indberetninger-20180424,2.5124211,28312873.0,,2018-03-27T22:56:13.276Z,2017-12-01T06:56:43.087Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BJ-44-NU,2017-12-01T06:56:43.239Z,,,,,,,,,,,,,,,,,2045000.0,3701000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28312873,2016-06-30,2016-06-30,c4,,http://regnskaber.virk.dk/37821382/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2Lzg0L2MzL2JmL2YxNDUtNDU2ZS05YWExLWUzMzc5OWNhNmE4MA.pdf,http://regnskaber.virk.dk/37821382/ZG9rdW1lbnRsYWdlcjovLzAzLzM1L2E4LzE4LzJjLzk0YzAtNDYwZS1iZDQyLTgwMmMzMjZlZWI5Nw.xml,HornbÃ¦k,3100.0,8A,Kystvej,"4000, Roskilde","Himmelev Bygade, 70",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",2017-11-28,2017-11-28,2017-11-30,2000000.0,28312873.0,33780524.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for Lempel Invest ApS.,"Vi har revideret Ã¥rsregnskabet for Lempel Invest ApS for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,,Leo Lempel,Leon Lempel,Lempel Invest ApS,"RIR REVISION, Statsautoriseret Revisionspartnerselskab","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 i overensstemmelse med Ã¥rsregnskabsloven.",HornbÃ¦k,2015-07-01,2016-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Havdrup,2017-06-30,2016-07-01,2017-11-28,Roskilde,RevisionspÃ¥tegning,urn:ofk:oid:24767999,indberetninger-20180424,2.5124211,28312873.0,,2018-03-27T22:56:13.276Z,2017-12-01T06:56:43.087Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BJ-44-NU,2017-12-01T06:56:43.239Z,20070000.0,,,,,,,,,,,,,,,,,18622000.0,21201000.0,700000.0,200000.0,2579000.0,21201000.0,1131000.0,3701000.0,18622000.0,13880000.0,1041000.0,650000.0,6000.0,300000.0,2024000.0,17546000.0,1131000.0,0.0,1879000.0,1873000.0,467000.0,14000.0,,,,,,,,,,,,,
28312873,2016-06-30,2016-06-30,c722,,http://regnskaber.virk.dk/37821382/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2Lzg0L2MzL2JmL2YxNDUtNDU2ZS05YWExLWUzMzc5OWNhNmE4MA.pdf,http://regnskaber.virk.dk/37821382/ZG9rdW1lbnRsYWdlcjovLzAzLzM1L2E4LzE4LzJjLzk0YzAtNDYwZS1iZDQyLTgwMmMzMjZlZWI5Nw.xml,HornbÃ¦k,3100.0,8A,Kystvej,"4000, Roskilde","Himmelev Bygade, 70",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",2017-11-28,2017-11-28,2017-11-30,2000000.0,28312873.0,33780524.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for Lempel Invest ApS.,"Vi har revideret Ã¥rsregnskabet for Lempel Invest ApS for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,,Leo Lempel,Leon Lempel,Lempel Invest ApS,"RIR REVISION, Statsautoriseret Revisionspartnerselskab","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 i overensstemmelse med Ã¥rsregnskabsloven.",HornbÃ¦k,2015-07-01,2016-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Havdrup,2017-06-30,2016-07-01,2017-11-28,Roskilde,RevisionspÃ¥tegning,urn:ofk:oid:24767999,indberetninger-20180424,2.5124211,28312873.0,,2018-03-27T22:56:13.276Z,2017-12-01T06:56:43.087Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BJ-44-NU,2017-12-01T06:56:43.239Z,200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28312873,2016-06-30,2016-06-30,c737,,http://regnskaber.virk.dk/37821382/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2Lzg0L2MzL2JmL2YxNDUtNDU2ZS05YWExLWUzMzc5OWNhNmE4MA.pdf,http://regnskaber.virk.dk/37821382/ZG9rdW1lbnRsYWdlcjovLzAzLzM1L2E4LzE4LzJjLzk0YzAtNDYwZS1iZDQyLTgwMmMzMjZlZWI5Nw.xml,HornbÃ¦k,3100.0,8A,Kystvej,"4000, Roskilde","Himmelev Bygade, 70",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",2017-11-28,2017-11-28,2017-11-30,2000000.0,28312873.0,33780524.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for Lempel Invest ApS.,"Vi har revideret Ã¥rsregnskabet for Lempel Invest ApS for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,,Leo Lempel,Leon Lempel,Lempel Invest ApS,"RIR REVISION, Statsautoriseret Revisionspartnerselskab","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 i overensstemmelse med Ã¥rsregnskabsloven.",HornbÃ¦k,2015-07-01,2016-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Havdrup,2017-06-30,2016-07-01,2017-11-28,Roskilde,RevisionspÃ¥tegning,urn:ofk:oid:24767999,indberetninger-20180424,2.5124211,28312873.0,,2018-03-27T22:56:13.276Z,2017-12-01T06:56:43.087Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BJ-44-NU,2017-12-01T06:56:43.239Z,2024000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28312873,2016-06-30,2016-06-30,c743,,http://regnskaber.virk.dk/37821382/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2Lzg0L2MzL2JmL2YxNDUtNDU2ZS05YWExLWUzMzc5OWNhNmE4MA.pdf,http://regnskaber.virk.dk/37821382/ZG9rdW1lbnRsYWdlcjovLzAzLzM1L2E4LzE4LzJjLzk0YzAtNDYwZS1iZDQyLTgwMmMzMjZlZWI5Nw.xml,HornbÃ¦k,3100.0,8A,Kystvej,"4000, Roskilde","Himmelev Bygade, 70",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",2017-11-28,2017-11-28,2017-11-30,2000000.0,28312873.0,33780524.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for Lempel Invest ApS.,"Vi har revideret Ã¥rsregnskabet for Lempel Invest ApS for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,,Leo Lempel,Leon Lempel,Lempel Invest ApS,"RIR REVISION, Statsautoriseret Revisionspartnerselskab","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 i overensstemmelse med Ã¥rsregnskabsloven.",HornbÃ¦k,2015-07-01,2016-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Havdrup,2017-06-30,2016-07-01,2017-11-28,Roskilde,RevisionspÃ¥tegning,urn:ofk:oid:24767999,indberetninger-20180424,2.5124211,28312873.0,,2018-03-27T22:56:13.276Z,2017-12-01T06:56:43.087Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BJ-44-NU,2017-12-01T06:56:43.239Z,17546000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28312873,2016-06-30,2016-06-30,c746,,http://regnskaber.virk.dk/37821382/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2Lzg0L2MzL2JmL2YxNDUtNDU2ZS05YWExLWUzMzc5OWNhNmE4MA.pdf,http://regnskaber.virk.dk/37821382/ZG9rdW1lbnRsYWdlcjovLzAzLzM1L2E4LzE4LzJjLzk0YzAtNDYwZS1iZDQyLTgwMmMzMjZlZWI5Nw.xml,HornbÃ¦k,3100.0,8A,Kystvej,"4000, Roskilde","Himmelev Bygade, 70",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",2017-11-28,2017-11-28,2017-11-30,2000000.0,28312873.0,33780524.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for Lempel Invest ApS.,"Vi har revideret Ã¥rsregnskabet for Lempel Invest ApS for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,,Leo Lempel,Leon Lempel,Lempel Invest ApS,"RIR REVISION, Statsautoriseret Revisionspartnerselskab","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 i overensstemmelse med Ã¥rsregnskabsloven.",HornbÃ¦k,2015-07-01,2016-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Havdrup,2017-06-30,2016-07-01,2017-11-28,Roskilde,RevisionspÃ¥tegning,urn:ofk:oid:24767999,indberetninger-20180424,2.5124211,28312873.0,,2018-03-27T22:56:13.276Z,2017-12-01T06:56:43.087Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BJ-44-NU,2017-12-01T06:56:43.239Z,300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
