entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,FaxNumberOfReportingEntity,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermEquityLoan,LongtermLiabilitiesOtherThanProvisions,OtherShorttermInvestments,OtherShorttermPayables,RetainedEarnings,ShorttermDebtToOtherCreditInstitutions,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables,NameAndSurnameOfMemberOfSupervisoryBoard,TitleOfMemberOfSupervisoryBoard,NameAndSurnameOfMemberOfExecutiveBoard
14301879,2015-04-01,2016-03-31,ID_19,,http://regnskaber.virk.dk/97810341/ZG9rdW1lbnRsYWdlcjovLzAzLzBiL2Q1L2NiL2FkLzJmZTctNGQyNC1hYjVmLTk3YzQzYmI0Njg1Mg.pdf,http://regnskaber.virk.dk/97810341/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzQzL2UxLzFlLzMwMTQtNDBlMy1hNDg3LTI3OTI1ZDI2OWViMg.xml,"4930, Maribo",C. E. Christiansens Vej 56,Til kapitalejerne i TjÃ¸rnebjerg A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2015 - 31. marts 2016.",2016-05-24,1990-01-01,2016-08-22,54 66 07 26,,14301879.0,12901038.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2015 - 31. marts 2016 for TjÃ¸rnebjerg A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Nordtorp Henriksen,Jyske Bank,TjÃ¸rnebjerg A/S,"aage maagensen, statsautoriseret revisionsaktieselskab",,,"RÃ¸dby, den 24. maj 2016",2014-04-01,2015-03-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-03-31,2015-04-01,2016-05-24,Maribo,54 60 14 26,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:22917314,indberetninger-20180424,2.51228,14301879.0,,2018-03-28T18:09:31.203Z,2016-08-24T10:57:43.667Z,regnskab,0.0,,2016-03-31,2015-04-01,X16-BD-00-CH,2016-08-24T10:57:43.856Z,,,,,,,,,,,,,,,,,,,,,,
14301879,2015-04-01,2016-03-31,ID_2,,http://regnskaber.virk.dk/97810341/ZG9rdW1lbnRsYWdlcjovLzAzLzBiL2Q1L2NiL2FkLzJmZTctNGQyNC1hYjVmLTk3YzQzYmI0Njg1Mg.pdf,http://regnskaber.virk.dk/97810341/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzQzL2UxLzFlLzMwMTQtNDBlMy1hNDg3LTI3OTI1ZDI2OWViMg.xml,"4930, Maribo",C. E. Christiansens Vej 56,Til kapitalejerne i TjÃ¸rnebjerg A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2015 - 31. marts 2016.",2016-05-24,1990-01-01,2016-08-22,54 66 07 26,,14301879.0,12901038.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2015 - 31. marts 2016 for TjÃ¸rnebjerg A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Nordtorp Henriksen,Jyske Bank,TjÃ¸rnebjerg A/S,"aage maagensen, statsautoriseret revisionsaktieselskab",,,"RÃ¸dby, den 24. maj 2016",2014-04-01,2015-03-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-03-31,2015-04-01,2016-05-24,Maribo,54 60 14 26,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:22917314,indberetninger-20180424,2.51228,14301879.0,,2018-03-28T18:09:31.203Z,2016-08-24T10:57:43.667Z,regnskab,0.0,,2016-03-31,2015-04-01,X16-BD-00-CH,2016-08-24T10:57:43.856Z,,,,,,,,,,,,,,,,,,,,,,
14301879,2015-04-01,2016-03-31,ID_20,,http://regnskaber.virk.dk/97810341/ZG9rdW1lbnRsYWdlcjovLzAzLzBiL2Q1L2NiL2FkLzJmZTctNGQyNC1hYjVmLTk3YzQzYmI0Njg1Mg.pdf,http://regnskaber.virk.dk/97810341/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzQzL2UxLzFlLzMwMTQtNDBlMy1hNDg3LTI3OTI1ZDI2OWViMg.xml,"4930, Maribo",C. E. Christiansens Vej 56,Til kapitalejerne i TjÃ¸rnebjerg A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2015 - 31. marts 2016.",2016-05-24,1990-01-01,2016-08-22,54 66 07 26,,14301879.0,12901038.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2015 - 31. marts 2016 for TjÃ¸rnebjerg A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Nordtorp Henriksen,Jyske Bank,TjÃ¸rnebjerg A/S,"aage maagensen, statsautoriseret revisionsaktieselskab",,,"RÃ¸dby, den 24. maj 2016",2014-04-01,2015-03-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-03-31,2015-04-01,2016-05-24,Maribo,54 60 14 26,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:22917314,indberetninger-20180424,2.51228,14301879.0,,2018-03-28T18:09:31.203Z,2016-08-24T10:57:43.667Z,regnskab,0.0,,2016-03-31,2015-04-01,X16-BD-00-CH,2016-08-24T10:57:43.856Z,,,,,,,,,,,,,,,,,,,,,,
14301879,2015-04-01,2016-03-31,ID_21,,http://regnskaber.virk.dk/97810341/ZG9rdW1lbnRsYWdlcjovLzAzLzBiL2Q1L2NiL2FkLzJmZTctNGQyNC1hYjVmLTk3YzQzYmI0Njg1Mg.pdf,http://regnskaber.virk.dk/97810341/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzQzL2UxLzFlLzMwMTQtNDBlMy1hNDg3LTI3OTI1ZDI2OWViMg.xml,"4930, Maribo",C. E. Christiansens Vej 56,Til kapitalejerne i TjÃ¸rnebjerg A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2015 - 31. marts 2016.",2016-05-24,1990-01-01,2016-08-22,54 66 07 26,,14301879.0,12901038.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2015 - 31. marts 2016 for TjÃ¸rnebjerg A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Nordtorp Henriksen,Jyske Bank,TjÃ¸rnebjerg A/S,"aage maagensen, statsautoriseret revisionsaktieselskab",,,"RÃ¸dby, den 24. maj 2016",2014-04-01,2015-03-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-03-31,2015-04-01,2016-05-24,Maribo,54 60 14 26,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:22917314,indberetninger-20180424,2.51228,14301879.0,,2018-03-28T18:09:31.203Z,2016-08-24T10:57:43.667Z,regnskab,0.0,,2016-03-31,2015-04-01,X16-BD-00-CH,2016-08-24T10:57:43.856Z,,,,,,,,,,,,,,,,,,,,,,
14301879,2015-04-01,2016-03-31,ID_22,,http://regnskaber.virk.dk/97810341/ZG9rdW1lbnRsYWdlcjovLzAzLzBiL2Q1L2NiL2FkLzJmZTctNGQyNC1hYjVmLTk3YzQzYmI0Njg1Mg.pdf,http://regnskaber.virk.dk/97810341/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzQzL2UxLzFlLzMwMTQtNDBlMy1hNDg3LTI3OTI1ZDI2OWViMg.xml,"4930, Maribo",C. E. Christiansens Vej 56,Til kapitalejerne i TjÃ¸rnebjerg A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2015 - 31. marts 2016.",2016-05-24,1990-01-01,2016-08-22,54 66 07 26,,14301879.0,12901038.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2015 - 31. marts 2016 for TjÃ¸rnebjerg A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Nordtorp Henriksen,Jyske Bank,TjÃ¸rnebjerg A/S,"aage maagensen, statsautoriseret revisionsaktieselskab",,,"RÃ¸dby, den 24. maj 2016",2014-04-01,2015-03-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-03-31,2015-04-01,2016-05-24,Maribo,54 60 14 26,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:22917314,indberetninger-20180424,2.51228,14301879.0,,2018-03-28T18:09:31.203Z,2016-08-24T10:57:43.667Z,regnskab,0.0,,2016-03-31,2015-04-01,X16-BD-00-CH,2016-08-24T10:57:43.856Z,,,,,,,,,,,,,,,,,,,,,,
14301879,2015-04-01,2016-03-31,ID_23,,http://regnskaber.virk.dk/97810341/ZG9rdW1lbnRsYWdlcjovLzAzLzBiL2Q1L2NiL2FkLzJmZTctNGQyNC1hYjVmLTk3YzQzYmI0Njg1Mg.pdf,http://regnskaber.virk.dk/97810341/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzQzL2UxLzFlLzMwMTQtNDBlMy1hNDg3LTI3OTI1ZDI2OWViMg.xml,"4930, Maribo",C. E. Christiansens Vej 56,Til kapitalejerne i TjÃ¸rnebjerg A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2015 - 31. marts 2016.",2016-05-24,1990-01-01,2016-08-22,54 66 07 26,,14301879.0,12901038.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2015 - 31. marts 2016 for TjÃ¸rnebjerg A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Nordtorp Henriksen,Jyske Bank,TjÃ¸rnebjerg A/S,"aage maagensen, statsautoriseret revisionsaktieselskab",,,"RÃ¸dby, den 24. maj 2016",2014-04-01,2015-03-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-03-31,2015-04-01,2016-05-24,Maribo,54 60 14 26,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:22917314,indberetninger-20180424,2.51228,14301879.0,,2018-03-28T18:09:31.203Z,2016-08-24T10:57:43.667Z,regnskab,0.0,,2016-03-31,2015-04-01,X16-BD-00-CH,2016-08-24T10:57:43.856Z,,,,,,,,,,,,,,,,,,,,,,
14301879,2015-04-01,2016-03-31,ID_3,,http://regnskaber.virk.dk/97810341/ZG9rdW1lbnRsYWdlcjovLzAzLzBiL2Q1L2NiL2FkLzJmZTctNGQyNC1hYjVmLTk3YzQzYmI0Njg1Mg.pdf,http://regnskaber.virk.dk/97810341/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzQzL2UxLzFlLzMwMTQtNDBlMy1hNDg3LTI3OTI1ZDI2OWViMg.xml,"4930, Maribo",C. E. Christiansens Vej 56,Til kapitalejerne i TjÃ¸rnebjerg A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2015 - 31. marts 2016.",2016-05-24,1990-01-01,2016-08-22,54 66 07 26,,14301879.0,12901038.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2015 - 31. marts 2016 for TjÃ¸rnebjerg A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Nordtorp Henriksen,Jyske Bank,TjÃ¸rnebjerg A/S,"aage maagensen, statsautoriseret revisionsaktieselskab",,,"RÃ¸dby, den 24. maj 2016",2014-04-01,2015-03-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-03-31,2015-04-01,2016-05-24,Maribo,54 60 14 26,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:22917314,indberetninger-20180424,2.51228,14301879.0,,2018-03-28T18:09:31.203Z,2016-08-24T10:57:43.667Z,regnskab,0.0,,2016-03-31,2015-04-01,X16-BD-00-CH,2016-08-24T10:57:43.856Z,,,,,,,,,,,,,,,,,,,,Hans Bonde Hansen,Bestyrelsesformand,
14301879,2015-04-01,2016-03-31,ID_4,,http://regnskaber.virk.dk/97810341/ZG9rdW1lbnRsYWdlcjovLzAzLzBiL2Q1L2NiL2FkLzJmZTctNGQyNC1hYjVmLTk3YzQzYmI0Njg1Mg.pdf,http://regnskaber.virk.dk/97810341/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzQzL2UxLzFlLzMwMTQtNDBlMy1hNDg3LTI3OTI1ZDI2OWViMg.xml,"4930, Maribo",C. E. Christiansens Vej 56,Til kapitalejerne i TjÃ¸rnebjerg A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2015 - 31. marts 2016.",2016-05-24,1990-01-01,2016-08-22,54 66 07 26,,14301879.0,12901038.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2015 - 31. marts 2016 for TjÃ¸rnebjerg A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Nordtorp Henriksen,Jyske Bank,TjÃ¸rnebjerg A/S,"aage maagensen, statsautoriseret revisionsaktieselskab",,,"RÃ¸dby, den 24. maj 2016",2014-04-01,2015-03-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-03-31,2015-04-01,2016-05-24,Maribo,54 60 14 26,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:22917314,indberetninger-20180424,2.51228,14301879.0,,2018-03-28T18:09:31.203Z,2016-08-24T10:57:43.667Z,regnskab,0.0,,2016-03-31,2015-04-01,X16-BD-00-CH,2016-08-24T10:57:43.856Z,,,,,,,,,,,,,,,,,,,,JÃ¸rgen Keis Hansen,Bestyrelsesmedlem,
14301879,2015-04-01,2016-03-31,ID_5,,http://regnskaber.virk.dk/97810341/ZG9rdW1lbnRsYWdlcjovLzAzLzBiL2Q1L2NiL2FkLzJmZTctNGQyNC1hYjVmLTk3YzQzYmI0Njg1Mg.pdf,http://regnskaber.virk.dk/97810341/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzQzL2UxLzFlLzMwMTQtNDBlMy1hNDg3LTI3OTI1ZDI2OWViMg.xml,"4930, Maribo",C. E. Christiansens Vej 56,Til kapitalejerne i TjÃ¸rnebjerg A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2015 - 31. marts 2016.",2016-05-24,1990-01-01,2016-08-22,54 66 07 26,,14301879.0,12901038.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2015 - 31. marts 2016 for TjÃ¸rnebjerg A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Nordtorp Henriksen,Jyske Bank,TjÃ¸rnebjerg A/S,"aage maagensen, statsautoriseret revisionsaktieselskab",,,"RÃ¸dby, den 24. maj 2016",2014-04-01,2015-03-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-03-31,2015-04-01,2016-05-24,Maribo,54 60 14 26,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:22917314,indberetninger-20180424,2.51228,14301879.0,,2018-03-28T18:09:31.203Z,2016-08-24T10:57:43.667Z,regnskab,0.0,,2016-03-31,2015-04-01,X16-BD-00-CH,2016-08-24T10:57:43.856Z,,,,,,,,,,,,,,,,,,,,,,Anders Nordtorp Henriksen
14301879,2015-04-01,2016-03-31,ID_6,,http://regnskaber.virk.dk/97810341/ZG9rdW1lbnRsYWdlcjovLzAzLzBiL2Q1L2NiL2FkLzJmZTctNGQyNC1hYjVmLTk3YzQzYmI0Njg1Mg.pdf,http://regnskaber.virk.dk/97810341/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzQzL2UxLzFlLzMwMTQtNDBlMy1hNDg3LTI3OTI1ZDI2OWViMg.xml,"4930, Maribo",C. E. Christiansens Vej 56,Til kapitalejerne i TjÃ¸rnebjerg A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2015 - 31. marts 2016.",2016-05-24,1990-01-01,2016-08-22,54 66 07 26,,14301879.0,12901038.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2015 - 31. marts 2016 for TjÃ¸rnebjerg A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Nordtorp Henriksen,Jyske Bank,TjÃ¸rnebjerg A/S,"aage maagensen, statsautoriseret revisionsaktieselskab",,,"RÃ¸dby, den 24. maj 2016",2014-04-01,2015-03-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-03-31,2015-04-01,2016-05-24,Maribo,54 60 14 26,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:22917314,indberetninger-20180424,2.51228,14301879.0,,2018-03-28T18:09:31.203Z,2016-08-24T10:57:43.667Z,regnskab,0.0,,2016-03-31,2015-04-01,X16-BD-00-CH,2016-08-24T10:57:43.856Z,,,,,,,,,,,,,,,,,,,,Anders Nordtorp Henriksen,Bestyrelsesmedlem,
14301879,2015-04-01,2016-03-31,ID_7,,http://regnskaber.virk.dk/97810341/ZG9rdW1lbnRsYWdlcjovLzAzLzBiL2Q1L2NiL2FkLzJmZTctNGQyNC1hYjVmLTk3YzQzYmI0Njg1Mg.pdf,http://regnskaber.virk.dk/97810341/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzQzL2UxLzFlLzMwMTQtNDBlMy1hNDg3LTI3OTI1ZDI2OWViMg.xml,"4930, Maribo",C. E. Christiansens Vej 56,Til kapitalejerne i TjÃ¸rnebjerg A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2015 - 31. marts 2016.",2016-05-24,1990-01-01,2016-08-22,54 66 07 26,,14301879.0,12901038.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2015 - 31. marts 2016 for TjÃ¸rnebjerg A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Nordtorp Henriksen,Jyske Bank,TjÃ¸rnebjerg A/S,"aage maagensen, statsautoriseret revisionsaktieselskab",,,"RÃ¸dby, den 24. maj 2016",2014-04-01,2015-03-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-03-31,2015-04-01,2016-05-24,Maribo,54 60 14 26,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:22917314,indberetninger-20180424,2.51228,14301879.0,,2018-03-28T18:09:31.203Z,2016-08-24T10:57:43.667Z,regnskab,0.0,,2016-03-31,2015-04-01,X16-BD-00-CH,2016-08-24T10:57:43.856Z,,,,,,,,,,,,,,,,,,,,,,
14301879,2015-04-01,2016-03-31,ID_8,,http://regnskaber.virk.dk/97810341/ZG9rdW1lbnRsYWdlcjovLzAzLzBiL2Q1L2NiL2FkLzJmZTctNGQyNC1hYjVmLTk3YzQzYmI0Njg1Mg.pdf,http://regnskaber.virk.dk/97810341/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzQzL2UxLzFlLzMwMTQtNDBlMy1hNDg3LTI3OTI1ZDI2OWViMg.xml,"4930, Maribo",C. E. Christiansens Vej 56,Til kapitalejerne i TjÃ¸rnebjerg A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2015 - 31. marts 2016.",2016-05-24,1990-01-01,2016-08-22,54 66 07 26,,14301879.0,12901038.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2015 - 31. marts 2016 for TjÃ¸rnebjerg A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Nordtorp Henriksen,Jyske Bank,TjÃ¸rnebjerg A/S,"aage maagensen, statsautoriseret revisionsaktieselskab",,,"RÃ¸dby, den 24. maj 2016",2014-04-01,2015-03-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-03-31,2015-04-01,2016-05-24,Maribo,54 60 14 26,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:22917314,indberetninger-20180424,2.51228,14301879.0,,2018-03-28T18:09:31.203Z,2016-08-24T10:57:43.667Z,regnskab,0.0,,2016-03-31,2015-04-01,X16-BD-00-CH,2016-08-24T10:57:43.856Z,,,,,,,,,,,,,,,,,,,,,,
14301879,2015-04-01,2016-03-31,ID_9,,http://regnskaber.virk.dk/97810341/ZG9rdW1lbnRsYWdlcjovLzAzLzBiL2Q1L2NiL2FkLzJmZTctNGQyNC1hYjVmLTk3YzQzYmI0Njg1Mg.pdf,http://regnskaber.virk.dk/97810341/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzQzL2UxLzFlLzMwMTQtNDBlMy1hNDg3LTI3OTI1ZDI2OWViMg.xml,"4930, Maribo",C. E. Christiansens Vej 56,Til kapitalejerne i TjÃ¸rnebjerg A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2015 - 31. marts 2016.",2016-05-24,1990-01-01,2016-08-22,54 66 07 26,,14301879.0,12901038.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2015 - 31. marts 2016 for TjÃ¸rnebjerg A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Nordtorp Henriksen,Jyske Bank,TjÃ¸rnebjerg A/S,"aage maagensen, statsautoriseret revisionsaktieselskab",,,"RÃ¸dby, den 24. maj 2016",2014-04-01,2015-03-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-03-31,2015-04-01,2016-05-24,Maribo,54 60 14 26,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:22917314,indberetninger-20180424,2.51228,14301879.0,,2018-03-28T18:09:31.203Z,2016-08-24T10:57:43.667Z,regnskab,0.0,,2016-03-31,2015-04-01,X16-BD-00-CH,2016-08-24T10:57:43.856Z,,,,,,,,,,,,,,,,,,,,,,
