entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccumulatedRevaluationsOfInvestments,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnReviewOfFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,IdentificationNumberCvrOfFinancialInstitution,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InvestmentsGross,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,RelatedEntityName,RelatedEntityRegisteredOffice,ReportingPeriodEndDate,ReportingPeriodStartDate,ShareHeldByEntityOrConsolidatedEnterprisesInRelatedEntity,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Equity,ProfitLoss,AdditionsToInvestments,DisposalsOfInvestments,DividendIncomeRelatedToInvestments,OtherAdjustmentsRelatedToInvestments,ProfitLossRelatedToInvestments,Dividend,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,ImpairmentOfFinancialAssets,IncomeFromInvestmentsInGroupEnterprises,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,PostemploymentBenefitExpense,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,DecreaseOfCapital,ValueAdjustmentsOfEquity,DividendPaid,LongtermInvestmentsAndReceivables,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermTaxPayables,ShorttermTradePayables
30832760,2013-01-01,2013-12-31,c474,http://regnskaber.virk.dk/06723803/Y3ZyLmRrOi8vcGRmcy8zMDgzMjc2MDtBcFM0MTI3NTU7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/06723803/Y3ZyLmRrOi8veGJybHMvWC01MzJEOEJEQS0yMDE1MDIxMV8xMjM3NTVfMDYw.xml,,Aarhus C,8000.0,2-6,Skt. Clemens Torv,Ãrhus C,8000.0,7.0,Lyngbyvej,"8210, Aarhus V","Sommervej, 31C",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014/14 for opfyldt.,2015-02-10,2015-02-10,2007-09-06,2015-02-10,Andre eksterne omkostninger omfatter omkostninger til administration.,13522197.0,30832760.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for Kasper Lyrum ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kasper Lyrum,Kasper Lyrum,Nordea Bank A/S,Kasper Lyrum ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Aarhus C,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,Evaltor ApS,Aarhus,2014-12-31,2014-01-01,0.0,2015-02-10,Aarhus,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:18874526,indberetninger-20180424,2.5095785,30832760.0,,2018-03-30T11:05:34.842Z,2015-02-11T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-93.320,2015-02-11T23:00:00.000Z,,14421.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30832760,2013-01-01,2013-12-31,c721,http://regnskaber.virk.dk/06723803/Y3ZyLmRrOi8vcGRmcy8zMDgzMjc2MDtBcFM0MTI3NTU7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/06723803/Y3ZyLmRrOi8veGJybHMvWC01MzJEOEJEQS0yMDE1MDIxMV8xMjM3NTVfMDYw.xml,,Aarhus C,8000.0,2-6,Skt. Clemens Torv,Ãrhus C,8000.0,7.0,Lyngbyvej,"8210, Aarhus V","Sommervej, 31C",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014/14 for opfyldt.,2015-02-10,2015-02-10,2007-09-06,2015-02-10,Andre eksterne omkostninger omfatter omkostninger til administration.,13522197.0,30832760.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for Kasper Lyrum ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kasper Lyrum,Kasper Lyrum,Nordea Bank A/S,Kasper Lyrum ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Aarhus C,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,Evaltor ApS,Aarhus,2014-12-31,2014-01-01,0.0,2015-02-10,Aarhus,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:18874526,indberetninger-20180424,2.5095785,30832760.0,,2018-03-30T11:05:34.842Z,2015-02-11T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-93.320,2015-02-11T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,45000.0,,,,,,,,,,,,,,,,,,,,,,,
30832760,2013-01-01,2013-12-31,c736,http://regnskaber.virk.dk/06723803/Y3ZyLmRrOi8vcGRmcy8zMDgzMjc2MDtBcFM0MTI3NTU7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/06723803/Y3ZyLmRrOi8veGJybHMvWC01MzJEOEJEQS0yMDE1MDIxMV8xMjM3NTVfMDYw.xml,,Aarhus C,8000.0,2-6,Skt. Clemens Torv,Ãrhus C,8000.0,7.0,Lyngbyvej,"8210, Aarhus V","Sommervej, 31C",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014/14 for opfyldt.,2015-02-10,2015-02-10,2007-09-06,2015-02-10,Andre eksterne omkostninger omfatter omkostninger til administration.,13522197.0,30832760.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for Kasper Lyrum ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kasper Lyrum,Kasper Lyrum,Nordea Bank A/S,Kasper Lyrum ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Aarhus C,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,Evaltor ApS,Aarhus,2014-12-31,2014-01-01,0.0,2015-02-10,Aarhus,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:18874526,indberetninger-20180424,2.5095785,30832760.0,,2018-03-30T11:05:34.842Z,2015-02-11T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-93.320,2015-02-11T23:00:00.000Z,,14421.0,,,,,,,,,,,,,,,,,,,,,,,-251568.0,,,,,,,,,,,,,,,,,,,,,,
30832760,2013-01-01,2013-12-31,c742,http://regnskaber.virk.dk/06723803/Y3ZyLmRrOi8vcGRmcy8zMDgzMjc2MDtBcFM0MTI3NTU7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/06723803/Y3ZyLmRrOi8veGJybHMvWC01MzJEOEJEQS0yMDE1MDIxMV8xMjM3NTVfMDYw.xml,,Aarhus C,8000.0,2-6,Skt. Clemens Torv,Ãrhus C,8000.0,7.0,Lyngbyvej,"8210, Aarhus V","Sommervej, 31C",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014/14 for opfyldt.,2015-02-10,2015-02-10,2007-09-06,2015-02-10,Andre eksterne omkostninger omfatter omkostninger til administration.,13522197.0,30832760.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for Kasper Lyrum ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kasper Lyrum,Kasper Lyrum,Nordea Bank A/S,Kasper Lyrum ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Aarhus C,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,Evaltor ApS,Aarhus,2014-12-31,2014-01-01,0.0,2015-02-10,Aarhus,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:18874526,indberetninger-20180424,2.5095785,30832760.0,,2018-03-30T11:05:34.842Z,2015-02-11T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-93.320,2015-02-11T23:00:00.000Z,,-584626.0,,,,,,,,,,,,,,,,,,,,,,,45000.0,,,,,,,,,,,,,,,,,,,,,,
30832760,2013-01-01,2013-12-31,c745,http://regnskaber.virk.dk/06723803/Y3ZyLmRrOi8vcGRmcy8zMDgzMjc2MDtBcFM0MTI3NTU7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/06723803/Y3ZyLmRrOi8veGJybHMvWC01MzJEOEJEQS0yMDE1MDIxMV8xMjM3NTVfMDYw.xml,,Aarhus C,8000.0,2-6,Skt. Clemens Torv,Ãrhus C,8000.0,7.0,Lyngbyvej,"8210, Aarhus V","Sommervej, 31C",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014/14 for opfyldt.,2015-02-10,2015-02-10,2007-09-06,2015-02-10,Andre eksterne omkostninger omfatter omkostninger til administration.,13522197.0,30832760.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for Kasper Lyrum ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kasper Lyrum,Kasper Lyrum,Nordea Bank A/S,Kasper Lyrum ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Aarhus C,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,Evaltor ApS,Aarhus,2014-12-31,2014-01-01,0.0,2015-02-10,Aarhus,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:18874526,indberetninger-20180424,2.5095785,30832760.0,,2018-03-30T11:05:34.842Z,2015-02-11T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-93.320,2015-02-11T23:00:00.000Z,,,,,,,,98400.0,,,,,,,,,,,,,,,,,,96600.0,,,,,,,,,,,,,,,,,,,,,
30832760,2013-12-31,2013-12-31,c180,http://regnskaber.virk.dk/06723803/Y3ZyLmRrOi8vcGRmcy8zMDgzMjc2MDtBcFM0MTI3NTU7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/06723803/Y3ZyLmRrOi8veGJybHMvWC01MzJEOEJEQS0yMDE1MDIxMV8xMjM3NTVfMDYw.xml,-9871.0,Aarhus C,8000.0,2-6,Skt. Clemens Torv,Ãrhus C,8000.0,7.0,Lyngbyvej,"8210, Aarhus V","Sommervej, 31C",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014/14 for opfyldt.,2015-02-10,2015-02-10,2007-09-06,2015-02-10,Andre eksterne omkostninger omfatter omkostninger til administration.,13522197.0,30832760.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for Kasper Lyrum ApS.,Ãrsrapport,92768.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kasper Lyrum,Kasper Lyrum,Nordea Bank A/S,Kasper Lyrum ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Aarhus C,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,Evaltor ApS,Aarhus,2014-12-31,2014-01-01,0.0,2015-02-10,Aarhus,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:18874526,indberetninger-20180424,2.5095785,30832760.0,,2018-03-30T11:05:34.842Z,2015-02-11T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-93.320,2015-02-11T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,82897.0,,,,,,,,,,,,,,,,,,,,
30832760,2013-12-31,2013-12-31,c4,http://regnskaber.virk.dk/06723803/Y3ZyLmRrOi8vcGRmcy8zMDgzMjc2MDtBcFM0MTI3NTU7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/06723803/Y3ZyLmRrOi8veGJybHMvWC01MzJEOEJEQS0yMDE1MDIxMV8xMjM3NTVfMDYw.xml,,Aarhus C,8000.0,2-6,Skt. Clemens Torv,Ãrhus C,8000.0,7.0,Lyngbyvej,"8210, Aarhus V","Sommervej, 31C",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014/14 for opfyldt.,2015-02-10,2015-02-10,2007-09-06,2015-02-10,Andre eksterne omkostninger omfatter omkostninger til administration.,13522197.0,30832760.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for Kasper Lyrum ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kasper Lyrum,Kasper Lyrum,Nordea Bank A/S,Kasper Lyrum ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Aarhus C,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,Evaltor ApS,Aarhus,2014-12-31,2014-01-01,0.0,2015-02-10,Aarhus,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:18874526,indberetninger-20180424,2.5095785,30832760.0,,2018-03-30T11:05:34.842Z,2015-02-11T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-93.320,2015-02-11T23:00:00.000Z,1368953.0,,,,,,,,,,,,,,,,,,,,,,,,,,529209.0,1394753.0,822595.0,80000.0,865544.0,33884.0,1394753.0,25800.0,82897.0,529209.0,446312.0,11204.0,4290.0,98400.0,-9871.0,1200424.0,25800.0,42949.0,4775.0,0.0,14596.0
30832760,2013-12-31,2013-12-31,c722,http://regnskaber.virk.dk/06723803/Y3ZyLmRrOi8vcGRmcy8zMDgzMjc2MDtBcFM0MTI3NTU7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/06723803/Y3ZyLmRrOi8veGJybHMvWC01MzJEOEJEQS0yMDE1MDIxMV8xMjM3NTVfMDYw.xml,,Aarhus C,8000.0,2-6,Skt. Clemens Torv,Ãrhus C,8000.0,7.0,Lyngbyvej,"8210, Aarhus V","Sommervej, 31C",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014/14 for opfyldt.,2015-02-10,2015-02-10,2007-09-06,2015-02-10,Andre eksterne omkostninger omfatter omkostninger til administration.,13522197.0,30832760.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for Kasper Lyrum ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kasper Lyrum,Kasper Lyrum,Nordea Bank A/S,Kasper Lyrum ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Aarhus C,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,Evaltor ApS,Aarhus,2014-12-31,2014-01-01,0.0,2015-02-10,Aarhus,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:18874526,indberetninger-20180424,2.5095785,30832760.0,,2018-03-30T11:05:34.842Z,2015-02-11T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-93.320,2015-02-11T23:00:00.000Z,80000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30832760,2013-12-31,2013-12-31,c737,http://regnskaber.virk.dk/06723803/Y3ZyLmRrOi8vcGRmcy8zMDgzMjc2MDtBcFM0MTI3NTU7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/06723803/Y3ZyLmRrOi8veGJybHMvWC01MzJEOEJEQS0yMDE1MDIxMV8xMjM3NTVfMDYw.xml,,Aarhus C,8000.0,2-6,Skt. Clemens Torv,Ãrhus C,8000.0,7.0,Lyngbyvej,"8210, Aarhus V","Sommervej, 31C",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014/14 for opfyldt.,2015-02-10,2015-02-10,2007-09-06,2015-02-10,Andre eksterne omkostninger omfatter omkostninger til administration.,13522197.0,30832760.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for Kasper Lyrum ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kasper Lyrum,Kasper Lyrum,Nordea Bank A/S,Kasper Lyrum ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Aarhus C,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,Evaltor ApS,Aarhus,2014-12-31,2014-01-01,0.0,2015-02-10,Aarhus,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:18874526,indberetninger-20180424,2.5095785,30832760.0,,2018-03-30T11:05:34.842Z,2015-02-11T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-93.320,2015-02-11T23:00:00.000Z,-9871.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30832760,2013-12-31,2013-12-31,c743,http://regnskaber.virk.dk/06723803/Y3ZyLmRrOi8vcGRmcy8zMDgzMjc2MDtBcFM0MTI3NTU7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/06723803/Y3ZyLmRrOi8veGJybHMvWC01MzJEOEJEQS0yMDE1MDIxMV8xMjM3NTVfMDYw.xml,,Aarhus C,8000.0,2-6,Skt. Clemens Torv,Ãrhus C,8000.0,7.0,Lyngbyvej,"8210, Aarhus V","Sommervej, 31C",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014/14 for opfyldt.,2015-02-10,2015-02-10,2007-09-06,2015-02-10,Andre eksterne omkostninger omfatter omkostninger til administration.,13522197.0,30832760.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for Kasper Lyrum ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kasper Lyrum,Kasper Lyrum,Nordea Bank A/S,Kasper Lyrum ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Aarhus C,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,Evaltor ApS,Aarhus,2014-12-31,2014-01-01,0.0,2015-02-10,Aarhus,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:18874526,indberetninger-20180424,2.5095785,30832760.0,,2018-03-30T11:05:34.842Z,2015-02-11T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-93.320,2015-02-11T23:00:00.000Z,1200424.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30832760,2013-12-31,2013-12-31,c746,http://regnskaber.virk.dk/06723803/Y3ZyLmRrOi8vcGRmcy8zMDgzMjc2MDtBcFM0MTI3NTU7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/06723803/Y3ZyLmRrOi8veGJybHMvWC01MzJEOEJEQS0yMDE1MDIxMV8xMjM3NTVfMDYw.xml,,Aarhus C,8000.0,2-6,Skt. Clemens Torv,Ãrhus C,8000.0,7.0,Lyngbyvej,"8210, Aarhus V","Sommervej, 31C",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014/14 for opfyldt.,2015-02-10,2015-02-10,2007-09-06,2015-02-10,Andre eksterne omkostninger omfatter omkostninger til administration.,13522197.0,30832760.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for Kasper Lyrum ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kasper Lyrum,Kasper Lyrum,Nordea Bank A/S,Kasper Lyrum ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Aarhus C,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,Evaltor ApS,Aarhus,2014-12-31,2014-01-01,0.0,2015-02-10,Aarhus,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:18874526,indberetninger-20180424,2.5095785,30832760.0,,2018-03-30T11:05:34.842Z,2015-02-11T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-93.320,2015-02-11T23:00:00.000Z,98400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
