entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DisclosureOfContingentLiabilities,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,TaxExpense,TelephoneNumberOfReportingEntity,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermPayables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables,DividendPaid
21722774,2018-01-01,2018-12-31,c1,http://regnskaber.virk.dk/47722712/ZG9rdW1lbnRsYWdlcjovLzAzLzQyLzU3L2RmLzlhLzIwM2MtNGJmMC1iOWU4LTMyNGVlZDM4MTFhNw.xhtml,http://regnskaber.virk.dk/47722712/ZG9rdW1lbnRsYWdlcjovLzAzLzYzLzk3LzdkLzE4L2I0ZWMtNGJmNi1iM2Q1LWIzMmVmYTYyNDc0MQ.pdf,http://regnskaber.virk.dk/47722712/ZG9rdW1lbnRsYWdlcjovLzAzLzdmLzhlL2RhLzM4LzAwMWQtNGExZC1iMDM3LTUyODliM2YxOTg4YQ.xml,true,Skanderborg,8660.0,4E,Skovsvinget,8660 Skanderborg,Skovsvinget 4E,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-19,2019-05-19,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",,,21722774.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Susanne Groth,Susanne Groth,TANDLÃGE SUSANNE GROTH ApS,Susanne Groth,,,"Skanderborg, den",2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,,20153145.0,false,Ingen bistand,urn:ofk:oid:27167180,indberetninger-20180424,2.595548,21722774.0,AWrQDE8pRYGX6_YTHzXv,2019-05-19T12:23:57.533Z,2019-05-19T12:23:48.265Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-87-XQ,2019-05-19T12:23:48.496Z,,,,,,,,,,,,,,,,,,,,,,,
21722774,2018-01-01,2018-12-31,c14,http://regnskaber.virk.dk/47722712/ZG9rdW1lbnRsYWdlcjovLzAzLzQyLzU3L2RmLzlhLzIwM2MtNGJmMC1iOWU4LTMyNGVlZDM4MTFhNw.xhtml,http://regnskaber.virk.dk/47722712/ZG9rdW1lbnRsYWdlcjovLzAzLzYzLzk3LzdkLzE4L2I0ZWMtNGJmNi1iM2Q1LWIzMmVmYTYyNDc0MQ.pdf,http://regnskaber.virk.dk/47722712/ZG9rdW1lbnRsYWdlcjovLzAzLzdmLzhlL2RhLzM4LzAwMWQtNGExZC1iMDM3LTUyODliM2YxOTg4YQ.xml,true,Skanderborg,8660.0,4E,Skovsvinget,8660 Skanderborg,Skovsvinget 4E,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-19,2019-05-19,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",,,21722774.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Susanne Groth,Susanne Groth,TANDLÃGE SUSANNE GROTH ApS,Susanne Groth,,,"Skanderborg, den",2017-01-01,2017-12-31,0.0,,,2018-12-31,2018-01-01,false,,20153145.0,false,Ingen bistand,urn:ofk:oid:27167180,indberetninger-20180424,2.595548,21722774.0,AWrQDE8pRYGX6_YTHzXv,2019-05-19T12:23:57.533Z,2019-05-19T12:23:48.265Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-87-XQ,2019-05-19T12:23:48.496Z,,,,,,,,,,,,,,,,,,,,,,,0.0
21722774,2018-01-01,2018-12-31,c15,http://regnskaber.virk.dk/47722712/ZG9rdW1lbnRsYWdlcjovLzAzLzQyLzU3L2RmLzlhLzIwM2MtNGJmMC1iOWU4LTMyNGVlZDM4MTFhNw.xhtml,http://regnskaber.virk.dk/47722712/ZG9rdW1lbnRsYWdlcjovLzAzLzYzLzk3LzdkLzE4L2I0ZWMtNGJmNi1iM2Q1LWIzMmVmYTYyNDc0MQ.pdf,http://regnskaber.virk.dk/47722712/ZG9rdW1lbnRsYWdlcjovLzAzLzdmLzhlL2RhLzM4LzAwMWQtNGExZC1iMDM3LTUyODliM2YxOTg4YQ.xml,true,Skanderborg,8660.0,4E,Skovsvinget,8660 Skanderborg,Skovsvinget 4E,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-19,2019-05-19,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",,,21722774.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Susanne Groth,Susanne Groth,TANDLÃGE SUSANNE GROTH ApS,Susanne Groth,,,"Skanderborg, den",2017-01-01,2017-12-31,0.0,,,2018-12-31,2018-01-01,false,,20153145.0,false,Ingen bistand,urn:ofk:oid:27167180,indberetninger-20180424,2.595548,21722774.0,AWrQDE8pRYGX6_YTHzXv,2019-05-19T12:23:57.533Z,2019-05-19T12:23:48.265Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-87-XQ,2019-05-19T12:23:48.496Z,,,,,,,,,,,,,,,,,,,,,,,0.0
21722774,2018-01-01,2018-12-31,c16,http://regnskaber.virk.dk/47722712/ZG9rdW1lbnRsYWdlcjovLzAzLzQyLzU3L2RmLzlhLzIwM2MtNGJmMC1iOWU4LTMyNGVlZDM4MTFhNw.xhtml,http://regnskaber.virk.dk/47722712/ZG9rdW1lbnRsYWdlcjovLzAzLzYzLzk3LzdkLzE4L2I0ZWMtNGJmNi1iM2Q1LWIzMmVmYTYyNDc0MQ.pdf,http://regnskaber.virk.dk/47722712/ZG9rdW1lbnRsYWdlcjovLzAzLzdmLzhlL2RhLzM4LzAwMWQtNGExZC1iMDM3LTUyODliM2YxOTg4YQ.xml,true,Skanderborg,8660.0,4E,Skovsvinget,8660 Skanderborg,Skovsvinget 4E,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-19,2019-05-19,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",,,21722774.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Susanne Groth,Susanne Groth,TANDLÃGE SUSANNE GROTH ApS,Susanne Groth,,,"Skanderborg, den",2017-01-01,2017-12-31,-267568.0,,,2018-12-31,2018-01-01,false,,20153145.0,false,Ingen bistand,urn:ofk:oid:27167180,indberetninger-20180424,2.595548,21722774.0,AWrQDE8pRYGX6_YTHzXv,2019-05-19T12:23:57.533Z,2019-05-19T12:23:48.265Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-87-XQ,2019-05-19T12:23:48.496Z,,,,,,,,,,,,,,,,,,,,,,,0.0
21722774,2018-01-01,2018-12-31,c17,http://regnskaber.virk.dk/47722712/ZG9rdW1lbnRsYWdlcjovLzAzLzQyLzU3L2RmLzlhLzIwM2MtNGJmMC1iOWU4LTMyNGVlZDM4MTFhNw.xhtml,http://regnskaber.virk.dk/47722712/ZG9rdW1lbnRsYWdlcjovLzAzLzYzLzk3LzdkLzE4L2I0ZWMtNGJmNi1iM2Q1LWIzMmVmYTYyNDc0MQ.pdf,http://regnskaber.virk.dk/47722712/ZG9rdW1lbnRsYWdlcjovLzAzLzdmLzhlL2RhLzM4LzAwMWQtNGExZC1iMDM3LTUyODliM2YxOTg4YQ.xml,true,Skanderborg,8660.0,4E,Skovsvinget,8660 Skanderborg,Skovsvinget 4E,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-19,2019-05-19,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",,,21722774.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Susanne Groth,Susanne Groth,TANDLÃGE SUSANNE GROTH ApS,Susanne Groth,,,"Skanderborg, den",2017-01-01,2017-12-31,108000.0,,,2018-12-31,2018-01-01,false,,20153145.0,false,Ingen bistand,urn:ofk:oid:27167180,indberetninger-20180424,2.595548,21722774.0,AWrQDE8pRYGX6_YTHzXv,2019-05-19T12:23:57.533Z,2019-05-19T12:23:48.265Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-87-XQ,2019-05-19T12:23:48.496Z,,,,,,,,,,,,,,,,,,,,,,,105800.0
21722774,2018-01-01,2018-12-31,c3,http://regnskaber.virk.dk/47722712/ZG9rdW1lbnRsYWdlcjovLzAzLzQyLzU3L2RmLzlhLzIwM2MtNGJmMC1iOWU4LTMyNGVlZDM4MTFhNw.xhtml,http://regnskaber.virk.dk/47722712/ZG9rdW1lbnRsYWdlcjovLzAzLzYzLzk3LzdkLzE4L2I0ZWMtNGJmNi1iM2Q1LWIzMmVmYTYyNDc0MQ.pdf,http://regnskaber.virk.dk/47722712/ZG9rdW1lbnRsYWdlcjovLzAzLzdmLzhlL2RhLzM4LzAwMWQtNGExZC1iMDM3LTUyODliM2YxOTg4YQ.xml,true,Skanderborg,8660.0,4E,Skovsvinget,8660 Skanderborg,Skovsvinget 4E,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-19,2019-05-19,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",,,21722774.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Susanne Groth,Susanne Groth,TANDLÃGE SUSANNE GROTH ApS,Susanne Groth,,,"Skanderborg, den",2017-01-01,2017-12-31,108000.0,,,2018-12-31,2018-01-01,false,,20153145.0,false,Ingen bistand,urn:ofk:oid:27167180,indberetninger-20180424,2.595548,21722774.0,AWrQDE8pRYGX6_YTHzXv,2019-05-19T12:23:57.533Z,2019-05-19T12:23:48.265Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-87-XQ,2019-05-19T12:23:48.496Z,,,,,,,,,,,,,,,,,,,,,,,
21722774,2018-01-01,2018-12-31,c5,http://regnskaber.virk.dk/47722712/ZG9rdW1lbnRsYWdlcjovLzAzLzQyLzU3L2RmLzlhLzIwM2MtNGJmMC1iOWU4LTMyNGVlZDM4MTFhNw.xhtml,http://regnskaber.virk.dk/47722712/ZG9rdW1lbnRsYWdlcjovLzAzLzYzLzk3LzdkLzE4L2I0ZWMtNGJmNi1iM2Q1LWIzMmVmYTYyNDc0MQ.pdf,http://regnskaber.virk.dk/47722712/ZG9rdW1lbnRsYWdlcjovLzAzLzdmLzhlL2RhLzM4LzAwMWQtNGExZC1iMDM3LTUyODliM2YxOTg4YQ.xml,true,Skanderborg,8660.0,4E,Skovsvinget,8660 Skanderborg,Skovsvinget 4E,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-19,2019-05-19,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",,,21722774.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Susanne Groth,Susanne Groth,TANDLÃGE SUSANNE GROTH ApS,Susanne Groth,,,"Skanderborg, den",2017-01-01,2017-12-31,-267568.0,,,2018-12-31,2018-01-01,false,,20153145.0,false,Ingen bistand,urn:ofk:oid:27167180,indberetninger-20180424,2.595548,21722774.0,AWrQDE8pRYGX6_YTHzXv,2019-05-19T12:23:57.533Z,2019-05-19T12:23:48.265Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-87-XQ,2019-05-19T12:23:48.496Z,,,,,,,,,,,,,,,,,,,,,,,
21722774,2018-12-31,2018-12-31,c18,http://regnskaber.virk.dk/47722712/ZG9rdW1lbnRsYWdlcjovLzAzLzQyLzU3L2RmLzlhLzIwM2MtNGJmMC1iOWU4LTMyNGVlZDM4MTFhNw.xhtml,http://regnskaber.virk.dk/47722712/ZG9rdW1lbnRsYWdlcjovLzAzLzYzLzk3LzdkLzE4L2I0ZWMtNGJmNi1iM2Q1LWIzMmVmYTYyNDc0MQ.pdf,http://regnskaber.virk.dk/47722712/ZG9rdW1lbnRsYWdlcjovLzAzLzdmLzhlL2RhLzM4LzAwMWQtNGExZC1iMDM3LTUyODliM2YxOTg4YQ.xml,true,Skanderborg,8660.0,4E,Skovsvinget,8660 Skanderborg,Skovsvinget 4E,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-19,2019-05-19,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",,,21722774.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Susanne Groth,Susanne Groth,TANDLÃGE SUSANNE GROTH ApS,Susanne Groth,,,"Skanderborg, den",2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,,20153145.0,false,Ingen bistand,urn:ofk:oid:27167180,indberetninger-20180424,2.595548,21722774.0,AWrQDE8pRYGX6_YTHzXv,2019-05-19T12:23:57.533Z,2019-05-19T12:23:48.265Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-87-XQ,2019-05-19T12:23:48.496Z,,,,,,125000.0,,,,,,,,,,,,,,,,,
21722774,2018-12-31,2018-12-31,c19,http://regnskaber.virk.dk/47722712/ZG9rdW1lbnRsYWdlcjovLzAzLzQyLzU3L2RmLzlhLzIwM2MtNGJmMC1iOWU4LTMyNGVlZDM4MTFhNw.xhtml,http://regnskaber.virk.dk/47722712/ZG9rdW1lbnRsYWdlcjovLzAzLzYzLzk3LzdkLzE4L2I0ZWMtNGJmNi1iM2Q1LWIzMmVmYTYyNDc0MQ.pdf,http://regnskaber.virk.dk/47722712/ZG9rdW1lbnRsYWdlcjovLzAzLzdmLzhlL2RhLzM4LzAwMWQtNGExZC1iMDM3LTUyODliM2YxOTg4YQ.xml,true,Skanderborg,8660.0,4E,Skovsvinget,8660 Skanderborg,Skovsvinget 4E,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-19,2019-05-19,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",,,21722774.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Susanne Groth,Susanne Groth,TANDLÃGE SUSANNE GROTH ApS,Susanne Groth,,,"Skanderborg, den",2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,,20153145.0,false,Ingen bistand,urn:ofk:oid:27167180,indberetninger-20180424,2.595548,21722774.0,AWrQDE8pRYGX6_YTHzXv,2019-05-19T12:23:57.533Z,2019-05-19T12:23:48.265Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-87-XQ,2019-05-19T12:23:48.496Z,,,,,,0.0,,,,,,,,,,,,,,,,,
21722774,2018-12-31,2018-12-31,c20,http://regnskaber.virk.dk/47722712/ZG9rdW1lbnRsYWdlcjovLzAzLzQyLzU3L2RmLzlhLzIwM2MtNGJmMC1iOWU4LTMyNGVlZDM4MTFhNw.xhtml,http://regnskaber.virk.dk/47722712/ZG9rdW1lbnRsYWdlcjovLzAzLzYzLzk3LzdkLzE4L2I0ZWMtNGJmNi1iM2Q1LWIzMmVmYTYyNDc0MQ.pdf,http://regnskaber.virk.dk/47722712/ZG9rdW1lbnRsYWdlcjovLzAzLzdmLzhlL2RhLzM4LzAwMWQtNGExZC1iMDM3LTUyODliM2YxOTg4YQ.xml,true,Skanderborg,8660.0,4E,Skovsvinget,8660 Skanderborg,Skovsvinget 4E,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-19,2019-05-19,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",,,21722774.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Susanne Groth,Susanne Groth,TANDLÃGE SUSANNE GROTH ApS,Susanne Groth,,,"Skanderborg, den",2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,,20153145.0,false,Ingen bistand,urn:ofk:oid:27167180,indberetninger-20180424,2.595548,21722774.0,AWrQDE8pRYGX6_YTHzXv,2019-05-19T12:23:57.533Z,2019-05-19T12:23:48.265Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-87-XQ,2019-05-19T12:23:48.496Z,,,,,,1832948.0,,,,,,,,,,,,,,,,,
21722774,2018-12-31,2018-12-31,c21,http://regnskaber.virk.dk/47722712/ZG9rdW1lbnRsYWdlcjovLzAzLzQyLzU3L2RmLzlhLzIwM2MtNGJmMC1iOWU4LTMyNGVlZDM4MTFhNw.xhtml,http://regnskaber.virk.dk/47722712/ZG9rdW1lbnRsYWdlcjovLzAzLzYzLzk3LzdkLzE4L2I0ZWMtNGJmNi1iM2Q1LWIzMmVmYTYyNDc0MQ.pdf,http://regnskaber.virk.dk/47722712/ZG9rdW1lbnRsYWdlcjovLzAzLzdmLzhlL2RhLzM4LzAwMWQtNGExZC1iMDM3LTUyODliM2YxOTg4YQ.xml,true,Skanderborg,8660.0,4E,Skovsvinget,8660 Skanderborg,Skovsvinget 4E,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-19,2019-05-19,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",,,21722774.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Susanne Groth,Susanne Groth,TANDLÃGE SUSANNE GROTH ApS,Susanne Groth,,,"Skanderborg, den",2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,,20153145.0,false,Ingen bistand,urn:ofk:oid:27167180,indberetninger-20180424,2.595548,21722774.0,AWrQDE8pRYGX6_YTHzXv,2019-05-19T12:23:57.533Z,2019-05-19T12:23:48.265Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-87-XQ,2019-05-19T12:23:48.496Z,,,,,,108000.0,,,,,,,,,,,,,,,,,
21722774,2018-12-31,2018-12-31,c7,http://regnskaber.virk.dk/47722712/ZG9rdW1lbnRsYWdlcjovLzAzLzQyLzU3L2RmLzlhLzIwM2MtNGJmMC1iOWU4LTMyNGVlZDM4MTFhNw.xhtml,http://regnskaber.virk.dk/47722712/ZG9rdW1lbnRsYWdlcjovLzAzLzYzLzk3LzdkLzE4L2I0ZWMtNGJmNi1iM2Q1LWIzMmVmYTYyNDc0MQ.pdf,http://regnskaber.virk.dk/47722712/ZG9rdW1lbnRsYWdlcjovLzAzLzdmLzhlL2RhLzM4LzAwMWQtNGExZC1iMDM3LTUyODliM2YxOTg4YQ.xml,true,Skanderborg,8660.0,4E,Skovsvinget,8660 Skanderborg,Skovsvinget 4E,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-19,2019-05-19,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",,,21722774.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Susanne Groth,Susanne Groth,TANDLÃGE SUSANNE GROTH ApS,Susanne Groth,,,"Skanderborg, den",2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,,20153145.0,false,Ingen bistand,urn:ofk:oid:27167180,indberetninger-20180424,2.595548,21722774.0,AWrQDE8pRYGX6_YTHzXv,2019-05-19T12:23:57.533Z,2019-05-19T12:23:48.265Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-87-XQ,2019-05-19T12:23:48.496Z,2713491.0,73934.0,125000.0,152559.0,74625.0,2065948.0,0.0,2713491.0,647543.0,2560932.0,2560932.0,2560932.0,647543.0,0.0,108000.0,0.0,0.0,1832948.0,647543.0,78625.0,4000.0,0.0,
