entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DisposalsOfInvestments,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,ConvertibleProfitYieldingOrDividendYieldingLongtermDebtInstruments,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,NumberOfEmployees,OtherShorttermPayables,RetainedEarnings,SharePremium,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermTaxPayables,ShorttermTradePayables,InvestmentsGross,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,NameOfAuditFirm,TypeOfAuditorAssistance,NameAndSurnameOfMemberOfSupervisoryBoard
26851130,2016-01-01,2016-12-31,c305,,http://regnskaber.virk.dk/03115862/ZG9rdW1lbnRsYWdlcjovLzAzLzU2LzZmLzhiL2FlLzg4NTItNGZmZi1iNDJkLTE1NDAyOWFkYTg4MQ.pdf,http://regnskaber.virk.dk/03115862/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmL2UyLzk5LzI3L2QyYmMtNDRlMi04NjVlLTA0NDA0OTY3YzViNA.xml,true,Kolding,6000.0,39.0,Birkemose AllÃ©,KÃ¸benhavn V,1780.0,1-3,Kalvebod Brygge,2630 Taastrup,HelgeshÃ¸j AllÃ© 16,2630 Taastrup,HelgeshÃ¸j AllÃ© 16,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-05-04,2002-10-31,2017-05-31,Statsautoriseret revisor,3470620.0,,20222670.0,26851130.0,26851130.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for OPDI Technologies A/S.,,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",David Riis Nielsen,Stig Ersgard,JÃ¸rgen Korsgaard Jensen,Nykredit Bank,OPDI Technologies A/S,OPDI Technologies A/S,,Roskilde,2015-01-01,2015-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Roskilde,2016-12-31,2016-01-01,true,2017-05-04,Kolding,,urn:ofk:oid:24216492,indberetninger-20180424,2.5097342,26851130.0,,2018-03-29T11:50:58.405Z,2017-06-15T14:24:12.869Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-20-BS,2017-06-15T14:24:12.982Z,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,,
26851130,2016-01-01,2016-12-31,c568,,http://regnskaber.virk.dk/03115862/ZG9rdW1lbnRsYWdlcjovLzAzLzU2LzZmLzhiL2FlLzg4NTItNGZmZi1iNDJkLTE1NDAyOWFkYTg4MQ.pdf,http://regnskaber.virk.dk/03115862/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmL2UyLzk5LzI3L2QyYmMtNDRlMi04NjVlLTA0NDA0OTY3YzViNA.xml,true,Kolding,6000.0,39.0,Birkemose AllÃ©,KÃ¸benhavn V,1780.0,1-3,Kalvebod Brygge,2630 Taastrup,HelgeshÃ¸j AllÃ© 16,2630 Taastrup,HelgeshÃ¸j AllÃ© 16,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-05-04,2002-10-31,2017-05-31,Statsautoriseret revisor,3470620.0,,20222670.0,26851130.0,26851130.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for OPDI Technologies A/S.,,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",David Riis Nielsen,Stig Ersgard,JÃ¸rgen Korsgaard Jensen,Nykredit Bank,OPDI Technologies A/S,OPDI Technologies A/S,,Roskilde,2015-01-01,2015-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Roskilde,2016-12-31,2016-01-01,true,2017-05-04,Kolding,,urn:ofk:oid:24216492,indberetninger-20180424,2.5097342,26851130.0,,2018-03-29T11:50:58.405Z,2017-06-15T14:24:12.869Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-20-BS,2017-06-15T14:24:12.982Z,,,,,,,,,,,,,,,,,,,,,,,,,
26851130,2016-01-01,2016-12-31,c637,,http://regnskaber.virk.dk/03115862/ZG9rdW1lbnRsYWdlcjovLzAzLzU2LzZmLzhiL2FlLzg4NTItNGZmZi1iNDJkLTE1NDAyOWFkYTg4MQ.pdf,http://regnskaber.virk.dk/03115862/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmL2UyLzk5LzI3L2QyYmMtNDRlMi04NjVlLTA0NDA0OTY3YzViNA.xml,true,Kolding,6000.0,39.0,Birkemose AllÃ©,KÃ¸benhavn V,1780.0,1-3,Kalvebod Brygge,2630 Taastrup,HelgeshÃ¸j AllÃ© 16,2630 Taastrup,HelgeshÃ¸j AllÃ© 16,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-05-04,2002-10-31,2017-05-31,Statsautoriseret revisor,3470620.0,,20222670.0,26851130.0,26851130.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for OPDI Technologies A/S.,,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",David Riis Nielsen,Stig Ersgard,JÃ¸rgen Korsgaard Jensen,Nykredit Bank,OPDI Technologies A/S,OPDI Technologies A/S,,Roskilde,2015-01-01,2015-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Roskilde,2016-12-31,2016-01-01,true,2017-05-04,Kolding,,urn:ofk:oid:24216492,indberetninger-20180424,2.5097342,26851130.0,,2018-03-29T11:50:58.405Z,2017-06-15T14:24:12.869Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-20-BS,2017-06-15T14:24:12.982Z,,,,,,,,,,,,,,,,,,,,,,,,,
26851130,2016-01-01,2016-12-31,c646,,http://regnskaber.virk.dk/03115862/ZG9rdW1lbnRsYWdlcjovLzAzLzU2LzZmLzhiL2FlLzg4NTItNGZmZi1iNDJkLTE1NDAyOWFkYTg4MQ.pdf,http://regnskaber.virk.dk/03115862/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmL2UyLzk5LzI3L2QyYmMtNDRlMi04NjVlLTA0NDA0OTY3YzViNA.xml,true,Kolding,6000.0,39.0,Birkemose AllÃ©,KÃ¸benhavn V,1780.0,1-3,Kalvebod Brygge,2630 Taastrup,HelgeshÃ¸j AllÃ© 16,2630 Taastrup,HelgeshÃ¸j AllÃ© 16,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-05-04,2002-10-31,2017-05-31,Statsautoriseret revisor,3470620.0,,20222670.0,26851130.0,26851130.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for OPDI Technologies A/S.,,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",David Riis Nielsen,Stig Ersgard,JÃ¸rgen Korsgaard Jensen,Nykredit Bank,OPDI Technologies A/S,OPDI Technologies A/S,,Roskilde,2015-01-01,2015-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Roskilde,2016-12-31,2016-01-01,true,2017-05-04,Kolding,,urn:ofk:oid:24216492,indberetninger-20180424,2.5097342,26851130.0,,2018-03-29T11:50:58.405Z,2017-06-15T14:24:12.869Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-20-BS,2017-06-15T14:24:12.982Z,,,,,,,,,,,,,,,,,,,,,,,,,Stig Ersgard
26851130,2016-01-01,2016-12-31,c647,,http://regnskaber.virk.dk/03115862/ZG9rdW1lbnRsYWdlcjovLzAzLzU2LzZmLzhiL2FlLzg4NTItNGZmZi1iNDJkLTE1NDAyOWFkYTg4MQ.pdf,http://regnskaber.virk.dk/03115862/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmL2UyLzk5LzI3L2QyYmMtNDRlMi04NjVlLTA0NDA0OTY3YzViNA.xml,true,Kolding,6000.0,39.0,Birkemose AllÃ©,KÃ¸benhavn V,1780.0,1-3,Kalvebod Brygge,2630 Taastrup,HelgeshÃ¸j AllÃ© 16,2630 Taastrup,HelgeshÃ¸j AllÃ© 16,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-05-04,2002-10-31,2017-05-31,Statsautoriseret revisor,3470620.0,,20222670.0,26851130.0,26851130.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for OPDI Technologies A/S.,,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",David Riis Nielsen,Stig Ersgard,JÃ¸rgen Korsgaard Jensen,Nykredit Bank,OPDI Technologies A/S,OPDI Technologies A/S,,Roskilde,2015-01-01,2015-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Roskilde,2016-12-31,2016-01-01,true,2017-05-04,Kolding,,urn:ofk:oid:24216492,indberetninger-20180424,2.5097342,26851130.0,,2018-03-29T11:50:58.405Z,2017-06-15T14:24:12.869Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-20-BS,2017-06-15T14:24:12.982Z,,,,,,,,,,,,,,,,,,,,,,,,,Johan Blach Petersen
26851130,2016-01-01,2016-12-31,c648,,http://regnskaber.virk.dk/03115862/ZG9rdW1lbnRsYWdlcjovLzAzLzU2LzZmLzhiL2FlLzg4NTItNGZmZi1iNDJkLTE1NDAyOWFkYTg4MQ.pdf,http://regnskaber.virk.dk/03115862/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmL2UyLzk5LzI3L2QyYmMtNDRlMi04NjVlLTA0NDA0OTY3YzViNA.xml,true,Kolding,6000.0,39.0,Birkemose AllÃ©,KÃ¸benhavn V,1780.0,1-3,Kalvebod Brygge,2630 Taastrup,HelgeshÃ¸j AllÃ© 16,2630 Taastrup,HelgeshÃ¸j AllÃ© 16,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-05-04,2002-10-31,2017-05-31,Statsautoriseret revisor,3470620.0,,20222670.0,26851130.0,26851130.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for OPDI Technologies A/S.,,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",David Riis Nielsen,Stig Ersgard,JÃ¸rgen Korsgaard Jensen,Nykredit Bank,OPDI Technologies A/S,OPDI Technologies A/S,,Roskilde,2015-01-01,2015-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Roskilde,2016-12-31,2016-01-01,true,2017-05-04,Kolding,,urn:ofk:oid:24216492,indberetninger-20180424,2.5097342,26851130.0,,2018-03-29T11:50:58.405Z,2017-06-15T14:24:12.869Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-20-BS,2017-06-15T14:24:12.982Z,,,,,,,,,,,,,,,,,,,,,,,,,JÃ¸rgen Korsgaard Jensen
26851130,2016-12-31,2016-12-31,c171,,http://regnskaber.virk.dk/03115862/ZG9rdW1lbnRsYWdlcjovLzAzLzU2LzZmLzhiL2FlLzg4NTItNGZmZi1iNDJkLTE1NDAyOWFkYTg4MQ.pdf,http://regnskaber.virk.dk/03115862/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmL2UyLzk5LzI3L2QyYmMtNDRlMi04NjVlLTA0NDA0OTY3YzViNA.xml,true,Kolding,6000.0,39.0,Birkemose AllÃ©,KÃ¸benhavn V,1780.0,1-3,Kalvebod Brygge,2630 Taastrup,HelgeshÃ¸j AllÃ© 16,2630 Taastrup,HelgeshÃ¸j AllÃ© 16,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-05-04,2002-10-31,2017-05-31,Statsautoriseret revisor,3470620.0,,20222670.0,26851130.0,26851130.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for OPDI Technologies A/S.,,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",David Riis Nielsen,Stig Ersgard,JÃ¸rgen Korsgaard Jensen,Nykredit Bank,OPDI Technologies A/S,OPDI Technologies A/S,,Roskilde,2015-01-01,2015-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Roskilde,2016-12-31,2016-01-01,true,2017-05-04,Kolding,,urn:ofk:oid:24216492,indberetninger-20180424,2.5097342,26851130.0,,2018-03-29T11:50:58.405Z,2017-06-15T14:24:12.869Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-20-BS,2017-06-15T14:24:12.982Z,22919020.0,8562979.0,53514.0,21594664.0,22919020.0,1324356.0,22559020.0,22559020.0,53514.0,22559020.0,1.0,7571.0,-10078366.0,23110051.0,1156958.0,1270842.0,360000.0,360000.0,86313.0,20000.0,,,,,
26851130,2016-12-31,2016-12-31,c228,,http://regnskaber.virk.dk/03115862/ZG9rdW1lbnRsYWdlcjovLzAzLzU2LzZmLzhiL2FlLzg4NTItNGZmZi1iNDJkLTE1NDAyOWFkYTg4MQ.pdf,http://regnskaber.virk.dk/03115862/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmL2UyLzk5LzI3L2QyYmMtNDRlMi04NjVlLTA0NDA0OTY3YzViNA.xml,true,Kolding,6000.0,39.0,Birkemose AllÃ©,KÃ¸benhavn V,1780.0,1-3,Kalvebod Brygge,2630 Taastrup,HelgeshÃ¸j AllÃ© 16,2630 Taastrup,HelgeshÃ¸j AllÃ© 16,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-05-04,2002-10-31,2017-05-31,Statsautoriseret revisor,3470620.0,,20222670.0,26851130.0,26851130.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for OPDI Technologies A/S.,,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",David Riis Nielsen,Stig Ersgard,JÃ¸rgen Korsgaard Jensen,Nykredit Bank,OPDI Technologies A/S,OPDI Technologies A/S,,Roskilde,2015-01-01,2015-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Roskilde,2016-12-31,2016-01-01,true,2017-05-04,Kolding,,urn:ofk:oid:24216492,indberetninger-20180424,2.5097342,26851130.0,,2018-03-29T11:50:58.405Z,2017-06-15T14:24:12.869Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-20-BS,2017-06-15T14:24:12.982Z,,,,8562979.0,,,,,,,,,,,,,,,,,,,,,
26851130,2016-12-31,2016-12-31,c231,,http://regnskaber.virk.dk/03115862/ZG9rdW1lbnRsYWdlcjovLzAzLzU2LzZmLzhiL2FlLzg4NTItNGZmZi1iNDJkLTE1NDAyOWFkYTg4MQ.pdf,http://regnskaber.virk.dk/03115862/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmL2UyLzk5LzI3L2QyYmMtNDRlMi04NjVlLTA0NDA0OTY3YzViNA.xml,true,Kolding,6000.0,39.0,Birkemose AllÃ©,KÃ¸benhavn V,1780.0,1-3,Kalvebod Brygge,2630 Taastrup,HelgeshÃ¸j AllÃ© 16,2630 Taastrup,HelgeshÃ¸j AllÃ© 16,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-05-04,2002-10-31,2017-05-31,Statsautoriseret revisor,3470620.0,,20222670.0,26851130.0,26851130.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for OPDI Technologies A/S.,,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",David Riis Nielsen,Stig Ersgard,JÃ¸rgen Korsgaard Jensen,Nykredit Bank,OPDI Technologies A/S,OPDI Technologies A/S,,Roskilde,2015-01-01,2015-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Roskilde,2016-12-31,2016-01-01,true,2017-05-04,Kolding,,urn:ofk:oid:24216492,indberetninger-20180424,2.5097342,26851130.0,,2018-03-29T11:50:58.405Z,2017-06-15T14:24:12.869Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-20-BS,2017-06-15T14:24:12.982Z,,,,23110051.0,,,,,,,,,,,,,,,,,,,,,
26851130,2016-12-31,2016-12-31,c256,,http://regnskaber.virk.dk/03115862/ZG9rdW1lbnRsYWdlcjovLzAzLzU2LzZmLzhiL2FlLzg4NTItNGZmZi1iNDJkLTE1NDAyOWFkYTg4MQ.pdf,http://regnskaber.virk.dk/03115862/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmL2UyLzk5LzI3L2QyYmMtNDRlMi04NjVlLTA0NDA0OTY3YzViNA.xml,true,Kolding,6000.0,39.0,Birkemose AllÃ©,KÃ¸benhavn V,1780.0,1-3,Kalvebod Brygge,2630 Taastrup,HelgeshÃ¸j AllÃ© 16,2630 Taastrup,HelgeshÃ¸j AllÃ© 16,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-05-04,2002-10-31,2017-05-31,Statsautoriseret revisor,3470620.0,,20222670.0,26851130.0,26851130.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for OPDI Technologies A/S.,,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",David Riis Nielsen,Stig Ersgard,JÃ¸rgen Korsgaard Jensen,Nykredit Bank,OPDI Technologies A/S,OPDI Technologies A/S,,Roskilde,2015-01-01,2015-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Roskilde,2016-12-31,2016-01-01,true,2017-05-04,Kolding,,urn:ofk:oid:24216492,indberetninger-20180424,2.5097342,26851130.0,,2018-03-29T11:50:58.405Z,2017-06-15T14:24:12.869Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-20-BS,2017-06-15T14:24:12.982Z,,,,-10078366.0,,,,,,,,,,,,,,,,,,,,,
26851130,2016-12-31,2016-12-31,c569,,http://regnskaber.virk.dk/03115862/ZG9rdW1lbnRsYWdlcjovLzAzLzU2LzZmLzhiL2FlLzg4NTItNGZmZi1iNDJkLTE1NDAyOWFkYTg4MQ.pdf,http://regnskaber.virk.dk/03115862/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmL2UyLzk5LzI3L2QyYmMtNDRlMi04NjVlLTA0NDA0OTY3YzViNA.xml,true,Kolding,6000.0,39.0,Birkemose AllÃ©,KÃ¸benhavn V,1780.0,1-3,Kalvebod Brygge,2630 Taastrup,HelgeshÃ¸j AllÃ© 16,2630 Taastrup,HelgeshÃ¸j AllÃ© 16,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-05-04,2002-10-31,2017-05-31,Statsautoriseret revisor,3470620.0,,20222670.0,26851130.0,26851130.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for OPDI Technologies A/S.,,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",David Riis Nielsen,Stig Ersgard,JÃ¸rgen Korsgaard Jensen,Nykredit Bank,OPDI Technologies A/S,OPDI Technologies A/S,,Roskilde,2015-01-01,2015-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Roskilde,2016-12-31,2016-01-01,true,2017-05-04,Kolding,,urn:ofk:oid:24216492,indberetninger-20180424,2.5097342,26851130.0,,2018-03-29T11:50:58.405Z,2017-06-15T14:24:12.869Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-20-BS,2017-06-15T14:24:12.982Z,,,,,,,22559020.0,,,,,,,,,,,,,,22559020.0,,,,
