entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AdjustmentsForCurrentTaxOfPriorPeriod,AmortisationOfIntangibleAssets,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,DisposalsOfIntangibleAssets,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,ImpairmentOfFinancialAssets,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherEmployeeExpense,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PostemploymentBenefitExpense,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,CompletedDevelopmentProjects,ContributedCapital,CurrentDeferredTaxAssets,DeferredIncomeAssets,Equity,IntangibleAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndAmortisationOfIntangibleAssets,IntangibleAssetsGross,NameOfAuditFirm,TypeOfAuditorAssistance
27136931,2017-01-01,2017-12-31,c194,,http://regnskaber.virk.dk/13963172/ZG9rdW1lbnRsYWdlcjovLzAzLzMyLzVjLzU1L2VlLzVmODctNDFlOS05NTRiLTk3MjRjNDZjMmRkNw.pdf,http://regnskaber.virk.dk/13963172/ZG9rdW1lbnRsYWdlcjovLzAzL2IwLzUwLzk4LzVmLzY5ZDktNDk1NS05MDU1LWY3ZTA3NGQzZjI3ZA.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,5492 Vissenbjerg,c/o Jesper Carstensen,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i Flexidata ApS,,56141.0,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-01-17,2003-04-29,2018-01-17,,Statsautoriseret revisor,-30000.0,,,20222670.0,27136931.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Flexidata ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Haagensen,Jesper Carstensen,Jesper Carstensen,Flexidata ApS,BDO Statsautoriseret revisionsaktieselskab,,,MagtenbÃ¸lle,,2016-01-01,2016-12-31,37727.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Assens Kommune,2017-12-31,2017-01-01,true,2018-01-17,Odense,,,,urn:ofk:oid:24960118,indberetninger-20180424,2.5095785,27136931.0,,2018-04-03T15:41:57.449Z,2018-01-18T06:49:43.870Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AB-28-KY,2018-01-18T06:49:44.080Z,,,,,,,,,,,,,,,,,,,,,,,,
27136931,2017-01-01,2017-12-31,c254,,http://regnskaber.virk.dk/13963172/ZG9rdW1lbnRsYWdlcjovLzAzLzMyLzVjLzU1L2VlLzVmODctNDFlOS05NTRiLTk3MjRjNDZjMmRkNw.pdf,http://regnskaber.virk.dk/13963172/ZG9rdW1lbnRsYWdlcjovLzAzL2IwLzUwLzk4LzVmLzY5ZDktNDk1NS05MDU1LWY3ZTA3NGQzZjI3ZA.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,5492 Vissenbjerg,c/o Jesper Carstensen,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i Flexidata ApS,,56141.0,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-01-17,2003-04-29,2018-01-17,,Statsautoriseret revisor,-30000.0,,,20222670.0,27136931.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Flexidata ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Haagensen,Jesper Carstensen,Jesper Carstensen,Flexidata ApS,BDO Statsautoriseret revisionsaktieselskab,,,MagtenbÃ¸lle,,2016-01-01,2016-12-31,37727.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Assens Kommune,2017-12-31,2017-01-01,true,2018-01-17,Odense,,,,urn:ofk:oid:24960118,indberetninger-20180424,2.5095785,27136931.0,,2018-04-03T15:41:57.449Z,2018-01-18T06:49:43.870Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AB-28-KY,2018-01-18T06:49:44.080Z,,,,,,,,,,,,,,,,,,,,,,,,
27136931,2017-01-01,2017-12-31,c259,,http://regnskaber.virk.dk/13963172/ZG9rdW1lbnRsYWdlcjovLzAzLzMyLzVjLzU1L2VlLzVmODctNDFlOS05NTRiLTk3MjRjNDZjMmRkNw.pdf,http://regnskaber.virk.dk/13963172/ZG9rdW1lbnRsYWdlcjovLzAzL2IwLzUwLzk4LzVmLzY5ZDktNDk1NS05MDU1LWY3ZTA3NGQzZjI3ZA.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,5492 Vissenbjerg,c/o Jesper Carstensen,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i Flexidata ApS,,56141.0,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-01-17,2003-04-29,2018-01-17,,Statsautoriseret revisor,-30000.0,,,20222670.0,27136931.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Flexidata ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Haagensen,Jesper Carstensen,Jesper Carstensen,Flexidata ApS,BDO Statsautoriseret revisionsaktieselskab,,,MagtenbÃ¸lle,,2016-01-01,2016-12-31,200000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Assens Kommune,2017-12-31,2017-01-01,true,2018-01-17,Odense,,,,urn:ofk:oid:24960118,indberetninger-20180424,2.5095785,27136931.0,,2018-04-03T15:41:57.449Z,2018-01-18T06:49:43.870Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AB-28-KY,2018-01-18T06:49:44.080Z,,,,,,,,,,,,,,,,,,,,,,,,
27136931,2017-01-01,2017-12-31,c305,,http://regnskaber.virk.dk/13963172/ZG9rdW1lbnRsYWdlcjovLzAzLzMyLzVjLzU1L2VlLzVmODctNDFlOS05NTRiLTk3MjRjNDZjMmRkNw.pdf,http://regnskaber.virk.dk/13963172/ZG9rdW1lbnRsYWdlcjovLzAzL2IwLzUwLzk4LzVmLzY5ZDktNDk1NS05MDU1LWY3ZTA3NGQzZjI3ZA.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,5492 Vissenbjerg,c/o Jesper Carstensen,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i Flexidata ApS,,56141.0,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-01-17,2003-04-29,2018-01-17,,Statsautoriseret revisor,-30000.0,,,20222670.0,27136931.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Flexidata ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Haagensen,Jesper Carstensen,Jesper Carstensen,Flexidata ApS,BDO Statsautoriseret revisionsaktieselskab,,,MagtenbÃ¸lle,,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Assens Kommune,2017-12-31,2017-01-01,true,2018-01-17,Odense,,,,urn:ofk:oid:24960118,indberetninger-20180424,2.5095785,27136931.0,,2018-04-03T15:41:57.449Z,2018-01-18T06:49:43.870Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AB-28-KY,2018-01-18T06:49:44.080Z,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,
27136931,2017-01-01,2017-12-31,c325,,http://regnskaber.virk.dk/13963172/ZG9rdW1lbnRsYWdlcjovLzAzLzMyLzVjLzU1L2VlLzVmODctNDFlOS05NTRiLTk3MjRjNDZjMmRkNw.pdf,http://regnskaber.virk.dk/13963172/ZG9rdW1lbnRsYWdlcjovLzAzL2IwLzUwLzk4LzVmLzY5ZDktNDk1NS05MDU1LWY3ZTA3NGQzZjI3ZA.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,5492 Vissenbjerg,c/o Jesper Carstensen,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i Flexidata ApS,,56141.0,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-01-17,2003-04-29,2018-01-17,,Statsautoriseret revisor,-30000.0,,,20222670.0,27136931.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Flexidata ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Haagensen,Jesper Carstensen,Jesper Carstensen,Flexidata ApS,BDO Statsautoriseret revisionsaktieselskab,,,MagtenbÃ¸lle,,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Assens Kommune,2017-12-31,2017-01-01,true,2018-01-17,Odense,,,,urn:ofk:oid:24960118,indberetninger-20180424,2.5095785,27136931.0,,2018-04-03T15:41:57.449Z,2018-01-18T06:49:43.870Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AB-28-KY,2018-01-18T06:49:44.080Z,,,,,,,,,,,,,,,,,,,,,,,,
27136931,2017-01-01,2017-12-31,c637,,http://regnskaber.virk.dk/13963172/ZG9rdW1lbnRsYWdlcjovLzAzLzMyLzVjLzU1L2VlLzVmODctNDFlOS05NTRiLTk3MjRjNDZjMmRkNw.pdf,http://regnskaber.virk.dk/13963172/ZG9rdW1lbnRsYWdlcjovLzAzL2IwLzUwLzk4LzVmLzY5ZDktNDk1NS05MDU1LWY3ZTA3NGQzZjI3ZA.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,5492 Vissenbjerg,c/o Jesper Carstensen,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i Flexidata ApS,,56141.0,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-01-17,2003-04-29,2018-01-17,,Statsautoriseret revisor,-30000.0,,,20222670.0,27136931.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Flexidata ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Haagensen,Jesper Carstensen,Jesper Carstensen,Flexidata ApS,BDO Statsautoriseret revisionsaktieselskab,,,MagtenbÃ¸lle,,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Assens Kommune,2017-12-31,2017-01-01,true,2018-01-17,Odense,,,,urn:ofk:oid:24960118,indberetninger-20180424,2.5095785,27136931.0,,2018-04-03T15:41:57.449Z,2018-01-18T06:49:43.870Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AB-28-KY,2018-01-18T06:49:44.080Z,,,,,,,,,,,,,,,,,,,,,,,,
27136931,2017-12-31,2017-12-31,c171,,http://regnskaber.virk.dk/13963172/ZG9rdW1lbnRsYWdlcjovLzAzLzMyLzVjLzU1L2VlLzVmODctNDFlOS05NTRiLTk3MjRjNDZjMmRkNw.pdf,http://regnskaber.virk.dk/13963172/ZG9rdW1lbnRsYWdlcjovLzAzL2IwLzUwLzk4LzVmLzY5ZDktNDk1NS05MDU1LWY3ZTA3NGQzZjI3ZA.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,5492 Vissenbjerg,c/o Jesper Carstensen,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i Flexidata ApS,,56141.0,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-01-17,2003-04-29,2018-01-17,,Statsautoriseret revisor,-30000.0,,,20222670.0,27136931.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Flexidata ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Haagensen,Jesper Carstensen,Jesper Carstensen,Flexidata ApS,BDO Statsautoriseret revisionsaktieselskab,,,MagtenbÃ¸lle,,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Assens Kommune,2017-12-31,2017-01-01,true,2018-01-17,Odense,,,,urn:ofk:oid:24960118,indberetninger-20180424,2.5095785,27136931.0,,2018-04-03T15:41:57.449Z,2018-01-18T06:49:43.870Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AB-28-KY,2018-01-18T06:49:44.080Z,621052.0,257346.0,105991.0,125000.0,8985.0,10455.0,389482.0,105991.0,621052.0,231570.0,105991.0,155662.0,200000.0,64482.0,231570.0,257715.0,61038.0,57946.0,17962.0,177237.0,,,,
27136931,2017-12-31,2017-12-31,c228,,http://regnskaber.virk.dk/13963172/ZG9rdW1lbnRsYWdlcjovLzAzLzMyLzVjLzU1L2VlLzVmODctNDFlOS05NTRiLTk3MjRjNDZjMmRkNw.pdf,http://regnskaber.virk.dk/13963172/ZG9rdW1lbnRsYWdlcjovLzAzL2IwLzUwLzk4LzVmLzY5ZDktNDk1NS05MDU1LWY3ZTA3NGQzZjI3ZA.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,5492 Vissenbjerg,c/o Jesper Carstensen,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i Flexidata ApS,,56141.0,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-01-17,2003-04-29,2018-01-17,,Statsautoriseret revisor,-30000.0,,,20222670.0,27136931.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Flexidata ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Haagensen,Jesper Carstensen,Jesper Carstensen,Flexidata ApS,BDO Statsautoriseret revisionsaktieselskab,,,MagtenbÃ¸lle,,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Assens Kommune,2017-12-31,2017-01-01,true,2018-01-17,Odense,,,,urn:ofk:oid:24960118,indberetninger-20180424,2.5095785,27136931.0,,2018-04-03T15:41:57.449Z,2018-01-18T06:49:43.870Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AB-28-KY,2018-01-18T06:49:44.080Z,,,,,,,125000.0,,,,,,,,,,,,,,,,,
27136931,2017-12-31,2017-12-31,c256,,http://regnskaber.virk.dk/13963172/ZG9rdW1lbnRsYWdlcjovLzAzLzMyLzVjLzU1L2VlLzVmODctNDFlOS05NTRiLTk3MjRjNDZjMmRkNw.pdf,http://regnskaber.virk.dk/13963172/ZG9rdW1lbnRsYWdlcjovLzAzL2IwLzUwLzk4LzVmLzY5ZDktNDk1NS05MDU1LWY3ZTA3NGQzZjI3ZA.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,5492 Vissenbjerg,c/o Jesper Carstensen,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i Flexidata ApS,,56141.0,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-01-17,2003-04-29,2018-01-17,,Statsautoriseret revisor,-30000.0,,,20222670.0,27136931.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Flexidata ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Haagensen,Jesper Carstensen,Jesper Carstensen,Flexidata ApS,BDO Statsautoriseret revisionsaktieselskab,,,MagtenbÃ¸lle,,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Assens Kommune,2017-12-31,2017-01-01,true,2018-01-17,Odense,,,,urn:ofk:oid:24960118,indberetninger-20180424,2.5095785,27136931.0,,2018-04-03T15:41:57.449Z,2018-01-18T06:49:43.870Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AB-28-KY,2018-01-18T06:49:44.080Z,,,,,,,64482.0,,,,,,,,,,,,,,,,,
27136931,2017-12-31,2017-12-31,c260,,http://regnskaber.virk.dk/13963172/ZG9rdW1lbnRsYWdlcjovLzAzLzMyLzVjLzU1L2VlLzVmODctNDFlOS05NTRiLTk3MjRjNDZjMmRkNw.pdf,http://regnskaber.virk.dk/13963172/ZG9rdW1lbnRsYWdlcjovLzAzL2IwLzUwLzk4LzVmLzY5ZDktNDk1NS05MDU1LWY3ZTA3NGQzZjI3ZA.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,5492 Vissenbjerg,c/o Jesper Carstensen,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i Flexidata ApS,,56141.0,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-01-17,2003-04-29,2018-01-17,,Statsautoriseret revisor,-30000.0,,,20222670.0,27136931.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Flexidata ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Haagensen,Jesper Carstensen,Jesper Carstensen,Flexidata ApS,BDO Statsautoriseret revisionsaktieselskab,,,MagtenbÃ¸lle,,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Assens Kommune,2017-12-31,2017-01-01,true,2018-01-17,Odense,,,,urn:ofk:oid:24960118,indberetninger-20180424,2.5095785,27136931.0,,2018-04-03T15:41:57.449Z,2018-01-18T06:49:43.870Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AB-28-KY,2018-01-18T06:49:44.080Z,,,,,,,200000.0,,,,,,,,,,,,,,,,,
27136931,2017-12-31,2017-12-31,c326,,http://regnskaber.virk.dk/13963172/ZG9rdW1lbnRsYWdlcjovLzAzLzMyLzVjLzU1L2VlLzVmODctNDFlOS05NTRiLTk3MjRjNDZjMmRkNw.pdf,http://regnskaber.virk.dk/13963172/ZG9rdW1lbnRsYWdlcjovLzAzL2IwLzUwLzk4LzVmLzY5ZDktNDk1NS05MDU1LWY3ZTA3NGQzZjI3ZA.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,5492 Vissenbjerg,c/o Jesper Carstensen,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i Flexidata ApS,,56141.0,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-01-17,2003-04-29,2018-01-17,,Statsautoriseret revisor,-30000.0,,,20222670.0,27136931.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Flexidata ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Haagensen,Jesper Carstensen,Jesper Carstensen,Flexidata ApS,BDO Statsautoriseret revisionsaktieselskab,,,MagtenbÃ¸lle,,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Assens Kommune,2017-12-31,2017-01-01,true,2018-01-17,Odense,,,,urn:ofk:oid:24960118,indberetninger-20180424,2.5095785,27136931.0,,2018-04-03T15:41:57.449Z,2018-01-18T06:49:43.870Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AB-28-KY,2018-01-18T06:49:44.080Z,,,,,,,,105991.0,,,,,,,,,,,,,503379.0,609370.0,,
