entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GainsLossesFromCurrentValueAdjustmentsOfInvestmentAssets,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividend,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxReceivables,NameAndSurnameOfMemberOfExecutiveBoard
30279115,2014-07-01,2015-06-30,ID_15,,http://regnskaber.virk.dk/51197203/ZG9rdW1lbnRsYWdlcjovLzAzL2JhLzgyL2FmL2YzL2QwYTUtNGNhMy1iYmZmLWIwNjYyYjFiYzc0Zg.pdf,http://regnskaber.virk.dk/51197203/ZG9rdW1lbnRsYWdlcjovLzAzL2NhL2RkLzVkLzc1L2JmZDMtNGI0ZC1hYWE2LWFiNjEyZmZkYzZlMA.xml,"Herning, 7400",Ãstergade 12,Til kapitalejerne i TKT Holding Herning ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.",2015-09-03,2007-02-20,2015-09-11,30279115.0,31626536.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for TKT Holding Herning ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Tonny Kirk Thomsen,Nordea bank Danmark A/S,TKT Holding Herning ApS,"ANKER HÃST, registreret revisionsaktieselskab","Herning, den 3. september 2015",-70640.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"herning, 657",2015-06-30,2014-07-01,2015-09-03,Herning,29 86 99 04,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:21427142,indberetninger-20180424,2.509547,30279115.0,,2018-03-30T14:00:17.874Z,2015-09-15T11:28:49.609Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AG-63-GZ,2015-09-15T11:28:49.723Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
30279115,2014-07-01,2015-06-30,ID_19,,http://regnskaber.virk.dk/51197203/ZG9rdW1lbnRsYWdlcjovLzAzL2JhLzgyL2FmL2YzL2QwYTUtNGNhMy1iYmZmLWIwNjYyYjFiYzc0Zg.pdf,http://regnskaber.virk.dk/51197203/ZG9rdW1lbnRsYWdlcjovLzAzL2NhL2RkLzVkLzc1L2JmZDMtNGI0ZC1hYWE2LWFiNjEyZmZkYzZlMA.xml,"Herning, 7400",Ãstergade 12,Til kapitalejerne i TKT Holding Herning ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.",2015-09-03,2007-02-20,2015-09-11,30279115.0,31626536.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for TKT Holding Herning ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Tonny Kirk Thomsen,Nordea bank Danmark A/S,TKT Holding Herning ApS,"ANKER HÃST, registreret revisionsaktieselskab","Herning, den 3. september 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"herning, 657",2015-06-30,2014-07-01,2015-09-03,Herning,29 86 99 04,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:21427142,indberetninger-20180424,2.509547,30279115.0,,2018-03-30T14:00:17.874Z,2015-09-15T11:28:49.609Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AG-63-GZ,2015-09-15T11:28:49.723Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
30279115,2014-07-01,2015-06-30,ID_2,,http://regnskaber.virk.dk/51197203/ZG9rdW1lbnRsYWdlcjovLzAzL2JhLzgyL2FmL2YzL2QwYTUtNGNhMy1iYmZmLWIwNjYyYjFiYzc0Zg.pdf,http://regnskaber.virk.dk/51197203/ZG9rdW1lbnRsYWdlcjovLzAzL2NhL2RkLzVkLzc1L2JmZDMtNGI0ZC1hYWE2LWFiNjEyZmZkYzZlMA.xml,"Herning, 7400",Ãstergade 12,Til kapitalejerne i TKT Holding Herning ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.",2015-09-03,2007-02-20,2015-09-11,30279115.0,31626536.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for TKT Holding Herning ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Tonny Kirk Thomsen,Nordea bank Danmark A/S,TKT Holding Herning ApS,"ANKER HÃST, registreret revisionsaktieselskab","Herning, den 3. september 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"herning, 657",2015-06-30,2014-07-01,2015-09-03,Herning,29 86 99 04,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:21427142,indberetninger-20180424,2.509547,30279115.0,,2018-03-30T14:00:17.874Z,2015-09-15T11:28:49.609Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AG-63-GZ,2015-09-15T11:28:49.723Z,,,,,,,,,,,,,,,,,,,,,,,,,,,Tonny Kirk Thomsen
30279115,2014-07-01,2015-06-30,ID_20,,http://regnskaber.virk.dk/51197203/ZG9rdW1lbnRsYWdlcjovLzAzL2JhLzgyL2FmL2YzL2QwYTUtNGNhMy1iYmZmLWIwNjYyYjFiYzc0Zg.pdf,http://regnskaber.virk.dk/51197203/ZG9rdW1lbnRsYWdlcjovLzAzL2NhL2RkLzVkLzc1L2JmZDMtNGI0ZC1hYWE2LWFiNjEyZmZkYzZlMA.xml,"Herning, 7400",Ãstergade 12,Til kapitalejerne i TKT Holding Herning ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.",2015-09-03,2007-02-20,2015-09-11,30279115.0,31626536.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for TKT Holding Herning ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Tonny Kirk Thomsen,Nordea bank Danmark A/S,TKT Holding Herning ApS,"ANKER HÃST, registreret revisionsaktieselskab","Herning, den 3. september 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"herning, 657",2015-06-30,2014-07-01,2015-09-03,Herning,29 86 99 04,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:21427142,indberetninger-20180424,2.509547,30279115.0,,2018-03-30T14:00:17.874Z,2015-09-15T11:28:49.609Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AG-63-GZ,2015-09-15T11:28:49.723Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
30279115,2014-07-01,2015-06-30,ID_21,,http://regnskaber.virk.dk/51197203/ZG9rdW1lbnRsYWdlcjovLzAzL2JhLzgyL2FmL2YzL2QwYTUtNGNhMy1iYmZmLWIwNjYyYjFiYzc0Zg.pdf,http://regnskaber.virk.dk/51197203/ZG9rdW1lbnRsYWdlcjovLzAzL2NhL2RkLzVkLzc1L2JmZDMtNGI0ZC1hYWE2LWFiNjEyZmZkYzZlMA.xml,"Herning, 7400",Ãstergade 12,Til kapitalejerne i TKT Holding Herning ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.",2015-09-03,2007-02-20,2015-09-11,30279115.0,31626536.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for TKT Holding Herning ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Tonny Kirk Thomsen,Nordea bank Danmark A/S,TKT Holding Herning ApS,"ANKER HÃST, registreret revisionsaktieselskab","Herning, den 3. september 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"herning, 657",2015-06-30,2014-07-01,2015-09-03,Herning,29 86 99 04,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:21427142,indberetninger-20180424,2.509547,30279115.0,,2018-03-30T14:00:17.874Z,2015-09-15T11:28:49.609Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AG-63-GZ,2015-09-15T11:28:49.723Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
30279115,2014-07-01,2015-06-30,ID_22,,http://regnskaber.virk.dk/51197203/ZG9rdW1lbnRsYWdlcjovLzAzL2JhLzgyL2FmL2YzL2QwYTUtNGNhMy1iYmZmLWIwNjYyYjFiYzc0Zg.pdf,http://regnskaber.virk.dk/51197203/ZG9rdW1lbnRsYWdlcjovLzAzL2NhL2RkLzVkLzc1L2JmZDMtNGI0ZC1hYWE2LWFiNjEyZmZkYzZlMA.xml,"Herning, 7400",Ãstergade 12,Til kapitalejerne i TKT Holding Herning ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.",2015-09-03,2007-02-20,2015-09-11,30279115.0,31626536.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for TKT Holding Herning ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Tonny Kirk Thomsen,Nordea bank Danmark A/S,TKT Holding Herning ApS,"ANKER HÃST, registreret revisionsaktieselskab","Herning, den 3. september 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"herning, 657",2015-06-30,2014-07-01,2015-09-03,Herning,29 86 99 04,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:21427142,indberetninger-20180424,2.509547,30279115.0,,2018-03-30T14:00:17.874Z,2015-09-15T11:28:49.609Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AG-63-GZ,2015-09-15T11:28:49.723Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
30279115,2014-07-01,2015-06-30,ID_3,,http://regnskaber.virk.dk/51197203/ZG9rdW1lbnRsYWdlcjovLzAzL2JhLzgyL2FmL2YzL2QwYTUtNGNhMy1iYmZmLWIwNjYyYjFiYzc0Zg.pdf,http://regnskaber.virk.dk/51197203/ZG9rdW1lbnRsYWdlcjovLzAzL2NhL2RkLzVkLzc1L2JmZDMtNGI0ZC1hYWE2LWFiNjEyZmZkYzZlMA.xml,"Herning, 7400",Ãstergade 12,Til kapitalejerne i TKT Holding Herning ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.",2015-09-03,2007-02-20,2015-09-11,30279115.0,31626536.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for TKT Holding Herning ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Tonny Kirk Thomsen,Nordea bank Danmark A/S,TKT Holding Herning ApS,"ANKER HÃST, registreret revisionsaktieselskab","Herning, den 3. september 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"herning, 657",2015-06-30,2014-07-01,2015-09-03,Herning,29 86 99 04,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:21427142,indberetninger-20180424,2.509547,30279115.0,,2018-03-30T14:00:17.874Z,2015-09-15T11:28:49.609Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AG-63-GZ,2015-09-15T11:28:49.723Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
30279115,2014-07-01,2015-06-30,ID_4,,http://regnskaber.virk.dk/51197203/ZG9rdW1lbnRsYWdlcjovLzAzL2JhLzgyL2FmL2YzL2QwYTUtNGNhMy1iYmZmLWIwNjYyYjFiYzc0Zg.pdf,http://regnskaber.virk.dk/51197203/ZG9rdW1lbnRsYWdlcjovLzAzL2NhL2RkLzVkLzc1L2JmZDMtNGI0ZC1hYWE2LWFiNjEyZmZkYzZlMA.xml,"Herning, 7400",Ãstergade 12,Til kapitalejerne i TKT Holding Herning ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.",2015-09-03,2007-02-20,2015-09-11,30279115.0,31626536.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for TKT Holding Herning ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Tonny Kirk Thomsen,Nordea bank Danmark A/S,TKT Holding Herning ApS,"ANKER HÃST, registreret revisionsaktieselskab","Herning, den 3. september 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"herning, 657",2015-06-30,2014-07-01,2015-09-03,Herning,29 86 99 04,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:21427142,indberetninger-20180424,2.509547,30279115.0,,2018-03-30T14:00:17.874Z,2015-09-15T11:28:49.609Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AG-63-GZ,2015-09-15T11:28:49.723Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
30279115,2014-07-01,2015-06-30,ID_5,,http://regnskaber.virk.dk/51197203/ZG9rdW1lbnRsYWdlcjovLzAzL2JhLzgyL2FmL2YzL2QwYTUtNGNhMy1iYmZmLWIwNjYyYjFiYzc0Zg.pdf,http://regnskaber.virk.dk/51197203/ZG9rdW1lbnRsYWdlcjovLzAzL2NhL2RkLzVkLzc1L2JmZDMtNGI0ZC1hYWE2LWFiNjEyZmZkYzZlMA.xml,"Herning, 7400",Ãstergade 12,Til kapitalejerne i TKT Holding Herning ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.",2015-09-03,2007-02-20,2015-09-11,30279115.0,31626536.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for TKT Holding Herning ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Tonny Kirk Thomsen,Nordea bank Danmark A/S,TKT Holding Herning ApS,"ANKER HÃST, registreret revisionsaktieselskab","Herning, den 3. september 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"herning, 657",2015-06-30,2014-07-01,2015-09-03,Herning,29 86 99 04,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:21427142,indberetninger-20180424,2.509547,30279115.0,,2018-03-30T14:00:17.874Z,2015-09-15T11:28:49.609Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AG-63-GZ,2015-09-15T11:28:49.723Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
30279115,2014-07-01,2015-06-30,ID_6,,http://regnskaber.virk.dk/51197203/ZG9rdW1lbnRsYWdlcjovLzAzL2JhLzgyL2FmL2YzL2QwYTUtNGNhMy1iYmZmLWIwNjYyYjFiYzc0Zg.pdf,http://regnskaber.virk.dk/51197203/ZG9rdW1lbnRsYWdlcjovLzAzL2NhL2RkLzVkLzc1L2JmZDMtNGI0ZC1hYWE2LWFiNjEyZmZkYzZlMA.xml,"Herning, 7400",Ãstergade 12,Til kapitalejerne i TKT Holding Herning ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.",2015-09-03,2007-02-20,2015-09-11,30279115.0,31626536.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for TKT Holding Herning ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Tonny Kirk Thomsen,Nordea bank Danmark A/S,TKT Holding Herning ApS,"ANKER HÃST, registreret revisionsaktieselskab","Herning, den 3. september 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"herning, 657",2015-06-30,2014-07-01,2015-09-03,Herning,29 86 99 04,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:21427142,indberetninger-20180424,2.509547,30279115.0,,2018-03-30T14:00:17.874Z,2015-09-15T11:28:49.609Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AG-63-GZ,2015-09-15T11:28:49.723Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
30279115,2014-07-01,2015-06-30,ID_7,,http://regnskaber.virk.dk/51197203/ZG9rdW1lbnRsYWdlcjovLzAzL2JhLzgyL2FmL2YzL2QwYTUtNGNhMy1iYmZmLWIwNjYyYjFiYzc0Zg.pdf,http://regnskaber.virk.dk/51197203/ZG9rdW1lbnRsYWdlcjovLzAzL2NhL2RkLzVkLzc1L2JmZDMtNGI0ZC1hYWE2LWFiNjEyZmZkYzZlMA.xml,"Herning, 7400",Ãstergade 12,Til kapitalejerne i TKT Holding Herning ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.",2015-09-03,2007-02-20,2015-09-11,30279115.0,31626536.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for TKT Holding Herning ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Tonny Kirk Thomsen,Nordea bank Danmark A/S,TKT Holding Herning ApS,"ANKER HÃST, registreret revisionsaktieselskab","Herning, den 3. september 2015",70640.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"herning, 657",2015-06-30,2014-07-01,2015-09-03,Herning,29 86 99 04,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:21427142,indberetninger-20180424,2.509547,30279115.0,,2018-03-30T14:00:17.874Z,2015-09-15T11:28:49.609Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AG-63-GZ,2015-09-15T11:28:49.723Z,11287.0,-4676.0,63829.0,452.0,652.0,70640.0,6611.0,,,,,,,,,,,,,,,,,,,,
30279115,2014-07-01,2015-06-30,ID_9,,http://regnskaber.virk.dk/51197203/ZG9rdW1lbnRsYWdlcjovLzAzL2JhLzgyL2FmL2YzL2QwYTUtNGNhMy1iYmZmLWIwNjYyYjFiYzc0Zg.pdf,http://regnskaber.virk.dk/51197203/ZG9rdW1lbnRsYWdlcjovLzAzL2NhL2RkLzVkLzc1L2JmZDMtNGI0ZC1hYWE2LWFiNjEyZmZkYzZlMA.xml,"Herning, 7400",Ãstergade 12,Til kapitalejerne i TKT Holding Herning ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.",2015-09-03,2007-02-20,2015-09-11,30279115.0,31626536.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for TKT Holding Herning ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Tonny Kirk Thomsen,Nordea bank Danmark A/S,TKT Holding Herning ApS,"ANKER HÃST, registreret revisionsaktieselskab","Herning, den 3. september 2015",-50000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"herning, 657",2015-06-30,2014-07-01,2015-09-03,Herning,29 86 99 04,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:21427142,indberetninger-20180424,2.509547,30279115.0,,2018-03-30T14:00:17.874Z,2015-09-15T11:28:49.609Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AG-63-GZ,2015-09-15T11:28:49.723Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
30279115,2015-06-30,2015-06-30,ID_17,,http://regnskaber.virk.dk/51197203/ZG9rdW1lbnRsYWdlcjovLzAzL2JhLzgyL2FmL2YzL2QwYTUtNGNhMy1iYmZmLWIwNjYyYjFiYzc0Zg.pdf,http://regnskaber.virk.dk/51197203/ZG9rdW1lbnRsYWdlcjovLzAzL2NhL2RkLzVkLzc1L2JmZDMtNGI0ZC1hYWE2LWFiNjEyZmZkYzZlMA.xml,"Herning, 7400",Ãstergade 12,Til kapitalejerne i TKT Holding Herning ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.",2015-09-03,2007-02-20,2015-09-11,30279115.0,31626536.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for TKT Holding Herning ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Tonny Kirk Thomsen,Nordea bank Danmark A/S,TKT Holding Herning ApS,"ANKER HÃST, registreret revisionsaktieselskab","Herning, den 3. september 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"herning, 657",2015-06-30,2014-07-01,2015-09-03,Herning,29 86 99 04,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:21427142,indberetninger-20180424,2.509547,30279115.0,,2018-03-30T14:00:17.874Z,2015-09-15T11:28:49.609Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AG-63-GZ,2015-09-15T11:28:49.723Z,,,,,,,,377379.0,34902.0,125000.0,85095.0,323379.0,377379.0,54000.0,292284.0,239697.0,292284.0,52587.0,4000.0,50000.0,50000.0,177197.0,21182.0,54000.0,50193.0,193.0,
