entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfGeneralMeeting,EmailOfReportingEntity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,WritedownsOfCurrentAssetsOtherThanCurrentFinancialAssets,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermPayables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermDebtToBanks,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesDividendsFromGroupEnterprises,ShorttermReceivablesFromAssociates,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxReceivables,NameAndSurnameOfMemberOfExecutiveBoard
21702587,2013-07-01,2014-06-30,ID_18,http://regnskaber.virk.dk/78520712/Y3ZyLmRrOi8vcGRmcy8yMTcwMjU4NztBcFMyNTYzNTg7MjAxMzA3MDE7MjAxNDA2MzA7UjtS.pdf,http://regnskaber.virk.dk/78520712/Y3ZyLmRrOi8veGJybHMvWC0yRkFEN0JDNy0yMDE0MTIxMl8xNTE5MjVfMzUx.xml,"Ãrhus C, 8000",Store Torv 5,Til kapitalejerne i Lundgren Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er ledelsens opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2013 - 30. juni 2014.",2014-12-12,mail@jenslundgren.dk,21702587.0,14343849.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2013 - 30. juni 2014 for Lundgren Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter ledelsens opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henning Abel,Lundgren Holding ApS,"Abel & JÃ¸rgensen, Registreret revisionsanpartsselskab","Bramstrup, den 4. december 2014",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-06-30,2013-07-01,2014-12-04,Aarhus,40407414.0,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:14369809,indberetninger-20180424,2.5118406,21702587.0,,2018-04-01T04:50:03.931Z,2014-12-12T23:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-319.261,2014-12-12T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21702587,2013-07-01,2014-06-30,ID_19,http://regnskaber.virk.dk/78520712/Y3ZyLmRrOi8vcGRmcy8yMTcwMjU4NztBcFMyNTYzNTg7MjAxMzA3MDE7MjAxNDA2MzA7UjtS.pdf,http://regnskaber.virk.dk/78520712/Y3ZyLmRrOi8veGJybHMvWC0yRkFEN0JDNy0yMDE0MTIxMl8xNTE5MjVfMzUx.xml,"Ãrhus C, 8000",Store Torv 5,Til kapitalejerne i Lundgren Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er ledelsens opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2013 - 30. juni 2014.",2014-12-12,mail@jenslundgren.dk,21702587.0,14343849.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2013 - 30. juni 2014 for Lundgren Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter ledelsens opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henning Abel,Lundgren Holding ApS,"Abel & JÃ¸rgensen, Registreret revisionsanpartsselskab","Bramstrup, den 4. december 2014",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-06-30,2013-07-01,2014-12-04,Aarhus,40407414.0,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:14369809,indberetninger-20180424,2.5118406,21702587.0,,2018-04-01T04:50:03.931Z,2014-12-12T23:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-319.261,2014-12-12T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21702587,2013-07-01,2014-06-30,ID_2,http://regnskaber.virk.dk/78520712/Y3ZyLmRrOi8vcGRmcy8yMTcwMjU4NztBcFMyNTYzNTg7MjAxMzA3MDE7MjAxNDA2MzA7UjtS.pdf,http://regnskaber.virk.dk/78520712/Y3ZyLmRrOi8veGJybHMvWC0yRkFEN0JDNy0yMDE0MTIxMl8xNTE5MjVfMzUx.xml,"Ãrhus C, 8000",Store Torv 5,Til kapitalejerne i Lundgren Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er ledelsens opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2013 - 30. juni 2014.",2014-12-12,mail@jenslundgren.dk,21702587.0,14343849.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2013 - 30. juni 2014 for Lundgren Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter ledelsens opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henning Abel,Lundgren Holding ApS,"Abel & JÃ¸rgensen, Registreret revisionsanpartsselskab","Bramstrup, den 4. december 2014",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-06-30,2013-07-01,2014-12-04,Aarhus,40407414.0,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:14369809,indberetninger-20180424,2.5118406,21702587.0,,2018-04-01T04:50:03.931Z,2014-12-12T23:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-319.261,2014-12-12T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jens Lundgreen Olesen
21702587,2013-07-01,2014-06-30,ID_3,http://regnskaber.virk.dk/78520712/Y3ZyLmRrOi8vcGRmcy8yMTcwMjU4NztBcFMyNTYzNTg7MjAxMzA3MDE7MjAxNDA2MzA7UjtS.pdf,http://regnskaber.virk.dk/78520712/Y3ZyLmRrOi8veGJybHMvWC0yRkFEN0JDNy0yMDE0MTIxMl8xNTE5MjVfMzUx.xml,"Ãrhus C, 8000",Store Torv 5,Til kapitalejerne i Lundgren Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er ledelsens opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2013 - 30. juni 2014.",2014-12-12,mail@jenslundgren.dk,21702587.0,14343849.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2013 - 30. juni 2014 for Lundgren Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter ledelsens opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henning Abel,Lundgren Holding ApS,"Abel & JÃ¸rgensen, Registreret revisionsanpartsselskab","Bramstrup, den 4. december 2014",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-06-30,2013-07-01,2014-12-04,Aarhus,40407414.0,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:14369809,indberetninger-20180424,2.5118406,21702587.0,,2018-04-01T04:50:03.931Z,2014-12-12T23:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-319.261,2014-12-12T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21702587,2013-07-01,2014-06-30,ID_4,http://regnskaber.virk.dk/78520712/Y3ZyLmRrOi8vcGRmcy8yMTcwMjU4NztBcFMyNTYzNTg7MjAxMzA3MDE7MjAxNDA2MzA7UjtS.pdf,http://regnskaber.virk.dk/78520712/Y3ZyLmRrOi8veGJybHMvWC0yRkFEN0JDNy0yMDE0MTIxMl8xNTE5MjVfMzUx.xml,"Ãrhus C, 8000",Store Torv 5,Til kapitalejerne i Lundgren Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er ledelsens opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2013 - 30. juni 2014.",2014-12-12,mail@jenslundgren.dk,21702587.0,14343849.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2013 - 30. juni 2014 for Lundgren Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter ledelsens opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henning Abel,Lundgren Holding ApS,"Abel & JÃ¸rgensen, Registreret revisionsanpartsselskab","Bramstrup, den 4. december 2014",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-06-30,2013-07-01,2014-12-04,Aarhus,40407414.0,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:14369809,indberetninger-20180424,2.5118406,21702587.0,,2018-04-01T04:50:03.931Z,2014-12-12T23:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-319.261,2014-12-12T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21702587,2013-07-01,2014-06-30,ID_5,http://regnskaber.virk.dk/78520712/Y3ZyLmRrOi8vcGRmcy8yMTcwMjU4NztBcFMyNTYzNTg7MjAxMzA3MDE7MjAxNDA2MzA7UjtS.pdf,http://regnskaber.virk.dk/78520712/Y3ZyLmRrOi8veGJybHMvWC0yRkFEN0JDNy0yMDE0MTIxMl8xNTE5MjVfMzUx.xml,"Ãrhus C, 8000",Store Torv 5,Til kapitalejerne i Lundgren Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er ledelsens opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2013 - 30. juni 2014.",2014-12-12,mail@jenslundgren.dk,21702587.0,14343849.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2013 - 30. juni 2014 for Lundgren Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter ledelsens opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henning Abel,Lundgren Holding ApS,"Abel & JÃ¸rgensen, Registreret revisionsanpartsselskab","Bramstrup, den 4. december 2014",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-06-30,2013-07-01,2014-12-04,Aarhus,40407414.0,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:14369809,indberetninger-20180424,2.5118406,21702587.0,,2018-04-01T04:50:03.931Z,2014-12-12T23:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-319.261,2014-12-12T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21702587,2013-07-01,2014-06-30,ID_6,http://regnskaber.virk.dk/78520712/Y3ZyLmRrOi8vcGRmcy8yMTcwMjU4NztBcFMyNTYzNTg7MjAxMzA3MDE7MjAxNDA2MzA7UjtS.pdf,http://regnskaber.virk.dk/78520712/Y3ZyLmRrOi8veGJybHMvWC0yRkFEN0JDNy0yMDE0MTIxMl8xNTE5MjVfMzUx.xml,"Ãrhus C, 8000",Store Torv 5,Til kapitalejerne i Lundgren Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er ledelsens opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2013 - 30. juni 2014.",2014-12-12,mail@jenslundgren.dk,21702587.0,14343849.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2013 - 30. juni 2014 for Lundgren Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter ledelsens opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henning Abel,Lundgren Holding ApS,"Abel & JÃ¸rgensen, Registreret revisionsanpartsselskab","Bramstrup, den 4. december 2014",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-06-30,2013-07-01,2014-12-04,Aarhus,40407414.0,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:14369809,indberetninger-20180424,2.5118406,21702587.0,,2018-04-01T04:50:03.931Z,2014-12-12T23:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-319.261,2014-12-12T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21702587,2013-07-01,2014-06-30,ID_7,http://regnskaber.virk.dk/78520712/Y3ZyLmRrOi8vcGRmcy8yMTcwMjU4NztBcFMyNTYzNTg7MjAxMzA3MDE7MjAxNDA2MzA7UjtS.pdf,http://regnskaber.virk.dk/78520712/Y3ZyLmRrOi8veGJybHMvWC0yRkFEN0JDNy0yMDE0MTIxMl8xNTE5MjVfMzUx.xml,"Ãrhus C, 8000",Store Torv 5,Til kapitalejerne i Lundgren Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er ledelsens opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2013 - 30. juni 2014.",2014-12-12,mail@jenslundgren.dk,21702587.0,14343849.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2013 - 30. juni 2014 for Lundgren Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter ledelsens opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henning Abel,Lundgren Holding ApS,"Abel & JÃ¸rgensen, Registreret revisionsanpartsselskab","Bramstrup, den 4. december 2014",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-06-30,2013-07-01,2014-12-04,Aarhus,40407414.0,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:14369809,indberetninger-20180424,2.5118406,21702587.0,,2018-04-01T04:50:03.931Z,2014-12-12T23:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-319.261,2014-12-12T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21702587,2013-07-01,2014-06-30,ID_8,http://regnskaber.virk.dk/78520712/Y3ZyLmRrOi8vcGRmcy8yMTcwMjU4NztBcFMyNTYzNTg7MjAxMzA3MDE7MjAxNDA2MzA7UjtS.pdf,http://regnskaber.virk.dk/78520712/Y3ZyLmRrOi8veGJybHMvWC0yRkFEN0JDNy0yMDE0MTIxMl8xNTE5MjVfMzUx.xml,"Ãrhus C, 8000",Store Torv 5,Til kapitalejerne i Lundgren Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er ledelsens opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2013 - 30. juni 2014.",2014-12-12,mail@jenslundgren.dk,21702587.0,14343849.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2013 - 30. juni 2014 for Lundgren Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter ledelsens opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henning Abel,Lundgren Holding ApS,"Abel & JÃ¸rgensen, Registreret revisionsanpartsselskab","Bramstrup, den 4. december 2014",1769339.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-06-30,2013-07-01,2014-12-04,Aarhus,40407414.0,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:14369809,indberetninger-20180424,2.5118406,21702587.0,,2018-04-01T04:50:03.931Z,2014-12-12T23:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-319.261,2014-12-12T23:00:00.000Z,6333.0,136107.0,942861.0,201317.0,900583.0,1784548.0,142421.0,15209.0,-12647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21702587,2014-06-30,2014-06-30,ID_14,http://regnskaber.virk.dk/78520712/Y3ZyLmRrOi8vcGRmcy8yMTcwMjU4NztBcFMyNTYzNTg7MjAxMzA3MDE7MjAxNDA2MzA7UjtS.pdf,http://regnskaber.virk.dk/78520712/Y3ZyLmRrOi8veGJybHMvWC0yRkFEN0JDNy0yMDE0MTIxMl8xNTE5MjVfMzUx.xml,"Ãrhus C, 8000",Store Torv 5,Til kapitalejerne i Lundgren Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er ledelsens opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2013 - 30. juni 2014.",2014-12-12,mail@jenslundgren.dk,21702587.0,14343849.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2013 - 30. juni 2014 for Lundgren Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter ledelsens opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henning Abel,Lundgren Holding ApS,"Abel & JÃ¸rgensen, Registreret revisionsanpartsselskab","Bramstrup, den 4. december 2014",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-06-30,2013-07-01,2014-12-04,Aarhus,40407414.0,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:14369809,indberetninger-20180424,2.5118406,21702587.0,,2018-04-01T04:50:03.931Z,2014-12-12T23:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-319.261,2014-12-12T23:00:00.000Z,,,,,,,,,,6217660.0,157.0,125000.0,5152382.0,1033094.0,1121733.0,122417.0,6217660.0,5095927.0,2179936.0,942861.0,942861.0,2179936.0,1065278.0,4330.0,1085701.0,122417.0,996733.0,0.0,4330.0,2915991.0,200000.0,944121.0,686169.0,5147895.0,900000.0,827000.0,2384809.0,2992.0,
