entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfEquity,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,Equity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Dividend,DividendPaid,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermInvestments,OtherShorttermPayables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables,AddressOfAuditorCountry,EmailOfAuditor,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberOfAuditor,NameAndSurnameOfAuditor,NameOfAuditFirm,TelephoneNumberOfAuditor
30245245,2017-12-31,2017-12-31,c730,,http://regnskaber.virk.dk/54254203/ZG9rdW1lbnRsYWdlcjovLzAzL2E4L2UzLzg4LzEyLzE2MzktNGE3YS1iMDBmLTdjYjEzMmRkYjhiMQ.pdf,http://regnskaber.virk.dk/54254203/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzFhLzNiLzZiLzkwZWItNGY2Yi1hM2I3LWNkNDM1OGZhMWI2YQ.xml,Grenaa,8500.0,11.0,KlÃ¸verbakken,"8500, Grenaa","GrÃ¸nland, 24",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-05-07,2019-05-07,2007-02-08,2019-05-28,Egenkapital,Andre eksterne omkostninger omfatter omkostninger til administration.,105800.0,30245245.0,27478131.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Lars Brandstrup Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Lars Brandstrup,Lars Juul Lind Brandstrup,Lars Brandstrup Holding ApS,"Kvist & Jensen, Statsautoriserede Revisorer A/S",Grenaa,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Norddjurs,2018-12-31,2018-01-01,2019-05-07,Grenaa,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27261708,indberetninger-20180424,2.5124266,30245245.0,AWr9deM6RYGX6_YTIGn2,2019-05-28T08:02:26.022Z,2019-05-28T08:02:02.028Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BH-34-CR,2019-05-28T08:02:02.241Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30245245,2018-01-01,2018-01-01,c177,,http://regnskaber.virk.dk/54254203/ZG9rdW1lbnRsYWdlcjovLzAzL2E4L2UzLzg4LzEyLzE2MzktNGE3YS1iMDBmLTdjYjEzMmRkYjhiMQ.pdf,http://regnskaber.virk.dk/54254203/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzFhLzNiLzZiLzkwZWItNGY2Yi1hM2I3LWNkNDM1OGZhMWI2YQ.xml,Grenaa,8500.0,11.0,KlÃ¸verbakken,"8500, Grenaa","GrÃ¸nland, 24",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-05-07,2019-05-07,2007-02-08,2019-05-28,Egenkapital,Andre eksterne omkostninger omfatter omkostninger til administration.,125000.0,30245245.0,27478131.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Lars Brandstrup Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Lars Brandstrup,Lars Juul Lind Brandstrup,Lars Brandstrup Holding ApS,"Kvist & Jensen, Statsautoriserede Revisorer A/S",Grenaa,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Norddjurs,2018-12-31,2018-01-01,2019-05-07,Grenaa,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27261708,indberetninger-20180424,2.5124266,30245245.0,AWr9deM6RYGX6_YTIGn2,2019-05-28T08:02:26.022Z,2019-05-28T08:02:02.028Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BH-34-CR,2019-05-28T08:02:02.241Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30245245,2018-01-01,2018-01-01,c195,,http://regnskaber.virk.dk/54254203/ZG9rdW1lbnRsYWdlcjovLzAzL2E4L2UzLzg4LzEyLzE2MzktNGE3YS1iMDBmLTdjYjEzMmRkYjhiMQ.pdf,http://regnskaber.virk.dk/54254203/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzFhLzNiLzZiLzkwZWItNGY2Yi1hM2I3LWNkNDM1OGZhMWI2YQ.xml,Grenaa,8500.0,11.0,KlÃ¸verbakken,"8500, Grenaa","GrÃ¸nland, 24",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-05-07,2019-05-07,2007-02-08,2019-05-28,Egenkapital,Andre eksterne omkostninger omfatter omkostninger til administration.,312514.0,30245245.0,27478131.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Lars Brandstrup Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Lars Brandstrup,Lars Juul Lind Brandstrup,Lars Brandstrup Holding ApS,"Kvist & Jensen, Statsautoriserede Revisorer A/S",Grenaa,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Norddjurs,2018-12-31,2018-01-01,2019-05-07,Grenaa,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27261708,indberetninger-20180424,2.5124266,30245245.0,AWr9deM6RYGX6_YTIGn2,2019-05-28T08:02:26.022Z,2019-05-28T08:02:02.028Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BH-34-CR,2019-05-28T08:02:02.241Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30245245,2018-01-01,2018-12-31,c1,,http://regnskaber.virk.dk/54254203/ZG9rdW1lbnRsYWdlcjovLzAzL2E4L2UzLzg4LzEyLzE2MzktNGE3YS1iMDBmLTdjYjEzMmRkYjhiMQ.pdf,http://regnskaber.virk.dk/54254203/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzFhLzNiLzZiLzkwZWItNGY2Yi1hM2I3LWNkNDM1OGZhMWI2YQ.xml,Grenaa,8500.0,11.0,KlÃ¸verbakken,"8500, Grenaa","GrÃ¸nland, 24",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-05-07,2019-05-07,2007-02-08,2019-05-28,Egenkapital,Andre eksterne omkostninger omfatter omkostninger til administration.,,30245245.0,27478131.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Lars Brandstrup Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Lars Brandstrup,Lars Juul Lind Brandstrup,Lars Brandstrup Holding ApS,"Kvist & Jensen, Statsautoriserede Revisorer A/S",Grenaa,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Norddjurs,2018-12-31,2018-01-01,2019-05-07,Grenaa,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27261708,indberetninger-20180424,2.5124266,30245245.0,AWr9deM6RYGX6_YTIGn2,2019-05-28T08:02:26.022Z,2019-05-28T08:02:02.028Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BH-34-CR,2019-05-28T08:02:02.241Z,-33038.0,-7875.0,26710.0,1547.0,-33038.0,-7875.0,0.0,,,,,,,,,,,,,,,,,,Danmark,grenaa@kvistjensen.dk,,,,,,,,,,
30245245,2018-01-01,2018-12-31,c105,,http://regnskaber.virk.dk/54254203/ZG9rdW1lbnRsYWdlcjovLzAzL2E4L2UzLzg4LzEyLzE2MzktNGE3YS1iMDBmLTdjYjEzMmRkYjhiMQ.pdf,http://regnskaber.virk.dk/54254203/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzFhLzNiLzZiLzkwZWItNGY2Yi1hM2I3LWNkNDM1OGZhMWI2YQ.xml,Grenaa,8500.0,11.0,KlÃ¸verbakken,"8500, Grenaa","GrÃ¸nland, 24",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-05-07,2019-05-07,2007-02-08,2019-05-28,Egenkapital,Andre eksterne omkostninger omfatter omkostninger til administration.,,30245245.0,27478131.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Lars Brandstrup Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Lars Brandstrup,Lars Juul Lind Brandstrup,Lars Brandstrup Holding ApS,"Kvist & Jensen, Statsautoriserede Revisorer A/S",Grenaa,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Norddjurs,2018-12-31,2018-01-01,2019-05-07,Grenaa,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27261708,indberetninger-20180424,2.5124266,30245245.0,AWr9deM6RYGX6_YTIGn2,2019-05-28T08:02:26.022Z,2019-05-28T08:02:02.028Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BH-34-CR,2019-05-28T08:02:02.241Z,213800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30245245,2018-01-01,2018-12-31,c119,,http://regnskaber.virk.dk/54254203/ZG9rdW1lbnRsYWdlcjovLzAzL2E4L2UzLzg4LzEyLzE2MzktNGE3YS1iMDBmLTdjYjEzMmRkYjhiMQ.pdf,http://regnskaber.virk.dk/54254203/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzFhLzNiLzZiLzkwZWItNGY2Yi1hM2I3LWNkNDM1OGZhMWI2YQ.xml,Grenaa,8500.0,11.0,KlÃ¸verbakken,"8500, Grenaa","GrÃ¸nland, 24",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-05-07,2019-05-07,2007-02-08,2019-05-28,Egenkapital,Andre eksterne omkostninger omfatter omkostninger til administration.,,30245245.0,27478131.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Lars Brandstrup Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Lars Brandstrup,Lars Juul Lind Brandstrup,Lars Brandstrup Holding ApS,"Kvist & Jensen, Statsautoriserede Revisorer A/S",Grenaa,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Norddjurs,2018-12-31,2018-01-01,2019-05-07,Grenaa,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27261708,indberetninger-20180424,2.5124266,30245245.0,AWr9deM6RYGX6_YTIGn2,2019-05-28T08:02:26.022Z,2019-05-28T08:02:02.028Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BH-34-CR,2019-05-28T08:02:02.241Z,-141038.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30245245,2018-01-01,2018-12-31,c196,,http://regnskaber.virk.dk/54254203/ZG9rdW1lbnRsYWdlcjovLzAzL2E4L2UzLzg4LzEyLzE2MzktNGE3YS1iMDBmLTdjYjEzMmRkYjhiMQ.pdf,http://regnskaber.virk.dk/54254203/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzFhLzNiLzZiLzkwZWItNGY2Yi1hM2I3LWNkNDM1OGZhMWI2YQ.xml,Grenaa,8500.0,11.0,KlÃ¸verbakken,"8500, Grenaa","GrÃ¸nland, 24",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-05-07,2019-05-07,2007-02-08,2019-05-28,Egenkapital,Andre eksterne omkostninger omfatter omkostninger til administration.,,30245245.0,27478131.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Lars Brandstrup Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Lars Brandstrup,Lars Juul Lind Brandstrup,Lars Brandstrup Holding ApS,"Kvist & Jensen, Statsautoriserede Revisorer A/S",Grenaa,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Norddjurs,2018-12-31,2018-01-01,2019-05-07,Grenaa,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27261708,indberetninger-20180424,2.5124266,30245245.0,AWr9deM6RYGX6_YTIGn2,2019-05-28T08:02:26.022Z,2019-05-28T08:02:02.028Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BH-34-CR,2019-05-28T08:02:02.241Z,-141038.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30245245,2018-01-01,2018-12-31,c199,,http://regnskaber.virk.dk/54254203/ZG9rdW1lbnRsYWdlcjovLzAzL2E4L2UzLzg4LzEyLzE2MzktNGE3YS1iMDBmLTdjYjEzMmRkYjhiMQ.pdf,http://regnskaber.virk.dk/54254203/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzFhLzNiLzZiLzkwZWItNGY2Yi1hM2I3LWNkNDM1OGZhMWI2YQ.xml,Grenaa,8500.0,11.0,KlÃ¸verbakken,"8500, Grenaa","GrÃ¸nland, 24",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-05-07,2019-05-07,2007-02-08,2019-05-28,Egenkapital,Andre eksterne omkostninger omfatter omkostninger til administration.,,30245245.0,27478131.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Lars Brandstrup Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Lars Brandstrup,Lars Juul Lind Brandstrup,Lars Brandstrup Holding ApS,"Kvist & Jensen, Statsautoriserede Revisorer A/S",Grenaa,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Norddjurs,2018-12-31,2018-01-01,2019-05-07,Grenaa,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27261708,indberetninger-20180424,2.5124266,30245245.0,AWr9deM6RYGX6_YTIGn2,2019-05-28T08:02:26.022Z,2019-05-28T08:02:02.028Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BH-34-CR,2019-05-28T08:02:02.241Z,,,,,,,,213800.0,105800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
30245245,2018-01-01,2018-12-31,c70,,http://regnskaber.virk.dk/54254203/ZG9rdW1lbnRsYWdlcjovLzAzL2E4L2UzLzg4LzEyLzE2MzktNGE3YS1iMDBmLTdjYjEzMmRkYjhiMQ.pdf,http://regnskaber.virk.dk/54254203/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzFhLzNiLzZiLzkwZWItNGY2Yi1hM2I3LWNkNDM1OGZhMWI2YQ.xml,Grenaa,8500.0,11.0,KlÃ¸verbakken,"8500, Grenaa","GrÃ¸nland, 24",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-05-07,2019-05-07,2007-02-08,2019-05-28,Egenkapital,Andre eksterne omkostninger omfatter omkostninger til administration.,,30245245.0,27478131.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Lars Brandstrup Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Lars Brandstrup,Lars Juul Lind Brandstrup,Lars Brandstrup Holding ApS,"Kvist & Jensen, Statsautoriserede Revisorer A/S",Grenaa,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Norddjurs,2018-12-31,2018-01-01,2019-05-07,Grenaa,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27261708,indberetninger-20180424,2.5124266,30245245.0,AWr9deM6RYGX6_YTIGn2,2019-05-28T08:02:26.022Z,2019-05-28T08:02:02.028Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BH-34-CR,2019-05-28T08:02:02.241Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30245245,2018-01-01,2018-12-31,c87,,http://regnskaber.virk.dk/54254203/ZG9rdW1lbnRsYWdlcjovLzAzL2E4L2UzLzg4LzEyLzE2MzktNGE3YS1iMDBmLTdjYjEzMmRkYjhiMQ.pdf,http://regnskaber.virk.dk/54254203/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzFhLzNiLzZiLzkwZWItNGY2Yi1hM2I3LWNkNDM1OGZhMWI2YQ.xml,Grenaa,8500.0,11.0,KlÃ¸verbakken,"8500, Grenaa","GrÃ¸nland, 24",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-05-07,2019-05-07,2007-02-08,2019-05-28,Egenkapital,Andre eksterne omkostninger omfatter omkostninger til administration.,,30245245.0,27478131.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Lars Brandstrup Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Lars Brandstrup,Lars Juul Lind Brandstrup,Lars Brandstrup Holding ApS,"Kvist & Jensen, Statsautoriserede Revisorer A/S",Grenaa,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Norddjurs,2018-12-31,2018-01-01,2019-05-07,Grenaa,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27261708,indberetninger-20180424,2.5124266,30245245.0,AWr9deM6RYGX6_YTIGn2,2019-05-28T08:02:26.022Z,2019-05-28T08:02:02.028Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BH-34-CR,2019-05-28T08:02:02.241Z,,,,,,,,,,,,,,,,,,,,,,,,,,,Grenaa,8500.0,24.0,GrÃ¸nland,statsautoriseret revisor,27478131.0,mne35794,Bo Andersen,"Kvist & Jensen, Statsautoriserede Revisorer A/S",86 32 20 11
30245245,2018-01-01,2018-12-31,c88,,http://regnskaber.virk.dk/54254203/ZG9rdW1lbnRsYWdlcjovLzAzL2E4L2UzLzg4LzEyLzE2MzktNGE3YS1iMDBmLTdjYjEzMmRkYjhiMQ.pdf,http://regnskaber.virk.dk/54254203/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzFhLzNiLzZiLzkwZWItNGY2Yi1hM2I3LWNkNDM1OGZhMWI2YQ.xml,Grenaa,8500.0,11.0,KlÃ¸verbakken,"8500, Grenaa","GrÃ¸nland, 24",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-05-07,2019-05-07,2007-02-08,2019-05-28,Egenkapital,Andre eksterne omkostninger omfatter omkostninger til administration.,,30245245.0,27478131.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Lars Brandstrup Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Lars Brandstrup,Lars Juul Lind Brandstrup,Lars Brandstrup Holding ApS,"Kvist & Jensen, Statsautoriserede Revisorer A/S",Grenaa,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Norddjurs,2018-12-31,2018-01-01,2019-05-07,Grenaa,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27261708,indberetninger-20180424,2.5124266,30245245.0,AWr9deM6RYGX6_YTIGn2,2019-05-28T08:02:26.022Z,2019-05-28T08:02:02.028Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BH-34-CR,2019-05-28T08:02:02.241Z,,,,,,,,,,,,,,,,,,,,,,,,,Danmark,grenaa@kvistjensen.dk,Grenaa,8500.0,24.0,GrÃ¸nland,registreret revisor,27478131.0,mne5811,Torben Thomsen,"Kvist & Jensen, Statsautoriserede Revisorer A/S",86 32 20 11
