entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfLawFirmDistrictName,AddressOfLawFirmPostCodeIdentifier,AddressOfLawFirmStreetBuildingIdentifier,AddressOfLawFirmStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AdjustmentsForCurrentTaxOfPriorPeriod,AdjustmentsForDeferredTax,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfContingentLiabilities,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,InterestExpenseAssignedToGroupEnterprises,InterestIncomeFromGroupEnterprises,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfLawFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,OtherInterestIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,NumberOfEmployees,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToAssociates,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayablesToGroupEnterprises,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance,IncreaseDecreaseOfEquityThroughCorrectionsOfErrors,IncreaseDecreaseOfInvestmentsThroughNetExchangeDifferencesEquity,DisposalsOfInvestments,IncreaseDecreaseOfRevaluationsAndDevaluationsOfInvestmentsThroughNetExchangeDifferences,OtherAdjustmentsRelatedToInvestments,RevaluationsOfInvestmentsOfTheYear
36438517,2016-01-01,2016-01-01,c548,,http://regnskaber.virk.dk/71583463/ZG9rdW1lbnRsYWdlcjovLzAzLzUyL2YyL2ZlLzNhLzJlM2MtNDY5Ny1iYmE3LTE2MTRhODc2OWI1Mw.pdf,http://regnskaber.virk.dk/71583463/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzIyLzY5LzgxL2RlZTAtNDMwZS05MjdjLTczYWE3YjIzNzE1ZA.xml,true,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,15.0,Prinsensgade,Nibe,9240.0,12.0,Strandgade,9210 Aalborg SÃ,VissebakkegÃ¥rd 11,DK-9000 Aalborg,Visionsvej 51,"Til kapitalejerne i Lars Fogh, Aalborg ApS",,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-06-02,1964-04-01,2017-06-02,Statsautoriseret revisor,HÃ¦ftelse i sambeskatningen Koncernens danske selskaber hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for visse eventuelle kildeskatter som udbytteskat samt for fÃ¦llesregistrering af moms.,,20222670.0,36438517.0,20222670.0,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Lars Fogh, Aalborg ApS.",,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Christian Brasholt Larsen,Lars Fogh,Lars Fogh,Nordea Bank,Advokaterne i Nibe,"Lars Fogh, Aalborg ApS",BDO Statsautoriseret revisionsaktieselskab,,,,,Aalborg,2015-01-01,2015-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2016-12-31,2016-01-01,true,2017-06-02,Aalborg,,urn:ofk:oid:24151924,indberetninger-20180424,2.5118437,36438517.0,,2018-03-29T05:50:07.625Z,2017-06-08T14:13:43.723Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-86-ZD,2017-06-08T14:13:43.912Z,,,,,,,,,,,,,,,,,,,,,,,,,,107015789.0,48405244.0,,,,,,,,
36438517,2016-01-01,2016-01-01,c551,,http://regnskaber.virk.dk/71583463/ZG9rdW1lbnRsYWdlcjovLzAzLzUyL2YyL2ZlLzNhLzJlM2MtNDY5Ny1iYmE3LTE2MTRhODc2OWI1Mw.pdf,http://regnskaber.virk.dk/71583463/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzIyLzY5LzgxL2RlZTAtNDMwZS05MjdjLTczYWE3YjIzNzE1ZA.xml,true,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,15.0,Prinsensgade,Nibe,9240.0,12.0,Strandgade,9210 Aalborg SÃ,VissebakkegÃ¥rd 11,DK-9000 Aalborg,Visionsvej 51,"Til kapitalejerne i Lars Fogh, Aalborg ApS",,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-06-02,1964-04-01,2017-06-02,Statsautoriseret revisor,HÃ¦ftelse i sambeskatningen Koncernens danske selskaber hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for visse eventuelle kildeskatter som udbytteskat samt for fÃ¦llesregistrering af moms.,,20222670.0,36438517.0,20222670.0,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Lars Fogh, Aalborg ApS.",,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Christian Brasholt Larsen,Lars Fogh,Lars Fogh,Nordea Bank,Advokaterne i Nibe,"Lars Fogh, Aalborg ApS",BDO Statsautoriseret revisionsaktieselskab,,,,,Aalborg,2015-01-01,2015-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2016-12-31,2016-01-01,true,2017-06-02,Aalborg,,urn:ofk:oid:24151924,indberetninger-20180424,2.5118437,36438517.0,,2018-03-29T05:50:07.625Z,2017-06-08T14:13:43.723Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-86-ZD,2017-06-08T14:13:43.912Z,,,,,,,,,,,,,,,,,,,,,,,,,,1684700.0,4914898.0,,,,,,,,
36438517,2016-01-01,2016-12-31,c174,,http://regnskaber.virk.dk/71583463/ZG9rdW1lbnRsYWdlcjovLzAzLzUyL2YyL2ZlLzNhLzJlM2MtNDY5Ny1iYmE3LTE2MTRhODc2OWI1Mw.pdf,http://regnskaber.virk.dk/71583463/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzIyLzY5LzgxL2RlZTAtNDMwZS05MjdjLTczYWE3YjIzNzE1ZA.xml,true,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,15.0,Prinsensgade,Nibe,9240.0,12.0,Strandgade,9210 Aalborg SÃ,VissebakkegÃ¥rd 11,DK-9000 Aalborg,Visionsvej 51,"Til kapitalejerne i Lars Fogh, Aalborg ApS",-90588.0,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-06-02,1964-04-01,2017-06-02,Statsautoriseret revisor,HÃ¦ftelse i sambeskatningen Koncernens danske selskaber hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for visse eventuelle kildeskatter som udbytteskat samt for fÃ¦llesregistrering af moms.,-150645.0,20222670.0,36438517.0,20222670.0,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Lars Fogh, Aalborg ApS.",15242113.0,Ãrsrapport,520833.0,250674.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Christian Brasholt Larsen,Lars Fogh,Lars Fogh,Nordea Bank,Advokaterne i Nibe,"Lars Fogh, Aalborg ApS",BDO Statsautoriseret revisionsaktieselskab,-520986.0,259784.0,153.0,9110.0,Aalborg,2015-01-01,2015-12-31,14920854.0,14830266.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2016-12-31,2016-01-01,true,2017-06-02,Aalborg,90588.0,urn:ofk:oid:24151924,indberetninger-20180424,2.5118437,36438517.0,,2018-03-29T05:50:07.625Z,2017-06-08T14:13:43.723Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-86-ZD,2017-06-08T14:13:43.912Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,RevisionspÃ¥tegning,,,,,,
36438517,2016-01-01,2016-12-31,c176,,http://regnskaber.virk.dk/71583463/ZG9rdW1lbnRsYWdlcjovLzAzLzUyL2YyL2ZlLzNhLzJlM2MtNDY5Ny1iYmE3LTE2MTRhODc2OWI1Mw.pdf,http://regnskaber.virk.dk/71583463/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzIyLzY5LzgxL2RlZTAtNDMwZS05MjdjLTczYWE3YjIzNzE1ZA.xml,true,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,15.0,Prinsensgade,Nibe,9240.0,12.0,Strandgade,9210 Aalborg SÃ,VissebakkegÃ¥rd 11,DK-9000 Aalborg,Visionsvej 51,"Til kapitalejerne i Lars Fogh, Aalborg ApS",,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-06-02,1964-04-01,2017-06-02,Statsautoriseret revisor,HÃ¦ftelse i sambeskatningen Koncernens danske selskaber hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for visse eventuelle kildeskatter som udbytteskat samt for fÃ¦llesregistrering af moms.,,20222670.0,36438517.0,20222670.0,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Lars Fogh, Aalborg ApS.",,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Christian Brasholt Larsen,Lars Fogh,Lars Fogh,Nordea Bank,Advokaterne i Nibe,"Lars Fogh, Aalborg ApS",BDO Statsautoriseret revisionsaktieselskab,,,,,Aalborg,2015-01-01,2015-12-31,300000.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2016-12-31,2016-01-01,true,2017-06-02,Aalborg,,urn:ofk:oid:24151924,indberetninger-20180424,2.5118437,36438517.0,,2018-03-29T05:50:07.625Z,2017-06-08T14:13:43.723Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-86-ZD,2017-06-08T14:13:43.912Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36438517,2016-01-01,2016-12-31,c178,,http://regnskaber.virk.dk/71583463/ZG9rdW1lbnRsYWdlcjovLzAzLzUyL2YyL2ZlLzNhLzJlM2MtNDY5Ny1iYmE3LTE2MTRhODc2OWI1Mw.pdf,http://regnskaber.virk.dk/71583463/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzIyLzY5LzgxL2RlZTAtNDMwZS05MjdjLTczYWE3YjIzNzE1ZA.xml,true,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,15.0,Prinsensgade,Nibe,9240.0,12.0,Strandgade,9210 Aalborg SÃ,VissebakkegÃ¥rd 11,DK-9000 Aalborg,Visionsvej 51,"Til kapitalejerne i Lars Fogh, Aalborg ApS",,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-06-02,1964-04-01,2017-06-02,Statsautoriseret revisor,HÃ¦ftelse i sambeskatningen Koncernens danske selskaber hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for visse eventuelle kildeskatter som udbytteskat samt for fÃ¦llesregistrering af moms.,,20222670.0,36438517.0,20222670.0,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Lars Fogh, Aalborg ApS.",,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Christian Brasholt Larsen,Lars Fogh,Lars Fogh,Nordea Bank,Advokaterne i Nibe,"Lars Fogh, Aalborg ApS",BDO Statsautoriseret revisionsaktieselskab,,,,,Aalborg,2015-01-01,2015-12-31,0.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2016-12-31,2016-01-01,true,2017-06-02,Aalborg,,urn:ofk:oid:24151924,indberetninger-20180424,2.5118437,36438517.0,,2018-03-29T05:50:07.625Z,2017-06-08T14:13:43.723Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-86-ZD,2017-06-08T14:13:43.912Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36438517,2016-01-01,2016-12-31,c184,,http://regnskaber.virk.dk/71583463/ZG9rdW1lbnRsYWdlcjovLzAzLzUyL2YyL2ZlLzNhLzJlM2MtNDY5Ny1iYmE3LTE2MTRhODc2OWI1Mw.pdf,http://regnskaber.virk.dk/71583463/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzIyLzY5LzgxL2RlZTAtNDMwZS05MjdjLTczYWE3YjIzNzE1ZA.xml,true,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,15.0,Prinsensgade,Nibe,9240.0,12.0,Strandgade,9210 Aalborg SÃ,VissebakkegÃ¥rd 11,DK-9000 Aalborg,Visionsvej 51,"Til kapitalejerne i Lars Fogh, Aalborg ApS",,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-06-02,1964-04-01,2017-06-02,Statsautoriseret revisor,HÃ¦ftelse i sambeskatningen Koncernens danske selskaber hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for visse eventuelle kildeskatter som udbytteskat samt for fÃ¦llesregistrering af moms.,,20222670.0,36438517.0,20222670.0,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Lars Fogh, Aalborg ApS.",,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Christian Brasholt Larsen,Lars Fogh,Lars Fogh,Nordea Bank,Advokaterne i Nibe,"Lars Fogh, Aalborg ApS",BDO Statsautoriseret revisionsaktieselskab,,,,,Aalborg,2015-01-01,2015-12-31,9684179.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2016-12-31,2016-01-01,true,2017-06-02,Aalborg,,urn:ofk:oid:24151924,indberetninger-20180424,2.5118437,36438517.0,,2018-03-29T05:50:07.625Z,2017-06-08T14:13:43.723Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-86-ZD,2017-06-08T14:13:43.912Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36438517,2016-01-01,2016-12-31,c194,,http://regnskaber.virk.dk/71583463/ZG9rdW1lbnRsYWdlcjovLzAzLzUyL2YyL2ZlLzNhLzJlM2MtNDY5Ny1iYmE3LTE2MTRhODc2OWI1Mw.pdf,http://regnskaber.virk.dk/71583463/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzIyLzY5LzgxL2RlZTAtNDMwZS05MjdjLTczYWE3YjIzNzE1ZA.xml,true,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,15.0,Prinsensgade,Nibe,9240.0,12.0,Strandgade,9210 Aalborg SÃ,VissebakkegÃ¥rd 11,DK-9000 Aalborg,Visionsvej 51,"Til kapitalejerne i Lars Fogh, Aalborg ApS",,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-06-02,1964-04-01,2017-06-02,Statsautoriseret revisor,HÃ¦ftelse i sambeskatningen Koncernens danske selskaber hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for visse eventuelle kildeskatter som udbytteskat samt for fÃ¦llesregistrering af moms.,,20222670.0,36438517.0,20222670.0,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Lars Fogh, Aalborg ApS.",,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Christian Brasholt Larsen,Lars Fogh,Lars Fogh,Nordea Bank,Advokaterne i Nibe,"Lars Fogh, Aalborg ApS",BDO Statsautoriseret revisionsaktieselskab,,,,,Aalborg,2015-01-01,2015-12-31,4936675.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2016-12-31,2016-01-01,true,2017-06-02,Aalborg,,urn:ofk:oid:24151924,indberetninger-20180424,2.5118437,36438517.0,,2018-03-29T05:50:07.625Z,2017-06-08T14:13:43.723Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-86-ZD,2017-06-08T14:13:43.912Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36438517,2016-01-01,2016-12-31,c227,,http://regnskaber.virk.dk/71583463/ZG9rdW1lbnRsYWdlcjovLzAzLzUyL2YyL2ZlLzNhLzJlM2MtNDY5Ny1iYmE3LTE2MTRhODc2OWI1Mw.pdf,http://regnskaber.virk.dk/71583463/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzIyLzY5LzgxL2RlZTAtNDMwZS05MjdjLTczYWE3YjIzNzE1ZA.xml,true,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,15.0,Prinsensgade,Nibe,9240.0,12.0,Strandgade,9210 Aalborg SÃ,VissebakkegÃ¥rd 11,DK-9000 Aalborg,Visionsvej 51,"Til kapitalejerne i Lars Fogh, Aalborg ApS",,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-06-02,1964-04-01,2017-06-02,Statsautoriseret revisor,HÃ¦ftelse i sambeskatningen Koncernens danske selskaber hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for visse eventuelle kildeskatter som udbytteskat samt for fÃ¦llesregistrering af moms.,,20222670.0,36438517.0,20222670.0,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Lars Fogh, Aalborg ApS.",,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Christian Brasholt Larsen,Lars Fogh,Lars Fogh,Nordea Bank,Advokaterne i Nibe,"Lars Fogh, Aalborg ApS",BDO Statsautoriseret revisionsaktieselskab,,,,,Aalborg,2015-01-01,2015-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2016-12-31,2016-01-01,true,2017-06-02,Aalborg,,urn:ofk:oid:24151924,indberetninger-20180424,2.5118437,36438517.0,,2018-03-29T05:50:07.625Z,2017-06-08T14:13:43.723Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-86-ZD,2017-06-08T14:13:43.912Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
36438517,2016-01-01,2016-12-31,c236,,http://regnskaber.virk.dk/71583463/ZG9rdW1lbnRsYWdlcjovLzAzLzUyL2YyL2ZlLzNhLzJlM2MtNDY5Ny1iYmE3LTE2MTRhODc2OWI1Mw.pdf,http://regnskaber.virk.dk/71583463/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzIyLzY5LzgxL2RlZTAtNDMwZS05MjdjLTczYWE3YjIzNzE1ZA.xml,true,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,15.0,Prinsensgade,Nibe,9240.0,12.0,Strandgade,9210 Aalborg SÃ,VissebakkegÃ¥rd 11,DK-9000 Aalborg,Visionsvej 51,"Til kapitalejerne i Lars Fogh, Aalborg ApS",,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-06-02,1964-04-01,2017-06-02,Statsautoriseret revisor,HÃ¦ftelse i sambeskatningen Koncernens danske selskaber hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for visse eventuelle kildeskatter som udbytteskat samt for fÃ¦llesregistrering af moms.,,20222670.0,36438517.0,20222670.0,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Lars Fogh, Aalborg ApS.",,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Christian Brasholt Larsen,Lars Fogh,Lars Fogh,Nordea Bank,Advokaterne i Nibe,"Lars Fogh, Aalborg ApS",BDO Statsautoriseret revisionsaktieselskab,,,,,Aalborg,2015-01-01,2015-12-31,9684179.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2016-12-31,2016-01-01,true,2017-06-02,Aalborg,,urn:ofk:oid:24151924,indberetninger-20180424,2.5118437,36438517.0,,2018-03-29T05:50:07.625Z,2017-06-08T14:13:43.723Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-86-ZD,2017-06-08T14:13:43.912Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,569784.0,,,,
36438517,2016-01-01,2016-12-31,c254,,http://regnskaber.virk.dk/71583463/ZG9rdW1lbnRsYWdlcjovLzAzLzUyL2YyL2ZlLzNhLzJlM2MtNDY5Ny1iYmE3LTE2MTRhODc2OWI1Mw.pdf,http://regnskaber.virk.dk/71583463/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzIyLzY5LzgxL2RlZTAtNDMwZS05MjdjLTczYWE3YjIzNzE1ZA.xml,true,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,15.0,Prinsensgade,Nibe,9240.0,12.0,Strandgade,9210 Aalborg SÃ,VissebakkegÃ¥rd 11,DK-9000 Aalborg,Visionsvej 51,"Til kapitalejerne i Lars Fogh, Aalborg ApS",,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-06-02,1964-04-01,2017-06-02,Statsautoriseret revisor,HÃ¦ftelse i sambeskatningen Koncernens danske selskaber hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for visse eventuelle kildeskatter som udbytteskat samt for fÃ¦llesregistrering af moms.,,20222670.0,36438517.0,20222670.0,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Lars Fogh, Aalborg ApS.",,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Christian Brasholt Larsen,Lars Fogh,Lars Fogh,Nordea Bank,Advokaterne i Nibe,"Lars Fogh, Aalborg ApS",BDO Statsautoriseret revisionsaktieselskab,,,,,Aalborg,2015-01-01,2015-12-31,4936675.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2016-12-31,2016-01-01,true,2017-06-02,Aalborg,,urn:ofk:oid:24151924,indberetninger-20180424,2.5118437,36438517.0,,2018-03-29T05:50:07.625Z,2017-06-08T14:13:43.723Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-86-ZD,2017-06-08T14:13:43.912Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2322980.0,0.0,,,,
