entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AdjustmentsForCurrentTaxOfPriorPeriod,AdjustmentsForDeferredTax,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,ExternalExpenses,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnOmissionOfConsolidatedFinancialStatement,InformationOnTypeOfSubmittedReport,InterestExpenseAssignedToGroupEnterprises,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherInterestExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,RevaluationsOfInvestmentsOfTheYear,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,NumberOfEmployees,OtherShorttermPayables,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,AccumulatedRevaluationsOfInvestments,InvestmentsGross,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,NameOfAuditFirm,TypeOfAuditorAssistance
25570383,2015-10-01,2016-09-30,c357,,http://regnskaber.virk.dk/38307552/ZG9rdW1lbnRsYWdlcjovLzAzL2JiLzVjLzZkL2M3L2ZlZjMtNDgwMC1hNTc3LTA3MTdiMzY4ZmMzZg.pdf,http://regnskaber.virk.dk/38307552/ZG9rdW1lbnRsYWdlcjovLzAzLzYxL2Y5Lzg5LzUwLzBhY2EtNDhiOS05YTc1LTlkODIwOTlkMDZiMA.xml,true,Hobro,9500.0,"12, Box 170",Nytorv,Mariager,9550.0,6-8,Ãstergade,8543 Hornslet,LindÃ¥ Hede 2,DK-9500 Hobro,"Nytorv 12, Box 170",,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",2017-02-18,2000-08-15,2017-03-01,Statsautoriseret revisor,,20222670.0,25570383.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2015 - 30. september 2016 for Gert Bjerregaard Holding ApS.,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Graversen,Gert Bjerregaard,Gert Bjerregaard Christensen,Ãstjydsk Bank A/S,Gert Bjerregaard Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aarhus,2014-10-01,2015-09-30,149561.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-09-30,2015-10-01,149561.0,true,2017-02-18,Hobro,,urn:ofk:oid:23540867,indberetninger-20180424,2.5118417999999996,25570383.0,,2018-03-27T19:47:39.996Z,2017-03-01T18:30:46.033Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AD-48-EX,2017-03-01T18:30:46.175Z,,,,,,,,,,,,,,,,,,,,,,,
25570383,2015-10-01,2016-09-30,c367,,http://regnskaber.virk.dk/38307552/ZG9rdW1lbnRsYWdlcjovLzAzL2JiLzVjLzZkL2M3L2ZlZjMtNDgwMC1hNTc3LTA3MTdiMzY4ZmMzZg.pdf,http://regnskaber.virk.dk/38307552/ZG9rdW1lbnRsYWdlcjovLzAzLzYxL2Y5Lzg5LzUwLzBhY2EtNDhiOS05YTc1LTlkODIwOTlkMDZiMA.xml,true,Hobro,9500.0,"12, Box 170",Nytorv,Mariager,9550.0,6-8,Ãstergade,8543 Hornslet,LindÃ¥ Hede 2,DK-9500 Hobro,"Nytorv 12, Box 170",,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",2017-02-18,2000-08-15,2017-03-01,Statsautoriseret revisor,,20222670.0,25570383.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2015 - 30. september 2016 for Gert Bjerregaard Holding ApS.,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Graversen,Gert Bjerregaard,Gert Bjerregaard Christensen,Ãstjydsk Bank A/S,Gert Bjerregaard Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aarhus,2014-10-01,2015-09-30,-3450.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-09-30,2015-10-01,149561.0,true,2017-02-18,Hobro,,urn:ofk:oid:23540867,indberetninger-20180424,2.5118417999999996,25570383.0,,2018-03-27T19:47:39.996Z,2017-03-01T18:30:46.033Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AD-48-EX,2017-03-01T18:30:46.175Z,,,,,,,,,,,,,,,,,,,,,,,
25570383,2015-10-01,2016-09-30,c411,,http://regnskaber.virk.dk/38307552/ZG9rdW1lbnRsYWdlcjovLzAzL2JiLzVjLzZkL2M3L2ZlZjMtNDgwMC1hNTc3LTA3MTdiMzY4ZmMzZg.pdf,http://regnskaber.virk.dk/38307552/ZG9rdW1lbnRsYWdlcjovLzAzLzYxL2Y5Lzg5LzUwLzBhY2EtNDhiOS05YTc1LTlkODIwOTlkMDZiMA.xml,true,Hobro,9500.0,"12, Box 170",Nytorv,Mariager,9550.0,6-8,Ãstergade,8543 Hornslet,LindÃ¥ Hede 2,DK-9500 Hobro,"Nytorv 12, Box 170",,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",2017-02-18,2000-08-15,2017-03-01,Statsautoriseret revisor,,20222670.0,25570383.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2015 - 30. september 2016 for Gert Bjerregaard Holding ApS.,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Graversen,Gert Bjerregaard,Gert Bjerregaard Christensen,Ãstjydsk Bank A/S,Gert Bjerregaard Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aarhus,2014-10-01,2015-09-30,149561.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-09-30,2015-10-01,149561.0,true,2017-02-18,Hobro,,urn:ofk:oid:23540867,indberetninger-20180424,2.5118417999999996,25570383.0,,2018-03-27T19:47:39.996Z,2017-03-01T18:30:46.033Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AD-48-EX,2017-03-01T18:30:46.175Z,,,,,,,,,,,,,,,,,,,,,,,
25570383,2015-10-01,2016-09-30,c42,,http://regnskaber.virk.dk/38307552/ZG9rdW1lbnRsYWdlcjovLzAzL2JiLzVjLzZkL2M3L2ZlZjMtNDgwMC1hNTc3LTA3MTdiMzY4ZmMzZg.pdf,http://regnskaber.virk.dk/38307552/ZG9rdW1lbnRsYWdlcjovLzAzLzYxL2Y5Lzg5LzUwLzBhY2EtNDhiOS05YTc1LTlkODIwOTlkMDZiMA.xml,true,Hobro,9500.0,"12, Box 170",Nytorv,Mariager,9550.0,6-8,Ãstergade,8543 Hornslet,LindÃ¥ Hede 2,DK-9500 Hobro,"Nytorv 12, Box 170",,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",2017-02-18,2000-08-15,2017-03-01,Statsautoriseret revisor,,20222670.0,25570383.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2015 - 30. september 2016 for Gert Bjerregaard Holding ApS.,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Graversen,Gert Bjerregaard,Gert Bjerregaard Christensen,Ãstjydsk Bank A/S,Gert Bjerregaard Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aarhus,2014-10-01,2015-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-09-30,2015-10-01,149561.0,true,2017-02-18,Hobro,,urn:ofk:oid:23540867,indberetninger-20180424,2.5118417999999996,25570383.0,,2018-03-27T19:47:39.996Z,2017-03-01T18:30:46.033Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AD-48-EX,2017-03-01T18:30:46.175Z,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,
25570383,2015-10-01,2016-09-30,c429,,http://regnskaber.virk.dk/38307552/ZG9rdW1lbnRsYWdlcjovLzAzL2JiLzVjLzZkL2M3L2ZlZjMtNDgwMC1hNTc3LTA3MTdiMzY4ZmMzZg.pdf,http://regnskaber.virk.dk/38307552/ZG9rdW1lbnRsYWdlcjovLzAzLzYxL2Y5Lzg5LzUwLzBhY2EtNDhiOS05YTc1LTlkODIwOTlkMDZiMA.xml,true,Hobro,9500.0,"12, Box 170",Nytorv,Mariager,9550.0,6-8,Ãstergade,8543 Hornslet,LindÃ¥ Hede 2,DK-9500 Hobro,"Nytorv 12, Box 170",,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",2017-02-18,2000-08-15,2017-03-01,Statsautoriseret revisor,,20222670.0,25570383.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2015 - 30. september 2016 for Gert Bjerregaard Holding ApS.,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Graversen,Gert Bjerregaard,Gert Bjerregaard Christensen,Ãstjydsk Bank A/S,Gert Bjerregaard Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aarhus,2014-10-01,2015-09-30,-3450.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-09-30,2015-10-01,149561.0,true,2017-02-18,Hobro,,urn:ofk:oid:23540867,indberetninger-20180424,2.5118417999999996,25570383.0,,2018-03-27T19:47:39.996Z,2017-03-01T18:30:46.033Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AD-48-EX,2017-03-01T18:30:46.175Z,,,,,,,,,,,,,,,,,,,,,,,
25570383,2015-10-01,2016-09-30,c737,,http://regnskaber.virk.dk/38307552/ZG9rdW1lbnRsYWdlcjovLzAzL2JiLzVjLzZkL2M3L2ZlZjMtNDgwMC1hNTc3LTA3MTdiMzY4ZmMzZg.pdf,http://regnskaber.virk.dk/38307552/ZG9rdW1lbnRsYWdlcjovLzAzLzYxL2Y5Lzg5LzUwLzBhY2EtNDhiOS05YTc1LTlkODIwOTlkMDZiMA.xml,true,Hobro,9500.0,"12, Box 170",Nytorv,Mariager,9550.0,6-8,Ãstergade,8543 Hornslet,LindÃ¥ Hede 2,DK-9500 Hobro,"Nytorv 12, Box 170",,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",2017-02-18,2000-08-15,2017-03-01,Statsautoriseret revisor,,20222670.0,25570383.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2015 - 30. september 2016 for Gert Bjerregaard Holding ApS.,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Graversen,Gert Bjerregaard,Gert Bjerregaard Christensen,Ãstjydsk Bank A/S,Gert Bjerregaard Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aarhus,2014-10-01,2015-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-09-30,2015-10-01,149561.0,true,2017-02-18,Hobro,,urn:ofk:oid:23540867,indberetninger-20180424,2.5118417999999996,25570383.0,,2018-03-27T19:47:39.996Z,2017-03-01T18:30:46.033Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AD-48-EX,2017-03-01T18:30:46.175Z,,,,,,,,,,,,,,,,,,,,,,,
25570383,2016-09-30,2016-09-30,c397,,http://regnskaber.virk.dk/38307552/ZG9rdW1lbnRsYWdlcjovLzAzL2JiLzVjLzZkL2M3L2ZlZjMtNDgwMC1hNTc3LTA3MTdiMzY4ZmMzZg.pdf,http://regnskaber.virk.dk/38307552/ZG9rdW1lbnRsYWdlcjovLzAzLzYxL2Y5Lzg5LzUwLzBhY2EtNDhiOS05YTc1LTlkODIwOTlkMDZiMA.xml,true,Hobro,9500.0,"12, Box 170",Nytorv,Mariager,9550.0,6-8,Ãstergade,8543 Hornslet,LindÃ¥ Hede 2,DK-9500 Hobro,"Nytorv 12, Box 170",,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",2017-02-18,2000-08-15,2017-03-01,Statsautoriseret revisor,,20222670.0,25570383.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2015 - 30. september 2016 for Gert Bjerregaard Holding ApS.,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Graversen,Gert Bjerregaard,Gert Bjerregaard Christensen,Ãstjydsk Bank A/S,Gert Bjerregaard Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aarhus,2014-10-01,2015-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-09-30,2015-10-01,149561.0,true,2017-02-18,Hobro,,urn:ofk:oid:23540867,indberetninger-20180424,2.5118417999999996,25570383.0,,2018-03-27T19:47:39.996Z,2017-03-01T18:30:46.033Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AD-48-EX,2017-03-01T18:30:46.175Z,883739.0,125000.0,2038.0,821419.0,883739.0,62320.0,874030.0,874030.0,874030.0,1.0,23498.0,745280.0,-48861.0,62320.0,0.0,9709.0,7671.0,38822.0,,,,,
25570383,2016-09-30,2016-09-30,c403,,http://regnskaber.virk.dk/38307552/ZG9rdW1lbnRsYWdlcjovLzAzL2JiLzVjLzZkL2M3L2ZlZjMtNDgwMC1hNTc3LTA3MTdiMzY4ZmMzZg.pdf,http://regnskaber.virk.dk/38307552/ZG9rdW1lbnRsYWdlcjovLzAzLzYxL2Y5Lzg5LzUwLzBhY2EtNDhiOS05YTc1LTlkODIwOTlkMDZiMA.xml,true,Hobro,9500.0,"12, Box 170",Nytorv,Mariager,9550.0,6-8,Ãstergade,8543 Hornslet,LindÃ¥ Hede 2,DK-9500 Hobro,"Nytorv 12, Box 170",,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",2017-02-18,2000-08-15,2017-03-01,Statsautoriseret revisor,,20222670.0,25570383.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2015 - 30. september 2016 for Gert Bjerregaard Holding ApS.,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Graversen,Gert Bjerregaard,Gert Bjerregaard Christensen,Ãstjydsk Bank A/S,Gert Bjerregaard Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aarhus,2014-10-01,2015-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-09-30,2015-10-01,149561.0,true,2017-02-18,Hobro,,urn:ofk:oid:23540867,indberetninger-20180424,2.5118417999999996,25570383.0,,2018-03-27T19:47:39.996Z,2017-03-01T18:30:46.033Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AD-48-EX,2017-03-01T18:30:46.175Z,,,,125000.0,,,,,,,,,,,,,,,,,,,
25570383,2016-09-30,2016-09-30,c412,,http://regnskaber.virk.dk/38307552/ZG9rdW1lbnRsYWdlcjovLzAzL2JiLzVjLzZkL2M3L2ZlZjMtNDgwMC1hNTc3LTA3MTdiMzY4ZmMzZg.pdf,http://regnskaber.virk.dk/38307552/ZG9rdW1lbnRsYWdlcjovLzAzLzYxL2Y5Lzg5LzUwLzBhY2EtNDhiOS05YTc1LTlkODIwOTlkMDZiMA.xml,true,Hobro,9500.0,"12, Box 170",Nytorv,Mariager,9550.0,6-8,Ãstergade,8543 Hornslet,LindÃ¥ Hede 2,DK-9500 Hobro,"Nytorv 12, Box 170",,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",2017-02-18,2000-08-15,2017-03-01,Statsautoriseret revisor,,20222670.0,25570383.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2015 - 30. september 2016 for Gert Bjerregaard Holding ApS.,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Graversen,Gert Bjerregaard,Gert Bjerregaard Christensen,Ãstjydsk Bank A/S,Gert Bjerregaard Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aarhus,2014-10-01,2015-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-09-30,2015-10-01,149561.0,true,2017-02-18,Hobro,,urn:ofk:oid:23540867,indberetninger-20180424,2.5118417999999996,25570383.0,,2018-03-27T19:47:39.996Z,2017-03-01T18:30:46.033Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AD-48-EX,2017-03-01T18:30:46.175Z,,,,745280.0,,,,,,,,,,,,,,,,,,,
25570383,2016-09-30,2016-09-30,c431,,http://regnskaber.virk.dk/38307552/ZG9rdW1lbnRsYWdlcjovLzAzL2JiLzVjLzZkL2M3L2ZlZjMtNDgwMC1hNTc3LTA3MTdiMzY4ZmMzZg.pdf,http://regnskaber.virk.dk/38307552/ZG9rdW1lbnRsYWdlcjovLzAzLzYxL2Y5Lzg5LzUwLzBhY2EtNDhiOS05YTc1LTlkODIwOTlkMDZiMA.xml,true,Hobro,9500.0,"12, Box 170",Nytorv,Mariager,9550.0,6-8,Ãstergade,8543 Hornslet,LindÃ¥ Hede 2,DK-9500 Hobro,"Nytorv 12, Box 170",,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",2017-02-18,2000-08-15,2017-03-01,Statsautoriseret revisor,,20222670.0,25570383.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2015 - 30. september 2016 for Gert Bjerregaard Holding ApS.,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Graversen,Gert Bjerregaard,Gert Bjerregaard Christensen,Ãstjydsk Bank A/S,Gert Bjerregaard Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aarhus,2014-10-01,2015-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-09-30,2015-10-01,149561.0,true,2017-02-18,Hobro,,urn:ofk:oid:23540867,indberetninger-20180424,2.5118417999999996,25570383.0,,2018-03-27T19:47:39.996Z,2017-03-01T18:30:46.033Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AD-48-EX,2017-03-01T18:30:46.175Z,,,,-48861.0,,,,,,,,,,,,,,,,,,,
25570383,2016-09-30,2016-09-30,c738,,http://regnskaber.virk.dk/38307552/ZG9rdW1lbnRsYWdlcjovLzAzL2JiLzVjLzZkL2M3L2ZlZjMtNDgwMC1hNTc3LTA3MTdiMzY4ZmMzZg.pdf,http://regnskaber.virk.dk/38307552/ZG9rdW1lbnRsYWdlcjovLzAzLzYxL2Y5Lzg5LzUwLzBhY2EtNDhiOS05YTc1LTlkODIwOTlkMDZiMA.xml,true,Hobro,9500.0,"12, Box 170",Nytorv,Mariager,9550.0,6-8,Ãstergade,8543 Hornslet,LindÃ¥ Hede 2,DK-9500 Hobro,"Nytorv 12, Box 170",,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",2017-02-18,2000-08-15,2017-03-01,Statsautoriseret revisor,,20222670.0,25570383.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2015 - 30. september 2016 for Gert Bjerregaard Holding ApS.,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Graversen,Gert Bjerregaard,Gert Bjerregaard Christensen,Ãstjydsk Bank A/S,Gert Bjerregaard Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aarhus,2014-10-01,2015-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-09-30,2015-10-01,149561.0,true,2017-02-18,Hobro,,urn:ofk:oid:23540867,indberetninger-20180424,2.5118417999999996,25570383.0,,2018-03-27T19:47:39.996Z,2017-03-01T18:30:46.033Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AD-48-EX,2017-03-01T18:30:46.175Z,,,,,,,874030.0,,,,,,,,,,,,745280.0,128750.0,,,
