entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,EmailOfReportingEntity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,AcquiredIntangibleAssets,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,DepositsLongtermInvestmentsAndReceivables,Equity,Goodwill,IntangibleAssets,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermLiabilitiesOtherThanProvisions,LongtermTaxPayables,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermPayables,PlantAndMachinery,PrepaymentsForGoods,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfSupervisoryBoard,TitleOfMemberOfSupervisoryBoard,NameAndSurnameOfMemberOfExecutiveBoard
31472210,2018-07-01,2019-06-30,ID_18,,http://regnskaber.virk.dk/01227413/ZG9rdW1lbnRsYWdlcjovLzAzLzJkLzVjLzk4L2FiLzVlZTEtNGRkNi04N2ZjLWE3OGFkNmU3MzFkMg.pdf,http://regnskaber.virk.dk/01227413/ZG9rdW1lbnRsYWdlcjovLzAzLzNhL2U2LzRhL2M3LzQ2ODktNGU4MC1hODI0LTAzYzk5YTI5NzE5MA.xml,true,"4900, Nakskov",Vejlegade 41,Til kapitalejerne i GN Belysning A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2018 - 30-06-2019.",2019-10-11,2019-10-11,2019-10-11,gnbelysning@gnbelysning.dk,35050469.0,31472210.0,35050469.0,mne18323,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2018 - 30-06-2019 for GN Belysning A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",JÃ¸rn Christensen,Erik Hofmann Ebbe,AC Revision Aps,Jyske Bank A/S,GN Belysning A/S,AC Revision Aps,Herning,2017-07-01,2018-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2019-06-30,2018-07-01,false,2019-10-11,Herning,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27921523,indberetninger-20180424,2.5124211,31472210.0,AW3OQjdcIXJRhhXBOmIs,2019-10-15T07:11:55.654Z,2019-10-15T07:11:48.359Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DB-53-BV,2019-10-15T07:11:48.653Z,,,,,,1066484.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31472210,2018-07-01,2019-06-30,ID_2,,http://regnskaber.virk.dk/01227413/ZG9rdW1lbnRsYWdlcjovLzAzLzJkLzVjLzk4L2FiLzVlZTEtNGRkNi04N2ZjLWE3OGFkNmU3MzFkMg.pdf,http://regnskaber.virk.dk/01227413/ZG9rdW1lbnRsYWdlcjovLzAzLzNhL2U2LzRhL2M3LzQ2ODktNGU4MC1hODI0LTAzYzk5YTI5NzE5MA.xml,true,"4900, Nakskov",Vejlegade 41,Til kapitalejerne i GN Belysning A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2018 - 30-06-2019.",2019-10-11,2019-10-11,2019-10-11,gnbelysning@gnbelysning.dk,35050469.0,31472210.0,35050469.0,mne18323,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2018 - 30-06-2019 for GN Belysning A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",JÃ¸rn Christensen,Erik Hofmann Ebbe,AC Revision Aps,Jyske Bank A/S,GN Belysning A/S,AC Revision Aps,Herning,2017-07-01,2018-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2019-06-30,2018-07-01,false,2019-10-11,Herning,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27921523,indberetninger-20180424,2.5124211,31472210.0,AW3OQjdcIXJRhhXBOmIs,2019-10-15T07:11:55.654Z,2019-10-15T07:11:48.359Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DB-53-BV,2019-10-15T07:11:48.653Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31472210,2018-07-01,2019-06-30,ID_3,,http://regnskaber.virk.dk/01227413/ZG9rdW1lbnRsYWdlcjovLzAzLzJkLzVjLzk4L2FiLzVlZTEtNGRkNi04N2ZjLWE3OGFkNmU3MzFkMg.pdf,http://regnskaber.virk.dk/01227413/ZG9rdW1lbnRsYWdlcjovLzAzLzNhL2U2LzRhL2M3LzQ2ODktNGU4MC1hODI0LTAzYzk5YTI5NzE5MA.xml,true,"4900, Nakskov",Vejlegade 41,Til kapitalejerne i GN Belysning A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2018 - 30-06-2019.",2019-10-11,2019-10-11,2019-10-11,gnbelysning@gnbelysning.dk,35050469.0,31472210.0,35050469.0,mne18323,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2018 - 30-06-2019 for GN Belysning A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",JÃ¸rn Christensen,Erik Hofmann Ebbe,AC Revision Aps,Jyske Bank A/S,GN Belysning A/S,AC Revision Aps,Herning,2017-07-01,2018-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2019-06-30,2018-07-01,false,2019-10-11,Herning,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27921523,indberetninger-20180424,2.5124211,31472210.0,AW3OQjdcIXJRhhXBOmIs,2019-10-15T07:11:55.654Z,2019-10-15T07:11:48.359Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DB-53-BV,2019-10-15T07:11:48.653Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JÃ¸rn Falck Christiansen
31472210,2018-07-01,2019-06-30,ID_4,,http://regnskaber.virk.dk/01227413/ZG9rdW1lbnRsYWdlcjovLzAzLzJkLzVjLzk4L2FiLzVlZTEtNGRkNi04N2ZjLWE3OGFkNmU3MzFkMg.pdf,http://regnskaber.virk.dk/01227413/ZG9rdW1lbnRsYWdlcjovLzAzLzNhL2U2LzRhL2M3LzQ2ODktNGU4MC1hODI0LTAzYzk5YTI5NzE5MA.xml,true,"4900, Nakskov",Vejlegade 41,Til kapitalejerne i GN Belysning A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2018 - 30-06-2019.",2019-10-11,2019-10-11,2019-10-11,gnbelysning@gnbelysning.dk,35050469.0,31472210.0,35050469.0,mne18323,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2018 - 30-06-2019 for GN Belysning A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",JÃ¸rn Christensen,Erik Hofmann Ebbe,AC Revision Aps,Jyske Bank A/S,GN Belysning A/S,AC Revision Aps,Herning,2017-07-01,2018-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2019-06-30,2018-07-01,false,2019-10-11,Herning,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27921523,indberetninger-20180424,2.5124211,31472210.0,AW3OQjdcIXJRhhXBOmIs,2019-10-15T07:11:55.654Z,2019-10-15T07:11:48.359Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DB-53-BV,2019-10-15T07:11:48.653Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31472210,2018-07-01,2019-06-30,ID_5,,http://regnskaber.virk.dk/01227413/ZG9rdW1lbnRsYWdlcjovLzAzLzJkLzVjLzk4L2FiLzVlZTEtNGRkNi04N2ZjLWE3OGFkNmU3MzFkMg.pdf,http://regnskaber.virk.dk/01227413/ZG9rdW1lbnRsYWdlcjovLzAzLzNhL2U2LzRhL2M3LzQ2ODktNGU4MC1hODI0LTAzYzk5YTI5NzE5MA.xml,true,"4900, Nakskov",Vejlegade 41,Til kapitalejerne i GN Belysning A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2018 - 30-06-2019.",2019-10-11,2019-10-11,2019-10-11,gnbelysning@gnbelysning.dk,35050469.0,31472210.0,35050469.0,mne18323,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2018 - 30-06-2019 for GN Belysning A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",JÃ¸rn Christensen,Erik Hofmann Ebbe,AC Revision Aps,Jyske Bank A/S,GN Belysning A/S,AC Revision Aps,Herning,2017-07-01,2018-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2019-06-30,2018-07-01,false,2019-10-11,Herning,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27921523,indberetninger-20180424,2.5124211,31472210.0,AW3OQjdcIXJRhhXBOmIs,2019-10-15T07:11:55.654Z,2019-10-15T07:11:48.359Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DB-53-BV,2019-10-15T07:11:48.653Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31472210,2018-07-01,2019-06-30,ID_6,,http://regnskaber.virk.dk/01227413/ZG9rdW1lbnRsYWdlcjovLzAzLzJkLzVjLzk4L2FiLzVlZTEtNGRkNi04N2ZjLWE3OGFkNmU3MzFkMg.pdf,http://regnskaber.virk.dk/01227413/ZG9rdW1lbnRsYWdlcjovLzAzLzNhL2U2LzRhL2M3LzQ2ODktNGU4MC1hODI0LTAzYzk5YTI5NzE5MA.xml,true,"4900, Nakskov",Vejlegade 41,Til kapitalejerne i GN Belysning A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2018 - 30-06-2019.",2019-10-11,2019-10-11,2019-10-11,gnbelysning@gnbelysning.dk,35050469.0,31472210.0,35050469.0,mne18323,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2018 - 30-06-2019 for GN Belysning A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",JÃ¸rn Christensen,Erik Hofmann Ebbe,AC Revision Aps,Jyske Bank A/S,GN Belysning A/S,AC Revision Aps,Herning,2017-07-01,2018-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2019-06-30,2018-07-01,false,2019-10-11,Herning,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27921523,indberetninger-20180424,2.5124211,31472210.0,AW3OQjdcIXJRhhXBOmIs,2019-10-15T07:11:55.654Z,2019-10-15T07:11:48.359Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DB-53-BV,2019-10-15T07:11:48.653Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Erik Hofmann Ebbe,Bestyrelsesformand,
31472210,2018-07-01,2019-06-30,ID_7,,http://regnskaber.virk.dk/01227413/ZG9rdW1lbnRsYWdlcjovLzAzLzJkLzVjLzk4L2FiLzVlZTEtNGRkNi04N2ZjLWE3OGFkNmU3MzFkMg.pdf,http://regnskaber.virk.dk/01227413/ZG9rdW1lbnRsYWdlcjovLzAzLzNhL2U2LzRhL2M3LzQ2ODktNGU4MC1hODI0LTAzYzk5YTI5NzE5MA.xml,true,"4900, Nakskov",Vejlegade 41,Til kapitalejerne i GN Belysning A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2018 - 30-06-2019.",2019-10-11,2019-10-11,2019-10-11,gnbelysning@gnbelysning.dk,35050469.0,31472210.0,35050469.0,mne18323,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2018 - 30-06-2019 for GN Belysning A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",JÃ¸rn Christensen,Erik Hofmann Ebbe,AC Revision Aps,Jyske Bank A/S,GN Belysning A/S,AC Revision Aps,Herning,2017-07-01,2018-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2019-06-30,2018-07-01,false,2019-10-11,Herning,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27921523,indberetninger-20180424,2.5124211,31472210.0,AW3OQjdcIXJRhhXBOmIs,2019-10-15T07:11:55.654Z,2019-10-15T07:11:48.359Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DB-53-BV,2019-10-15T07:11:48.653Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JÃ¸rn Falck Christiansen,Bestyrelsesmedlem,
31472210,2018-07-01,2019-06-30,ID_8,,http://regnskaber.virk.dk/01227413/ZG9rdW1lbnRsYWdlcjovLzAzLzJkLzVjLzk4L2FiLzVlZTEtNGRkNi04N2ZjLWE3OGFkNmU3MzFkMg.pdf,http://regnskaber.virk.dk/01227413/ZG9rdW1lbnRsYWdlcjovLzAzLzNhL2U2LzRhL2M3LzQ2ODktNGU4MC1hODI0LTAzYzk5YTI5NzE5MA.xml,true,"4900, Nakskov",Vejlegade 41,Til kapitalejerne i GN Belysning A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2018 - 30-06-2019.",2019-10-11,2019-10-11,2019-10-11,gnbelysning@gnbelysning.dk,35050469.0,31472210.0,35050469.0,mne18323,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2018 - 30-06-2019 for GN Belysning A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",JÃ¸rn Christensen,Erik Hofmann Ebbe,AC Revision Aps,Jyske Bank A/S,GN Belysning A/S,AC Revision Aps,Herning,2017-07-01,2018-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2019-06-30,2018-07-01,false,2019-10-11,Herning,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27921523,indberetninger-20180424,2.5124211,31472210.0,AW3OQjdcIXJRhhXBOmIs,2019-10-15T07:11:55.654Z,2019-10-15T07:11:48.359Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DB-53-BV,2019-10-15T07:11:48.653Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ole Lessel,Bestyrelsesmedlem,
31472210,2018-07-01,2019-06-30,ID_9,,http://regnskaber.virk.dk/01227413/ZG9rdW1lbnRsYWdlcjovLzAzLzJkLzVjLzk4L2FiLzVlZTEtNGRkNi04N2ZjLWE3OGFkNmU3MzFkMg.pdf,http://regnskaber.virk.dk/01227413/ZG9rdW1lbnRsYWdlcjovLzAzLzNhL2U2LzRhL2M3LzQ2ODktNGU4MC1hODI0LTAzYzk5YTI5NzE5MA.xml,true,"4900, Nakskov",Vejlegade 41,Til kapitalejerne i GN Belysning A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2018 - 30-06-2019.",2019-10-11,2019-10-11,2019-10-11,gnbelysning@gnbelysning.dk,35050469.0,31472210.0,35050469.0,mne18323,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2018 - 30-06-2019 for GN Belysning A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",JÃ¸rn Christensen,Erik Hofmann Ebbe,AC Revision Aps,Jyske Bank A/S,GN Belysning A/S,AC Revision Aps,Herning,2017-07-01,2018-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2019-06-30,2018-07-01,false,2019-10-11,Herning,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27921523,indberetninger-20180424,2.5124211,31472210.0,AW3OQjdcIXJRhhXBOmIs,2019-10-15T07:11:55.654Z,2019-10-15T07:11:48.359Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DB-53-BV,2019-10-15T07:11:48.653Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SÃ¸ren BÃ¸tker Pedersen,Bestyrelsesmedlem,
31472210,2019-06-30,2019-06-30,ID_11,,http://regnskaber.virk.dk/01227413/ZG9rdW1lbnRsYWdlcjovLzAzLzJkLzVjLzk4L2FiLzVlZTEtNGRkNi04N2ZjLWE3OGFkNmU3MzFkMg.pdf,http://regnskaber.virk.dk/01227413/ZG9rdW1lbnRsYWdlcjovLzAzLzNhL2U2LzRhL2M3LzQ2ODktNGU4MC1hODI0LTAzYzk5YTI5NzE5MA.xml,true,"4900, Nakskov",Vejlegade 41,Til kapitalejerne i GN Belysning A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2018 - 30-06-2019.",2019-10-11,2019-10-11,2019-10-11,gnbelysning@gnbelysning.dk,35050469.0,31472210.0,35050469.0,mne18323,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2018 - 30-06-2019 for GN Belysning A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",JÃ¸rn Christensen,Erik Hofmann Ebbe,AC Revision Aps,Jyske Bank A/S,GN Belysning A/S,AC Revision Aps,Herning,2017-07-01,2018-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2019-06-30,2018-07-01,false,2019-10-11,Herning,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27921523,indberetninger-20180424,2.5124211,31472210.0,AW3OQjdcIXJRhhXBOmIs,2019-10-15T07:11:55.654Z,2019-10-15T07:11:48.359Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DB-53-BV,2019-10-15T07:11:48.653Z,,,,,,,,,,0.0,21688306.0,1581492.0,500000.0,21074286.0,113570.0,119220.0,16860618.0,0.0,0.0,15948921.0,21688306.0,4763134.0,120767.0,873276.0,873276.0,11023566.0,614020.0,1547.0,2726726.0,493253.0,4925355.0,493253.0,3000000.0,64554.0,64554.0,13360618.0,3889858.0,3380.0,3543873.0,441326.0,718426.0,3430303.0,,,
