entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DividendIncomeRelatedToInvestments,DividendPaid,ExternalExpenses,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,RevaluationsOfInvestmentsOfTheYear,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherShorttermPayables,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,AccumulatedImpairmentLossesAndDepreciationOfInvestments,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance
34575797,2017-01-01,2017-01-01,c567,,http://regnskaber.virk.dk/79757543/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzQwLzZhL2YzLzUxMmEtNDU5Yy05MTM1LTVjNGViZTEyMGU2ZA.pdf,http://regnskaber.virk.dk/79757543/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzg5L2U3L2VkL2M4YTYtNGY0MS04MDdiLTFiNTEyZmRhNDIyYw.xml,true,BrÃ¸nderslev,9700.0,10.0,Torvet,BrÃ¸nderslev,9700.0,1.0,Albani plads,9260 Gistrup,Parasolhatten 21,DK-9700 BrÃ¸nderslev,Torvet 10,Til kapitalejeren i LB Holding 2012 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-03-27,2012-05-14,2018-04-05,Statsautoriseret revisor,-500000.0,-83115.0,,20222670.0,34575797.0,20222670.0,mne18468,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for LB Holding 2012 ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter MÃ¸ller,Poul Leo Brander,Poul Leo Brander,Sparekassen Vendsyssel,LB Holding 2012 ApS,BDO Statsautoriseret revisionsaktieselskab,,Gistrup,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gistrup,2017-12-31,2017-01-01,700515.0,true,2018-03-27,BrÃ¸nderslev,,urn:ofk:oid:25301125,indberetninger-20180424,2.5097417999999996,34575797.0,AWK-CuKBx8uVRSOdfqhd,2018-04-13T08:06:54.563Z,2018-04-13T08:06:46.147Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-80-RQ,2018-04-13T08:06:46.333Z,,,,,,,,,,,,,,,,524595.0,1694606.0,500000.0,,
34575797,2017-01-01,2017-12-31,c173,,http://regnskaber.virk.dk/79757543/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzQwLzZhL2YzLzUxMmEtNDU5Yy05MTM1LTVjNGViZTEyMGU2ZA.pdf,http://regnskaber.virk.dk/79757543/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzg5L2U3L2VkL2M4YTYtNGY0MS04MDdiLTFiNTEyZmRhNDIyYw.xml,true,BrÃ¸nderslev,9700.0,10.0,Torvet,BrÃ¸nderslev,9700.0,1.0,Albani plads,9260 Gistrup,Parasolhatten 21,DK-9700 BrÃ¸nderslev,Torvet 10,Til kapitalejeren i LB Holding 2012 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-03-27,2012-05-14,2018-04-05,Statsautoriseret revisor,-500000.0,-83115.0,9325.0,20222670.0,34575797.0,20222670.0,mne18468,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for LB Holding 2012 ApS.,700515.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter MÃ¸ller,Poul Leo Brander,Poul Leo Brander,Sparekassen Vendsyssel,LB Holding 2012 ApS,BDO Statsautoriseret revisionsaktieselskab,1294.0,Gistrup,2016-01-01,2016-12-31,689896.0,689896.0,691190.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gistrup,2017-12-31,2017-01-01,700515.0,true,2018-03-27,BrÃ¸nderslev,0.0,urn:ofk:oid:25301125,indberetninger-20180424,2.5097417999999996,34575797.0,AWK-CuKBx8uVRSOdfqhd,2018-04-13T08:06:54.563Z,2018-04-13T08:06:46.147Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-80-RQ,2018-04-13T08:06:46.333Z,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,RevisionspÃ¥tegning
34575797,2017-01-01,2017-12-31,c176,,http://regnskaber.virk.dk/79757543/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzQwLzZhL2YzLzUxMmEtNDU5Yy05MTM1LTVjNGViZTEyMGU2ZA.pdf,http://regnskaber.virk.dk/79757543/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzg5L2U3L2VkL2M4YTYtNGY0MS04MDdiLTFiNTEyZmRhNDIyYw.xml,true,BrÃ¸nderslev,9700.0,10.0,Torvet,BrÃ¸nderslev,9700.0,1.0,Albani plads,9260 Gistrup,Parasolhatten 21,DK-9700 BrÃ¸nderslev,Torvet 10,Til kapitalejeren i LB Holding 2012 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-03-27,2012-05-14,2018-04-05,Statsautoriseret revisor,-500000.0,-83115.0,,20222670.0,34575797.0,20222670.0,mne18468,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for LB Holding 2012 ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter MÃ¸ller,Poul Leo Brander,Poul Leo Brander,Sparekassen Vendsyssel,LB Holding 2012 ApS,BDO Statsautoriseret revisionsaktieselskab,,Gistrup,2016-01-01,2016-12-31,105800.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gistrup,2017-12-31,2017-01-01,700515.0,true,2018-03-27,BrÃ¸nderslev,,urn:ofk:oid:25301125,indberetninger-20180424,2.5097417999999996,34575797.0,AWK-CuKBx8uVRSOdfqhd,2018-04-13T08:06:54.563Z,2018-04-13T08:06:46.147Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-80-RQ,2018-04-13T08:06:46.333Z,,,,,,,,,,,,,,,,,,,,
34575797,2017-01-01,2017-12-31,c178,,http://regnskaber.virk.dk/79757543/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzQwLzZhL2YzLzUxMmEtNDU5Yy05MTM1LTVjNGViZTEyMGU2ZA.pdf,http://regnskaber.virk.dk/79757543/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzg5L2U3L2VkL2M4YTYtNGY0MS04MDdiLTFiNTEyZmRhNDIyYw.xml,true,BrÃ¸nderslev,9700.0,10.0,Torvet,BrÃ¸nderslev,9700.0,1.0,Albani plads,9260 Gistrup,Parasolhatten 21,DK-9700 BrÃ¸nderslev,Torvet 10,Til kapitalejeren i LB Holding 2012 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-03-27,2012-05-14,2018-04-05,Statsautoriseret revisor,-500000.0,-83115.0,,20222670.0,34575797.0,20222670.0,mne18468,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for LB Holding 2012 ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter MÃ¸ller,Poul Leo Brander,Poul Leo Brander,Sparekassen Vendsyssel,LB Holding 2012 ApS,BDO Statsautoriseret revisionsaktieselskab,,Gistrup,2016-01-01,2016-12-31,20285.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gistrup,2017-12-31,2017-01-01,700515.0,true,2018-03-27,BrÃ¸nderslev,,urn:ofk:oid:25301125,indberetninger-20180424,2.5097417999999996,34575797.0,AWK-CuKBx8uVRSOdfqhd,2018-04-13T08:06:54.563Z,2018-04-13T08:06:46.147Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-80-RQ,2018-04-13T08:06:46.333Z,,,,,,,,,,,,,,,,,,,,
34575797,2017-01-01,2017-12-31,c184,,http://regnskaber.virk.dk/79757543/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzQwLzZhL2YzLzUxMmEtNDU5Yy05MTM1LTVjNGViZTEyMGU2ZA.pdf,http://regnskaber.virk.dk/79757543/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzg5L2U3L2VkL2M4YTYtNGY0MS04MDdiLTFiNTEyZmRhNDIyYw.xml,true,BrÃ¸nderslev,9700.0,10.0,Torvet,BrÃ¸nderslev,9700.0,1.0,Albani plads,9260 Gistrup,Parasolhatten 21,DK-9700 BrÃ¸nderslev,Torvet 10,Til kapitalejeren i LB Holding 2012 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-03-27,2012-05-14,2018-04-05,Statsautoriseret revisor,-500000.0,-83115.0,,20222670.0,34575797.0,20222670.0,mne18468,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for LB Holding 2012 ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter MÃ¸ller,Poul Leo Brander,Poul Leo Brander,Sparekassen Vendsyssel,LB Holding 2012 ApS,BDO Statsautoriseret revisionsaktieselskab,,Gistrup,2016-01-01,2016-12-31,200515.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gistrup,2017-12-31,2017-01-01,700515.0,true,2018-03-27,BrÃ¸nderslev,,urn:ofk:oid:25301125,indberetninger-20180424,2.5097417999999996,34575797.0,AWK-CuKBx8uVRSOdfqhd,2018-04-13T08:06:54.563Z,2018-04-13T08:06:46.147Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-80-RQ,2018-04-13T08:06:46.333Z,,,,,,,,,,,,,,,,,,,,
34575797,2017-01-01,2017-12-31,c194,,http://regnskaber.virk.dk/79757543/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzQwLzZhL2YzLzUxMmEtNDU5Yy05MTM1LTVjNGViZTEyMGU2ZA.pdf,http://regnskaber.virk.dk/79757543/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzg5L2U3L2VkL2M4YTYtNGY0MS04MDdiLTFiNTEyZmRhNDIyYw.xml,true,BrÃ¸nderslev,9700.0,10.0,Torvet,BrÃ¸nderslev,9700.0,1.0,Albani plads,9260 Gistrup,Parasolhatten 21,DK-9700 BrÃ¸nderslev,Torvet 10,Til kapitalejeren i LB Holding 2012 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-03-27,2012-05-14,2018-04-05,Statsautoriseret revisor,-500000.0,-83115.0,,20222670.0,34575797.0,20222670.0,mne18468,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for LB Holding 2012 ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter MÃ¸ller,Poul Leo Brander,Poul Leo Brander,Sparekassen Vendsyssel,LB Holding 2012 ApS,BDO Statsautoriseret revisionsaktieselskab,,Gistrup,2016-01-01,2016-12-31,363296.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gistrup,2017-12-31,2017-01-01,700515.0,true,2018-03-27,BrÃ¸nderslev,,urn:ofk:oid:25301125,indberetninger-20180424,2.5097417999999996,34575797.0,AWK-CuKBx8uVRSOdfqhd,2018-04-13T08:06:54.563Z,2018-04-13T08:06:46.147Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-80-RQ,2018-04-13T08:06:46.333Z,,,,,,,,,,,,,,,,,,,,
34575797,2017-01-01,2017-12-31,c236,,http://regnskaber.virk.dk/79757543/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzQwLzZhL2YzLzUxMmEtNDU5Yy05MTM1LTVjNGViZTEyMGU2ZA.pdf,http://regnskaber.virk.dk/79757543/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzg5L2U3L2VkL2M4YTYtNGY0MS04MDdiLTFiNTEyZmRhNDIyYw.xml,true,BrÃ¸nderslev,9700.0,10.0,Torvet,BrÃ¸nderslev,9700.0,1.0,Albani plads,9260 Gistrup,Parasolhatten 21,DK-9700 BrÃ¸nderslev,Torvet 10,Til kapitalejeren i LB Holding 2012 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-03-27,2012-05-14,2018-04-05,Statsautoriseret revisor,-500000.0,-83115.0,,20222670.0,34575797.0,20222670.0,mne18468,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for LB Holding 2012 ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter MÃ¸ller,Poul Leo Brander,Poul Leo Brander,Sparekassen Vendsyssel,LB Holding 2012 ApS,BDO Statsautoriseret revisionsaktieselskab,,Gistrup,2016-01-01,2016-12-31,200515.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gistrup,2017-12-31,2017-01-01,700515.0,true,2018-03-27,BrÃ¸nderslev,,urn:ofk:oid:25301125,indberetninger-20180424,2.5097417999999996,34575797.0,AWK-CuKBx8uVRSOdfqhd,2018-04-13T08:06:54.563Z,2018-04-13T08:06:46.147Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-80-RQ,2018-04-13T08:06:46.333Z,,,,,,,,,,,,,,,,,,,,
34575797,2017-01-01,2017-12-31,c254,,http://regnskaber.virk.dk/79757543/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzQwLzZhL2YzLzUxMmEtNDU5Yy05MTM1LTVjNGViZTEyMGU2ZA.pdf,http://regnskaber.virk.dk/79757543/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzg5L2U3L2VkL2M4YTYtNGY0MS04MDdiLTFiNTEyZmRhNDIyYw.xml,true,BrÃ¸nderslev,9700.0,10.0,Torvet,BrÃ¸nderslev,9700.0,1.0,Albani plads,9260 Gistrup,Parasolhatten 21,DK-9700 BrÃ¸nderslev,Torvet 10,Til kapitalejeren i LB Holding 2012 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-03-27,2012-05-14,2018-04-05,Statsautoriseret revisor,-500000.0,-83115.0,,20222670.0,34575797.0,20222670.0,mne18468,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for LB Holding 2012 ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter MÃ¸ller,Poul Leo Brander,Poul Leo Brander,Sparekassen Vendsyssel,LB Holding 2012 ApS,BDO Statsautoriseret revisionsaktieselskab,,Gistrup,2016-01-01,2016-12-31,363296.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gistrup,2017-12-31,2017-01-01,700515.0,true,2018-03-27,BrÃ¸nderslev,,urn:ofk:oid:25301125,indberetninger-20180424,2.5097417999999996,34575797.0,AWK-CuKBx8uVRSOdfqhd,2018-04-13T08:06:54.563Z,2018-04-13T08:06:46.147Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-80-RQ,2018-04-13T08:06:46.333Z,,,,,,,,,,,,,,,,,,,,
34575797,2017-01-01,2017-12-31,c259,,http://regnskaber.virk.dk/79757543/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzQwLzZhL2YzLzUxMmEtNDU5Yy05MTM1LTVjNGViZTEyMGU2ZA.pdf,http://regnskaber.virk.dk/79757543/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzg5L2U3L2VkL2M4YTYtNGY0MS04MDdiLTFiNTEyZmRhNDIyYw.xml,true,BrÃ¸nderslev,9700.0,10.0,Torvet,BrÃ¸nderslev,9700.0,1.0,Albani plads,9260 Gistrup,Parasolhatten 21,DK-9700 BrÃ¸nderslev,Torvet 10,Til kapitalejeren i LB Holding 2012 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-03-27,2012-05-14,2018-04-05,Statsautoriseret revisor,-500000.0,-83115.0,,20222670.0,34575797.0,20222670.0,mne18468,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for LB Holding 2012 ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter MÃ¸ller,Poul Leo Brander,Poul Leo Brander,Sparekassen Vendsyssel,LB Holding 2012 ApS,BDO Statsautoriseret revisionsaktieselskab,,Gistrup,2016-01-01,2016-12-31,105800.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gistrup,2017-12-31,2017-01-01,700515.0,true,2018-03-27,BrÃ¸nderslev,,urn:ofk:oid:25301125,indberetninger-20180424,2.5097417999999996,34575797.0,AWK-CuKBx8uVRSOdfqhd,2018-04-13T08:06:54.563Z,2018-04-13T08:06:46.147Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-80-RQ,2018-04-13T08:06:46.333Z,,,,,,,,,,,,,,,,,,,,
34575797,2017-01-01,2017-12-31,c305,,http://regnskaber.virk.dk/79757543/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzQwLzZhL2YzLzUxMmEtNDU5Yy05MTM1LTVjNGViZTEyMGU2ZA.pdf,http://regnskaber.virk.dk/79757543/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzg5L2U3L2VkL2M4YTYtNGY0MS04MDdiLTFiNTEyZmRhNDIyYw.xml,true,BrÃ¸nderslev,9700.0,10.0,Torvet,BrÃ¸nderslev,9700.0,1.0,Albani plads,9260 Gistrup,Parasolhatten 21,DK-9700 BrÃ¸nderslev,Torvet 10,Til kapitalejeren i LB Holding 2012 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-03-27,2012-05-14,2018-04-05,Statsautoriseret revisor,-500000.0,-83115.0,,20222670.0,34575797.0,20222670.0,mne18468,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for LB Holding 2012 ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter MÃ¸ller,Poul Leo Brander,Poul Leo Brander,Sparekassen Vendsyssel,LB Holding 2012 ApS,BDO Statsautoriseret revisionsaktieselskab,,Gistrup,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gistrup,2017-12-31,2017-01-01,700515.0,true,2018-03-27,BrÃ¸nderslev,,urn:ofk:oid:25301125,indberetninger-20180424,2.5097417999999996,34575797.0,AWK-CuKBx8uVRSOdfqhd,2018-04-13T08:06:54.563Z,2018-04-13T08:06:46.147Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-80-RQ,2018-04-13T08:06:46.333Z,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,
34575797,2017-01-01,2017-12-31,c568,,http://regnskaber.virk.dk/79757543/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzQwLzZhL2YzLzUxMmEtNDU5Yy05MTM1LTVjNGViZTEyMGU2ZA.pdf,http://regnskaber.virk.dk/79757543/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzg5L2U3L2VkL2M4YTYtNGY0MS04MDdiLTFiNTEyZmRhNDIyYw.xml,true,BrÃ¸nderslev,9700.0,10.0,Torvet,BrÃ¸nderslev,9700.0,1.0,Albani plads,9260 Gistrup,Parasolhatten 21,DK-9700 BrÃ¸nderslev,Torvet 10,Til kapitalejeren i LB Holding 2012 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-03-27,2012-05-14,2018-04-05,Statsautoriseret revisor,-500000.0,-83115.0,,20222670.0,34575797.0,20222670.0,mne18468,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for LB Holding 2012 ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter MÃ¸ller,Poul Leo Brander,Poul Leo Brander,Sparekassen Vendsyssel,LB Holding 2012 ApS,BDO Statsautoriseret revisionsaktieselskab,,Gistrup,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gistrup,2017-12-31,2017-01-01,700515.0,true,2018-03-27,BrÃ¸nderslev,,urn:ofk:oid:25301125,indberetninger-20180424,2.5097417999999996,34575797.0,AWK-CuKBx8uVRSOdfqhd,2018-04-13T08:06:54.563Z,2018-04-13T08:06:46.147Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-80-RQ,2018-04-13T08:06:46.333Z,,,,,,,,,,,,,,,,,,,,
