entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfEquity,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,Equity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,AverageNumberOfEmployees,EmployeeBenefitsExpense,GrossProfitLoss,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,PostemploymentBenefitExpense,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,IncreaseOfCapital,Dividend,DividendPaid,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfSupervisoryBoard
35835687,2018-06-30,2018-06-30,c706,,http://regnskaber.virk.dk/78653853/ZG9rdW1lbnRsYWdlcjovLzAzLzQyLzQ1Lzk5L2I0LzI5ZTEtNDYyYS05N2UwLTg1NTc1OTY4ZThiOQ.pdf,http://regnskaber.virk.dk/78653853/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzJmLzZkLzU1L2ViYjYtNGJmMC04ZmFmLTAzYzc4NzQzM2QxOQ.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Viborg,8800.0,10.0,HoulkÃ¦rshÃ¸jen,"8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",Bestyrelse og direktion anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018/19 for opfyldt.,2019-07-09,2019-07-09,2019-07-10,statsautoriseret revisor,Egenkapital,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og lokaler.",50000.0,32285201.0,35835687.0,32285201.0,mne10154,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2018/19 for Eksekver ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",SÃ¸ren Anthon Pedersen,Jan Poulsen,Jan Poulsen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Eksekver ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Viborg,2017-07-01,2018-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2019-06-30,2018-07-01,2019-07-09,Risskov,87 43 96 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27677788,indberetninger-20180424,2.5118417999999996,35835687.0,AWvlBx9RIXJRhhXBL8IS,2019-07-12T07:13:46.320Z,2019-07-12T07:12:56.937Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-BW-43-WL,2019-07-12T07:12:57.233Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35835687,2018-06-30,2018-06-30,c727,,http://regnskaber.virk.dk/78653853/ZG9rdW1lbnRsYWdlcjovLzAzLzQyLzQ1Lzk5L2I0LzI5ZTEtNDYyYS05N2UwLTg1NTc1OTY4ZThiOQ.pdf,http://regnskaber.virk.dk/78653853/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzJmLzZkLzU1L2ViYjYtNGJmMC04ZmFmLTAzYzc4NzQzM2QxOQ.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Viborg,8800.0,10.0,HoulkÃ¦rshÃ¸jen,"8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",Bestyrelse og direktion anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018/19 for opfyldt.,2019-07-09,2019-07-09,2019-07-10,statsautoriseret revisor,Egenkapital,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og lokaler.",610343.0,32285201.0,35835687.0,32285201.0,mne10154,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2018/19 for Eksekver ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",SÃ¸ren Anthon Pedersen,Jan Poulsen,Jan Poulsen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Eksekver ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Viborg,2017-07-01,2018-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2019-06-30,2018-07-01,2019-07-09,Risskov,87 43 96 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27677788,indberetninger-20180424,2.5118417999999996,35835687.0,AWvlBx9RIXJRhhXBL8IS,2019-07-12T07:13:46.320Z,2019-07-12T07:12:56.937Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-BW-43-WL,2019-07-12T07:12:57.233Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35835687,2018-06-30,2018-06-30,c730,,http://regnskaber.virk.dk/78653853/ZG9rdW1lbnRsYWdlcjovLzAzLzQyLzQ1Lzk5L2I0LzI5ZTEtNDYyYS05N2UwLTg1NTc1OTY4ZThiOQ.pdf,http://regnskaber.virk.dk/78653853/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzJmLzZkLzU1L2ViYjYtNGJmMC04ZmFmLTAzYzc4NzQzM2QxOQ.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Viborg,8800.0,10.0,HoulkÃ¦rshÃ¸jen,"8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",Bestyrelse og direktion anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018/19 for opfyldt.,2019-07-09,2019-07-09,2019-07-10,statsautoriseret revisor,Egenkapital,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og lokaler.",220000.0,32285201.0,35835687.0,32285201.0,mne10154,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2018/19 for Eksekver ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",SÃ¸ren Anthon Pedersen,Jan Poulsen,Jan Poulsen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Eksekver ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Viborg,2017-07-01,2018-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2019-06-30,2018-07-01,2019-07-09,Risskov,87 43 96 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27677788,indberetninger-20180424,2.5118417999999996,35835687.0,AWvlBx9RIXJRhhXBL8IS,2019-07-12T07:13:46.320Z,2019-07-12T07:12:56.937Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-BW-43-WL,2019-07-12T07:12:57.233Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35835687,2018-07-01,2018-07-01,c177,,http://regnskaber.virk.dk/78653853/ZG9rdW1lbnRsYWdlcjovLzAzLzQyLzQ1Lzk5L2I0LzI5ZTEtNDYyYS05N2UwLTg1NTc1OTY4ZThiOQ.pdf,http://regnskaber.virk.dk/78653853/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzJmLzZkLzU1L2ViYjYtNGJmMC04ZmFmLTAzYzc4NzQzM2QxOQ.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Viborg,8800.0,10.0,HoulkÃ¦rshÃ¸jen,"8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",Bestyrelse og direktion anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018/19 for opfyldt.,2019-07-09,2019-07-09,2019-07-10,statsautoriseret revisor,Egenkapital,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og lokaler.",50000.0,32285201.0,35835687.0,32285201.0,mne10154,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2018/19 for Eksekver ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",SÃ¸ren Anthon Pedersen,Jan Poulsen,Jan Poulsen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Eksekver ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Viborg,2017-07-01,2018-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2019-06-30,2018-07-01,2019-07-09,Risskov,87 43 96 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27677788,indberetninger-20180424,2.5118417999999996,35835687.0,AWvlBx9RIXJRhhXBL8IS,2019-07-12T07:13:46.320Z,2019-07-12T07:12:56.937Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-BW-43-WL,2019-07-12T07:12:57.233Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35835687,2018-07-01,2018-07-01,c195,,http://regnskaber.virk.dk/78653853/ZG9rdW1lbnRsYWdlcjovLzAzLzQyLzQ1Lzk5L2I0LzI5ZTEtNDYyYS05N2UwLTg1NTc1OTY4ZThiOQ.pdf,http://regnskaber.virk.dk/78653853/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzJmLzZkLzU1L2ViYjYtNGJmMC04ZmFmLTAzYzc4NzQzM2QxOQ.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Viborg,8800.0,10.0,HoulkÃ¦rshÃ¸jen,"8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",Bestyrelse og direktion anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018/19 for opfyldt.,2019-07-09,2019-07-09,2019-07-10,statsautoriseret revisor,Egenkapital,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og lokaler.",610343.0,32285201.0,35835687.0,32285201.0,mne10154,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2018/19 for Eksekver ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",SÃ¸ren Anthon Pedersen,Jan Poulsen,Jan Poulsen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Eksekver ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Viborg,2017-07-01,2018-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2019-06-30,2018-07-01,2019-07-09,Risskov,87 43 96 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27677788,indberetninger-20180424,2.5118417999999996,35835687.0,AWvlBx9RIXJRhhXBL8IS,2019-07-12T07:13:46.320Z,2019-07-12T07:12:56.937Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-BW-43-WL,2019-07-12T07:12:57.233Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35835687,2018-07-01,2018-07-01,c198,,http://regnskaber.virk.dk/78653853/ZG9rdW1lbnRsYWdlcjovLzAzLzQyLzQ1Lzk5L2I0LzI5ZTEtNDYyYS05N2UwLTg1NTc1OTY4ZThiOQ.pdf,http://regnskaber.virk.dk/78653853/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzJmLzZkLzU1L2ViYjYtNGJmMC04ZmFmLTAzYzc4NzQzM2QxOQ.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Viborg,8800.0,10.0,HoulkÃ¦rshÃ¸jen,"8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",Bestyrelse og direktion anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018/19 for opfyldt.,2019-07-09,2019-07-09,2019-07-10,statsautoriseret revisor,Egenkapital,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og lokaler.",220000.0,32285201.0,35835687.0,32285201.0,mne10154,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2018/19 for Eksekver ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",SÃ¸ren Anthon Pedersen,Jan Poulsen,Jan Poulsen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Eksekver ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Viborg,2017-07-01,2018-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2019-06-30,2018-07-01,2019-07-09,Risskov,87 43 96 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27677788,indberetninger-20180424,2.5118417999999996,35835687.0,AWvlBx9RIXJRhhXBL8IS,2019-07-12T07:13:46.320Z,2019-07-12T07:12:56.937Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-BW-43-WL,2019-07-12T07:12:57.233Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35835687,2018-07-01,2019-06-30,c1,,http://regnskaber.virk.dk/78653853/ZG9rdW1lbnRsYWdlcjovLzAzLzQyLzQ1Lzk5L2I0LzI5ZTEtNDYyYS05N2UwLTg1NTc1OTY4ZThiOQ.pdf,http://regnskaber.virk.dk/78653853/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzJmLzZkLzU1L2ViYjYtNGJmMC04ZmFmLTAzYzc4NzQzM2QxOQ.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Viborg,8800.0,10.0,HoulkÃ¦rshÃ¸jen,"8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",Bestyrelse og direktion anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018/19 for opfyldt.,2019-07-09,2019-07-09,2019-07-10,statsautoriseret revisor,Egenkapital,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og lokaler.",,32285201.0,35835687.0,32285201.0,mne10154,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2018/19 for Eksekver ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",SÃ¸ren Anthon Pedersen,Jan Poulsen,Jan Poulsen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Eksekver ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Viborg,2017-07-01,2018-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2019-06-30,2018-07-01,2019-07-09,Risskov,87 43 96 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27677788,indberetninger-20180424,2.5118417999999996,35835687.0,AWvlBx9RIXJRhhXBL8IS,2019-07-12T07:13:46.320Z,2019-07-12T07:12:56.937Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-BW-43-WL,2019-07-12T07:12:57.233Z,329402.0,1.0,1345252.0,1782114.0,119037.0,3097.0,0.0,3097.0,781800.0,433765.0,436862.0,3408.0,104363.0,441007.0,,,,,,,,,,,,,,,,,,,,,
35835687,2018-07-01,2019-06-30,c105,,http://regnskaber.virk.dk/78653853/ZG9rdW1lbnRsYWdlcjovLzAzLzQyLzQ1Lzk5L2I0LzI5ZTEtNDYyYS05N2UwLTg1NTc1OTY4ZThiOQ.pdf,http://regnskaber.virk.dk/78653853/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzJmLzZkLzU1L2ViYjYtNGJmMC04ZmFmLTAzYzc4NzQzM2QxOQ.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Viborg,8800.0,10.0,HoulkÃ¦rshÃ¸jen,"8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",Bestyrelse og direktion anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018/19 for opfyldt.,2019-07-09,2019-07-09,2019-07-10,statsautoriseret revisor,Egenkapital,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og lokaler.",,32285201.0,35835687.0,32285201.0,mne10154,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2018/19 for Eksekver ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",SÃ¸ren Anthon Pedersen,Jan Poulsen,Jan Poulsen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Eksekver ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Viborg,2017-07-01,2018-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2019-06-30,2018-07-01,2019-07-09,Risskov,87 43 96 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27677788,indberetninger-20180424,2.5118417999999996,35835687.0,AWvlBx9RIXJRhhXBL8IS,2019-07-12T07:13:46.320Z,2019-07-12T07:12:56.937Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-BW-43-WL,2019-07-12T07:12:57.233Z,750000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35835687,2018-07-01,2019-06-30,c119,,http://regnskaber.virk.dk/78653853/ZG9rdW1lbnRsYWdlcjovLzAzLzQyLzQ1Lzk5L2I0LzI5ZTEtNDYyYS05N2UwLTg1NTc1OTY4ZThiOQ.pdf,http://regnskaber.virk.dk/78653853/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzJmLzZkLzU1L2ViYjYtNGJmMC04ZmFmLTAzYzc4NzQzM2QxOQ.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Viborg,8800.0,10.0,HoulkÃ¦rshÃ¸jen,"8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",Bestyrelse og direktion anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018/19 for opfyldt.,2019-07-09,2019-07-09,2019-07-10,statsautoriseret revisor,Egenkapital,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og lokaler.",,32285201.0,35835687.0,32285201.0,mne10154,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2018/19 for Eksekver ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",SÃ¸ren Anthon Pedersen,Jan Poulsen,Jan Poulsen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Eksekver ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Viborg,2017-07-01,2018-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2019-06-30,2018-07-01,2019-07-09,Risskov,87 43 96 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27677788,indberetninger-20180424,2.5118417999999996,35835687.0,AWvlBx9RIXJRhhXBL8IS,2019-07-12T07:13:46.320Z,2019-07-12T07:12:56.937Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-BW-43-WL,2019-07-12T07:12:57.233Z,-420598.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35835687,2018-07-01,2019-06-30,c178,,http://regnskaber.virk.dk/78653853/ZG9rdW1lbnRsYWdlcjovLzAzLzQyLzQ1Lzk5L2I0LzI5ZTEtNDYyYS05N2UwLTg1NTc1OTY4ZThiOQ.pdf,http://regnskaber.virk.dk/78653853/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzJmLzZkLzU1L2ViYjYtNGJmMC04ZmFmLTAzYzc4NzQzM2QxOQ.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Viborg,8800.0,10.0,HoulkÃ¦rshÃ¸jen,"8240, Risskov","Voldbjergvej, 16, 2. sal",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",Bestyrelse og direktion anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018/19 for opfyldt.,2019-07-09,2019-07-09,2019-07-10,statsautoriseret revisor,Egenkapital,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og lokaler.",,32285201.0,35835687.0,32285201.0,mne10154,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2018/19 for Eksekver ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",SÃ¸ren Anthon Pedersen,Jan Poulsen,Jan Poulsen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Eksekver ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Viborg,2017-07-01,2018-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2019-06-30,2018-07-01,2019-07-09,Risskov,87 43 96 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27677788,indberetninger-20180424,2.5118417999999996,35835687.0,AWvlBx9RIXJRhhXBL8IS,2019-07-12T07:13:46.320Z,2019-07-12T07:12:56.937Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-BW-43-WL,2019-07-12T07:12:57.233Z,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
