entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AdditionsToInvestments,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AdjustmentsForCurrentTaxOfPriorPeriod,AdjustmentsForDeferredTax,AmortisationOfIntangibleAssets,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DepreciationOfPropertyPlantAndEquipment,DescriptionOfAuditor,DisposalsOfPropertyPlantAndEquipment,GrossResult,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,ImpairmentLossesAndDepreciationOfDisposedPropertyPlantAndEquipment,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AcquiredIntangibleAssets,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,FixturesFittingsToolsAndEquipment,IntangibleAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,InvestmentsGross,AccumulatedImpairmentLossesAndAmortisationOfIntangibleAssets,IntangibleAssetsGross,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,NameOfAuditFirm
30085809,2014-01-01,2014-12-31,c159,,http://regnskaber.virk.dk/90858003/ZG9rdW1lbnRsYWdlcjovLzAzLzhjL2JjLzllL2ZjL2M3NmQtNGI2MC1hODUzLTQ2MDJlNjU2YzQxNQ.pdf,http://regnskaber.virk.dk/90858003/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3LzExLzc5LzkxLzdjYjQtNDY4OC1hYzcwLTdmMjIxOGFlODQ1MA.xml,1.0,44000.0,Aalborg,9000.0,51.0,Visionsvej,Aars,9600.0,5-7,Markedsvej,9600  Aars,"Birkevej 56, Tandrup",DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Agroinvestment ApS,,,7210.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2015-05-08,2006-12-01,2015-05-08,,37500.0,Statsautoriseret revisor,-500000.0,,30085809.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Agroinvestment ApS.,-337500.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Tom Johnsen,Christian Dalgaard,Christian Dalgaard,Jutlander Bank,Agroinvestment ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aars,-132573.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vesthimmerland,2014-12-31,2014-01-01,2015-05-08,Aalborg,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5217809,indberetninger-20180424,2.50956,30085809.0,,2018-03-30T09:47:46.609Z,2015-05-09T07:48:01.438Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-52-NF,2015-05-09T07:48:01.473Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30085809,2014-01-01,2014-12-31,c199,,http://regnskaber.virk.dk/90858003/ZG9rdW1lbnRsYWdlcjovLzAzLzhjL2JjLzllL2ZjL2M3NmQtNGI2MC1hODUzLTQ2MDJlNjU2YzQxNQ.pdf,http://regnskaber.virk.dk/90858003/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3LzExLzc5LzkxLzdjYjQtNDY4OC1hYzcwLTdmMjIxOGFlODQ1MA.xml,1.0,44000.0,Aalborg,9000.0,51.0,Visionsvej,Aars,9600.0,5-7,Markedsvej,9600  Aars,"Birkevej 56, Tandrup",DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Agroinvestment ApS,,,7210.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2015-05-08,2006-12-01,2015-05-08,,37500.0,Statsautoriseret revisor,-500000.0,,30085809.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Agroinvestment ApS.,-337500.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Tom Johnsen,Christian Dalgaard,Christian Dalgaard,Jutlander Bank,Agroinvestment ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aars,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vesthimmerland,2014-12-31,2014-01-01,2015-05-08,Aalborg,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5217809,indberetninger-20180424,2.50956,30085809.0,,2018-03-30T09:47:46.609Z,2015-05-09T07:48:01.438Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-52-NF,2015-05-09T07:48:01.473Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30085809,2014-01-01,2014-12-31,c29,,http://regnskaber.virk.dk/90858003/ZG9rdW1lbnRsYWdlcjovLzAzLzhjL2JjLzllL2ZjL2M3NmQtNGI2MC1hODUzLTQ2MDJlNjU2YzQxNQ.pdf,http://regnskaber.virk.dk/90858003/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3LzExLzc5LzkxLzdjYjQtNDY4OC1hYzcwLTdmMjIxOGFlODQ1MA.xml,1.0,44000.0,Aalborg,9000.0,51.0,Visionsvej,Aars,9600.0,5-7,Markedsvej,9600  Aars,"Birkevej 56, Tandrup",DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Agroinvestment ApS,,,7210.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2015-05-08,2006-12-01,2015-05-08,,37500.0,Statsautoriseret revisor,-500000.0,,30085809.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Agroinvestment ApS.,-337500.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Tom Johnsen,Christian Dalgaard,Christian Dalgaard,Jutlander Bank,Agroinvestment ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aars,-132573.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vesthimmerland,2014-12-31,2014-01-01,2015-05-08,Aalborg,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5217809,indberetninger-20180424,2.50956,30085809.0,,2018-03-30T09:47:46.609Z,2015-05-09T07:48:01.438Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-52-NF,2015-05-09T07:48:01.473Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30085809,2014-01-01,2014-12-31,c299,,http://regnskaber.virk.dk/90858003/ZG9rdW1lbnRsYWdlcjovLzAzLzhjL2JjLzllL2ZjL2M3NmQtNGI2MC1hODUzLTQ2MDJlNjU2YzQxNQ.pdf,http://regnskaber.virk.dk/90858003/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3LzExLzc5LzkxLzdjYjQtNDY4OC1hYzcwLTdmMjIxOGFlODQ1MA.xml,1.0,44000.0,Aalborg,9000.0,51.0,Visionsvej,Aars,9600.0,5-7,Markedsvej,9600  Aars,"Birkevej 56, Tandrup",DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Agroinvestment ApS,,,7210.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2015-05-08,2006-12-01,2015-05-08,,37500.0,Statsautoriseret revisor,-500000.0,,30085809.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Agroinvestment ApS.,-337500.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Tom Johnsen,Christian Dalgaard,Christian Dalgaard,Jutlander Bank,Agroinvestment ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aars,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vesthimmerland,2014-12-31,2014-01-01,2015-05-08,Aalborg,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5217809,indberetninger-20180424,2.50956,30085809.0,,2018-03-30T09:47:46.609Z,2015-05-09T07:48:01.438Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-52-NF,2015-05-09T07:48:01.473Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30085809,2014-01-01,2014-12-31,c48,,http://regnskaber.virk.dk/90858003/ZG9rdW1lbnRsYWdlcjovLzAzLzhjL2JjLzllL2ZjL2M3NmQtNGI2MC1hODUzLTQ2MDJlNjU2YzQxNQ.pdf,http://regnskaber.virk.dk/90858003/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3LzExLzc5LzkxLzdjYjQtNDY4OC1hYzcwLTdmMjIxOGFlODQ1MA.xml,1.0,44000.0,Aalborg,9000.0,51.0,Visionsvej,Aars,9600.0,5-7,Markedsvej,9600  Aars,"Birkevej 56, Tandrup",DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Agroinvestment ApS,,,7210.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2015-05-08,2006-12-01,2015-05-08,,37500.0,Statsautoriseret revisor,-500000.0,,30085809.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Agroinvestment ApS.,-337500.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Tom Johnsen,Christian Dalgaard,Christian Dalgaard,Jutlander Bank,Agroinvestment ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aars,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vesthimmerland,2014-12-31,2014-01-01,2015-05-08,Aalborg,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5217809,indberetninger-20180424,2.50956,30085809.0,,2018-03-30T09:47:46.609Z,2015-05-09T07:48:01.438Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-52-NF,2015-05-09T07:48:01.473Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30085809,2014-01-01,2014-12-31,c89,,http://regnskaber.virk.dk/90858003/ZG9rdW1lbnRsYWdlcjovLzAzLzhjL2JjLzllL2ZjL2M3NmQtNGI2MC1hODUzLTQ2MDJlNjU2YzQxNQ.pdf,http://regnskaber.virk.dk/90858003/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3LzExLzc5LzkxLzdjYjQtNDY4OC1hYzcwLTdmMjIxOGFlODQ1MA.xml,1.0,44000.0,Aalborg,9000.0,51.0,Visionsvej,Aars,9600.0,5-7,Markedsvej,9600  Aars,"Birkevej 56, Tandrup",DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Agroinvestment ApS,,,7210.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2015-05-08,2006-12-01,2015-05-08,,37500.0,Statsautoriseret revisor,-500000.0,,30085809.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Agroinvestment ApS.,-337500.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Tom Johnsen,Christian Dalgaard,Christian Dalgaard,Jutlander Bank,Agroinvestment ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aars,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vesthimmerland,2014-12-31,2014-01-01,2015-05-08,Aalborg,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5217809,indberetninger-20180424,2.50956,30085809.0,,2018-03-30T09:47:46.609Z,2015-05-09T07:48:01.438Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-52-NF,2015-05-09T07:48:01.473Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30085809,2014-12-31,2014-12-31,c115,,http://regnskaber.virk.dk/90858003/ZG9rdW1lbnRsYWdlcjovLzAzLzhjL2JjLzllL2ZjL2M3NmQtNGI2MC1hODUzLTQ2MDJlNjU2YzQxNQ.pdf,http://regnskaber.virk.dk/90858003/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3LzExLzc5LzkxLzdjYjQtNDY4OC1hYzcwLTdmMjIxOGFlODQ1MA.xml,1.0,44000.0,Aalborg,9000.0,51.0,Visionsvej,Aars,9600.0,5-7,Markedsvej,9600  Aars,"Birkevej 56, Tandrup",DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Agroinvestment ApS,,,7210.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2015-05-08,2006-12-01,2015-05-08,,37500.0,Statsautoriseret revisor,-500000.0,,30085809.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Agroinvestment ApS.,-337500.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Tom Johnsen,Christian Dalgaard,Christian Dalgaard,Jutlander Bank,Agroinvestment ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aars,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vesthimmerland,2014-12-31,2014-01-01,2015-05-08,Aalborg,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5217809,indberetninger-20180424,2.50956,30085809.0,,2018-03-30T09:47:46.609Z,2015-05-09T07:48:01.438Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-52-NF,2015-05-09T07:48:01.473Z,,,,,,,,,,,,59004.0,,,,,,,,,,,59004.0,,,,,
30085809,2014-12-31,2014-12-31,c139,,http://regnskaber.virk.dk/90858003/ZG9rdW1lbnRsYWdlcjovLzAzLzhjL2JjLzllL2ZjL2M3NmQtNGI2MC1hODUzLTQ2MDJlNjU2YzQxNQ.pdf,http://regnskaber.virk.dk/90858003/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3LzExLzc5LzkxLzdjYjQtNDY4OC1hYzcwLTdmMjIxOGFlODQ1MA.xml,1.0,44000.0,Aalborg,9000.0,51.0,Visionsvej,Aars,9600.0,5-7,Markedsvej,9600  Aars,"Birkevej 56, Tandrup",DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Agroinvestment ApS,,,7210.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2015-05-08,2006-12-01,2015-05-08,,37500.0,Statsautoriseret revisor,-500000.0,,30085809.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Agroinvestment ApS.,-337500.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Tom Johnsen,Christian Dalgaard,Christian Dalgaard,Jutlander Bank,Agroinvestment ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aars,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vesthimmerland,2014-12-31,2014-01-01,2015-05-08,Aalborg,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5217809,indberetninger-20180424,2.50956,30085809.0,,2018-03-30T09:47:46.609Z,2015-05-09T07:48:01.438Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-52-NF,2015-05-09T07:48:01.473Z,,,,,,,125000.0,,,,,,,,,,,,,,,,,,,,,
30085809,2014-12-31,2014-12-31,c160,,http://regnskaber.virk.dk/90858003/ZG9rdW1lbnRsYWdlcjovLzAzLzhjL2JjLzllL2ZjL2M3NmQtNGI2MC1hODUzLTQ2MDJlNjU2YzQxNQ.pdf,http://regnskaber.virk.dk/90858003/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3LzExLzc5LzkxLzdjYjQtNDY4OC1hYzcwLTdmMjIxOGFlODQ1MA.xml,1.0,44000.0,Aalborg,9000.0,51.0,Visionsvej,Aars,9600.0,5-7,Markedsvej,9600  Aars,"Birkevej 56, Tandrup",DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Agroinvestment ApS,,,7210.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2015-05-08,2006-12-01,2015-05-08,,37500.0,Statsautoriseret revisor,-500000.0,,30085809.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Agroinvestment ApS.,-337500.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Tom Johnsen,Christian Dalgaard,Christian Dalgaard,Jutlander Bank,Agroinvestment ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aars,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vesthimmerland,2014-12-31,2014-01-01,2015-05-08,Aalborg,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5217809,indberetninger-20180424,2.50956,30085809.0,,2018-03-30T09:47:46.609Z,2015-05-09T07:48:01.438Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-52-NF,2015-05-09T07:48:01.473Z,,,,,,,13984.0,,,,,,,,,,,,,,,,,,,,,
30085809,2014-12-31,2014-12-31,c2,,http://regnskaber.virk.dk/90858003/ZG9rdW1lbnRsYWdlcjovLzAzLzhjL2JjLzllL2ZjL2M3NmQtNGI2MC1hODUzLTQ2MDJlNjU2YzQxNQ.pdf,http://regnskaber.virk.dk/90858003/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3LzExLzc5LzkxLzdjYjQtNDY4OC1hYzcwLTdmMjIxOGFlODQ1MA.xml,1.0,44000.0,Aalborg,9000.0,51.0,Visionsvej,Aars,9600.0,5-7,Markedsvej,9600  Aars,"Birkevej 56, Tandrup",DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Agroinvestment ApS,,,7210.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2015-05-08,2006-12-01,2015-05-08,,37500.0,Statsautoriseret revisor,-500000.0,,30085809.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Agroinvestment ApS.,-337500.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Tom Johnsen,Christian Dalgaard,Christian Dalgaard,Jutlander Bank,Agroinvestment ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aars,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vesthimmerland,2014-12-31,2014-01-01,2015-05-08,Aalborg,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5217809,indberetninger-20180424,2.50956,30085809.0,,2018-03-30T09:47:46.609Z,2015-05-09T07:48:01.438Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-52-NF,2015-05-09T07:48:01.473Z,57610.0,848134.0,11247.0,125000.0,731520.0,0.0,138984.0,0.0,57610.0,848134.0,709150.0,59004.0,59004.0,116614.0,709150.0,20273.0,0.0,13984.0,709150.0,0.0,720273.0,700000.0,,,,,,
30085809,2014-12-31,2014-12-31,c49,,http://regnskaber.virk.dk/90858003/ZG9rdW1lbnRsYWdlcjovLzAzLzhjL2JjLzllL2ZjL2M3NmQtNGI2MC1hODUzLTQ2MDJlNjU2YzQxNQ.pdf,http://regnskaber.virk.dk/90858003/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3LzExLzc5LzkxLzdjYjQtNDY4OC1hYzcwLTdmMjIxOGFlODQ1MA.xml,1.0,44000.0,Aalborg,9000.0,51.0,Visionsvej,Aars,9600.0,5-7,Markedsvej,9600  Aars,"Birkevej 56, Tandrup",DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Agroinvestment ApS,,,7210.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2015-05-08,2006-12-01,2015-05-08,,37500.0,Statsautoriseret revisor,-500000.0,,30085809.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Agroinvestment ApS.,-337500.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Tom Johnsen,Christian Dalgaard,Christian Dalgaard,Jutlander Bank,Agroinvestment ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aars,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vesthimmerland,2014-12-31,2014-01-01,2015-05-08,Aalborg,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5217809,indberetninger-20180424,2.50956,30085809.0,,2018-03-30T09:47:46.609Z,2015-05-09T07:48:01.438Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-52-NF,2015-05-09T07:48:01.473Z,,,,,,,,,57610.0,,,,,,,,,,,,,,,50540.0,108150.0,,,
