entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DisclosureOfMainActivitiesAndAccountingAndFinancialMatters,IdentificationNumberCvrOfReportingEntity,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermInvestments,OtherLongtermReceivables,OtherShorttermReceivables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,DividendPaid
31602793,2017-01-01,2017-12-31,c0,http://regnskaber.virk.dk/39720613/ZG9rdW1lbnRsYWdlcjovLzAzLzNlL2QxL2Y4LzE2LzQ3ZjYtNDljZC05YWUwLTI2NWMzYTJhZTVkMQ.xhtml,http://regnskaber.virk.dk/39720613/ZG9rdW1lbnRsYWdlcjovLzAzLzc2L2Y0L2VmLzAzLzNlNDItNDcyYy1hNTZhLWQwMWE1NjQyYzYwZA.pdf,http://regnskaber.virk.dk/39720613/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzEyL2VhLzI0L2Q1ZjEtNDM1Mi1hMWY2LWUxMWU1NmY0OTQ5Mg.xml,true,Silkeborg,8600.0,29.0,Rosenborgvangen,7480 Vildbjerg,RugvÃ¦nget 10,Regnskabsklasse B,2018-04-23,2018-04-23,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er at eje kapitalandele i andre selskaber, samt anden virksomhed som stÃ¥r i naturlig forbindelse hermed.</p>",31602793.0,100339.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jess Bredmose LangkjÃ¦r,Jess Bredmose LangkjÃ¦r,LANGKJÃR AGRO ApS,Frans LangkjÃ¦r,0.0,8602.0,Silkeborg,2016-01-01,2016-12-31,107051.0,108941.0,2017-12-31,2017-01-01,false,false,1890.0,false,false,Ingen bistand,urn:ofk:oid:25348794,indberetninger-20180424,2.59278,31602793.0,AWL2VFnAx8uVRSOdf8nU,2018-04-24T06:26:12.915Z,2018-04-24T06:25:43.096Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-53-HK,2018-04-24T06:25:43.282Z,,,,,,,,,,,,,,,,,,0.0
31602793,2017-01-01,2017-12-31,c1,http://regnskaber.virk.dk/39720613/ZG9rdW1lbnRsYWdlcjovLzAzLzNlL2QxL2Y4LzE2LzQ3ZjYtNDljZC05YWUwLTI2NWMzYTJhZTVkMQ.xhtml,http://regnskaber.virk.dk/39720613/ZG9rdW1lbnRsYWdlcjovLzAzLzc2L2Y0L2VmLzAzLzNlNDItNDcyYy1hNTZhLWQwMWE1NjQyYzYwZA.pdf,http://regnskaber.virk.dk/39720613/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzEyL2VhLzI0L2Q1ZjEtNDM1Mi1hMWY2LWUxMWU1NmY0OTQ5Mg.xml,true,Silkeborg,8600.0,29.0,Rosenborgvangen,7480 Vildbjerg,RugvÃ¦nget 10,Regnskabsklasse B,2018-04-23,2018-04-23,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er at eje kapitalandele i andre selskaber, samt anden virksomhed som stÃ¥r i naturlig forbindelse hermed.</p>",31602793.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jess Bredmose LangkjÃ¦r,Jess Bredmose LangkjÃ¦r,LANGKJÃR AGRO ApS,Frans LangkjÃ¦r,,,Silkeborg,2016-01-01,2016-12-31,,,2017-12-31,2017-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:25348794,indberetninger-20180424,2.59278,31602793.0,AWL2VFnAx8uVRSOdf8nU,2018-04-24T06:26:12.915Z,2018-04-24T06:25:43.096Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-53-HK,2018-04-24T06:25:43.282Z,,,,,,,,,,,,,,,,,,
31602793,2017-01-01,2017-12-31,c16,http://regnskaber.virk.dk/39720613/ZG9rdW1lbnRsYWdlcjovLzAzLzNlL2QxL2Y4LzE2LzQ3ZjYtNDljZC05YWUwLTI2NWMzYTJhZTVkMQ.xhtml,http://regnskaber.virk.dk/39720613/ZG9rdW1lbnRsYWdlcjovLzAzLzc2L2Y0L2VmLzAzLzNlNDItNDcyYy1hNTZhLWQwMWE1NjQyYzYwZA.pdf,http://regnskaber.virk.dk/39720613/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzEyL2VhLzI0L2Q1ZjEtNDM1Mi1hMWY2LWUxMWU1NmY0OTQ5Mg.xml,true,Silkeborg,8600.0,29.0,Rosenborgvangen,7480 Vildbjerg,RugvÃ¦nget 10,Regnskabsklasse B,2018-04-23,2018-04-23,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er at eje kapitalandele i andre selskaber, samt anden virksomhed som stÃ¥r i naturlig forbindelse hermed.</p>",31602793.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jess Bredmose LangkjÃ¦r,Jess Bredmose LangkjÃ¦r,LANGKJÃR AGRO ApS,Frans LangkjÃ¦r,,,Silkeborg,2016-01-01,2016-12-31,0.0,,2017-12-31,2017-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:25348794,indberetninger-20180424,2.59278,31602793.0,AWL2VFnAx8uVRSOdf8nU,2018-04-24T06:26:12.915Z,2018-04-24T06:25:43.096Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-53-HK,2018-04-24T06:25:43.282Z,,,,,,,,,,,,,,,,,,0.0
31602793,2017-01-01,2017-12-31,c17,http://regnskaber.virk.dk/39720613/ZG9rdW1lbnRsYWdlcjovLzAzLzNlL2QxL2Y4LzE2LzQ3ZjYtNDljZC05YWUwLTI2NWMzYTJhZTVkMQ.xhtml,http://regnskaber.virk.dk/39720613/ZG9rdW1lbnRsYWdlcjovLzAzLzc2L2Y0L2VmLzAzLzNlNDItNDcyYy1hNTZhLWQwMWE1NjQyYzYwZA.pdf,http://regnskaber.virk.dk/39720613/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzEyL2VhLzI0L2Q1ZjEtNDM1Mi1hMWY2LWUxMWU1NmY0OTQ5Mg.xml,true,Silkeborg,8600.0,29.0,Rosenborgvangen,7480 Vildbjerg,RugvÃ¦nget 10,Regnskabsklasse B,2018-04-23,2018-04-23,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er at eje kapitalandele i andre selskaber, samt anden virksomhed som stÃ¥r i naturlig forbindelse hermed.</p>",31602793.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jess Bredmose LangkjÃ¦r,Jess Bredmose LangkjÃ¦r,LANGKJÃR AGRO ApS,Frans LangkjÃ¦r,,,Silkeborg,2016-01-01,2016-12-31,0.0,,2017-12-31,2017-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:25348794,indberetninger-20180424,2.59278,31602793.0,AWL2VFnAx8uVRSOdf8nU,2018-04-24T06:26:12.915Z,2018-04-24T06:25:43.096Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-53-HK,2018-04-24T06:25:43.282Z,,,,,,,,,,,,,,,,,,0.0
31602793,2017-01-01,2017-12-31,c18,http://regnskaber.virk.dk/39720613/ZG9rdW1lbnRsYWdlcjovLzAzLzNlL2QxL2Y4LzE2LzQ3ZjYtNDljZC05YWUwLTI2NWMzYTJhZTVkMQ.xhtml,http://regnskaber.virk.dk/39720613/ZG9rdW1lbnRsYWdlcjovLzAzLzc2L2Y0L2VmLzAzLzNlNDItNDcyYy1hNTZhLWQwMWE1NjQyYzYwZA.pdf,http://regnskaber.virk.dk/39720613/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzEyL2VhLzI0L2Q1ZjEtNDM1Mi1hMWY2LWUxMWU1NmY0OTQ5Mg.xml,true,Silkeborg,8600.0,29.0,Rosenborgvangen,7480 Vildbjerg,RugvÃ¦nget 10,Regnskabsklasse B,2018-04-23,2018-04-23,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er at eje kapitalandele i andre selskaber, samt anden virksomhed som stÃ¥r i naturlig forbindelse hermed.</p>",31602793.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jess Bredmose LangkjÃ¦r,Jess Bredmose LangkjÃ¦r,LANGKJÃR AGRO ApS,Frans LangkjÃ¦r,,,Silkeborg,2016-01-01,2016-12-31,107051.0,,2017-12-31,2017-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:25348794,indberetninger-20180424,2.59278,31602793.0,AWL2VFnAx8uVRSOdf8nU,2018-04-24T06:26:12.915Z,2018-04-24T06:25:43.096Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-53-HK,2018-04-24T06:25:43.282Z,,,,,,,,,,,,,,,,,,0.0
31602793,2017-01-01,2017-12-31,c19,http://regnskaber.virk.dk/39720613/ZG9rdW1lbnRsYWdlcjovLzAzLzNlL2QxL2Y4LzE2LzQ3ZjYtNDljZC05YWUwLTI2NWMzYTJhZTVkMQ.xhtml,http://regnskaber.virk.dk/39720613/ZG9rdW1lbnRsYWdlcjovLzAzLzc2L2Y0L2VmLzAzLzNlNDItNDcyYy1hNTZhLWQwMWE1NjQyYzYwZA.pdf,http://regnskaber.virk.dk/39720613/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzEyL2VhLzI0L2Q1ZjEtNDM1Mi1hMWY2LWUxMWU1NmY0OTQ5Mg.xml,true,Silkeborg,8600.0,29.0,Rosenborgvangen,7480 Vildbjerg,RugvÃ¦nget 10,Regnskabsklasse B,2018-04-23,2018-04-23,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er at eje kapitalandele i andre selskaber, samt anden virksomhed som stÃ¥r i naturlig forbindelse hermed.</p>",31602793.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jess Bredmose LangkjÃ¦r,Jess Bredmose LangkjÃ¦r,LANGKJÃR AGRO ApS,Frans LangkjÃ¦r,,,Silkeborg,2016-01-01,2016-12-31,,,2017-12-31,2017-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:25348794,indberetninger-20180424,2.59278,31602793.0,AWL2VFnAx8uVRSOdf8nU,2018-04-24T06:26:12.915Z,2018-04-24T06:25:43.096Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-53-HK,2018-04-24T06:25:43.282Z,,,,,,,,,,,,,,,,,,0.0
31602793,2017-01-01,2017-12-31,c3,http://regnskaber.virk.dk/39720613/ZG9rdW1lbnRsYWdlcjovLzAzLzNlL2QxL2Y4LzE2LzQ3ZjYtNDljZC05YWUwLTI2NWMzYTJhZTVkMQ.xhtml,http://regnskaber.virk.dk/39720613/ZG9rdW1lbnRsYWdlcjovLzAzLzc2L2Y0L2VmLzAzLzNlNDItNDcyYy1hNTZhLWQwMWE1NjQyYzYwZA.pdf,http://regnskaber.virk.dk/39720613/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzEyL2VhLzI0L2Q1ZjEtNDM1Mi1hMWY2LWUxMWU1NmY0OTQ5Mg.xml,true,Silkeborg,8600.0,29.0,Rosenborgvangen,7480 Vildbjerg,RugvÃ¦nget 10,Regnskabsklasse B,2018-04-23,2018-04-23,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er at eje kapitalandele i andre selskaber, samt anden virksomhed som stÃ¥r i naturlig forbindelse hermed.</p>",31602793.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jess Bredmose LangkjÃ¦r,Jess Bredmose LangkjÃ¦r,LANGKJÃR AGRO ApS,Frans LangkjÃ¦r,,,Silkeborg,2016-01-01,2016-12-31,0.0,,2017-12-31,2017-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:25348794,indberetninger-20180424,2.59278,31602793.0,AWL2VFnAx8uVRSOdf8nU,2018-04-24T06:26:12.915Z,2018-04-24T06:25:43.096Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-53-HK,2018-04-24T06:25:43.282Z,,,,,,,,,,,,,,,,,,
31602793,2017-01-01,2017-12-31,c5,http://regnskaber.virk.dk/39720613/ZG9rdW1lbnRsYWdlcjovLzAzLzNlL2QxL2Y4LzE2LzQ3ZjYtNDljZC05YWUwLTI2NWMzYTJhZTVkMQ.xhtml,http://regnskaber.virk.dk/39720613/ZG9rdW1lbnRsYWdlcjovLzAzLzc2L2Y0L2VmLzAzLzNlNDItNDcyYy1hNTZhLWQwMWE1NjQyYzYwZA.pdf,http://regnskaber.virk.dk/39720613/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzEyL2VhLzI0L2Q1ZjEtNDM1Mi1hMWY2LWUxMWU1NmY0OTQ5Mg.xml,true,Silkeborg,8600.0,29.0,Rosenborgvangen,7480 Vildbjerg,RugvÃ¦nget 10,Regnskabsklasse B,2018-04-23,2018-04-23,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er at eje kapitalandele i andre selskaber, samt anden virksomhed som stÃ¥r i naturlig forbindelse hermed.</p>",31602793.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jess Bredmose LangkjÃ¦r,Jess Bredmose LangkjÃ¦r,LANGKJÃR AGRO ApS,Frans LangkjÃ¦r,,,Silkeborg,2016-01-01,2016-12-31,0.0,,2017-12-31,2017-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:25348794,indberetninger-20180424,2.59278,31602793.0,AWL2VFnAx8uVRSOdf8nU,2018-04-24T06:26:12.915Z,2018-04-24T06:25:43.096Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-53-HK,2018-04-24T06:25:43.282Z,,,,,,,,,,,,,,,,,,
31602793,2017-01-01,2017-12-31,c7,http://regnskaber.virk.dk/39720613/ZG9rdW1lbnRsYWdlcjovLzAzLzNlL2QxL2Y4LzE2LzQ3ZjYtNDljZC05YWUwLTI2NWMzYTJhZTVkMQ.xhtml,http://regnskaber.virk.dk/39720613/ZG9rdW1lbnRsYWdlcjovLzAzLzc2L2Y0L2VmLzAzLzNlNDItNDcyYy1hNTZhLWQwMWE1NjQyYzYwZA.pdf,http://regnskaber.virk.dk/39720613/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzEyL2VhLzI0L2Q1ZjEtNDM1Mi1hMWY2LWUxMWU1NmY0OTQ5Mg.xml,true,Silkeborg,8600.0,29.0,Rosenborgvangen,7480 Vildbjerg,RugvÃ¦nget 10,Regnskabsklasse B,2018-04-23,2018-04-23,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er at eje kapitalandele i andre selskaber, samt anden virksomhed som stÃ¥r i naturlig forbindelse hermed.</p>",31602793.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jess Bredmose LangkjÃ¦r,Jess Bredmose LangkjÃ¦r,LANGKJÃR AGRO ApS,Frans LangkjÃ¦r,,,Silkeborg,2016-01-01,2016-12-31,107051.0,,2017-12-31,2017-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:25348794,indberetninger-20180424,2.59278,31602793.0,AWL2VFnAx8uVRSOdf8nU,2018-04-24T06:26:12.915Z,2018-04-24T06:25:43.096Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-53-HK,2018-04-24T06:25:43.282Z,,,,,,,,,,,,,,,,,,
31602793,2017-12-31,2017-12-31,c20,http://regnskaber.virk.dk/39720613/ZG9rdW1lbnRsYWdlcjovLzAzLzNlL2QxL2Y4LzE2LzQ3ZjYtNDljZC05YWUwLTI2NWMzYTJhZTVkMQ.xhtml,http://regnskaber.virk.dk/39720613/ZG9rdW1lbnRsYWdlcjovLzAzLzc2L2Y0L2VmLzAzLzNlNDItNDcyYy1hNTZhLWQwMWE1NjQyYzYwZA.pdf,http://regnskaber.virk.dk/39720613/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzEyL2VhLzI0L2Q1ZjEtNDM1Mi1hMWY2LWUxMWU1NmY0OTQ5Mg.xml,true,Silkeborg,8600.0,29.0,Rosenborgvangen,7480 Vildbjerg,RugvÃ¦nget 10,Regnskabsklasse B,2018-04-23,2018-04-23,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er at eje kapitalandele i andre selskaber, samt anden virksomhed som stÃ¥r i naturlig forbindelse hermed.</p>",31602793.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jess Bredmose LangkjÃ¦r,Jess Bredmose LangkjÃ¦r,LANGKJÃR AGRO ApS,Frans LangkjÃ¦r,,,Silkeborg,2016-01-01,2016-12-31,,,2017-12-31,2017-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:25348794,indberetninger-20180424,2.59278,31602793.0,AWL2VFnAx8uVRSOdf8nU,2018-04-24T06:26:12.915Z,2018-04-24T06:25:43.096Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-53-HK,2018-04-24T06:25:43.282Z,,,,125000.0,,,,,,,,,,,,,,
31602793,2017-12-31,2017-12-31,c21,http://regnskaber.virk.dk/39720613/ZG9rdW1lbnRsYWdlcjovLzAzLzNlL2QxL2Y4LzE2LzQ3ZjYtNDljZC05YWUwLTI2NWMzYTJhZTVkMQ.xhtml,http://regnskaber.virk.dk/39720613/ZG9rdW1lbnRsYWdlcjovLzAzLzc2L2Y0L2VmLzAzLzNlNDItNDcyYy1hNTZhLWQwMWE1NjQyYzYwZA.pdf,http://regnskaber.virk.dk/39720613/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzEyL2VhLzI0L2Q1ZjEtNDM1Mi1hMWY2LWUxMWU1NmY0OTQ5Mg.xml,true,Silkeborg,8600.0,29.0,Rosenborgvangen,7480 Vildbjerg,RugvÃ¦nget 10,Regnskabsklasse B,2018-04-23,2018-04-23,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er at eje kapitalandele i andre selskaber, samt anden virksomhed som stÃ¥r i naturlig forbindelse hermed.</p>",31602793.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jess Bredmose LangkjÃ¦r,Jess Bredmose LangkjÃ¦r,LANGKJÃR AGRO ApS,Frans LangkjÃ¦r,,,Silkeborg,2016-01-01,2016-12-31,,,2017-12-31,2017-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:25348794,indberetninger-20180424,2.59278,31602793.0,AWL2VFnAx8uVRSOdf8nU,2018-04-24T06:26:12.915Z,2018-04-24T06:25:43.096Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-53-HK,2018-04-24T06:25:43.282Z,,,,0.0,,,,,,,,,,,,,,
31602793,2017-12-31,2017-12-31,c22,http://regnskaber.virk.dk/39720613/ZG9rdW1lbnRsYWdlcjovLzAzLzNlL2QxL2Y4LzE2LzQ3ZjYtNDljZC05YWUwLTI2NWMzYTJhZTVkMQ.xhtml,http://regnskaber.virk.dk/39720613/ZG9rdW1lbnRsYWdlcjovLzAzLzc2L2Y0L2VmLzAzLzNlNDItNDcyYy1hNTZhLWQwMWE1NjQyYzYwZA.pdf,http://regnskaber.virk.dk/39720613/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzEyL2VhLzI0L2Q1ZjEtNDM1Mi1hMWY2LWUxMWU1NmY0OTQ5Mg.xml,true,Silkeborg,8600.0,29.0,Rosenborgvangen,7480 Vildbjerg,RugvÃ¦nget 10,Regnskabsklasse B,2018-04-23,2018-04-23,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er at eje kapitalandele i andre selskaber, samt anden virksomhed som stÃ¥r i naturlig forbindelse hermed.</p>",31602793.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jess Bredmose LangkjÃ¦r,Jess Bredmose LangkjÃ¦r,LANGKJÃR AGRO ApS,Frans LangkjÃ¦r,,,Silkeborg,2016-01-01,2016-12-31,,,2017-12-31,2017-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:25348794,indberetninger-20180424,2.59278,31602793.0,AWL2VFnAx8uVRSOdf8nU,2018-04-24T06:26:12.915Z,2018-04-24T06:25:43.096Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-53-HK,2018-04-24T06:25:43.282Z,,,,2585156.0,,,,,,,,,,,,,,
31602793,2017-12-31,2017-12-31,c23,http://regnskaber.virk.dk/39720613/ZG9rdW1lbnRsYWdlcjovLzAzLzNlL2QxL2Y4LzE2LzQ3ZjYtNDljZC05YWUwLTI2NWMzYTJhZTVkMQ.xhtml,http://regnskaber.virk.dk/39720613/ZG9rdW1lbnRsYWdlcjovLzAzLzc2L2Y0L2VmLzAzLzNlNDItNDcyYy1hNTZhLWQwMWE1NjQyYzYwZA.pdf,http://regnskaber.virk.dk/39720613/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzEyL2VhLzI0L2Q1ZjEtNDM1Mi1hMWY2LWUxMWU1NmY0OTQ5Mg.xml,true,Silkeborg,8600.0,29.0,Rosenborgvangen,7480 Vildbjerg,RugvÃ¦nget 10,Regnskabsklasse B,2018-04-23,2018-04-23,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er at eje kapitalandele i andre selskaber, samt anden virksomhed som stÃ¥r i naturlig forbindelse hermed.</p>",31602793.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jess Bredmose LangkjÃ¦r,Jess Bredmose LangkjÃ¦r,LANGKJÃR AGRO ApS,Frans LangkjÃ¦r,,,Silkeborg,2016-01-01,2016-12-31,,,2017-12-31,2017-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:25348794,indberetninger-20180424,2.59278,31602793.0,AWL2VFnAx8uVRSOdf8nU,2018-04-24T06:26:12.915Z,2018-04-24T06:25:43.096Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-53-HK,2018-04-24T06:25:43.282Z,,,,0.0,,,,,,,,,,,,,,
31602793,2017-12-31,2017-12-31,c9,http://regnskaber.virk.dk/39720613/ZG9rdW1lbnRsYWdlcjovLzAzLzNlL2QxL2Y4LzE2LzQ3ZjYtNDljZC05YWUwLTI2NWMzYTJhZTVkMQ.xhtml,http://regnskaber.virk.dk/39720613/ZG9rdW1lbnRsYWdlcjovLzAzLzc2L2Y0L2VmLzAzLzNlNDItNDcyYy1hNTZhLWQwMWE1NjQyYzYwZA.pdf,http://regnskaber.virk.dk/39720613/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzEyL2VhLzI0L2Q1ZjEtNDM1Mi1hMWY2LWUxMWU1NmY0OTQ5Mg.xml,true,Silkeborg,8600.0,29.0,Rosenborgvangen,7480 Vildbjerg,RugvÃ¦nget 10,Regnskabsklasse B,2018-04-23,2018-04-23,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er at eje kapitalandele i andre selskaber, samt anden virksomhed som stÃ¥r i naturlig forbindelse hermed.</p>",31602793.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jess Bredmose LangkjÃ¦r,Jess Bredmose LangkjÃ¦r,LANGKJÃR AGRO ApS,Frans LangkjÃ¦r,,,Silkeborg,2016-01-01,2016-12-31,,,2017-12-31,2017-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:25348794,indberetninger-20180424,2.59278,31602793.0,AWL2VFnAx8uVRSOdf8nU,2018-04-24T06:26:12.915Z,2018-04-24T06:25:43.096Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-53-HK,2018-04-24T06:25:43.282Z,2712046.0,125000.0,9637.0,2710156.0,2712046.0,1890.0,2702409.0,2702409.0,2702409.0,0.0,8333.0,2585156.0,1890.0,0.0,9637.0,1304.0,1890.0,
