entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AdjustmentsForCurrentTaxOfPriorPeriod,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,DividendPaid,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,OtherInterestIncome,PlaceOfSignatureOfStatement,PostemploymentBenefitExpense,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,TitleOfMemberOfSupervisoryBoard,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LeaseholdImprovements,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermLiabilitiesOtherThanProvisions,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,NumberOfEmployees,OtherLongtermPayables,OtherShorttermPayables,OtherShorttermReceivables,PlantAndMachinery,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RawMaterialsAndConsumables,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables,WorkInProgress,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,NameOfAuditFirm,TypeOfAuditorAssistance,AdditionsToPropertyPlantAndEquipment,DepreciationOfPropertyPlantAndEquipment,DisposalsOfPropertyPlantAndEquipment,ImpairmentLossesAndDepreciationOfDisposedPropertyPlantAndEquipment,NameAndSurnameOfMemberOfSupervisoryBoard
27327176,2016-01-01,2016-12-31,c174,,http://regnskaber.virk.dk/67172372/ZG9rdW1lbnRsYWdlcjovLzAzLzE5LzEzLzg5L2QyLzU2NjYtNDZjNC1iMjQxLTMyMzUwYzkzZjM3Nw.pdf,http://regnskaber.virk.dk/67172372/ZG9rdW1lbnRsYWdlcjovLzAzLzM5L2MyL2MxL2ZmLzc2Y2YtNDk2My05MDc5LWZkYTFhZTY2MWY2Mg.xml,true,Aarhus C,8000.0,29.0,Kystvejen,7800 Skive,KatkjÃ¦rvej 6,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejerne i Scanbag A/S,514358.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-03-10,2003-09-03,2017-03-29,-966716.0,Statsautoriseret revisor,-200000.0,-8134225.0,11942322.0,20222670.0,27327176.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Scanbag A/S.,Ãrsrapport,300000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Niels BalshÃ¸j,Lars Mark,Lars Mark,Scanbag A/S,BDO Statsautoriseret revisionsaktieselskab,-500352.0,0.0,500352.0,0.0,Skive,898372.0,2015-01-01,2015-12-31,1826671.0,2341029.0,2841381.0,6738953.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skive,2016-12-31,2016-01-01,true,2017-03-10,Aarhus,271543.0,-514358.0,Formand,6964310.0,urn:ofk:oid:23694247,indberetninger-20180424,2.5097342,27327176.0,,2018-03-27T11:09:06.758Z,2017-04-05T12:14:02.256Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-81-ML,2017-04-05T12:14:02.447Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,RevisionspÃ¥tegning,,,,,
27327176,2016-01-01,2016-12-31,c176,,http://regnskaber.virk.dk/67172372/ZG9rdW1lbnRsYWdlcjovLzAzLzE5LzEzLzg5L2QyLzU2NjYtNDZjNC1iMjQxLTMyMzUwYzkzZjM3Nw.pdf,http://regnskaber.virk.dk/67172372/ZG9rdW1lbnRsYWdlcjovLzAzLzM5L2MyL2MxL2ZmLzc2Y2YtNDk2My05MDc5LWZkYTFhZTY2MWY2Mg.xml,true,Aarhus C,8000.0,29.0,Kystvejen,7800 Skive,KatkjÃ¦rvej 6,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejerne i Scanbag A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-03-10,2003-09-03,2017-03-29,,Statsautoriseret revisor,-200000.0,,,20222670.0,27327176.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Scanbag A/S.,Ãrsrapport,300000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Niels BalshÃ¸j,Lars Mark,Lars Mark,Scanbag A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,Skive,,2015-01-01,2015-12-31,200000.0,,,6738953.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skive,2016-12-31,2016-01-01,true,2017-03-10,Aarhus,,,Formand,,urn:ofk:oid:23694247,indberetninger-20180424,2.5097342,27327176.0,,2018-03-27T11:09:06.758Z,2017-04-05T12:14:02.256Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-81-ML,2017-04-05T12:14:02.447Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27327176,2016-01-01,2016-12-31,c194,,http://regnskaber.virk.dk/67172372/ZG9rdW1lbnRsYWdlcjovLzAzLzE5LzEzLzg5L2QyLzU2NjYtNDZjNC1iMjQxLTMyMzUwYzkzZjM3Nw.pdf,http://regnskaber.virk.dk/67172372/ZG9rdW1lbnRsYWdlcjovLzAzLzM5L2MyL2MxL2ZmLzc2Y2YtNDk2My05MDc5LWZkYTFhZTY2MWY2Mg.xml,true,Aarhus C,8000.0,29.0,Kystvejen,7800 Skive,KatkjÃ¦rvej 6,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejerne i Scanbag A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-03-10,2003-09-03,2017-03-29,,Statsautoriseret revisor,-200000.0,,,20222670.0,27327176.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Scanbag A/S.,Ãrsrapport,300000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Niels BalshÃ¸j,Lars Mark,Lars Mark,Scanbag A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,Skive,,2015-01-01,2015-12-31,1626671.0,,,6738953.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skive,2016-12-31,2016-01-01,true,2017-03-10,Aarhus,,,Formand,,urn:ofk:oid:23694247,indberetninger-20180424,2.5097342,27327176.0,,2018-03-27T11:09:06.758Z,2017-04-05T12:14:02.256Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-81-ML,2017-04-05T12:14:02.447Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27327176,2016-01-01,2016-12-31,c254,,http://regnskaber.virk.dk/67172372/ZG9rdW1lbnRsYWdlcjovLzAzLzE5LzEzLzg5L2QyLzU2NjYtNDZjNC1iMjQxLTMyMzUwYzkzZjM3Nw.pdf,http://regnskaber.virk.dk/67172372/ZG9rdW1lbnRsYWdlcjovLzAzLzM5L2MyL2MxL2ZmLzc2Y2YtNDk2My05MDc5LWZkYTFhZTY2MWY2Mg.xml,true,Aarhus C,8000.0,29.0,Kystvejen,7800 Skive,KatkjÃ¦rvej 6,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejerne i Scanbag A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-03-10,2003-09-03,2017-03-29,,Statsautoriseret revisor,-200000.0,,,20222670.0,27327176.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Scanbag A/S.,Ãrsrapport,300000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Niels BalshÃ¸j,Lars Mark,Lars Mark,Scanbag A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,Skive,,2015-01-01,2015-12-31,1626671.0,,,6738953.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skive,2016-12-31,2016-01-01,true,2017-03-10,Aarhus,,,Formand,,urn:ofk:oid:23694247,indberetninger-20180424,2.5097342,27327176.0,,2018-03-27T11:09:06.758Z,2017-04-05T12:14:02.256Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-81-ML,2017-04-05T12:14:02.447Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27327176,2016-01-01,2016-12-31,c259,,http://regnskaber.virk.dk/67172372/ZG9rdW1lbnRsYWdlcjovLzAzLzE5LzEzLzg5L2QyLzU2NjYtNDZjNC1iMjQxLTMyMzUwYzkzZjM3Nw.pdf,http://regnskaber.virk.dk/67172372/ZG9rdW1lbnRsYWdlcjovLzAzLzM5L2MyL2MxL2ZmLzc2Y2YtNDk2My05MDc5LWZkYTFhZTY2MWY2Mg.xml,true,Aarhus C,8000.0,29.0,Kystvejen,7800 Skive,KatkjÃ¦rvej 6,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejerne i Scanbag A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-03-10,2003-09-03,2017-03-29,,Statsautoriseret revisor,-200000.0,,,20222670.0,27327176.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Scanbag A/S.,Ãrsrapport,300000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Niels BalshÃ¸j,Lars Mark,Lars Mark,Scanbag A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,Skive,,2015-01-01,2015-12-31,200000.0,,,6738953.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skive,2016-12-31,2016-01-01,true,2017-03-10,Aarhus,,,Formand,,urn:ofk:oid:23694247,indberetninger-20180424,2.5097342,27327176.0,,2018-03-27T11:09:06.758Z,2017-04-05T12:14:02.256Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-81-ML,2017-04-05T12:14:02.447Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27327176,2016-01-01,2016-12-31,c305,,http://regnskaber.virk.dk/67172372/ZG9rdW1lbnRsYWdlcjovLzAzLzE5LzEzLzg5L2QyLzU2NjYtNDZjNC1iMjQxLTMyMzUwYzkzZjM3Nw.pdf,http://regnskaber.virk.dk/67172372/ZG9rdW1lbnRsYWdlcjovLzAzLzM5L2MyL2MxL2ZmLzc2Y2YtNDk2My05MDc5LWZkYTFhZTY2MWY2Mg.xml,true,Aarhus C,8000.0,29.0,Kystvejen,7800 Skive,KatkjÃ¦rvej 6,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejerne i Scanbag A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-03-10,2003-09-03,2017-03-29,,Statsautoriseret revisor,-200000.0,,,20222670.0,27327176.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Scanbag A/S.,Ãrsrapport,300000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Niels BalshÃ¸j,Lars Mark,Lars Mark,Scanbag A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,Skive,,2015-01-01,2015-12-31,,,,6738953.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skive,2016-12-31,2016-01-01,true,2017-03-10,Aarhus,,,Formand,,urn:ofk:oid:23694247,indberetninger-20180424,2.5097342,27327176.0,,2018-03-27T11:09:06.758Z,2017-04-05T12:14:02.256Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-81-ML,2017-04-05T12:14:02.447Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,,,,,,
27327176,2016-01-01,2016-12-31,c454,,http://regnskaber.virk.dk/67172372/ZG9rdW1lbnRsYWdlcjovLzAzLzE5LzEzLzg5L2QyLzU2NjYtNDZjNC1iMjQxLTMyMzUwYzkzZjM3Nw.pdf,http://regnskaber.virk.dk/67172372/ZG9rdW1lbnRsYWdlcjovLzAzLzM5L2MyL2MxL2ZmLzc2Y2YtNDk2My05MDc5LWZkYTFhZTY2MWY2Mg.xml,true,Aarhus C,8000.0,29.0,Kystvejen,7800 Skive,KatkjÃ¦rvej 6,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejerne i Scanbag A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-03-10,2003-09-03,2017-03-29,,Statsautoriseret revisor,-200000.0,,,20222670.0,27327176.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Scanbag A/S.,Ãrsrapport,300000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Niels BalshÃ¸j,Lars Mark,Lars Mark,Scanbag A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,Skive,,2015-01-01,2015-12-31,,,,6738953.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skive,2016-12-31,2016-01-01,true,2017-03-10,Aarhus,,,Formand,,urn:ofk:oid:23694247,indberetninger-20180424,2.5097342,27327176.0,,2018-03-27T11:09:06.758Z,2017-04-05T12:14:02.256Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-81-ML,2017-04-05T12:14:02.447Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188966.0,836324.0,81950.0,27316.0,
27327176,2016-01-01,2016-12-31,c457,,http://regnskaber.virk.dk/67172372/ZG9rdW1lbnRsYWdlcjovLzAzLzE5LzEzLzg5L2QyLzU2NjYtNDZjNC1iMjQxLTMyMzUwYzkzZjM3Nw.pdf,http://regnskaber.virk.dk/67172372/ZG9rdW1lbnRsYWdlcjovLzAzLzM5L2MyL2MxL2ZmLzc2Y2YtNDk2My05MDc5LWZkYTFhZTY2MWY2Mg.xml,true,Aarhus C,8000.0,29.0,Kystvejen,7800 Skive,KatkjÃ¦rvej 6,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejerne i Scanbag A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-03-10,2003-09-03,2017-03-29,,Statsautoriseret revisor,-200000.0,,,20222670.0,27327176.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Scanbag A/S.,Ãrsrapport,300000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Niels BalshÃ¸j,Lars Mark,Lars Mark,Scanbag A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,Skive,,2015-01-01,2015-12-31,,,,6738953.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skive,2016-12-31,2016-01-01,true,2017-03-10,Aarhus,,,Formand,,urn:ofk:oid:23694247,indberetninger-20180424,2.5097342,27327176.0,,2018-03-27T11:09:06.758Z,2017-04-05T12:14:02.256Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-81-ML,2017-04-05T12:14:02.447Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73018.0,37975.0,0.0,0.0,
27327176,2016-01-01,2016-12-31,c463,,http://regnskaber.virk.dk/67172372/ZG9rdW1lbnRsYWdlcjovLzAzLzE5LzEzLzg5L2QyLzU2NjYtNDZjNC1iMjQxLTMyMzUwYzkzZjM3Nw.pdf,http://regnskaber.virk.dk/67172372/ZG9rdW1lbnRsYWdlcjovLzAzLzM5L2MyL2MxL2ZmLzc2Y2YtNDk2My05MDc5LWZkYTFhZTY2MWY2Mg.xml,true,Aarhus C,8000.0,29.0,Kystvejen,7800 Skive,KatkjÃ¦rvej 6,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejerne i Scanbag A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-03-10,2003-09-03,2017-03-29,,Statsautoriseret revisor,-200000.0,,,20222670.0,27327176.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Scanbag A/S.,Ãrsrapport,300000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Niels BalshÃ¸j,Lars Mark,Lars Mark,Scanbag A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,Skive,,2015-01-01,2015-12-31,,,,6738953.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skive,2016-12-31,2016-01-01,true,2017-03-10,Aarhus,,,Formand,,urn:ofk:oid:23694247,indberetninger-20180424,2.5097342,27327176.0,,2018-03-27T11:09:06.758Z,2017-04-05T12:14:02.256Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-81-ML,2017-04-05T12:14:02.447Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,52690.0,0.0,0.0,
27327176,2016-01-01,2016-12-31,c487,,http://regnskaber.virk.dk/67172372/ZG9rdW1lbnRsYWdlcjovLzAzLzE5LzEzLzg5L2QyLzU2NjYtNDZjNC1iMjQxLTMyMzUwYzkzZjM3Nw.pdf,http://regnskaber.virk.dk/67172372/ZG9rdW1lbnRsYWdlcjovLzAzLzM5L2MyL2MxL2ZmLzc2Y2YtNDk2My05MDc5LWZkYTFhZTY2MWY2Mg.xml,true,Aarhus C,8000.0,29.0,Kystvejen,7800 Skive,KatkjÃ¦rvej 6,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejerne i Scanbag A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-03-10,2003-09-03,2017-03-29,,Statsautoriseret revisor,-200000.0,,,20222670.0,27327176.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Scanbag A/S.,Ãrsrapport,300000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Niels BalshÃ¸j,Lars Mark,Lars Mark,Scanbag A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,Skive,,2015-01-01,2015-12-31,,,,6738953.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skive,2016-12-31,2016-01-01,true,2017-03-10,Aarhus,,,Formand,,urn:ofk:oid:23694247,indberetninger-20180424,2.5097342,27327176.0,,2018-03-27T11:09:06.758Z,2017-04-05T12:14:02.256Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-81-ML,2017-04-05T12:14:02.447Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27327176,2016-01-01,2016-12-31,c637,,http://regnskaber.virk.dk/67172372/ZG9rdW1lbnRsYWdlcjovLzAzLzE5LzEzLzg5L2QyLzU2NjYtNDZjNC1iMjQxLTMyMzUwYzkzZjM3Nw.pdf,http://regnskaber.virk.dk/67172372/ZG9rdW1lbnRsYWdlcjovLzAzLzM5L2MyL2MxL2ZmLzc2Y2YtNDk2My05MDc5LWZkYTFhZTY2MWY2Mg.xml,true,Aarhus C,8000.0,29.0,Kystvejen,7800 Skive,KatkjÃ¦rvej 6,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejerne i Scanbag A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-03-10,2003-09-03,2017-03-29,,Statsautoriseret revisor,-200000.0,,,20222670.0,27327176.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Scanbag A/S.,Ãrsrapport,300000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Niels BalshÃ¸j,Lars Mark,Lars Mark,Scanbag A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,Skive,,2015-01-01,2015-12-31,,,,6738953.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skive,2016-12-31,2016-01-01,true,2017-03-10,Aarhus,,,Formand,,urn:ofk:oid:23694247,indberetninger-20180424,2.5097342,27327176.0,,2018-03-27T11:09:06.758Z,2017-04-05T12:14:02.256Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-81-ML,2017-04-05T12:14:02.447Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
